Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2543","Sweeteners, Other","2020","2020","kcal/capita/day","9.15","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2745","Honey","2010","2010","kcal/capita/day","1.01","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2745","Honey","2011","2011","kcal/capita/day","0.8","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2745","Honey","2012","2012","kcal/capita/day","0.8","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2745","Honey","2013","2013","kcal/capita/day","0.8","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2745","Honey","2014","2014","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2745","Honey","2015","2015","kcal/capita/day","0.44","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2745","Honey","2016","2016","kcal/capita/day","0.51","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2745","Honey","2017","2017","kcal/capita/day","0.29","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2745","Honey","2018","2018","kcal/capita/day","0.37","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2745","Honey","2019","2019","kcal/capita/day","0.57","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2745","Honey","2020","2020","kcal/capita/day","0.53","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2546","Beans","2010","2010","kcal/capita/day","12.63","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2546","Beans","2011","2011","kcal/capita/day","11.07","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2546","Beans","2012","2012","kcal/capita/day","11.03","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2546","Beans","2013","2013","kcal/capita/day","11.08","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2546","Beans","2014","2014","kcal/capita/day","10.09","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2546","Beans","2015","2015","kcal/capita/day","7.84","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2546","Beans","2016","2016","kcal/capita/day","7.24","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2546","Beans","2017","2017","kcal/capita/day","6.87","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2546","Beans","2018","2018","kcal/capita/day","3.29","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2546","Beans","2019","2019","kcal/capita/day","6.69","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2546","Beans","2020","2020","kcal/capita/day","7.12","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2547","Peas","2010","2010","kcal/capita/day","1.95","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2547","Peas","2011","2011","kcal/capita/day","1.71","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2547","Peas","2012","2012","kcal/capita/day","1.7","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2547","Peas","2013","2013","kcal/capita/day","1.71","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2547","Peas","2014","2014","kcal/capita/day","1.58","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2547","Peas","2015","2015","kcal/capita/day","1.17","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2547","Peas","2016","2016","kcal/capita/day","1.13","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2547","Peas","2017","2017","kcal/capita/day","1.07","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2547","Peas","2018","2018","kcal/capita/day","1.26","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2547","Peas","2019","2019","kcal/capita/day","3.25","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2547","Peas","2020","2020","kcal/capita/day","9.53","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2010","2010","kcal/capita/day","46.47","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2011","2011","kcal/capita/day","40.75","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2012","2012","kcal/capita/day","40.65","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2013","2013","kcal/capita/day","40.8","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2014","2014","kcal/capita/day","49.41","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2015","2015","kcal/capita/day","39.35","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2016","2016","kcal/capita/day","37.17","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2017","2017","kcal/capita/day","35.02","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2018","2018","kcal/capita/day","34.54","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2019","2019","kcal/capita/day","33.74","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2020","2020","kcal/capita/day","35.53","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2551","Nuts and products","2010","2010","kcal/capita/day","3.66","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2551","Nuts and products","2011","2011","kcal/capita/day","4.02","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2551","Nuts and products","2012","2012","kcal/capita/day","4.33","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2551","Nuts and products","2013","2013","kcal/capita/day","3.79","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2551","Nuts and products","2014","2014","kcal/capita/day","3.41","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2551","Nuts and products","2015","2015","kcal/capita/day","2.81","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2551","Nuts and products","2016","2016","kcal/capita/day","3.39","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2551","Nuts and products","2017","2017","kcal/capita/day","3.07","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2551","Nuts and products","2018","2018","kcal/capita/day","2.9","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2551","Nuts and products","2019","2019","kcal/capita/day","2.98","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2551","Nuts and products","2020","2020","kcal/capita/day","6.21","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2555","Soyabeans","2010","2010","kcal/capita/day","2.2","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2555","Soyabeans","2011","2011","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2555","Soyabeans","2012","2012","kcal/capita/day","3.83","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2555","Soyabeans","2013","2013","kcal/capita/day","0.23","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2555","Soyabeans","2014","2014","kcal/capita/day","0.1","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2555","Soyabeans","2015","2015","kcal/capita/day","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2555","Soyabeans","2016","2016","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2555","Soyabeans","2017","2017","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2555","Soyabeans","2018","2018","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2555","Soyabeans","2019","2019","kcal/capita/day","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2555","Soyabeans","2020","2020","kcal/capita/day","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2552","Groundnuts","2010","2010","kcal/capita/day","5.99","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2552","Groundnuts","2011","2011","kcal/capita/day","3.77","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2552","Groundnuts","2012","2012","kcal/capita/day","4.62","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2552","Groundnuts","2013","2013","kcal/capita/day","5","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2552","Groundnuts","2014","2014","kcal/capita/day","4.12","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2552","Groundnuts","2015","2015","kcal/capita/day","3.02","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2552","Groundnuts","2016","2016","kcal/capita/day","4.11","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2552","Groundnuts","2017","2017","kcal/capita/day","4.51","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2552","Groundnuts","2018","2018","kcal/capita/day","1.94","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2552","Groundnuts","2019","2019","kcal/capita/day","2.44","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2552","Groundnuts","2020","2020","kcal/capita/day","6.49","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2557","Sunflower seed","2010","2010","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2557","Sunflower seed","2011","2011","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2557","Sunflower seed","2012","2012","kcal/capita/day","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2557","Sunflower seed","2013","2013","kcal/capita/day","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2557","Sunflower seed","2014","2014","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2557","Sunflower seed","2015","2015","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2557","Sunflower seed","2016","2016","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2557","Sunflower seed","2017","2017","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2557","Sunflower seed","2018","2018","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2557","Sunflower seed","2019","2019","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2557","Sunflower seed","2020","2020","kcal/capita/day","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2010","2010","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2011","2011","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2012","2012","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2013","2013","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2014","2014","kcal/capita/day","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2015","2015","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2016","2016","kcal/capita/day","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2017","2017","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2018","2018","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2019","2019","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2558","Rape and Mustardseed","2020","2020","kcal/capita/day","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2010","2010","kcal/capita/day","0.21","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2011","2011","kcal/capita/day","0.37","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2012","2012","kcal/capita/day","0.47","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2013","2013","kcal/capita/day","0.37","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2014","2014","kcal/capita/day","0.34","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2015","2015","kcal/capita/day","0.26","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2016","2016","kcal/capita/day","0.24","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2017","2017","kcal/capita/day","0.23","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2018","2018","kcal/capita/day","0.27","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2019","2019","kcal/capita/day","0.25","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2560","Coconuts - Incl Copra","2020","2020","kcal/capita/day","0.24","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2010","2010","kcal/capita/day","8.47","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2011","2011","kcal/capita/day","7.42","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2012","2012","kcal/capita/day","7.4","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2013","2013","kcal/capita/day","7.43","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2014","2014","kcal/capita/day","6.77","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2015","2015","kcal/capita/day","5.26","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2016","2016","kcal/capita/day","4.86","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2017","2017","kcal/capita/day","4.61","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2018","2018","kcal/capita/day","4.02","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2019","2019","kcal/capita/day","4.04","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2561","Sesame seed","2020","2020","kcal/capita/day","4.13","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2010","2010","kcal/capita/day","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2011","2011","kcal/capita/day","0.17","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2012","2012","kcal/capita/day","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2013","2013","kcal/capita/day","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2014","2014","kcal/capita/day","0.17","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2015","2015","kcal/capita/day","0.1","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2016","2016","kcal/capita/day","0.12","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2017","2017","kcal/capita/day","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2018","2018","kcal/capita/day","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2019","2019","kcal/capita/day","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2563","Olives (including preserved)","2020","2020","kcal/capita/day","0.11","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2010","2010","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2011","2011","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2012","2012","kcal/capita/day","0.09","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2013","2013","kcal/capita/day","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2014","2014","kcal/capita/day","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2015","2015","kcal/capita/day","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2016","2016","kcal/capita/day","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2017","2017","kcal/capita/day","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2018","2018","kcal/capita/day","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2019","2019","kcal/capita/day","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2570","Oilcrops, Other","2020","2020","kcal/capita/day","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2010","2010","kcal/capita/day","0.8","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2011","2011","kcal/capita/day","0.63","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2012","2012","kcal/capita/day","0.63","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2013","2013","kcal/capita/day","0.63","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2014","2014","kcal/capita/day","0.5","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2015","2015","kcal/capita/day","0.34","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2016","2016","kcal/capita/day","0.3","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2017","2017","kcal/capita/day","0.71","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2018","2018","kcal/capita/day","0.37","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2019","2019","kcal/capita/day","0.59","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2020","2020","kcal/capita/day","0.42","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2010","2010","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2011","2011","kcal/capita/day","0.12","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2012","2012","kcal/capita/day","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2013","2013","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2014","2014","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2015","2015","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2016","2016","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2017","2017","kcal/capita/day","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2018","2018","kcal/capita/day","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2019","2019","kcal/capita/day","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2020","2020","kcal/capita/day","0","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2573","Sunflowerseed Oil","2010","2010","kcal/capita/day","7.12","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2573","Sunflowerseed Oil","2011","2011","kcal/capita/day","0.15","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2573","Sunflowerseed Oil","2012","2012","kcal/capita/day","5.59","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2573","Sunflowerseed Oil","2013","2013","kcal/capita/day","5.64","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2573","Sunflowerseed Oil","2014","2014","kcal/capita/day","4.07","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2573","Sunflowerseed Oil","2015","2015","kcal/capita/day","3.04","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2573","Sunflowerseed Oil","2016","2016","kcal/capita/day","3.06","E","Estimated value"
"FBS","Food Balances (2010-)","887","Yemen","664","Food supply (kcal/capita/day)","S2573","Sunflowerseed Oil","2017","2017","kcal/capita/day","2.27","E","Estimated value"
