,Item Code (CPC),Item,Category Code (CPC),Category,Year,ha-Area harvested,hg/ha-Yield,tonnes-Production,tonnes-Production/cap
0,0111,Wheat,011,Cereals,1961,26000.0,13077.0,34000.0,0.006021250054014155
1,0111,Wheat,011,Cereals,1962,27000.0,12963.0,35000.0,0.00608337420781432
2,0111,Wheat,011,Cereals,1963,28500.0,12982.0,37000.0,0.006313780918969106
3,0111,Wheat,011,Cereals,1964,32000.0,12969.0,41500.0,0.0069469984195997085
4,0111,Wheat,011,Cereals,1965,33300.0,13393.0,44600.0,0.007314715469048749
5,0111,Wheat,011,Cereals,1966,33700.0,13027.0,43900.0,0.007048325179860735
6,0111,Wheat,011,Cereals,1967,34700.0,13343.0,46300.0,0.007270712658609105
7,0111,Wheat,011,Cereals,1968,34000.0,12059.0,41000.0,0.006292296510200273
8,0111,Wheat,011,Cereals,1969,32118.0,11190.0,35940.0,0.005385091746590229
9,0111,Wheat,011,Cereals,1970,42300.0,9102.0,38500.0,0.0056256883248848154
10,0111,Wheat,011,Cereals,1971,45406.0,11386.0,51700.0,0.007360272976437446
11,0111,Wheat,011,Cereals,1972,44000.0,10227.0,45000.0,0.006236284504842475
12,0111,Wheat,011,Cereals,1973,68713.0,11071.0,76070.0,0.010255150628170106
13,0111,Wheat,011,Cereals,1974,91094.0,11195.0,101984.0,0.013365853274951213
14,0111,Wheat,011,Cereals,1975,71655.0,12300.0,88134.0,0.011219176193665279
15,0111,Wheat,011,Cereals,1976,72788.0,11770.0,85674.0,0.010583589716349073
16,0111,Wheat,011,Cereals,1977,79326.0,11135.0,88332.0,0.010580986375237146
17,0111,Wheat,011,Cereals,1978,75000.0,7867.0,59000.0,0.006848280750724786
18,0111,Wheat,011,Cereals,1979,81000.0,10864.0,88000.0,0.009887727105922952
19,0111,Wheat,011,Cereals,1980,73000.0,10000.0,73000.0,0.007930525985074533
20,0111,Wheat,011,Cereals,1981,76381.0,11074.0,84581.0,0.008876069683354313
21,0111,Wheat,011,Cereals,1982,71756.0,11481.0,82384.0,0.00834497196800905
22,0111,Wheat,011,Cereals,1983,71756.0,6991.0,50162.0,0.004899881229504666
23,0111,Wheat,011,Cereals,1984,68337.0,7646.0,52252.0,0.004917517333232195
24,0111,Wheat,011,Cereals,1985,71000.0,10282.0,73000.0,0.006614165295057914
25,0111,Wheat,011,Cereals,1986,71356.0,13378.0,95462.0,0.008326062209191375
26,0111,Wheat,011,Cereals,1987,74102.0,15185.0,112527.0,0.009443699806714966
27,0111,Wheat,011,Cereals,1988,82132.0,17344.0,142452.0,0.011499900139159351
28,0111,Wheat,011,Cereals,1989,94420.0,17218.0,162572.0,0.01262953916305337
29,0111,Wheat,011,Cereals,1990,97900.0,15826.0,154937.0,0.011583969969318408
30,0111,Wheat,011,Cereals,1991,86558.0,11543.0,99913.0,0.007190131788258236
31,0111,Wheat,011,Cereals,1992,97222.0,15652.0,152170.0,0.01054263643229479
32,0111,Wheat,011,Cereals,1993,99244.0,16092.0,159707.0,0.010655624445266285
33,0111,Wheat,011,Cereals,1994,100398.0,17035.0,171033.0,0.010996664281515326
34,0111,Wheat,011,Cereals,1995,101554.0,16831.0,170929.0,0.010614506718140878
35,0111,Wheat,011,Cereals,1996,102815.0,14096.0,144926.0,0.00872295391338776
36,0111,Wheat,011,Cereals,1997,105007.0,12302.0,129175.0,0.007550260595775911
37,0111,Wheat,011,Cereals,1998,111118.0,15034.0,167058.0,0.009487547600872847
38,0111,Wheat,011,Cereals,1999,86112.0,16207.0,139563.0,0.0077044687608062296
39,0111,Wheat,011,Cereals,2000,87334.0,16246.0,141884.0,0.007616419825323292
40,0111,Wheat,011,Cereals,2001,94371.0,16185.0,152742.0,0.00797880967894148
41,0111,Wheat,011,Cereals,2002,89370.0,14740.0,131733.0,0.00670033696235827
42,0111,Wheat,011,Cereals,2003,86520.0,11997.0,103794.0,0.005141167634587872
43,0111,Wheat,011,Cereals,2004,83801.0,12323.0,103265.0,0.004980609553490632
44,0111,Wheat,011,Cereals,2005,86010.0,13134.0,112963.0,0.005298285405745438
45,0111,Wheat,011,Cereals,2006,110709.0,13474.0,149173.0,0.00679099409468086
46,0111,Wheat,011,Cereals,2007,141520.0,15441.0,218520.0,0.009651287823291863
47,0111,Wheat,011,Cereals,2008,123103.0,13846.0,170446.0,0.007306184181716459
48,0111,Wheat,011,Cereals,2009,117525.0,18901.0,222129.0,0.009243978330216136
49,0111,Wheat,011,Cereals,2010,148757.0,17843.0,265432.0,0.010727149178227272
50,0111,Wheat,011,Cereals,2011,124463.0,18667.0,232339.0,0.009120056399042065
51,0111,Wheat,011,Cereals,2012,138308.0,18095.0,250264.0,0.009543540726674135
52,0111,Wheat,011,Cereals,2013,137266.0,16915.0,232190.0,0.00860472809036999
53,0111,Wheat,011,Cereals,2014,111716.0,17206.0,192215.0,0.006925842054697344
54,0111,Wheat,011,Cereals,2015,74850.0,16692.0,124940.0,0.004381316179782649
55,0111,Wheat,011,Cereals,2016,61553.0,15583.0,95917.0,0.003276525020391814
56,0111,Wheat,011,Cereals,2017,61362.0,15588.0,95651.0,0.0031847160266852774
57,0111,Wheat,011,Cereals,2018,64339.0,14332.0,92210.0,0.0029947536112828
58,0111,Wheat,011,Cereals,2019,57466.0,17459.0,100332.0,0.0031804286541494953
59,0111,Wheat,011,Cereals,2020,74496.0,17451.0,130000.0,0.004026756745421562
60,0111,Wheat,011,Cereals,2021,78801.0,15863.0,125000.0,0.003789987284137863
61,0112,Maize (corn),011,Cereals,1961,5000.0,24400.0,12200.0,0.002160566195852138
62,0112,Maize (corn),011,Cereals,1962,5200.0,24423.0,12700.0,0.002207395783978339
63,0112,Maize (corn),011,Cereals,1963,5300.0,24528.0,13000.0,0.0022183554580161723
64,0112,Maize (corn),011,Cereals,1964,5400.0,24444.0,13200.0,0.002209647690089546
65,0112,Maize (corn),011,Cereals,1965,5500.0,24545.0,13500.0,0.0022140954895102714
66,0112,Maize (corn),011,Cereals,1966,5500.0,24545.0,13500.0,0.00216748040838542
67,0112,Maize (corn),011,Cereals,1967,5500.0,23636.0,13000.0,0.0020414527983135715
68,0112,Maize (corn),011,Cereals,1968,5500.0,23636.0,13000.0,0.0019951184056732573
69,0112,Maize (corn),011,Cereals,1969,5500.0,24425.0,13434.0,0.0020128915560293026
70,0112,Maize (corn),011,Cereals,1970,6000.0,21667.0,13000.0,0.0018995830707403275
71,0112,Maize (corn),011,Cereals,1971,11000.0,20909.0,23000.0,0.003274396101703312
72,0112,Maize (corn),011,Cereals,1972,14047.0,12929.0,18161.0,0.0025168258420543155
73,0112,Maize (corn),011,Cereals,1973,28500.0,15789.0,45000.0,0.006066541057810631
74,0112,Maize (corn),011,Cereals,1974,29856.0,17147.0,51193.0,0.006709269362886114
75,0112,Maize (corn),011,Cereals,1975,28261.0,18474.0,52209.0,0.006646038644508028
76,0112,Maize (corn),011,Cereals,1976,29500.0,16610.0,49000.0,0.006053130425813019
77,0112,Maize (corn),011,Cereals,1977,36000.0,16111.0,58000.0,0.006947620451973854
78,0112,Maize (corn),011,Cereals,1978,37000.0,15405.0,57000.0,0.006616135640530725
79,0112,Maize (corn),011,Cereals,1979,37200.0,16398.0,61000.0,0.006853992652969318
80,0112,Maize (corn),011,Cereals,1980,33000.0,15758.0,52000.0,0.005649141797587338
81,0112,Maize (corn),011,Cereals,1981,40481.0,16972.0,68705.0,0.00721001605082534
82,0112,Maize (corn),011,Cereals,1982,42802.0,17337.0,74205.0,0.00751649161106661
83,0112,Maize (corn),011,Cereals,1983,41602.0,9726.0,40463.0,0.0039524718749142235
84,0112,Maize (corn),011,Cereals,1984,40284.0,12288.0,49502.0,0.0046587105379633335
85,0112,Maize (corn),011,Cereals,1985,42000.0,10952.0,46000.0,0.004167830185926905
86,0112,Maize (corn),011,Cereals,1986,44003.0,11917.0,52439.0,0.004573656284047962
87,0112,Maize (corn),011,Cereals,1987,43371.0,12422.0,53876.0,0.0045214816958292275
88,0112,Maize (corn),011,Cereals,1988,45162.0,12732.0,57500.0,0.0046418741611326106
89,0112,Maize (corn),011,Cereals,1989,51613.0,13266.0,68470.0,0.005319148109725317
90,0112,Maize (corn),011,Cereals,1990,51530.0,12738.0,65639.0,0.004907544387822735
91,0112,Maize (corn),011,Cereals,1991,38331.0,11984.0,45936.0,0.003305734927641351
92,0112,Maize (corn),011,Cereals,1992,46944.0,14991.0,70373.0,0.004875579638889934
93,0112,Maize (corn),011,Cereals,1993,46531.0,16051.0,74687.0,0.004983104202969206
94,0112,Maize (corn),011,Cereals,1994,43583.0,15855.0,69102.0,0.004442952501454526
95,0112,Maize (corn),011,Cereals,1995,42508.0,13627.0,57925.0,0.0035970800838260935
96,0112,Maize (corn),011,Cereals,1996,40521.0,12434.0,50384.0,0.0030325635839816793
97,0112,Maize (corn),011,Cereals,1997,39555.0,13242.0,52378.0,0.0030614867388082108
98,0112,Maize (corn),011,Cereals,1998,42183.0,14660.0,61842.0,0.0035121270381135807
99,0112,Maize (corn),011,Cereals,1999,31857.0,14778.0,47077.0,0.002598849808706282
100,0112,Maize (corn),011,Cereals,2000,32226.0,14778.0,47625.0,0.002556539103641156
101,0112,Maize (corn),011,Cereals,2001,34941.0,14417.0,50373.0,0.0026313429178439402
102,0112,Maize (corn),011,Cereals,2002,32415.0,12701.0,41169.0,0.002093979279325056
103,0112,Maize (corn),011,Cereals,2003,29982.0,10954.0,32841.0,0.0016266940891332862
104,0112,Maize (corn),011,Cereals,2004,38468.0,8425.0,32410.0,0.0015631778010810188
105,0112,Maize (corn),011,Cereals,2005,38504.0,8079.0,31108.0,0.0014590535166552686
106,0112,Maize (corn),011,Cereals,2006,43301.0,15217.0,65890.0,0.0029995951070134804
107,0112,Maize (corn),011,Cereals,2007,51961.0,16666.0,86600.0,0.0038248285076746993
108,0112,Maize (corn),011,Cereals,2008,43467.0,15141.0,65813.0,0.0028210805742071117
109,0112,Maize (corn),011,Cereals,2009,37402.0,14996.0,56087.0,0.0023340807035858997
110,0112,Maize (corn),011,Cereals,2010,53202.0,16814.0,89454.0,0.003615187327033449
111,0112,Maize (corn),011,Cereals,2011,44491.0,15142.0,67367.0,0.0026443724016814514
112,0112,Maize (corn),011,Cereals,2012,49707.0,15799.0,78534.0,0.002994807193318362
113,0112,Maize (corn),011,Cereals,2013,49672.0,15135.0,75177.0,0.0027859840804933234
114,0112,Maize (corn),011,Cereals,2014,46555.0,14033.0,65331.0,0.0023539899970108063
115,0112,Maize (corn),011,Cereals,2015,37244.0,11402.0,42465.0,0.0014891355176442308
116,0112,Maize (corn),011,Cereals,2016,33658.0,10961.0,36892.0,0.001260230835537963
117,0112,Maize (corn),011,Cereals,2017,33223.0,11103.0,36887.0,0.0012281588282018988
118,0112,Maize (corn),011,Cereals,2018,32762.0,11122.0,36438.0,0.0011834164633762355
119,0112,Maize (corn),011,Cereals,2019,36578.0,13202.0,48290.0,0.001530746917323278
120,0112,Maize (corn),011,Cereals,2020,37000.0,10811.0,40000.0,0.001239002075514327
121,0112,Maize (corn),011,Cereals,2021,30000.0,11667.0,35000.0,0.0010611964395586017
122,0114,Sorghum,011,Cereals,1961,1000000.0,7000.0,700000.0,0.12396691287676201
123,0114,Sorghum,011,Cereals,1962,1035000.0,7005.0,725000.0,0.12601275144758234
124,0114,Sorghum,011,Cereals,1963,1070000.0,7009.0,750000.0,0.1279820456547792
125,0114,Sorghum,011,Cereals,1964,1085000.0,7005.0,760000.0,0.1272221397324284
126,0114,Sorghum,011,Cereals,1965,1085000.0,7005.0,760000.0,0.12464537570576344
127,0114,Sorghum,011,Cereals,1966,965000.0,6995.0,675000.0,0.108374020419271
128,0114,Sorghum,011,Cereals,1967,950000.0,7000.0,665000.0,0.10442816237527117
129,0114,Sorghum,011,Cereals,1968,930000.0,6989.0,650000.0,0.09975592028366287
130,0114,Sorghum,011,Cereals,1969,910000.0,6978.0,635000.0,0.09514561099289914
131,0114,Sorghum,011,Cereals,1970,887000.0,6877.0,610000.0,0.08913428255012305
132,0114,Sorghum,011,Cereals,1971,889000.0,7503.0,667000.0,0.09495748694939606
133,0114,Sorghum,011,Cereals,1972,840000.0,6821.0,573000.0,0.07940868936166084
134,0114,Sorghum,011,Cereals,1973,870000.0,7345.0,639000.0,0.08614488302091096
135,0114,Sorghum,011,Cereals,1974,870000.0,6713.0,584000.0,0.07653806785938488
136,0114,Sorghum,011,Cereals,1975,1057000.0,8713.0,921000.0,0.11724035303476209
137,0114,Sorghum,011,Cereals,1976,1060000.0,7406.0,785000.0,0.09697362008700448
138,0114,Sorghum,011,Cereals,1977,782000.0,7839.0,613000.0,0.07342916098379262
139,0114,Sorghum,011,Cereals,1978,644000.0,9084.0,585000.0,0.06790244473176271
140,0114,Sorghum,011,Cereals,1979,683000.0,9180.0,627000.0,0.07045005562970102
141,0114,Sorghum,011,Cereals,1980,644000.0,9674.0,623000.0,0.06768106422878677
142,0114,Sorghum,011,Cereals,1981,537854.0,10978.0,590471.0,0.061965000910368814
143,0114,Sorghum,011,Cereals,1982,593658.0,9093.0,539785.0,0.05467676604379206
144,0114,Sorghum,011,Cereals,1983,593658.0,4198.0,249208.0,0.02434292096492163
145,0114,Sorghum,011,Cereals,1984,604971.0,4118.0,249109.0,0.023444037077320273
146,0114,Sorghum,011,Cereals,1985,604000.0,4326.0,261285.0,0.023673728481085028
147,0114,Sorghum,011,Cereals,1986,601482.0,7590.0,456552.0,0.039819827300190035
148,0114,Sorghum,011,Cereals,1987,589014.0,7986.0,470399.0,0.03947769820024451
149,0114,Sorghum,011,Cereals,1988,596890.0,9293.0,554668.0,0.04477737490794962
150,0114,Sorghum,011,Cereals,1989,521132.0,9899.0,515851.0,0.04007430804074652
151,0114,Sorghum,011,Cereals,1990,506770.0,8707.0,441231.0,0.03298893520290396
152,0114,Sorghum,011,Cereals,1991,382051.0,6478.0,247477.0,0.017809416638102985
153,0114,Sorghum,011,Cereals,1992,432761.0,10602.0,458820.0,0.031787950633275254
154,0114,Sorghum,011,Cereals,1993,456819.0,10366.0,473532.0,0.03159397618649047
155,0114,Sorghum,011,Cereals,1994,448425.0,9912.0,444462.0,0.02857693778329834
156,0114,Sorghum,011,Cereals,1995,448389.0,10357.0,464412.0,0.028839484780144045
157,0114,Sorghum,011,Cereals,1996,426579.0,8567.0,365467.0,0.02199710057452827
158,0114,Sorghum,011,Cereals,1997,429656.0,8338.0,358254.0,0.02093989595106718
159,0114,Sorghum,011,Cereals,1998,458282.0,10340.0,473857.0,0.026911257428598477
160,0114,Sorghum,011,Cereals,1999,367506.0,10863.0,399208.0,0.02203797256481971
161,0114,Sorghum,011,Cereals,2000,359632.0,10428.0,375009.0,0.020130712288028686
162,0114,Sorghum,011,Cereals,2001,379330.0,10083.0,382495.0,0.019980455985562064
163,0114,Sorghum,011,Cereals,2002,330980.0,8741.0,289296.0,0.014714465485963259
164,0114,Sorghum,011,Cereals,2003,295409.0,7203.0,212780.0,0.010539507575463007
165,0114,Sorghum,011,Cereals,2004,428883.0,6142.0,263428.0,0.012705486016142258
166,0114,Sorghum,011,Cereals,2005,529720.0,6236.0,330330.0,0.015493414817948272
167,0114,Sorghum,011,Cereals,2006,565970.0,8554.0,484120.0,0.022039216621753926
168,0114,Sorghum,011,Cereals,2007,654250.0,9187.0,601040.0,0.026545899841256368
169,0114,Sorghum,011,Cereals,2008,442819.0,8507.0,376728.0,0.016148481949765193
170,0114,Sorghum,011,Cereals,2009,392780.0,7931.0,311504.0,0.012963351141794394
171,0114,Sorghum,011,Cereals,2010,539706.0,9400.0,507302.0,0.02050206543451073
172,0114,Sorghum,011,Cereals,2011,460711.0,8943.0,412031.0,0.016173547954298248
173,0114,Sorghum,011,Cereals,2012,500038.0,9184.0,459241.0,0.0175126473917885
174,0114,Sorghum,011,Cereals,2013,503508.0,8726.0,439349.0,0.016281832472440524
175,0114,Sorghum,011,Cereals,2014,416637.0,8179.0,340784.0,0.012279042524090105
176,0114,Sorghum,011,Cereals,2015,354141.0,6255.0,221510.0,0.007767771306096163
177,0114,Sorghum,011,Cereals,2016,312436.0,5194.0,162277.0,0.005543382828217338
178,0114,Sorghum,011,Cereals,2017,307855.0,5335.0,164241.0,0.005468431536929218
179,0114,Sorghum,011,Cereals,2018,295332.0,5273.0,155722.0,0.005057466889233057
180,0114,Sorghum,011,Cereals,2019,313916.0,7351.0,230766.0,0.007315061982253543
181,0114,Sorghum,011,Cereals,2020,212591.0,7526.0,160000.0,0.004956008302057308
182,0114,Sorghum,011,Cereals,2021,273742.0,6576.0,180000.0,0.005457581689158522
183,0115,Barley,011,Cereals,1961,127000.0,11102.0,141000.0,0.02497047816517635
184,0115,Barley,011,Cereals,1962,126000.0,11111.0,140000.0,0.02433349683125728
185,0115,Barley,011,Cereals,1963,124000.0,11129.0,138000.0,0.02354869640047937
186,0115,Barley,011,Cereals,1964,121000.0,11157.0,135000.0,0.022598669557733993
187,0115,Barley,011,Cereals,1965,119000.0,11176.0,133000.0,0.021812940748508602
188,0115,Barley,011,Cereals,1966,117000.0,11197.0,131000.0,0.021032587666554813
189,0115,Barley,011,Cereals,1967,116000.0,11293.0,131000.0,0.020571562813775222
190,0115,Barley,011,Cereals,1968,115000.0,11304.0,130000.0,0.019951184056732574
191,0115,Barley,011,Cereals,1969,113000.0,11239.0,127000.0,0.01902912219857983
192,0115,Barley,011,Cereals,1970,111000.0,11351.0,126000.0,0.018411343608713944
193,0115,Barley,011,Cereals,1971,110200.0,11216.0,123600.0,0.0175963199204578
194,0115,Barley,011,Cereals,1972,98200.0,11456.0,112500.0,0.015590711262106188
195,0115,Barley,011,Cereals,1973,87214.0,11011.0,96032.0,0.0129462682414149
196,0115,Barley,011,Cereals,1974,61214.0,11114.0,68032.0,0.008916160672276838
197,0115,Barley,011,Cereals,1975,58295.0,11002.0,64134.0,0.0081640529875477
198,0115,Barley,011,Cereals,1976,54376.0,11077.0,60235.0,0.007441026759160147
199,0115,Barley,011,Cereals,1977,48457.0,9129.0,44235.0,0.005298758460225232
200,0115,Barley,011,Cereals,1978,49500.0,8343.0,41300.0,0.004793796525507351
201,0115,Barley,011,Cereals,1979,47500.0,9326.0,44300.0,0.0049775717135498495
202,0115,Barley,011,Cereals,1980,48000.0,9792.0,47000.0,0.005105955086280863
203,0115,Barley,011,Cereals,1981,52966.0,10649.0,56402.0,0.0059189189331002225
204,0115,Barley,011,Cereals,1982,52966.0,10441.0,55300.0,0.005601536097189994
205,0115,Barley,011,Cereals,1983,50986.0,6366.0,32460.0,0.0031707297298696514
206,0115,Barley,011,Cereals,1984,49005.0,6275.0,30750.0,0.002893930528915448
207,0115,Barley,011,Cereals,1985,48000.0,6667.0,32000.0,0.0028993601293404556
208,0115,Barley,011,Cereals,1986,48072.0,8612.0,41398.0,0.0036106756964667044
209,0115,Barley,011,Cereals,1987,46889.0,8651.0,40565.0,0.003404371241207822
210,0115,Barley,011,Cereals,1988,44252.0,10989.0,48627.0,0.003925572431885138
211,0115,Barley,011,Cereals,1989,52857.0,11086.0,58599.0,0.004552311378440103
212,0115,Barley,011,Cereals,1990,52325.0,10512.0,55003.0,0.004112336628580781
213,0115,Barley,011,Cereals,1991,42076.0,6871.0,28912.0,0.002080621042928569
214,0115,Barley,011,Cereals,1992,48590.0,12976.0,63050.0,0.004368227817941687
215,0115,Barley,011,Cereals,1993,50618.0,12971.0,65656.0,0.004380557386829652
216,0115,Barley,011,Cereals,1994,48814.0,12923.0,63082.0,0.004055893168023421
217,0115,Barley,011,Cereals,1995,49451.0,12896.0,63773.0,0.00396023458240555
218,0115,Barley,011,Cereals,1996,48821.0,10976.0,53584.0,0.0032251684480008396
219,0115,Barley,011,Cereals,1997,48846.0,9661.0,47192.0,0.00275836576764743
220,0115,Barley,011,Cereals,1998,49436.0,11362.0,56167.0,0.003189832789200309
221,0115,Barley,011,Cereals,1999,36795.0,11641.0,42833.0,0.0023645630319756184
222,0115,Barley,011,Cereals,2000,37075.0,11444.0,42428.0,0.002277560967754057
223,0115,Barley,011,Cereals,2001,41278.0,11138.0,45977.0,0.0024017083225877124
224,0115,Barley,011,Cereals,2002,40112.0,9911.0,39753.0,0.002021957256455317
225,0115,Barley,011,Cereals,2003,37755.0,7399.0,27935.0,0.0013836880539550669
226,0115,Barley,011,Cereals,2004,34998.0,7084.0,24791.0,0.0011957032047701184
227,0115,Barley,011,Cereals,2005,34515.0,6139.0,21189.0,0.0009938242562816152
228,0115,Barley,011,Cereals,2006,36985.0,7502.0,27745.0,0.0012630712740034757
229,0115,Barley,011,Cereals,2007,42900.0,8084.0,34680.0,0.001531698067507605
230,0115,Barley,011,Cereals,2008,37326.0,7154.0,26704.0,0.001144669528111873
231,0115,Barley,011,Cereals,2009,32330.0,7189.0,23241.0,0.0009671825847708007
232,0115,Barley,011,Cereals,2010,47458.0,8349.0,39622.0,0.0016012805718214871
233,0115,Barley,011,Cereals,2011,44491.0,6744.0,30003.0,0.0011777146847514151
234,0115,Barley,011,Cereals,2012,43366.0,8108.0,35161.0,0.0013408258298859975
235,0115,Barley,011,Cereals,2013,43157.0,7770.0,33532.0,0.0012426622263072764
236,0115,Barley,011,Cereals,2014,36904.0,7579.0,27971.0,0.0010078439669741663
237,0115,Barley,011,Cereals,2015,29523.0,7106.0,20978.0,0.0007356431152511639
238,0115,Barley,011,Cereals,2016,26231.0,6631.0,17395.0,0.0005942132544774712
239,0115,Barley,011,Cereals,2017,26121.0,6623.0,17301.0,0.0005760396857082726
240,0115,Barley,011,Cereals,2018,28507.0,5924.0,16888.0,0.0005484806310307334
241,0115,Barley,011,Cereals,2019,27344.0,9850.0,26933.0,0.0008537503981003903
242,0115,Barley,011,Cereals,2020,30000.0,7000.0,21000.0,0.0006504760896450215
243,0115,Barley,011,Cereals,2021,25000.0,8000.0,20000.0,0.000606397965462058
244,0118,Millet,011,Cereals,1961,41277.0,12404.0,51200.0,0.009067294198986022
245,0118,Millet,011,Cereals,1962,40468.0,12454.0,50400.0,0.008760058859252622
246,0118,Millet,011,Cereals,1963,40063.0,10134.0,40600.0,0.006928094738112046
247,0118,Millet,011,Cereals,1964,48562.0,10914.0,53000.0,0.008872070270814086
248,0118,Millet,011,Cereals,1965,44514.0,10064.0,44800.0,0.007347516883708161
249,0118,Millet,011,Cereals,1966,60700.0,9044.0,54900.0,0.00881442032743404
250,0118,Millet,011,Cereals,1967,40000.0,13750.0,55000.0,0.008636915685172802
251,0118,Millet,011,Cereals,1968,42000.0,14286.0,60000.0,0.009208238795415033
252,0118,Millet,011,Cereals,1969,40300.0,20000.0,80600.0,0.012076749993744364
253,0118,Millet,011,Cereals,1970,36421.0,15902.0,57915.0,0.008462642580148158
254,0118,Millet,011,Cereals,1971,40000.0,17500.0,70000.0,0.009965553353010081
255,0118,Millet,011,Cereals,1972,44515.0,15841.0,70514.0,0.00977211923498805
256,0118,Millet,011,Cereals,1973,44919.0,15902.0,71428.0,0.009629353215051062
257,0118,Millet,011,Cereals,1974,46134.0,15857.0,73156.0,0.009587703582741714
258,0118,Millet,011,Cereals,1975,46538.0,16003.0,74476.0,0.009480556495783866
259,0118,Millet,011,Cereals,1976,47752.0,12767.0,60963.0,0.007530958982629368
260,0118,Millet,011,Cereals,1977,50000.0,15200.0,76000.0,0.009103778523276086
261,0118,Millet,011,Cereals,1978,50000.0,15200.0,76000.0,0.008821514187374301
262,0118,Millet,011,Cereals,1979,55000.0,14727.0,81000.0,0.009101203358860898
263,0118,Millet,011,Cereals,1980,53000.0,13208.0,70000.0,0.007604613958290648
264,0118,Millet,011,Cereals,1981,133704.0,9315.0,124551.0,0.013070587426626111
265,0118,Millet,011,Cereals,1982,135869.0,8149.0,110726.0,0.011215835188019154
266,0118,Millet,011,Cereals,1983,136869.0,7219.0,98803.0,0.00965118944856165
267,0118,Millet,011,Cereals,1984,138525.0,7132.0,98795.0,0.009297751759486234
268,0118,Millet,011,Cereals,1985,96000.0,3542.0,34000.0,0.003080570137424234
269,0118,Millet,011,Cereals,1986,106211.0,5132.0,54507.0,0.004754024353526998
270,0118,Millet,011,Cereals,1987,98474.0,3898.0,38381.0,0.0032210815384887815
271,0118,Millet,011,Cereals,1988,99884.0,3949.0,39441.0,0.003184002761551849
272,0118,Millet,011,Cereals,1989,139769.0,4190.0,58568.0,0.004549903118013617
273,0118,Millet,011,Cereals,1990,136320.0,3672.0,50063.0,0.003742994175529328
274,0118,Millet,011,Cereals,1991,90790.0,2799.0,25409.0,0.0018285314084038465
275,0118,Millet,011,Cereals,1992,104490.0,6329.0,66128.0,0.004581477702535255
276,0118,Millet,011,Cereals,1993,98473.0,6120.0,60264.0,0.004020804044716433
277,0118,Millet,011,Cereals,1994,93459.0,5814.0,54333.0,0.00349337122314157
278,0118,Millet,011,Cereals,1995,91293.0,5821.0,53138.0,0.0032998125419827526
279,0118,Millet,011,Cereals,1996,85470.0,5328.0,45541.0,0.0027410681600926814
280,0118,Millet,011,Cereals,1997,98555.0,6004.0,59170.0,0.00345847818426213
281,0118,Millet,011,Cereals,1998,109223.0,6781.0,74063.0,0.004206181314055272
282,0118,Millet,011,Cereals,1999,102045.0,6373.0,65032.0,0.003590041862476091
283,0118,Millet,011,Cereals,2000,103316.0,6320.0,65291.0,0.003504860779335112
284,0118,Millet,011,Cereals,2001,107951.0,6350.0,68554.0,0.0035810668888069694
285,0118,Millet,011,Cereals,2002,100191.0,5770.0,57809.0,0.0029403397740654902
286,0118,Millet,011,Cereals,2003,82627.0,4912.0,40587.0,0.0020103721870726437
287,0118,Millet,011,Cereals,2004,99341.0,6682.0,66383.0,0.0032017411900389157
288,0118,Millet,011,Cereals,2005,99737.0,6682.0,66640.0,0.0031256051931949046
289,0118,Millet,011,Cereals,2006,112955.0,7284.0,82276.0,0.0037455560331558827
290,0118,Millet,011,Cereals,2007,118602.0,7423.0,88035.0,0.0038882075943780852
291,0118,Millet,011,Cereals,2008,113294.0,6536.0,74048.0,0.0031740746411634204
292,0118,Millet,011,Cereals,2009,97688.0,6298.0,61527.0,0.002560468262690635
293,0118,Millet,011,Cereals,2010,138180.0,8043.0,111135.0,0.004491401654368305
294,0118,Millet,011,Cereals,2011,124463.0,6011.0,74815.0,0.0029367304649427434
295,0118,Millet,011,Cereals,2012,123270.0,7020.0,86541.0,0.0033001452786941246
296,0118,Millet,011,Cereals,2013,122721.0,6770.0,83086.0,0.0030790836733557907
297,0118,Millet,011,Cereals,2014,115257.0,6391.0,73661.0,0.002654134441074115
298,0118,Millet,011,Cereals,2015,89900.0,5490.0,49353.0,0.0017306795055291586
299,0118,Millet,011,Cereals,2016,85887.0,5191.0,44587.0,0.00152309205963708
300,0118,Millet,011,Cereals,2017,84098.0,5265.0,44275.0,0.0014741435226133617
301,0118,Millet,011,Cereals,2018,83797.0,5178.0,43390.0,0.0014092002949090195
302,0118,Millet,011,Cereals,2019,92774.0,5432.0,50393.0,0.0015974100104508583
303,0118,Millet,011,Cereals,2020,100000.0,4000.0,40000.0,0.001239002075514327
304,0118,Millet,011,Cereals,2021,85000.0,3529.0,30000.0,0.0009095969481930871
305,01199.90,Cereals n.e.c.,011,Cereals,1993,0.0,,0.0,0.0
306,01199.90,Cereals n.e.c.,011,Cereals,1994,0.0,,0.0,0.0
307,01199.90,Cereals n.e.c.,011,Cereals,1995,0.0,,0.0,0.0
308,01199.90,Cereals n.e.c.,011,Cereals,1996,0.0,,0.0,0.0
309,01199.90,Cereals n.e.c.,011,Cereals,1997,0.0,,0.0,0.0
310,01199.90,Cereals n.e.c.,011,Cereals,1998,0.0,,0.0,0.0
311,01199.90,Cereals n.e.c.,011,Cereals,1999,0.0,,0.0,0.0
312,01199.90,Cereals n.e.c.,011,Cereals,2000,0.0,,0.0,0.0
