year,state_name,county_name,yield,lon,lat
2002,OKLAHOMA,ROGER MILLS,17.6,-99.6898104,35.6596782
2002,OKLAHOMA,ROGERS,36.0,-95.6190889,36.3781607
2002,OKLAHOMA,SEMINOLE,31.3,-96.6263487,35.1705939
2002,OKLAHOMA,SEQUOYAH,35.6,-94.7360577,35.5035863
2002,OKLAHOMA,STEPHENS,32.4,-97.8636045,34.4858287
2002,OKLAHOMA,TEXAS,27.3,-101.4953594,36.7390314
2002,OKLAHOMA,TILLMAN,27.8,-98.9354765,34.3835721
2002,OKLAHOMA,TULSA,30.0,-95.9927516,36.1563122
2002,OKLAHOMA,WAGONER,39.2,-95.5636238,35.9542216
2002,OKLAHOMA,WASHINGTON,35.0,-95.9078261,36.6930592
2002,OKLAHOMA,WASHITA,27.0,-98.9966972,35.2917033
2002,OKLAHOMA,WOODS,17.5,-98.8313546,36.7915843
2002,OKLAHOMA,WOODWARD,22.2,-99.2455382,36.374499
2002,SOUTH DAKOTA,AURORA,36.6,-98.5722461,43.6963371
2002,SOUTH DAKOTA,BEADLE,30.1,-98.2751583,44.4157764
2002,SOUTH DAKOTA,BENNETT,24.4,-101.655263,43.1854085
2002,SOUTH DAKOTA,BON HOMME,41.8,-97.8721324,43.0067408
2002,SOUTH DAKOTA,BROOKINGS,43.3,-96.7925213,44.3763598
2002,SOUTH DAKOTA,BROWN,40.9,-98.3674786,45.5832968
2002,SOUTH DAKOTA,BRULE,36.4,-99.0538876,43.6848301
2002,SOUTH DAKOTA,BUFFALO,25.3,-99.1707339,44.0646363
2002,SOUTH DAKOTA,BUTTE,13.7,-103.5267067,44.9121731
2002,SOUTH DAKOTA,CAMPBELL,20.0,-100.0441548,45.7560544
2002,SOUTH DAKOTA,CHARLES MIX,45.7,-98.6162758,43.2257871
2002,SOUTH DAKOTA,CLARK,37.3,-97.7431382,44.8684319
2002,SOUTH DAKOTA,CODINGTON,35.8,-97.1976513,44.9695646
2002,SOUTH DAKOTA,CORSON,13.3,-101.1797766,45.7135207
2002,SOUTH DAKOTA,CUSTER,27.8,-103.5101597,43.6726477
2002,SOUTH DAKOTA,DAVISON,41.6,-98.1383168,43.6660467
2002,SOUTH DAKOTA,DAY,27.0,-97.6152661,45.3658879
2002,SOUTH DAKOTA,DEUEL,43.7,-96.671551,44.7554353
2002,SOUTH DAKOTA,DEWEY,16.9,-100.8592127,45.1788983
2002,SOUTH DAKOTA,DOUGLAS,42.8,-98.3406673,43.3969325
2002,SOUTH DAKOTA,EDMUNDS,20.4,-99.2220208,45.4163408
2002,SOUTH DAKOTA,FALL RIVER,23.8,-103.5791473,43.2264954
2002,SOUTH DAKOTA,FAULK,33.3,-99.1739778,45.0743643
2002,SOUTH DAKOTA,GRANT,47.3,-96.7057561,45.1690114
2002,SOUTH DAKOTA,GREGORY,34.5,-99.1674843,43.1713788
2002,SOUTH DAKOTA,HAAKON,26.1,-101.5756888,44.2887741
2002,SOUTH DAKOTA,HAMLIN,37.5,-97.2005816,44.6754502
2002,SOUTH DAKOTA,HAND,31.9,-99.0053027,44.5405047
2002,SOUTH DAKOTA,HANSON,44.9,-97.7945361,43.6615541
2002,SOUTH DAKOTA,HARDING,11.7,-103.4791412,45.5509163
2002,SOUTH DAKOTA,HUGHES,28.5,-99.946102,44.4047339
2002,SOUTH DAKOTA,HUTCHINSON,44.2,-97.7396791,43.3271413
2002,SOUTH DAKOTA,HYDE,24.8,-99.4936719,44.5103405
2002,SOUTH DAKOTA,JACKSON,19.8,-101.6595883,43.668546
2002,SOUTH DAKOTA,JERAULD,34.9,-98.6182042,44.0797601
2002,SOUTH DAKOTA,JONES,29.5,-100.6853793,43.9667174
2002,SOUTH DAKOTA,KINGSBURY,39.5,-97.4882433,44.3631469
2002,SOUTH DAKOTA,LAKE,55.0,-97.1267291,44.0188394
2002,SOUTH DAKOTA,LAWRENCE,40.0,-103.8248538,44.3501591
2002,SOUTH DAKOTA,LYMAN,33.3,-99.8581638,43.9176386
2002,SOUTH DAKOTA,MARSHALL,30.0,-97.6300108,45.7619018
2002,SOUTH DAKOTA,MCPHERSON,29.2,-99.2473056,45.7350535
2002,SOUTH DAKOTA,MEADE,25.5,-102.6463435,44.5263375
2002,SOUTH DAKOTA,MELLETTE,30.3,-100.7249944,43.561525
2002,SOUTH DAKOTA,MINER,46.7,-97.6043451,44.0129518
2002,SOUTH DAKOTA,OGLALA LAKOTA,13.3,-102.5637516,43.2977026
2002,SOUTH DAKOTA,PENNINGTON,22.3,-102.7854668,43.9955746
2002,SOUTH DAKOTA,PERKINS,15.9,-102.5053545,45.5288022
2002,SOUTH DAKOTA,POTTER,23.2,-99.9607952,45.0764805
2002,SOUTH DAKOTA,ROBERTS,40.0,-97.0000238,45.6000291
2002,SOUTH DAKOTA,SANBORN,46.1,-98.0834349,44.0089691
2002,SOUTH DAKOTA,SPINK,43.6,-98.3730958,44.9438314
2002,SOUTH DAKOTA,STANLEY,24.1,-100.802728,44.4189684
2002,SOUTH DAKOTA,SULLY,24.9,-100.0690149,44.7173891
2002,SOUTH DAKOTA,TODD,30.5,-100.7438395,43.184924
2002,SOUTH DAKOTA,TRIPP,29.4,-99.8941094,43.3235158
2002,SOUTH DAKOTA,TURNER,51.7,-97.136978,43.3256378
2002,SOUTH DAKOTA,WALWORTH,20.2,-100.0072972,45.4043853
2002,SOUTH DAKOTA,YANKTON,58.3,-97.3967561,43.0115255
2002,SOUTH DAKOTA,ZIEBACH,21.0,-101.7110445,44.9241074
2002,TEXAS,ANDERSON,40.0,-95.6258199,31.7819242
2002,TEXAS,ANDREWS,30.0,-102.6042447,32.2690953
2002,TEXAS,ARCHER,27.3,-98.7044869,33.5816594
2002,TEXAS,ARMSTRONG,19.2,-101.3449139,34.9295608
2002,TEXAS,ATASCOSA,21.2,-98.5316314,28.8554434
2002,TEXAS,BAILEY,13.6,-102.8149372,34.0349194
2002,TEXAS,BASTROP,20.0,-97.3887764,30.0541116
2002,TEXAS,BAYLOR,33.2,-99.2000611,33.574962
2002,TEXAS,BEE,9.0,-97.7191838,28.3871179
2002,TEXAS,BELL,33.4,-97.4314413,31.0081659
2002,TEXAS,BEXAR,21.1,-98.5104781,29.4263987
2002,TEXAS,BORDEN,22.0,-101.425711,32.6879416
2002,TEXAS,BOSQUE,21.6,-97.6561014,31.8778358
2002,TEXAS,BOWIE,44.5,-94.4479626,33.4198886
2002,TEXAS,BRAZORIA,23.1,-95.4993375,29.18161
2002,TEXAS,BRISCOE,18.9,-101.1875029,34.4795161
2002,TEXAS,BROWN,25.5,-98.9904722,31.7525184
2002,TEXAS,BURLESON,27.5,-96.6353488,30.4764878
2002,TEXAS,BURNET,26.7,-98.1700016,30.7763939
2002,TEXAS,CALDWELL,17.1,-97.5959641,29.8298971
2002,TEXAS,CALLAHAN,26.6,-99.3612437,32.2810409
2002,TEXAS,CARSON,15.8,-101.3353895,35.3636563
2002,TEXAS,CASTRO,41.5,-102.2592314,34.4952536
2002,TEXAS,CHAMBERS,20.0,-94.5412295,29.7191125
2002,TEXAS,CHILDRESS,19.5,-100.20676557187429,34.519656850000004
2002,TEXAS,CLAY,29.0,-98.2123296,33.6856157
2002,TEXAS,COCHRAN,17.4,-102.805677,33.5905096
2002,TEXAS,COKE,14.3,-100.5474369,31.8695226
2002,TEXAS,COLEMAN,20.0,-99.4461098,31.7766863
2002,TEXAS,COLLIN,46.1,-96.6060984,33.1609629
2002,TEXAS,COLLINGSWORTH,19.6,-100.2669137,34.9487017
2002,TEXAS,COMANCHE,32.9,-98.527388,31.9130171
2002,TEXAS,CONCHO,17.5,-99.8507578,31.3102947
2002,TEXAS,COOKE,45.2,-97.2055298,33.582486
2002,TEXAS,CORYELL,35.6,-97.8184077,31.3689333
2002,TEXAS,COTTLE,15.9,-100.283259,34.0573118
2002,TEXAS,CROSBY,11.9,-101.2855737,33.5778818
2002,TEXAS,DALLAM,50.2,-102.616685,36.3127064
2002,TEXAS,DALLAS,42.3,-96.7968559,32.7762719
2002,TEXAS,DAWSON,23.3,-101.9576048,32.7410762
2002,TEXAS,DEAF SMITH,27.3,-102.5983118,34.9323974
2002,TEXAS,DELTA,49.1,-95.6749486,33.3926893
2002,TEXAS,DENTON,31.3,-97.1413417,33.1838787
2002,TEXAS,DICKENS,25.2,-100.7614115,33.6170056
2002,TEXAS,DONLEY,29.8,-100.8145306,34.9315007
2002,TEXAS,EASTLAND,30.0,-98.8630896,32.2978594
2002,TEXAS,EL PASO,50.0,-106.4882345,31.7550511
2002,TEXAS,ELLIS,34.6,-96.7920233,32.3347829
2002,TEXAS,ERATH,35.0,-98.2213499,32.1954856
2002,TEXAS,FALLS,39.7,-96.9262126,31.2320941
2002,TEXAS,FANNIN,42.6,-96.0902822,33.5372542
2002,TEXAS,FISHER,18.9,-100.3811922,32.7090882
2002,TEXAS,FLOYD,17.9,-101.2765537,34.0266015
2002,TEXAS,FOARD,27.9,-99.7310158,33.9502317
2002,TEXAS,FRIO,18.7,-99.1226618,28.8352831
2002,TEXAS,GAINES,21.6,-102.6220553,32.7044935
2002,TEXAS,GARZA,22.9,-101.287742,33.1414018
2002,TEXAS,GILLESPIE,20.0,-98.9086643,30.2954086
2002,TEXAS,GLASSCOCK,17.1,-101.4811312,31.8640224
2002,TEXAS,GRAY,17.8,-100.7892236,35.3711816
2002,TEXAS,GRAYSON,44.4,-96.6702111,33.5636114
2002,TEXAS,GUADALUPE,20.6,-97.8279576,29.6480061
2002,TEXAS,HALE,30.2,-101.8088827,34.0321298
2002,TEXAS,HALL,23.1,-100.6536777,34.5036637
2002,TEXAS,HAMILTON,31.9,-97.9715967,31.6429346
2002,TEXAS,HANSFORD,25.6,-101.3621472,36.2563401
2002,TEXAS,HARDEMAN,24.5,-99.7322571,34.2510707
2002,TEXAS,HARTLEY,47.3,-102.6145811,35.8418438
2002,TEXAS,HASKELL,23.0,-99.7199972,33.1542164
2002,TEXAS,HAYS,24.0,-98.0393127,30.0447901
2002,TEXAS,HEMPHILL,10.9,-100.2564532,35.8293476
2002,TEXAS,HENDERSON,40.0,-95.7893178,32.182598
2002,TEXAS,HILL,46.0,-97.0881654,31.9595085
2002,TEXAS,HOCKLEY,19.4,-102.3110415,33.5714311
2002,TEXAS,HOPKINS,28.6,-95.5656578,33.1368252
2002,TEXAS,HOUSTON,16.0,-95.3676974,29.7589382
2002,TEXAS,HOWARD,18.8,-101.4271085,32.3047833
2002,TEXAS,HUDSPETH,43.0,-105.4752945,31.5388627
2002,TEXAS,HUNT,46.1,-96.0808922,33.1161567
2002,TEXAS,HUTCHINSON,20.3,-101.34844,35.8148236
2002,TEXAS,IRION,17.5,-100.980073,31.2931196
2002,TEXAS,JACK,28.0,-98.1639199,33.2127019
2002,TEXAS,JOHNSON,49.3,-97.3568623,32.3766071
2002,TEXAS,JONES,18.3,-99.8606106,32.7135946
2002,TEXAS,KARNES,8.5,-97.9062893,28.8791858
2002,TEXAS,KAUFMAN,42.1,-96.3375126,32.601641
2002,TEXAS,KENT,18.6,-100.7846477,33.1665316
2002,TEXAS,KING,20.9,-100.2178972,33.588178
2002,TEXAS,KINNEY,20.0,-100.4165707,29.326416
2002,TEXAS,KNOX,22.6,-99.7073621,33.5871385
2002,TEXAS,LAMAR,55.0,-95.582343,33.6383552
2002,TEXAS,LAMB,24.2,-102.3429233,34.0321667
2002,TEXAS,LAMPASAS,26.4,-98.240563,31.1761363
2002,TEXAS,LIMESTONE,41.3,-96.580617,31.5261854
2002,TEXAS,LIPSCOMB,10.6,-100.2711772,36.2695629
2002,TEXAS,LIVE OAK,5.7,-98.101923,28.2678746
2002,TEXAS,LUBBOCK,22.5,-101.8792389,33.5634402
2002,TEXAS,LYNN,23.2,-101.812592,33.1474257
2002,TEXAS,MARTIN,18.5,-101.9190317,32.2675039
2002,TEXAS,MASON,21.9,-99.2233284,30.705029
2002,TEXAS,MCCULLOCH,26.7,-99.3885277,31.1699604
2002,TEXAS,MCLENNAN,39.8,-97.2189254,31.5487691
2002,TEXAS,MCMULLEN,8.6,-98.5527241,28.3138785
2002,TEXAS,MEDINA,23.9,-99.1126826,29.2836281
2002,TEXAS,MENARD,13.5,-99.8320637,30.8573562
2002,TEXAS,MIDLAND,25.0,-102.0103767,31.83688
2002,TEXAS,MILAM,33.3,-96.9981706,30.7626867
2002,TEXAS,MILLS,25.0,-98.5527272,31.4861082
2002,TEXAS,MITCHELL,21.6,-100.9213003,32.2898049
2002,TEXAS,MONTAGUE,29.7,-97.7215754,33.6205753
2002,TEXAS,MOORE,47.4,-101.9104355,35.8156121
2002,TEXAS,MOTLEY,15.4,-100.7744062,34.0395459
2002,TEXAS,NAVARRO,42.4,-96.4985456,32.0279525
2002,TEXAS,NOLAN,18.6,-100.3987748,32.2719306
2002,TEXAS,OCHILTREE,17.2,-100.8138152,36.2559217
2002,TEXAS,OLDHAM,16.0,-102.6193428,35.3907651
2002,TEXAS,PALO PINTO,30.8,-98.2814881,32.7215726
2002,TEXAS,PARKER,28.6,-97.80455986920202,32.77725975
2002,TEXAS,PARMER,23.8,-102.768021,34.4901153
2002,TEXAS,PECOS,30.6,-102.8065415,30.7857437
2002,TEXAS,POTTER,13.7,-101.8776577,35.3683354
2002,TEXAS,RAINS,40.0,-95.7964017,32.8685085
2002,TEXAS,RANDALL,22.2,-101.8850309,34.9444713
2002,TEXAS,REAGAN,22.2,-101.5295291,31.3458428
2002,TEXAS,RED RIVER,42.4,-95.0429674,33.571979
2002,TEXAS,REEVES,37.5,-103.6583657,31.232003
2002,TEXAS,ROBERTS,30.4,-100.8058034,35.8309752
2002,TEXAS,ROBERTSON,30.0,-96.5079742,31.0339058
2002,TEXAS,ROCKWALL,41.5,-96.4066987,32.8923464
2002,TEXAS,RUNNELS,19.3,-99.9779922,31.8282551
2002,TEXAS,SAN SABA,30.2,-98.8397049,31.122268
2002,TEXAS,SCHLEICHER,17.9,-100.5418961,30.8791222
2002,TEXAS,SCURRY,15.5,-100.9052015,32.7225172
2002,TEXAS,SHACKELFORD,25.6,-99.3307616,32.7088752
2002,TEXAS,SHERMAN,43.6,-101.8858689,36.2452294
2002,TEXAS,STEPHENS,18.2,-98.8200722,32.6944793
2002,TEXAS,STERLING,20.0,-101.0452671,31.8151416
2002,TEXAS,STONEWALL,25.9,-100.2453011,33.1571742
2002,TEXAS,SUTTON,14.0,-100.53841807826248,30.51216325
2002,TEXAS,SWISHER,21.8,-101.7119955,34.47235
2002,TEXAS,TARRANT,29.2,-97.335696,32.7513658
2002,TEXAS,TAYLOR,26.2,-99.8812612,32.2793121
2002,TEXAS,TERRY,28.4,-102.3328121,33.1514254
2002,TEXAS,THROCKMORTON,30.6,-99.2017838,33.1571081
2002,TEXAS,TOM GREEN,21.6,-100.4133839,31.3782559
2002,TEXAS,TRAVIS,28.4,-97.7561392,30.2878569
2002,TEXAS,UPTON,20.0,-102.0386055,31.3720387
2002,TEXAS,UVALDE,29.0,-99.7733181,29.300357
2002,TEXAS,VAN ZANDT,40.0,-95.8292165,32.5375642
2002,TEXAS,WHARTON,20.0,-96.2291474,29.2454534
2002,TEXAS,WHEELER,12.7,-100.2632764,35.3921902
2002,TEXAS,WICHITA,29.8,-98.7088886,33.9516534
2002,TEXAS,WILBARGER,27.7,-99.2085961,34.0265157
2002,TEXAS,WILLIAMSON,28.3,-97.6041649,30.6580927
2002,TEXAS,WILSON,18.1,-98.1251465,29.1589961
2002,TEXAS,WISE,30.0,-97.6563925,33.2139213
2002,TEXAS,YOAKUM,27.7,-102.833579,33.1536951
2002,TEXAS,YOUNG,29.0,-98.6962766,33.1508315
2002,TEXAS,ZAVALA,12.9,-99.767631,28.8366612
2002,WASHINGTON,ADAMS,44.2,-118.5934644,46.9723633
2002,WASHINGTON,ASOTIN,42.1,-117.2045179,46.1678079
2002,WASHINGTON,BENTON,45.0,-119.5286424,46.1691702
2002,WASHINGTON,COLUMBIA,70.5,-117.9174697,46.2947665
2002,WASHINGTON,DOUGLAS,42.4,-119.6075365,47.7652709
2002,WASHINGTON,FRANKLIN,45.5,-118.8935483,46.5654696
2002,WASHINGTON,GARFIELD,59.6,-117.5294769,46.4604687
2002,WASHINGTON,GRANT,63.3,-119.4904332,47.119015
2002,WASHINGTON,KLICKITAT,29.6,-120.7976033,45.8767731
2002,WASHINGTON,LINCOLN,57.0,-118.3588615,47.5664588
2002,WASHINGTON,OKANOGAN,49.3,-119.6527477,48.5158513
2002,WASHINGTON,SPOKANE,64.0,-117.42351,47.6571934
2002,WASHINGTON,STEVENS,51.0,-117.8489411,48.4249969
2002,WASHINGTON,WALLA WALLA,67.7,-118.5174284,46.2055155
2002,WASHINGTON,WHITMAN,72.0,-117.5286172,46.9428831
2002,WASHINGTON,YAKIMA,68.4,-120.510842,46.601557
2003,KANSAS,ALLEN,49.0,-95.3170208,37.8882168
2003,KANSAS,ANDERSON,57.0,-95.3067461,38.198077
2003,KANSAS,ATCHISON,62.0,-95.3326052,39.545816
2003,KANSAS,BARBER,55.0,-98.7033263,37.2113342
2003,KANSAS,BARTON,56.0,-98.776234,38.4683432
2003,KANSAS,BOURBON,54.0,-94.8679591,37.8485797
2003,KANSAS,BROWN,80.0,-95.5819952,39.824223
2003,KANSAS,BUTLER,41.0,-96.8456342,37.77924
2003,KANSAS,CHASE,51.0,-96.6152916,38.2928083
2003,KANSAS,CHAUTAUQUA,41.0,-96.2656966,37.146335
2003,KANSAS,CHEROKEE,57.0,-94.8482069,37.1718068
2003,KANSAS,CHEYENNE,32.0,-101.7575491,39.7955799
2003,KANSAS,CLARK,45.0,-99.8133765,37.2045719
2003,KANSAS,CLAY,65.0,-97.1718432,39.3615169
2003,KANSAS,CLOUD,63.0,-97.6705137,39.4850226
2003,KANSAS,COFFEY,58.0,-95.7498925,38.235413
2003,KANSAS,COMANCHE,52.0,-99.2958383,37.1960944
2003,KANSAS,COWLEY,39.0,-96.8675685,37.2413155
2003,KANSAS,CRAWFORD,50.0,-94.8652466,37.503889
2003,KANSAS,DECATUR,41.0,-100.472769,39.7940527
2003,KANSAS,DICKINSON,65.0,-97.1893341,38.8790615
2003,KANSAS,DONIPHAN,67.0,-95.1776492,39.7831556
2003,KANSAS,DOUGLAS,64.0,-95.2874559,38.8838392
2003,KANSAS,EDWARDS,49.0,-99.3245584,37.8684743
2003,KANSAS,ELK,40.0,-96.2528451,37.4619149
2003,KANSAS,ELLIS,47.0,-99.31725312947998,38.915304000000006
2003,KANSAS,ELLSWORTH,58.0,-98.2149289,38.6942009
2003,KANSAS,FINNEY,40.0,-100.8199963,38.0452481
2003,KANSAS,FORD,46.0,-99.8943146,37.7072469
2003,KANSAS,FRANKLIN,55.0,-95.3184483,38.5720008
2003,KANSAS,GEARY,71.0,-96.7619968,38.9885445
2003,KANSAS,GOVE,49.0,-100.5073968,38.9030073
2003,KANSAS,GRAHAM,44.0,-99.8980624,39.34062
2003,KANSAS,GRANT,37.0,-101.3067042,37.553026
2003,KANSAS,GRAY,41.0,-100.4373907,37.7221896
2003,KANSAS,GREELEY,35.0,-101.8185007,38.4570355
2003,KANSAS,GREENWOOD,48.0,-96.2471338,37.8709542
2003,KANSAS,HAMILTON,30.0,-101.8141159,38.0058948
2003,KANSAS,HARPER,50.0,-98.0835849,37.1922068
2003,KANSAS,HARVEY,51.0,-97.4486267,38.0352315
2003,KANSAS,HASKELL,40.0,-100.8840421,37.5611249
2003,KANSAS,HODGEMAN,41.0,-99.900952,38.0875979
2003,KANSAS,JACKSON,61.0,-95.8159647,39.4030917
2003,KANSAS,JEFFERSON,69.0,-95.391413,39.2405893
2003,KANSAS,JEWELL,65.0,-98.21908622535383,39.784853
2003,KANSAS,JOHNSON,60.0,-94.8389141,38.8837933
2003,KANSAS,KEARNY,44.0,-101.3523356,37.9960049
2003,KANSAS,KINGMAN,49.0,-98.122172,37.5420937
2003,KANSAS,KIOWA,54.0,-99.296556,37.5529578
2003,KANSAS,LABETTE,50.0,-95.3103729,37.1899712
2003,KANSAS,LANE,37.0,-100.4776682,38.4651663
2003,KANSAS,LEAVENWORTH,52.0,-95.0620347,39.2147095
2003,KANSAS,LINCOLN,59.0,-98.2155504,39.0343606
2003,KANSAS,LINN,52.0,-94.8578272,38.1965927
2003,KANSAS,LOGAN,37.0,-101.1552381,38.9058216
2003,KANSAS,LYON,52.0,-96.1683124,38.4573987
2003,KANSAS,MARION,51.0,-97.1305937,38.3734544
2003,KANSAS,MARSHALL,62.0,-96.5255661,39.7865054
2003,KANSAS,MCPHERSON,57.0,-97.6575171,38.3659015
2003,KANSAS,MEADE,36.0,-100.396302,37.2091116
2003,KANSAS,MIAMI,54.0,-94.8557402,38.5620514
2003,KANSAS,MITCHELL,63.0,-98.2112629,39.3863019
2003,KANSAS,MONTGOMERY,44.0,-95.7628341,37.1983948
2003,KANSAS,MORRIS,53.0,-96.6707526,38.6908906
2003,KANSAS,MORTON,30.0,-101.8099541,37.1960735
2003,KANSAS,NEMAHA,71.0,-96.0157844,39.7880532
2003,KANSAS,NEOSHO,46.0,-95.33166,37.5566345
2003,KANSAS,NESS,45.0,-99.9586896,38.4713429
2003,KANSAS,NORTON,42.0,-99.9100033,39.7944702
2003,KANSAS,OSAGE,53.0,-95.72899791492328,38.65235
2003,KANSAS,OSBORNE,56.0,-98.7933509,39.3351558
2003,KANSAS,OTTAWA,60.0,-97.6568094,39.1273653
2003,KANSAS,PAWNEE,52.0,-99.240825,38.1858758
2003,KANSAS,PHILLIPS,49.0,-99.346586,39.7961542
2003,KANSAS,POTTAWATOMIE,64.0,-96.3414279,39.3928203
2003,KANSAS,PRATT,61.0,-98.7485305,37.6280602
2003,KANSAS,RAWLINS,42.0,-101.0994722,39.7904797
2003,KANSAS,RENO,47.0,-98.1055753,37.930344
2003,KANSAS,REPUBLIC,63.0,-97.6580834,39.8266503
2003,KANSAS,RICE,58.0,-98.2007179,38.3266261
2003,KANSAS,RILEY,61.0,-96.7709339,39.3026347
2003,KANSAS,ROOKS,47.0,-99.3216587,39.3494127
2003,KANSAS,RUSH,51.0,-99.309214,38.5047752
2003,KANSAS,RUSSELL,54.0,-98.7980433,38.8970508
2003,KANSAS,SALINE,62.0,-97.6669832,38.7704462
2003,KANSAS,SCOTT,46.0,-100.9336244,38.4584915
2003,KANSAS,SEDGWICK,43.0,-97.4641388,37.6448148
2003,KANSAS,SEWARD,29.0,-100.8928434,37.1850331
2003,KANSAS,SHAWNEE,59.0,-95.7627535,39.0273676
2003,KANSAS,SHERIDAN,42.0,-100.4576457,39.3530598
2003,KANSAS,SHERMAN,36.0,-101.7492408,39.3412127
2003,KANSAS,SMITH,55.0,-98.7935393,39.796749
2003,KANSAS,STAFFORD,57.0,-98.718816,38.0350094
2003,KANSAS,STANTON,35.0,-101.7935648,37.5691072
2003,KANSAS,STEVENS,38.0,-101.3119354,37.1929045
2003,KANSAS,SUMNER,40.0,-97.4792142,37.2435967
2003,KANSAS,THOMAS,41.0,-101.0810229,39.3529613
2003,KANSAS,TREGO,45.0,-99.9130572,38.9289979
2003,KANSAS,WABAUNSEE,57.0,-96.1991241,38.9468399
2003,KANSAS,WALLACE,44.0,-101.7565099,38.9073846
2003,KANSAS,WASHINGTON,60.0,-97.0917391,39.7887478
2003,KANSAS,WICHITA,41.0,-97.3375448,37.6922361
2003,KANSAS,WILSON,49.0,-95.7452639,37.5692118
2003,KANSAS,WOODSON,56.0,-95.7517113,37.8811369
2003,KANSAS,WYANDOTTE,63.0,-94.767624,39.1090458
2003,MONTANA,BIG HORN,41.0,-107.5152896,45.4608548
2003,MONTANA,BLAINE,34.0,-108.9664413,48.4023938
2003,MONTANA,BROADWATER,30.0,-111.4969303,46.3252827
2003,MONTANA,CARBON,25.0,-109.1434792,45.2050058
2003,MONTANA,CARTER,27.0,-104.5596687,45.4812219
2003,MONTANA,CASCADE,39.0,-111.3281242,47.3271465
2003,MONTANA,CHOUTEAU,42.0,-110.367651,47.8835499
2003,MONTANA,CUSTER,29.0,-105.5692958,46.2426088
2003,MONTANA,DAWSON,35.0,-104.9259088,47.2416708
2003,MONTANA,FALLON,35.0,-104.4366483,46.3291957
2003,MONTANA,FERGUS,36.0,-109.2175566,47.2128617
2003,MONTANA,FLATHEAD,60.0,-113.972144,48.3840879
2003,MONTANA,GALLATIN,41.0,-111.1967693,45.4868491
2003,MONTANA,GARFIELD,30.0,-106.9487371,47.2403675
2003,MONTANA,GLACIER,38.0,-112.9467116,48.6966449
2003,MONTANA,GOLDEN VALLEY,29.0,-109.1714312,46.3040364
2003,MONTANA,HILL,38.0,-110.2107103,48.6655784
2003,MONTANA,JEFFERSON,31.0,-112.1388102,46.1850019
2003,MONTANA,JUDITH BASIN,33.0,-110.2261158,47.0159821
2003,MONTANA,LAKE,45.0,-114.1204325,47.7142864
2003,MONTANA,LIBERTY,37.0,-111.0465825,48.5608235
2003,MONTANA,MADISON,39.0,-111.91520431645114,45.2844765
2003,MONTANA,MCCONE,33.0,-105.8467942,47.5823259
2003,MONTANA,MISSOULA,31.0,-113.995267,46.8701049
2003,MONTANA,MUSSELSHELL,28.0,-108.4473635,46.4728903
2003,MONTANA,PARK,38.0,-110.52981,45.5027347
2003,MONTANA,PETROLEUM,28.0,-108.2769626,47.0606518
2003,MONTANA,PHILLIPS,32.0,-107.9275256,48.3541037
2003,MONTANA,PONDERA,42.0,-112.1206742,48.2443094
2003,MONTANA,POWDER RIVER,31.0,-105.5982213,45.3655661
2003,MONTANA,PRAIRIE,34.0,-105.3390398,46.8103971
2003,MONTANA,RICHLAND,26.0,-104.559421,47.8314138
2003,MONTANA,ROOSEVELT,37.0,-104.9709901,48.3069516
2003,MONTANA,ROSEBUD,34.0,-106.6296053,46.3894251
2003,MONTANA,STILLWATER,23.0,-109.3579352,45.6540259
2003,MONTANA,TETON,42.0,-112.2566035,47.8455676
2003,MONTANA,TOOLE,36.0,-111.7313702,48.6768334
2003,MONTANA,VALLEY,37.0,-106.615665,48.3564433
2003,MONTANA,WHEATLAND,22.0,-109.8498047,46.4335302
2003,MONTANA,WIBAUX,32.0,-104.2215171,46.910018
2003,MONTANA,YELLOWSTONE,27.0,-108.276076,45.9645464
2003,NORTH DAKOTA,BARNES,47.3,-98.0678849,46.9310489
2003,NORTH DAKOTA,BENSON,52.3,-99.403103,48.0191362
2003,NORTH DAKOTA,BOTTINEAU,44.2,-100.8431321,48.8243455
2003,NORTH DAKOTA,BURLEIGH,46.7,-100.5127667,46.9498874
2003,NORTH DAKOTA,CASS,51.7,-97.220631,46.9241972
2003,NORTH DAKOTA,CAVALIER,44.7,-98.5001391,48.7664381
2003,NORTH DAKOTA,DICKEY,60.6,-98.5322728,46.0952757
2003,NORTH DAKOTA,DUNN,41.0,-102.6112348,47.30612
2003,NORTH DAKOTA,EDDY,50.0,-98.9087265,47.7113958
2003,NORTH DAKOTA,EMMONS,53.2,-100.2574942,46.2575403
2003,NORTH DAKOTA,FOSTER,67.1,-98.8815333,47.4642277
2003,NORTH DAKOTA,GOLDEN VALLEY,23.1,-103.8668414,46.9317944
2003,NORTH DAKOTA,GRAND FORKS,58.7,-97.0592028,47.9078244
2003,NORTH DAKOTA,GRANT,35.5,-101.6261837,46.3441037
2003,NORTH DAKOTA,GRIGGS,40.6,-98.2616158,47.4473179
2003,NORTH DAKOTA,HETTINGER,31.9,-102.4167046,46.4448014
2003,NORTH DAKOTA,KIDDER,60.0,-99.7952675,46.9636218
2003,NORTH DAKOTA,LOGAN,44.2,-99.4501721,46.4650338
2003,NORTH DAKOTA,MCHENRY,51.1,-100.65378,48.1907427
2003,NORTH DAKOTA,MCINTOSH,55.8,-99.4243411,46.1097938
2003,NORTH DAKOTA,MCKENZIE,48.2,-103.4734684,47.7702536
