year,state_name,county_name,yield
2003,WASHINGTON,GRANT,163.3
2003,WASHINGTON,KLICKITAT,69.2
2003,WASHINGTON,LINCOLN,97.3
2003,WASHINGTON,OKANOGAN,76.30000000000001
2003,WASHINGTON,SPOKANE,108.7
2003,WASHINGTON,STEVENS,76.9
2003,WASHINGTON,WALLA WALLA,135.9
2003,WASHINGTON,WHITMAN,122.9
2003,WASHINGTON,YAKIMA,132.0
2004,KANSAS,ALLEN,36.0
2004,KANSAS,ANDERSON,40.0
2004,KANSAS,ATCHISON,46.0
2004,KANSAS,BARBER,36.0
2004,KANSAS,BARTON,34.0
2004,KANSAS,BOURBON,38.0
2004,KANSAS,BROWN,58.0
2004,KANSAS,BUTLER,47.0
2004,KANSAS,CHASE,45.0
2004,KANSAS,CHAUTAUQUA,28.0
2004,KANSAS,CHEROKEE,44.0
2004,KANSAS,CHEYENNE,18.0
2004,KANSAS,CLARK,28.0
2004,KANSAS,CLAY,54.0
2004,KANSAS,CLOUD,50.0
2004,KANSAS,COFFEY,40.0
2004,KANSAS,COMANCHE,31.0
2004,KANSAS,COWLEY,40.0
2004,KANSAS,CRAWFORD,41.0
2004,KANSAS,DECATUR,17.0
2004,KANSAS,DICKINSON,48.0
2004,KANSAS,DONIPHAN,60.0
2004,KANSAS,DOUGLAS,46.0
2004,KANSAS,EDWARDS,37.0
2004,KANSAS,ELK,30.0
2004,KANSAS,ELLIS,37.0
2004,KANSAS,ELLSWORTH,50.0
2004,KANSAS,FINNEY,33.0
2004,KANSAS,FORD,34.0
2004,KANSAS,FRANKLIN,47.0
2004,KANSAS,GEARY,48.0
2004,KANSAS,GOVE,20.0
2004,KANSAS,GRAHAM,16.0
2004,KANSAS,GRANT,32.0
2004,KANSAS,GRAY,41.0
2004,KANSAS,GREELEY,15.0
2004,KANSAS,GREENWOOD,42.0
2004,KANSAS,HAMILTON,19.0
2004,KANSAS,HARPER,37.0
2004,KANSAS,HARVEY,50.0
2004,KANSAS,HASKELL,35.0
2004,KANSAS,HODGEMAN,31.0
2004,KANSAS,JACKSON,52.0
2004,KANSAS,JEFFERSON,49.0
2004,KANSAS,JEWELL,45.0
2004,KANSAS,JOHNSON,39.0
2004,KANSAS,KEARNY,23.0
2004,KANSAS,KINGMAN,39.0
2004,KANSAS,KIOWA,37.0
2004,KANSAS,LABETTE,38.0
2004,KANSAS,LANE,16.0
2004,KANSAS,LEAVENWORTH,42.0
2004,KANSAS,LINCOLN,43.0
2004,KANSAS,LINN,37.0
2004,KANSAS,LOGAN,20.0
2004,KANSAS,LYON,36.0
2004,KANSAS,MARION,47.0
2004,KANSAS,MARSHALL,59.0
2004,KANSAS,MCPHERSON,48.0
2004,KANSAS,MEADE,33.0
2004,KANSAS,MIAMI,35.0
2004,KANSAS,MITCHELL,47.0
2004,KANSAS,MONTGOMERY,33.0
2004,KANSAS,MORRIS,43.0
2004,KANSAS,MORTON,22.0
2004,KANSAS,NEMAHA,58.0
2004,KANSAS,NEOSHO,42.0
2004,KANSAS,NESS,26.0
2004,KANSAS,NORTON,18.0
2004,KANSAS,OSAGE,44.0
2004,KANSAS,OSBORNE,38.0
2004,KANSAS,OTTAWA,49.0
2004,KANSAS,PAWNEE,39.0
2004,KANSAS,PHILLIPS,25.0
2004,KANSAS,POTTAWATOMIE,53.0
2004,KANSAS,PRATT,42.0
2004,KANSAS,RAWLINS,16.0
2004,KANSAS,RENO,43.0
2004,KANSAS,REPUBLIC,45.0
2004,KANSAS,RICE,50.0
2004,KANSAS,RILEY,46.0
2004,KANSAS,ROOKS,21.0
2004,KANSAS,RUSH,25.0
2004,KANSAS,RUSSELL,36.0
2004,KANSAS,SALINE,48.0
2004,KANSAS,SCOTT,25.0
2004,KANSAS,SEDGWICK,44.0
2004,KANSAS,SEWARD,32.0
2004,KANSAS,SHAWNEE,50.0
2004,KANSAS,SHERIDAN,23.0
2004,KANSAS,SHERMAN,18.0
2004,KANSAS,SMITH,36.0
2004,KANSAS,STAFFORD,43.0
2004,KANSAS,STANTON,31.0
2004,KANSAS,STEVENS,37.0
2004,KANSAS,SUMNER,43.0
2004,KANSAS,THOMAS,21.0
2004,KANSAS,TREGO,20.0
2004,KANSAS,WABAUNSEE,48.0
2004,KANSAS,WALLACE,23.0
2004,KANSAS,WASHINGTON,53.0
2004,KANSAS,WICHITA,27.0
2004,KANSAS,WILSON,38.0
2004,KANSAS,WOODSON,33.0
2004,KANSAS,WYANDOTTE,49.0
2004,MONTANA,BIG HORN,74.0
2004,MONTANA,BLAINE,114.0
2004,MONTANA,BROADWATER,89.0
2004,MONTANA,CARBON,32.0
2004,MONTANA,CARTER,35.0
2004,MONTANA,CASCADE,70.0
2004,MONTANA,CHOUTEAU,79.0
2004,MONTANA,CUSTER,36.0
2004,MONTANA,DANIELS,61.0
2004,MONTANA,DAWSON,75.0
2004,MONTANA,FALLON,68.0
2004,MONTANA,FERGUS,83.0
2004,MONTANA,FLATHEAD,128.0
2004,MONTANA,GALLATIN,120.0
2004,MONTANA,GARFIELD,50.0
2004,MONTANA,GLACIER,83.0
2004,MONTANA,GOLDEN VALLEY,54.0
2004,MONTANA,HILL,98.0
2004,MONTANA,JUDITH BASIN,70.0
2004,MONTANA,LAKE,128.0
2004,MONTANA,LEWIS AND CLARK,39.0
2004,MONTANA,LIBERTY,62.0
2004,MONTANA,MADISON,112.0
2004,MONTANA,MCCONE,94.0
2004,MONTANA,MEAGHER,34.0
2004,MONTANA,MISSOULA,64.0
2004,MONTANA,MUSSELSHELL,42.0
2004,MONTANA,PARK,81.0
2004,MONTANA,PETROLEUM,47.0
2004,MONTANA,PHILLIPS,98.0
2004,MONTANA,PONDERA,104.0
2004,MONTANA,POWDER RIVER,36.0
2004,MONTANA,PRAIRIE,51.0
2004,MONTANA,RAVALLI,79.0
2004,MONTANA,RICHLAND,88.0
2004,MONTANA,ROOSEVELT,71.0
2004,MONTANA,ROSEBUD,50.0
2004,MONTANA,SHERIDAN,63.0
2004,MONTANA,STILLWATER,39.0
2004,MONTANA,TETON,78.0
2004,MONTANA,TOOLE,88.0
2004,MONTANA,TREASURE,80.0
2004,MONTANA,VALLEY,131.0
2004,MONTANA,WHEATLAND,33.0
2004,MONTANA,WIBAUX,47.0
2004,MONTANA,YELLOWSTONE,54.0
2004,NORTH DAKOTA,ADAMS,63.5
2004,NORTH DAKOTA,BARNES,111.3
2004,NORTH DAKOTA,BENSON,130.4
2004,NORTH DAKOTA,BILLINGS,55.8
2004,NORTH DAKOTA,BOTTINEAU,137.3
2004,NORTH DAKOTA,BOWMAN,71.1
2004,NORTH DAKOTA,BURKE,62.5
2004,NORTH DAKOTA,BURLEIGH,126.69999999999999
2004,NORTH DAKOTA,CASS,117.19999999999999
2004,NORTH DAKOTA,CAVALIER,143.3
2004,NORTH DAKOTA,DICKEY,175.9
2004,NORTH DAKOTA,DIVIDE,56.9
2004,NORTH DAKOTA,DUNN,77.4
2004,NORTH DAKOTA,EDDY,119.8
2004,NORTH DAKOTA,EMMONS,115.7
2004,NORTH DAKOTA,FOSTER,121.7
2004,NORTH DAKOTA,GOLDEN VALLEY,55.0
2004,NORTH DAKOTA,GRAND FORKS,143.2
2004,NORTH DAKOTA,GRANT,62.3
2004,NORTH DAKOTA,GRIGGS,151.0
2004,NORTH DAKOTA,HETTINGER,99.2
2004,NORTH DAKOTA,KIDDER,125.1
2004,NORTH DAKOTA,LA MOURE,89.4
2004,NORTH DAKOTA,LOGAN,116.0
2004,NORTH DAKOTA,MCHENRY,109.80000000000001
2004,NORTH DAKOTA,MCINTOSH,120.1
2004,NORTH DAKOTA,MCKENZIE,76.1
2004,NORTH DAKOTA,MCLEAN,128.9
2004,NORTH DAKOTA,MERCER,100.5
2004,NORTH DAKOTA,MORTON,77.5
2004,NORTH DAKOTA,MOUNTRAIL,62.2
2004,NORTH DAKOTA,NELSON,140.4
2004,NORTH DAKOTA,OLIVER,75.9
2004,NORTH DAKOTA,PEMBINA,109.8
2004,NORTH DAKOTA,PIERCE,139.4
2004,NORTH DAKOTA,RAMSEY,142.3
2004,NORTH DAKOTA,RANSOM,119.0
2004,NORTH DAKOTA,RENVILLE,132.5
2004,NORTH DAKOTA,RICHLAND,57.8
2004,NORTH DAKOTA,ROLETTE,142.4
2004,NORTH DAKOTA,SARGENT,132.9
2004,NORTH DAKOTA,SHERIDAN,127.8
2004,NORTH DAKOTA,SIOUX,49.5
2004,NORTH DAKOTA,SLOPE,76.8
2004,NORTH DAKOTA,STARK,79.8
2004,NORTH DAKOTA,STEELE,101.9
2004,NORTH DAKOTA,STUTSMAN,114.3
2004,NORTH DAKOTA,TOWNER,122.4
2004,NORTH DAKOTA,TRAILL,103.8
2004,NORTH DAKOTA,WALSH,112.9
2004,NORTH DAKOTA,WARD,130.4
2004,NORTH DAKOTA,WELLS,134.9
2004,NORTH DAKOTA,WILLIAMS,63.400000000000006
2004,OKLAHOMA,ALFALFA,40.0
2004,OKLAHOMA,BEAVER,22.6
2004,OKLAHOMA,BECKHAM,31.8
2004,OKLAHOMA,BLAINE,37.1
2004,OKLAHOMA,BRYAN,36.2
2004,OKLAHOMA,CADDO,37.9
2004,OKLAHOMA,CANADIAN,37.0
2004,OKLAHOMA,CARTER,30.0
2004,OKLAHOMA,CHEROKEE,40.0
2004,OKLAHOMA,CHOCTAW,40.0
2004,OKLAHOMA,CIMARRON,25.0
2004,OKLAHOMA,CLEVELAND,32.5
2004,OKLAHOMA,COAL,40.0
2004,OKLAHOMA,COMANCHE,35.0
2004,OKLAHOMA,COTTON,36.5
2004,OKLAHOMA,CRAIG,36.2
2004,OKLAHOMA,CREEK,30.0
2004,OKLAHOMA,CUSTER,35.0
2004,OKLAHOMA,DELAWARE,30.6
2004,OKLAHOMA,DEWEY,32.0
2004,OKLAHOMA,ELLIS,22.7
2004,OKLAHOMA,GARFIELD,39.1
2004,OKLAHOMA,GARVIN,36.1
2004,OKLAHOMA,GRADY,35.0
2004,OKLAHOMA,GRANT,37.4
2004,OKLAHOMA,GREER,27.9
2004,OKLAHOMA,HARMON,27.5
2004,OKLAHOMA,HARPER,23.6
2004,OKLAHOMA,HUGHES,50.0
2004,OKLAHOMA,JACKSON,31.8
2004,OKLAHOMA,JEFFERSON,35.0
2004,OKLAHOMA,JOHNSTON,35.0
2004,OKLAHOMA,KAY,37.5
2004,OKLAHOMA,KINGFISHER,35.5
2004,OKLAHOMA,KIOWA,38.4
2004,OKLAHOMA,LEFLORE,30.0
2004,OKLAHOMA,LINCOLN,40.0
2004,OKLAHOMA,LOGAN,34.5
2004,OKLAHOMA,LOVE,32.9
2004,OKLAHOMA,MAJOR,33.5
2004,OKLAHOMA,MAYES,37.9
2004,OKLAHOMA,MCCLAIN,37.5
2004,OKLAHOMA,MCCURTAIN,25.0
2004,OKLAHOMA,MCINTOSH,46.7
2004,OKLAHOMA,MURRAY,35.0
2004,OKLAHOMA,MUSKOGEE,37.0
2004,OKLAHOMA,NOBLE,36.7
2004,OKLAHOMA,NOWATA,27.4
2004,OKLAHOMA,OKFUSKEE,30.0
2004,OKLAHOMA,OKLAHOMA,35.0
2004,OKLAHOMA,OKMULGEE,40.0
2004,OKLAHOMA,OSAGE,36.0
2004,OKLAHOMA,OTTAWA,34.5
2004,OKLAHOMA,PAWNEE,38.0
2004,OKLAHOMA,PAYNE,32.2
2004,OKLAHOMA,PITTSBURG,36.5
2004,OKLAHOMA,PONTOTOC,32.0
2004,OKLAHOMA,POTTAWATOMIE,42.0
2004,OKLAHOMA,ROGER MILLS,30.0
2004,OKLAHOMA,ROGERS,30.0
2004,OKLAHOMA,SEMINOLE,32.0
2004,OKLAHOMA,SEQUOYAH,40.0
2004,OKLAHOMA,STEPHENS,30.0
2004,OKLAHOMA,TEXAS,34.5
2004,OKLAHOMA,TILLMAN,37.5
2004,OKLAHOMA,TULSA,35.0
2004,OKLAHOMA,WAGONER,35.0
2004,OKLAHOMA,WASHINGTON,25.0
2004,OKLAHOMA,WASHITA,36.5
2004,OKLAHOMA,WOODS,34.6
2004,OKLAHOMA,WOODWARD,28.5
2004,SOUTH DAKOTA,AURORA,119.5
2004,SOUTH DAKOTA,BEADLE,115.4
2004,SOUTH DAKOTA,BENNETT,41.5
2004,SOUTH DAKOTA,BON HOMME,87.6
2004,SOUTH DAKOTA,BROOKINGS,126.1
2004,SOUTH DAKOTA,BROWN,114.9
2004,SOUTH DAKOTA,BRULE,90.8
2004,SOUTH DAKOTA,BUFFALO,85.0
2004,SOUTH DAKOTA,BUTTE,53.3
2004,SOUTH DAKOTA,CAMPBELL,131.0
2004,SOUTH DAKOTA,CHARLES MIX,112.2
2004,SOUTH DAKOTA,CLARK,117.3
2004,SOUTH DAKOTA,CLAY,71.8
2004,SOUTH DAKOTA,CODINGTON,119.9
2004,SOUTH DAKOTA,CORSON,70.3
2004,SOUTH DAKOTA,CUSTER,52.7
2004,SOUTH DAKOTA,DAVISON,114.1
2004,SOUTH DAKOTA,DAY,129.8
2004,SOUTH DAKOTA,DEUEL,116.80000000000001
2004,SOUTH DAKOTA,DEWEY,59.8
2004,SOUTH DAKOTA,DOUGLAS,122.19999999999999
2004,SOUTH DAKOTA,EDMUNDS,117.0
2004,SOUTH DAKOTA,FALL RIVER,43.8
2004,SOUTH DAKOTA,FAULK,114.1
2004,SOUTH DAKOTA,GRANT,122.5
2004,SOUTH DAKOTA,GREGORY,82.1
2004,SOUTH DAKOTA,HAAKON,55.099999999999994
2004,SOUTH DAKOTA,HAMLIN,128.60000000000002
2004,SOUTH DAKOTA,HAND,95.7
2004,SOUTH DAKOTA,HANSON,118.9
2004,SOUTH DAKOTA,HARDING,95.4
2004,SOUTH DAKOTA,HUGHES,73.8
2004,SOUTH DAKOTA,HUTCHINSON,116.4
2004,SOUTH DAKOTA,HYDE,85.5
2004,SOUTH DAKOTA,JACKSON,31.8
2004,SOUTH DAKOTA,JERAULD,92.30000000000001
2004,SOUTH DAKOTA,JONES,72.5
2004,SOUTH DAKOTA,KINGSBURY,132.3
2004,SOUTH DAKOTA,LAKE,113.3
2004,SOUTH DAKOTA,LAWRENCE,20.0
2004,SOUTH DAKOTA,LYMAN,79.7
2004,SOUTH DAKOTA,MARSHALL,125.30000000000001
2004,SOUTH DAKOTA,MCPHERSON,95.69999999999999
2004,SOUTH DAKOTA,MEADE,57.599999999999994
2004,SOUTH DAKOTA,MELLETTE,62.400000000000006
2004,SOUTH DAKOTA,MINER,106.0
2004,SOUTH DAKOTA,MOODY,141.4
2004,SOUTH DAKOTA,OGLALA LAKOTA,29.9
2004,SOUTH DAKOTA,PENNINGTON,46.9
2004,SOUTH DAKOTA,PERKINS,80.9
2004,SOUTH DAKOTA,POTTER,142.1
2004,SOUTH DAKOTA,ROBERTS,121.0
2004,SOUTH DAKOTA,SANBORN,125.2
2004,SOUTH DAKOTA,SPINK,135.7
2004,SOUTH DAKOTA,STANLEY,55.7
2004,SOUTH DAKOTA,SULLY,87.5
2004,SOUTH DAKOTA,TODD,69.3
2004,SOUTH DAKOTA,TRIPP,91.4
2004,SOUTH DAKOTA,TURNER,80.0
2004,SOUTH DAKOTA,WALWORTH,95.69999999999999
2004,SOUTH DAKOTA,YANKTON,107.8
2004,SOUTH DAKOTA,ZIEBACH,51.099999999999994
2004,TEXAS,ANDERSON,31.3
2004,TEXAS,ANDREWS,32.1
2004,TEXAS,ARCHER,26.1
2004,TEXAS,ARMSTRONG,28.3
2004,TEXAS,ATASCOSA,17.6
2004,TEXAS,BAILEY,31.8
2004,TEXAS,BASTROP,24.0
2004,TEXAS,BAYLOR,29.0
2004,TEXAS,BEE,22.7
2004,TEXAS,BELL,40.9
2004,TEXAS,BEXAR,32.7
2004,TEXAS,BORDEN,34.0
2004,TEXAS,BOSQUE,40.4
2004,TEXAS,BOWIE,40.4
2004,TEXAS,BRAZORIA,44.6
2004,TEXAS,BRISCOE,20.6
2004,TEXAS,BROWN,25.5
2004,TEXAS,BURLESON,35.0
2004,TEXAS,CALDWELL,38.6
2004,TEXAS,CALLAHAN,25.8
2004,TEXAS,CARSON,27.9
2004,TEXAS,CASTRO,46.1
2004,TEXAS,CHAMBERS,26.0
2004,TEXAS,CHILDRESS,18.9
2004,TEXAS,CLAY,27.1
2004,TEXAS,COCHRAN,30.0
2004,TEXAS,COKE,15.6
2004,TEXAS,COLEMAN,24.9
2004,TEXAS,COLLIN,45.2
2004,TEXAS,COLLINGSWORTH,24.2
2004,TEXAS,COLORADO,28.8
2004,TEXAS,COMANCHE,53.0
2004,TEXAS,CONCHO,26.0
2004,TEXAS,COOKE,44.8
2004,TEXAS,CORYELL,39.5
2004,TEXAS,COTTLE,19.2
2004,TEXAS,CROSBY,17.9
2004,TEXAS,DALLAM,39.9
2004,TEXAS,DALLAS,42.2
2004,TEXAS,DAWSON,32.1
2004,TEXAS,DE WITT,31.8
2004,TEXAS,DEAF SMITH,32.0
2004,TEXAS,DELTA,52.3
2004,TEXAS,DENTON,29.7
2004,TEXAS,DICKENS,20.9
2004,TEXAS,DIMMIT,27.8
2004,TEXAS,DONLEY,29.1
2004,TEXAS,DUVAL,17.5
2004,TEXAS,EASTLAND,21.6
2004,TEXAS,EDWARDS,24.4
2004,TEXAS,ELLIS,44.6
2004,TEXAS,ERATH,28.3
2004,TEXAS,FALLS,40.1
2004,TEXAS,FANNIN,37.7
2004,TEXAS,FISHER,20.4
2004,TEXAS,FLOYD,26.3
2004,TEXAS,FOARD,22.5
2004,TEXAS,FORT BEND,24.5
2004,TEXAS,FRIO,29.9
2004,TEXAS,GAINES,37.7
2004,TEXAS,GARZA,29.2
2004,TEXAS,GILLESPIE,33.3
2004,TEXAS,GLASSCOCK,19.8
2004,TEXAS,GRAY,27.8
2004,TEXAS,GRAYSON,46.6
2004,TEXAS,GUADALUPE,30.1
2004,TEXAS,HALE,29.5
2004,TEXAS,HALL,27.8
2004,TEXAS,HAMILTON,30.0
2004,TEXAS,HANSFORD,27.6
2004,TEXAS,HARDEMAN,23.6
2004,TEXAS,HARTLEY,50.6
2004,TEXAS,HASKELL,24.7
2004,TEXAS,HAYS,30.3
2004,TEXAS,HEMPHILL,25.2
2004,TEXAS,HENDERSON,43.3
2004,TEXAS,HILL,45.3
2004,TEXAS,HOCKLEY,33.3
2004,TEXAS,HOOD,51.4
2004,TEXAS,HOPKINS,44.0
2004,TEXAS,HOWARD,15.0
2004,TEXAS,HUNT,40.1
2004,TEXAS,HUTCHINSON,19.6
2004,TEXAS,IRION,19.3
2004,TEXAS,JACK,26.3
2004,TEXAS,JACKSON,30.0
2004,TEXAS,JIM WELLS,16.9
2004,TEXAS,JOHNSON,33.6
2004,TEXAS,JONES,19.9
2004,TEXAS,KARNES,31.4
2004,TEXAS,KAUFMAN,49.0
2004,TEXAS,KENT,18.9
2004,TEXAS,KING,23.9
2004,TEXAS,KINNEY,26.7
2004,TEXAS,KLEBERG,31.3
2004,TEXAS,KNOX,28.8
2004,TEXAS,LA SALLE,30.0
2004,TEXAS,LAMAR,43.8
2004,TEXAS,LAMB,31.4
2004,TEXAS,LAMPASAS,22.9
2004,TEXAS,LIBERTY,15.4
2004,TEXAS,LIMESTONE,18.8
2004,TEXAS,LIPSCOMB,26.4
2004,TEXAS,LIVE OAK,19.1
2004,TEXAS,LLANO,26.7
2004,TEXAS,LUBBOCK,29.6
2004,TEXAS,LYNN,27.3
2004,TEXAS,MARTIN,28.4
2004,TEXAS,MASON,41.9
2004,TEXAS,MCCULLOCH,35.6
2004,TEXAS,MCLENNAN,46.0
2004,TEXAS,MCMULLEN,24.0
2004,TEXAS,MEDINA,25.7
2004,TEXAS,MENARD,26.8
2004,TEXAS,MIDLAND,15.7
2004,TEXAS,MILAM,35.1
2004,TEXAS,MITCHELL,20.9
2004,TEXAS,MONTAGUE,41.8
2004,TEXAS,MOORE,30.7
2004,TEXAS,MOTLEY,35.7
2004,TEXAS,NAVARRO,41.1
2004,TEXAS,NOLAN,23.4
2004,TEXAS,OCHILTREE,24.9
2004,TEXAS,OLDHAM,21.9
2004,TEXAS,PALO PINTO,33.8
2004,TEXAS,PARKER,20.0
2004,TEXAS,PARMER,34.3
2004,TEXAS,PECOS,20.3
2004,TEXAS,POTTER,22.2
2004,TEXAS,RANDALL,20.0
2004,TEXAS,REAGAN,18.0
2004,TEXAS,RED RIVER,50.0
2004,TEXAS,REEVES,44.0
2004,TEXAS,ROBERTS,28.9
2004,TEXAS,ROBERTSON,30.0
2004,TEXAS,ROCKWALL,58.6
2004,TEXAS,RUNNELS,29.4
2004,TEXAS,SAN SABA,35.3
2004,TEXAS,SCHLEICHER,16.3
2004,TEXAS,SCURRY,26.7
2004,TEXAS,SHACKELFORD,23.3
2004,TEXAS,SHERMAN,49.3
2004,TEXAS,STEPHENS,20.0
2004,TEXAS,STERLING,18.5
2004,TEXAS,STONEWALL,22.4
2004,TEXAS,SUTTON,16.7
2004,TEXAS,SWISHER,28.4
2004,TEXAS,TARRANT,42.5
2004,TEXAS,TAYLOR,27.7
2004,TEXAS,TERRY,28.9
2004,TEXAS,THROCKMORTON,28.7
2004,TEXAS,TOM GREEN,31.7
2004,TEXAS,TRAVIS,29.5
2004,TEXAS,UPTON,19.2
2004,TEXAS,UVALDE,25.9
2004,TEXAS,VAN ZANDT,30.0
2004,TEXAS,WASHINGTON,26.7
2004,TEXAS,WHARTON,16.2
2004,TEXAS,WHEELER,22.1
2004,TEXAS,WICHITA,32.2
2004,TEXAS,WILBARGER,32.7
2004,TEXAS,WILLIAMSON,30.8
2004,TEXAS,WILSON,23.3
2004,TEXAS,WINKLER,45.0
2004,TEXAS,WISE,25.2
2004,TEXAS,WOOD,40.0
2004,TEXAS,YOAKUM,29.9
2004,TEXAS,YOUNG,27.9
2004,TEXAS,ZAVALA,32.3
2004,WASHINGTON,ADAMS,106.69999999999999
2004,WASHINGTON,ASOTIN,76.80000000000001
2004,WASHINGTON,BENTON,84.80000000000001
2004,WASHINGTON,COLUMBIA,126.0
2004,WASHINGTON,DOUGLAS,69.5
2004,WASHINGTON,FRANKLIN,143.4
2004,WASHINGTON,GARFIELD,110.30000000000001
2004,WASHINGTON,GRANT,159.2
2004,WASHINGTON,KLICKITAT,62.800000000000004
2004,WASHINGTON,LINCOLN,95.1
2004,WASHINGTON,OKANOGAN,87.3
2004,WASHINGTON,SPOKANE,123.80000000000001
2004,WASHINGTON,STEVENS,94.8
2004,WASHINGTON,WALLA WALLA,146.6
2004,WASHINGTON,WHITMAN,142.0
2004,WASHINGTON,YAKIMA,131.1
2005,KANSAS,ALLEN,25.0
2005,KANSAS,ANDERSON,29.0
2005,KANSAS,ATCHISON,37.0
2005,KANSAS,BARBER,35.0
2005,KANSAS,BARTON,44.0
2005,KANSAS,BOURBON,38.0
2005,KANSAS,BROWN,51.0
2005,KANSAS,BUTLER,29.0
2005,KANSAS,CHASE,32.0
2005,KANSAS,CHAUTAUQUA,25.0
2005,KANSAS,CHEROKEE,44.0
2005,KANSAS,CHEYENNE,21.0
2005,KANSAS,CLARK,45.0
2005,KANSAS,CLAY,38.0
2005,KANSAS,CLOUD,45.0
2005,KANSAS,COFFEY,30.0
2005,KANSAS,COMANCHE,38.0
2005,KANSAS,COWLEY,34.0
2005,KANSAS,CRAWFORD,43.0
2005,KANSAS,DECATUR,43.0
2005,KANSAS,DICKINSON,39.0
2005,KANSAS,DONIPHAN,49.0
2005,KANSAS,DOUGLAS,35.0
2005,KANSAS,EDWARDS,40.0
2005,KANSAS,ELK,31.0
2005,KANSAS,ELLIS,36.0
2005,KANSAS,ELLSWORTH,44.0
2005,KANSAS,FINNEY,46.0
2005,KANSAS,FORD,44.0
2005,KANSAS,FRANKLIN,30.0
2005,KANSAS,GEARY,34.0
2005,KANSAS,GOVE,37.0
2005,KANSAS,GRAHAM,41.0
2005,KANSAS,GRANT,48.0
2005,KANSAS,GRAY,48.0
2005,KANSAS,GREELEY,30.0
2005,KANSAS,GREENWOOD,33.0
2005,KANSAS,HAMILTON,34.0
2005,KANSAS,HARPER,40.0
2005,KANSAS,HARVEY,43.0
2005,KANSAS,HASKELL,43.0
2005,KANSAS,HODGEMAN,39.0
2005,KANSAS,JACKSON,39.0
2005,KANSAS,JEFFERSON,44.0
2005,KANSAS,JEWELL,39.0
2005,KANSAS,JOHNSON,32.0
2005,KANSAS,KEARNY,43.0
2005,KANSAS,KINGMAN,40.0
2005,KANSAS,KIOWA,41.0
2005,KANSAS,LABETTE,45.0
2005,KANSAS,LANE,30.0
2005,KANSAS,LEAVENWORTH,37.0
2005,KANSAS,LINCOLN,40.0
2005,KANSAS,LINN,33.0
2005,KANSAS,LOGAN,39.0
2005,KANSAS,LYON,31.0
2005,KANSAS,MARION,35.0
2005,KANSAS,MARSHALL,45.0
2005,KANSAS,MCPHERSON,49.0
2005,KANSAS,MEADE,42.0
2005,KANSAS,MIAMI,34.0
2005,KANSAS,MITCHELL,45.0
2005,KANSAS,MONTGOMERY,33.0
2005,KANSAS,MORRIS,34.0
2005,KANSAS,MORTON,40.0
2005,KANSAS,NEMAHA,48.0
2005,KANSAS,NEOSHO,39.0
2005,KANSAS,NESS,36.0
2005,KANSAS,NORTON,36.0
2005,KANSAS,OSAGE,29.0
2005,KANSAS,OSBORNE,39.0
2005,KANSAS,OTTAWA,34.0
2005,KANSAS,PAWNEE,44.0
2005,KANSAS,PHILLIPS,44.0
2005,KANSAS,POTTAWATOMIE,31.0
2005,KANSAS,PRATT,39.0
2005,KANSAS,RAWLINS,34.0
2005,KANSAS,RENO,45.0
2005,KANSAS,REPUBLIC,41.0
2005,KANSAS,RICE,49.0
2005,KANSAS,RILEY,36.0
2005,KANSAS,ROOKS,35.0
2005,KANSAS,RUSH,43.0
2005,KANSAS,RUSSELL,42.0
2005,KANSAS,SALINE,42.0
2005,KANSAS,SCOTT,43.0
2005,KANSAS,SEDGWICK,39.0
2005,KANSAS,SEWARD,47.0
2005,KANSAS,SHAWNEE,32.0
2005,KANSAS,SHERIDAN,45.0
2005,KANSAS,SHERMAN,27.0
2005,KANSAS,SMITH,43.0
2005,KANSAS,STAFFORD,43.0
2005,KANSAS,STANTON,48.0
2005,KANSAS,STEVENS,52.0
2005,KANSAS,SUMNER,39.0
2005,KANSAS,THOMAS,36.0
2005,KANSAS,TREGO,31.0
2005,KANSAS,WABAUNSEE,36.0
2005,KANSAS,WALLACE,31.0
2005,KANSAS,WASHINGTON,44.0
2005,KANSAS,WICHITA,48.0
2005,KANSAS,WILSON,35.0
2005,KANSAS,WOODSON,23.0
2005,KANSAS,WYANDOTTE,43.0
2005,MONTANA,BEAVERHEAD,94.0
2005,MONTANA,BIG HORN,84.0
2005,MONTANA,BLAINE,110.0
2005,MONTANA,BROADWATER,98.0
2005,MONTANA,CARBON,71.0
2005,MONTANA,CARTER,54.0
2005,MONTANA,CASCADE,86.0
2005,MONTANA,CHOUTEAU,124.0
2005,MONTANA,CUSTER,54.0
2005,MONTANA,DANIELS,53.0
2005,MONTANA,DAWSON,103.0
2005,MONTANA,FALLON,61.0
2005,MONTANA,FERGUS,79.0
2005,MONTANA,FLATHEAD,118.0
2005,MONTANA,GALLATIN,116.0
2005,MONTANA,GARFIELD,71.0
2005,MONTANA,GLACIER,131.0
2005,MONTANA,GOLDEN VALLEY,69.0
2005,MONTANA,HILL,109.0
2005,MONTANA,JUDITH BASIN,64.0
2005,MONTANA,LAKE,121.0
2005,MONTANA,LEWIS AND CLARK,86.0
2005,MONTANA,LIBERTY,68.0
2005,MONTANA,MADISON,107.0
2005,MONTANA,MCCONE,115.0
2005,MONTANA,MEAGHER,69.0
2005,MONTANA,MISSOULA,64.0
2005,MONTANA,MUSSELSHELL,51.0
2005,MONTANA,PARK,83.0
2005,MONTANA,PETROLEUM,63.0
