,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20000101,17.24,3.31,0.0,0.38,0.0,59.4
20000102,11.43,-0.99,0.6,0.38,0.0,61.1
20000103,1.48,-6.12,0.16,0.38,0.0,42.3
20000104,8.33,-6.15,0.0,0.38,0.0,59.0
20000105,12.19,-3.25,0.0,0.38,0.0,60.3
20000106,6.08,-3.96,0.0,0.38,0.0,55.8
20000107,9.64,-3.77,0.0,0.38,0.0,62.5
20000108,9.73,-3.44,0.42,0.38,0.0,61.8
20000109,10.53,-1.06,0.0,0.38,0.0,63.0
20000110,16.76,-2.98,0.0,0.38,0.0,63.2
20000111,20.01,-3.09,0.0,0.38,0.0,63.9
20000112,19.69,2.09,0.0,0.38,0.0,59.9
20000113,9.56,-2.3,0.0,0.38,0.0,65.1
20000114,13.83,-1.99,0.0,0.38,0.0,54.2
20000115,20.54,-0.14,0.0,0.38,0.0,65.5
20000116,13.33,0.77,0.0,0.38,0.0,58.1
20000117,21.13,4.87,0.09,0.38,0.0,42.7
20000118,16.2,4.54,0.0,0.38,0.0,57.4
20000119,19.52,0.48,0.0,0.38,0.0,54.6
20000120,11.0,-2.52,0.0,0.38,0.0,43.1
20000121,19.33,0.69,0.0,0.38,0.0,53.5
20000122,12.66,1.29,0.0,0.37,0.0,56.0
20000123,11.3,-4.27,0.0,0.37,0.0,65.2
20000124,15.4,-4.73,0.01,0.37,0.0,46.2
20000125,2.49,-4.33,0.29,0.37,0.0,39.0
20000126,8.13,-6.6,2.86,0.38,0.0,69.7
20000127,0.37,-7.24,3.71,0.38,0.0,29.5
20000128,2.07,-6.66,0.64,0.38,0.0,41.2
20000129,3.02,-6.17,0.24,0.38,0.0,52.7
20000130,5.98,-6.5,0.0,0.38,0.0,56.7
20000131,7.89,-6.2,0.08,0.38,0.0,67.4
20000201,7.55,-4.1,0.0,0.38,0.0,70.8
20000202,18.25,-3.06,0.03,0.38,0.0,71.6
20000203,10.8,-1.83,0.03,0.38,0.0,78.0
20000204,6.25,-4.82,0.0,0.38,0.0,78.5
20000205,17.83,-3.24,0.0,0.38,0.0,76.6
20000206,16.19,1.26,0.0,0.38,0.0,80.7
20000207,16.66,-1.5,0.0,0.38,0.0,81.0
20000208,22.0,-0.57,0.01,0.38,0.0,82.0
20000209,22.76,4.95,0.03,0.38,0.0,63.1
20000210,21.17,1.02,0.05,0.38,0.01,78.5
20000211,14.94,-4.12,0.09,0.38,0.0,36.5
20000212,18.21,-4.49,0.0,0.38,0.0,60.9
20000213,15.68,-2.13,0.0,0.38,0.0,66.2
20000214,20.23,-0.01,0.0,0.38,0.0,75.1
20000215,22.99,5.8,0.0,0.38,0.0,56.6
20000216,12.85,-1.56,0.03,0.37,0.0,76.8
20000217,20.32,0.16,0.06,0.37,0.0,76.6
20000218,7.05,-3.82,0.09,0.37,0.0,82.6
20000219,13.27,-4.31,0.0,0.37,0.0,80.9
20000220,17.58,-3.01,0.0,0.37,0.0,74.4
20000221,22.36,5.73,0.0,0.37,0.0,86.8
20000222,19.31,6.34,1.12,0.37,0.0,82.7
20000223,19.44,5.99,0.01,0.37,0.0,84.9
20000224,19.09,5.33,2.81,0.37,0.0,55.4
20000225,13.48,0.58,0.03,0.38,0.0,89.4
20000226,14.72,-1.11,0.03,0.37,0.0,93.2
20000227,20.23,0.87,0.0,0.37,0.0,94.8
20000228,18.84,4.72,0.1,0.37,0.0,74.1
20000229,16.09,2.57,5.76,0.38,0.0,92.5
20000301,15.29,-0.1,0.63,0.38,0.0,89.7
20000302,6.33,-1.18,23.94,0.41,0.0,23.0
20000303,12.94,-3.09,0.19,0.42,0.01,99.6
20000304,21.26,1.04,0.0,0.42,0.02,109.8
20000305,21.37,3.62,0.32,0.41,0.01,109.1
20000306,21.95,2.51,0.23,0.41,0.02,102.4
20000307,20.1,6.78,6.51,0.41,0.01,39.7
20000308,20.76,1.94,0.0,0.41,0.02,107.6
20000309,17.41,-2.21,0.25,0.41,0.01,94.4
20000310,9.12,-0.84,0.25,0.4,0.0,43.9
20000311,14.57,-3.86,0.0,0.4,0.01,112.4
20000312,13.53,0.42,0.0,0.4,0.01,110.6
20000313,16.9,-1.6,0.0,0.4,0.01,114.1
20000314,19.11,1.62,1.61,0.4,0.02,118.0
20000315,17.04,0.84,0.4,0.39,0.01,106.3
20000316,4.73,-4.8,3.91,0.39,0.0,45.2
20000317,14.57,-5.15,0.01,0.4,0.0,88.0
20000318,9.08,-0.88,0.66,0.4,0.0,95.8
20000319,18.28,-3.4,0.0,0.4,0.01,125.7
20000320,22.74,2.1,0.25,0.39,0.02,84.0
20000321,5.06,0.44,11.98,0.41,0.0,40.7
20000322,6.01,0.73,8.4,0.42,0.0,32.8
20000323,13.61,1.36,23.9,0.46,0.0,51.0
20000324,20.19,3.46,1.17,0.47,0.05,126.2
20000325,20.69,4.63,0.04,0.46,0.05,116.8
20000326,24.15,6.12,0.01,0.45,0.07,123.2
20000327,24.33,4.1,0.37,0.44,0.06,129.0
20000328,15.66,4.44,0.35,0.43,0.02,91.7
20000329,15.73,1.76,0.09,0.43,0.02,111.8
20000330,13.09,-0.75,4.98,0.42,0.01,84.7
20000331,5.09,-0.14,7.07,0.44,0.0,26.1
20000401,8.98,-0.62,2.37,0.45,0.01,61.5
20000402,17.91,-1.84,0.14,0.44,0.04,130.9
20000403,7.77,-1.74,0.08,0.43,0.0,117.3
20000404,27.19,-2.35,0.0,0.43,0.07,141.3
20000405,30.09,10.12,0.0,0.42,0.1,140.9
20000406,26.51,5.29,0.0,0.41,0.06,120.0
20000407,14.78,1.62,0.0,0.41,0.02,135.4
20000408,17.33,-0.72,0.0,0.41,0.02,122.1
20000409,27.5,4.65,0.0,0.41,0.06,121.3
20000410,24.59,8.62,0.02,0.4,0.04,114.9
20000411,11.94,4.58,0.9,0.4,0.01,76.2
20000412,20.37,3.9,0.0,0.4,0.02,134.6
20000413,27.8,4.81,0.0,0.4,0.06,138.6
20000414,30.22,9.37,0.0,0.39,0.06,137.8
20000415,16.25,4.61,1.4,0.39,0.01,111.9
20000416,24.4,-0.1,0.0,0.39,0.04,140.0
20000417,29.73,5.96,0.0,0.39,0.06,125.7
20000418,31.46,11.02,0.0,0.38,0.05,145.2
20000419,23.53,7.29,0.05,0.38,0.02,143.8
20000420,22.37,5.52,0.0,0.38,0.02,145.9
20000421,23.58,4.91,0.06,0.38,0.01,81.9
20000422,27.68,9.09,0.36,0.38,0.01,107.6
20000423,21.44,10.71,1.08,0.38,0.01,92.1
20000424,26.63,8.23,2.13,0.38,0.02,140.4
20000425,23.16,7.84,0.0,0.38,0.03,145.1
20000426,30.01,8.55,0.85,0.38,0.03,144.6
20000427,23.1,9.14,0.09,0.38,0.02,155.7
20000428,26.43,7.27,0.0,0.38,0.02,154.2
20000429,29.87,10.9,2.25,0.38,0.03,152.5
20000430,16.28,7.26,4.49,0.38,0.0,45.9
20000501,15.72,5.51,1.02,0.38,0.01,92.2
20000502,21.77,4.67,0.01,0.38,0.03,150.0
20000503,27.73,6.1,0.02,0.38,0.04,156.5
20000504,31.94,9.52,0.32,0.38,0.05,156.9
20000505,35.69,11.91,0.22,0.38,0.06,154.4
20000506,35.47,13.75,0.0,0.38,0.05,156.6
20000507,34.63,14.55,0.01,0.38,0.04,134.0
20000508,25.38,10.23,1.97,0.37,0.02,141.7
20000509,25.09,8.15,0.0,0.38,0.02,161.8
20000510,35.31,11.63,0.0,0.37,0.03,158.9
20000511,34.44,16.13,0.0,0.37,0.03,164.1
20000512,20.29,7.11,0.08,0.37,0.0,144.8
20000513,21.25,2.87,0.0,0.36,0.01,146.1
20000514,29.99,8.15,0.01,0.36,0.01,152.2
20000515,36.48,13.72,0.01,0.36,0.02,127.2
20000516,35.32,15.65,0.0,0.36,0.01,89.1
20000517,25.9,13.74,0.23,0.36,0.01,162.3
20000518,20.16,8.56,0.57,0.36,0.0,156.9
20000519,23.79,6.08,0.94,0.36,0.01,159.7
20000520,29.05,8.84,0.21,0.36,0.01,152.0
20000521,32.23,11.11,0.0,0.36,0.01,162.8
20000522,35.27,13.19,0.0,0.35,0.01,167.5
20000523,37.85,16.34,0.0,0.35,0.01,167.6
20000524,32.73,17.87,1.98,0.35,0.01,123.7
20000525,22.5,15.37,8.14,0.36,0.0,109.8
20000526,33.83,13.44,1.54,0.38,0.04,165.2
20000527,29.41,14.26,0.06,0.37,0.03,171.3
20000528,35.21,13.73,0.35,0.37,0.03,170.1
20000529,38.4,17.45,0.08,0.37,0.03,162.3
20000530,39.07,19.92,0.08,0.36,0.02,158.3
20000531,34.83,19.74,0.14,0.36,0.02,163.1
20000601,28.48,17.43,1.66,0.36,0.01,113.7
20000602,24.44,14.59,0.72,0.36,0.01,122.9
20000603,28.99,14.2,0.53,0.36,0.01,120.2
20000604,28.8,15.05,1.25,0.36,0.01,139.4
20000605,26.56,12.82,0.3,0.36,0.01,152.0
20000606,32.33,16.02,0.0,0.36,0.02,142.8
20000607,35.35,17.41,0.0,0.36,0.02,166.7
20000608,33.2,16.58,0.0,0.36,0.01,164.3
20000609,33.26,17.93,3.44,0.36,0.01,154.3
20000610,33.33,17.53,11.66,0.37,0.02,135.1
20000611,33.31,16.64,7.86,0.39,0.07,145.3
20000612,35.49,18.84,2.27,0.39,0.09,125.1
20000613,37.46,16.13,0.78,0.39,0.12,171.9
20000614,28.28,12.8,0.33,0.38,0.07,169.0
20000615,36.39,14.94,0.0,0.38,0.07,161.7
20000616,25.76,11.23,0.16,0.38,0.04,129.3
20000617,22.09,12.23,1.17,0.38,0.02,102.2
20000618,25.05,11.77,0.42,0.38,0.02,139.3
20000619,35.77,15.02,0.53,0.38,0.05,162.0
20000620,34.7,16.01,0.67,0.37,0.05,165.7
20000621,26.55,14.87,5.06,0.38,0.03,161.9
20000622,35.71,17.09,0.73,0.38,0.06,157.7
20000623,34.08,19.82,7.22,0.38,0.05,150.4
20000624,34.73,18.87,2.22,0.38,0.08,163.8
20000625,35.89,17.08,12.6,0.39,0.1,155.5
20000626,26.08,14.31,13.18,0.42,0.09,108.5
20000627,22.06,15.84,16.04,0.43,0.02,54.1
20000628,25.65,16.6,3.53,0.45,0.09,69.2
20000629,27.12,16.14,0.83,0.44,0.09,125.4
20000630,33.7,15.85,0.17,0.43,0.24,171.5
20000701,32.01,18.42,0.52,0.42,0.2,164.6
20000702,35.69,17.98,3.32,0.41,0.23,155.4
20000703,34.65,19.8,0.57,0.41,0.2,158.6
20000704,37.88,20.21,0.59,0.41,0.22,157.9
20000705,37.13,20.37,2.51,0.4,0.18,158.9
20000706,35.46,18.77,1.33,0.4,0.17,166.2
20000707,34.59,17.85,0.0,0.39,0.14,165.1
20000708,35.19,19.6,0.0,0.39,0.12,164.0
20000709,37.67,21.26,0.0,0.38,0.1,162.7
20000710,38.17,21.45,0.55,0.38,0.09,155.6
20000711,38.12,21.08,3.81,0.38,0.07,151.5
20000712,30.49,21.08,1.14,0.38,0.04,106.5
20000713,26.48,20.45,1.78,0.38,0.01,134.3
20000714,31.98,19.14,0.24,0.38,0.05,156.6
20000715,37.65,20.14,0.33,0.38,0.08,159.0
20000716,39.24,20.67,3.86,0.38,0.06,152.3
20000717,32.02,19.73,7.2,0.38,0.07,136.5
20000718,37.62,19.31,0.37,0.39,0.13,164.0
20000719,36.33,21.67,0.91,0.38,0.09,163.1
