,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20150101,-0.63,-8.05,0.03,0.44,0.0,17.45
20150102,2.12,-12.29,0.81,0.44,0.0,15.74
20150103,-13.23,-18.4,0.94,0.44,0.0,17.15
20150104,-18.22,-24.69,0.02,0.44,0.0,19.36
20150105,-10.35,-22.44,3.17,0.44,0.0,22.53
20150106,-14.52,-21.24,1.94,0.44,0.0,11.36
20150107,-9.68,-23.55,0.08,0.44,0.0,8.55
20150108,-8.06,-22.25,0.28,0.44,0.0,26.85
20150109,-13.26,-24.95,0.01,0.44,0.0,29.64
20150110,-9.85,-17.55,0.61,0.44,0.0,15.62
20150111,-8.43,-16.57,0.13,0.44,0.0,32.84
20150112,-9.43,-17.83,0.07,0.44,0.0,33.57
20150113,-3.95,-15.36,0.04,0.44,0.0,33.04
20150114,-0.15,-10.07,0.06,0.44,0.0,19.77
20150115,1.1,-9.09,0.02,0.44,0.0,25.8
20150116,6.08,-5.99,0.22,0.45,0.0,23.77
20150117,4.3,-3.2,0.0,0.45,0.0,33.02
20150118,4.87,-5.62,0.84,0.45,0.0,29.09
20150119,4.6,-2.57,0.57,0.45,0.0,25.22
20150120,3.53,-3.72,0.16,0.45,0.0,32.63
20150121,3.61,-6.06,0.04,0.45,0.0,36.55
20150122,5.63,-3.36,0.0,0.45,0.0,33.31
20150123,6.98,-2.0,0.01,0.45,0.0,37.61
20150124,9.04,-1.99,1.06,0.45,0.0,30.03
20150125,10.19,-3.27,0.35,0.45,0.0,37.38
20150126,8.58,-1.17,0.03,0.45,0.0,35.67
20150127,11.14,-0.2,0.0,0.45,0.0,28.58
20150128,6.51,-5.17,0.01,0.45,0.0,22.2
20150129,3.3,-6.13,0.0,0.45,0.0,34.49
20150130,6.56,-3.43,0.01,0.45,0.0,38.56
20150131,-3.17,-13.55,3.71,0.45,0.0,16.13
20150201,-7.11,-14.75,0.32,0.45,0.0,43.33
20150202,-3.44,-10.77,2.24,0.45,0.0,26.74
20150203,-8.1,-14.67,1.19,0.45,0.0,20.67
20150204,-6.85,-18.88,0.02,0.45,0.0,44.72
20150205,-0.68,-9.67,0.69,0.45,0.0,25.37
20150206,5.87,-1.85,0.19,0.45,-0.0,22.95
20150207,9.74,2.22,1.59,0.45,0.0,29.76
20150208,9.82,-4.13,0.37,0.46,0.0,51.8
20150209,4.43,-4.31,2.18,0.46,0.0,24.3
20150210,0.31,-8.68,2.24,0.46,0.0,27.19
20150211,-8.59,-11.99,1.02,0.46,0.0,44.29
20150212,5.33,-11.96,0.1,0.45,0.0,53.59
20150213,8.05,-4.62,0.02,0.46,0.0,54.27
20150214,2.06,-8.06,0.12,0.45,0.0,24.67
20150215,4.52,-8.92,0.19,0.45,0.0,39.07
20150216,-1.95,-14.38,0.2,0.45,0.0,27.7
20150217,-6.54,-17.01,0.01,0.45,0.0,46.34
20150218,-1.51,-12.67,0.16,0.45,0.0,39.24
20150219,8.52,-7.49,0.13,0.45,0.0,43.64
20150220,4.31,-6.31,0.23,0.45,0.0,29.93
20150221,-6.94,-17.2,0.08,0.45,0.0,44.18
20150222,-8.14,-20.56,0.01,0.45,0.0,60.9
20150223,5.8,-14.93,0.0,0.45,0.0,52.17
20150224,3.87,-4.77,0.84,0.45,0.0,35.2
20150225,-4.16,-17.81,0.24,0.45,0.0,42.96
20150226,-9.31,-20.42,0.02,0.45,0.0,55.69
20150227,-5.85,-19.2,0.0,0.45,0.0,63.09
20150228,-4.87,-16.17,0.06,0.45,0.0,55.62
20150301,-0.99,-10.11,0.07,0.45,0.0,53.28
20150302,3.28,-11.2,0.08,0.45,0.0,57.91
20150303,-8.55,-16.85,0.06,0.45,0.0,62.5
20150304,-8.17,-20.55,0.02,0.45,0.0,70.84
20150305,7.64,-13.49,0.0,0.45,0.0,71.34
20150306,12.67,-4.08,0.0,0.45,0.01,70.49
20150307,6.62,-2.25,0.13,0.45,0.0,49.84
20150308,12.37,-2.93,0.0,0.45,0.01,79.26
20150309,16.5,-1.63,0.07,0.45,0.02,78.2
20150310,13.43,-1.47,0.02,0.45,0.02,79.27
20150311,14.71,0.19,0.0,0.45,0.01,66.45
20150312,18.08,3.07,0.0,0.44,0.04,82.04
20150313,16.72,-1.12,0.01,0.44,0.03,82.06
20150314,17.76,-0.66,0.02,0.44,0.02,61.32
20150315,14.4,6.53,0.93,0.44,0.01,44.91
20150316,6.62,-3.7,3.53,0.45,0.0,76.0
20150317,3.13,-4.16,0.91,0.45,0.0,66.52
20150318,1.81,-3.11,5.35,0.45,0.0,33.99
20150319,12.9,-2.73,0.31,0.45,0.02,89.64
20150320,13.96,0.69,0.1,0.45,0.04,82.75
20150321,10.32,-2.02,0.08,0.45,0.01,65.08
20150322,12.5,-2.22,0.01,0.45,0.03,97.18
20150323,12.33,-3.72,1.14,0.45,0.02,86.36
20150324,7.73,-4.38,0.76,0.45,0.0,37.9
20150325,8.01,-4.6,0.26,0.45,0.01,84.39
20150326,11.83,-0.94,0.05,0.45,0.02,75.7
20150327,20.81,1.94,0.2,0.45,0.09,91.88
20150328,20.4,4.68,5.11,0.45,0.05,60.18
20150329,17.23,-0.83,0.28,0.45,0.08,96.74
20150330,18.23,4.17,0.02,0.45,0.1,106.83
20150331,21.98,5.58,1.33,0.45,0.09,90.15
20150401,10.91,1.55,0.24,0.45,0.02,89.89
20150402,5.05,-2.71,0.11,0.45,0.0,82.46
20150403,7.75,-3.42,0.22,0.45,0.0,88.55
20150404,11.98,-3.39,0.79,0.45,0.04,93.63
20150405,5.4,-2.06,1.63,0.45,0.0,40.53
20150406,1.12,-3.52,4.4,0.45,0.0,28.47
20150407,11.37,-2.88,1.85,0.45,0.03,89.73
20150408,13.15,-2.13,0.17,0.45,0.06,102.97
20150409,15.35,-0.63,0.07,0.45,0.1,112.67
20150410,18.68,-0.49,0.0,0.45,0.15,111.48
20150411,15.97,3.97,0.13,0.45,0.04,71.24
20150412,11.09,0.96,0.03,0.45,0.03,92.88
20150413,15.85,-2.25,0.0,0.44,0.11,118.16
20150414,22.4,3.05,0.0,0.44,0.1,64.01
20150415,12.94,4.47,0.19,0.44,0.03,80.16
20150416,17.27,0.15,0.0,0.43,0.16,124.91
20150417,21.16,0.59,0.0,0.43,0.22,124.83
20150418,14.18,2.99,0.0,0.43,0.08,95.81
20150419,10.73,-0.86,0.01,0.43,0.03,97.88
20150420,14.01,-2.53,0.0,0.42,0.08,107.4
20150421,13.78,-1.49,0.01,0.42,0.12,124.65
20150422,15.12,-0.04,0.01,0.42,0.09,123.38
20150423,17.39,2.68,2.49,0.42,0.14,102.36
20150424,18.82,3.03,0.47,0.42,0.15,98.56
20150425,9.73,0.17,13.6,0.45,0.01,36.91
20150426,10.98,-0.91,1.92,0.45,0.06,48.53
20150427,15.76,-0.84,0.04,0.45,0.2,126.23
20150428,21.82,2.26,0.01,0.45,0.3,132.32
20150429,26.48,5.29,0.45,0.44,0.41,131.05
20150430,18.91,7.01,1.06,0.44,0.23,120.41
20150501,22.49,4.36,0.0,0.44,0.31,96.84
20150502,21.48,4.38,0.02,0.43,0.27,125.41
20150503,15.77,0.88,0.08,0.43,0.2,127.82
20150504,21.88,3.48,0.05,0.42,0.26,133.91
20150505,27.82,8.84,0.5,0.42,0.45,124.21
20150506,15.61,5.08,1.68,0.42,0.08,70.88
20150507,11.03,1.12,0.07,0.42,0.03,127.68
20150508,13.22,1.35,0.0,0.42,0.11,111.68
20150509,14.87,0.11,0.0,0.42,0.21,115.86
20150510,16.88,0.63,0.0,0.41,0.25,136.74
20150511,19.06,3.19,0.0,0.41,0.26,127.84
20150512,15.88,3.73,0.0,0.41,0.14,95.65
20150513,17.75,4.77,0.11,0.41,0.15,76.27
20150514,18.73,3.86,0.0,0.41,0.22,75.43
20150515,14.17,5.79,2.82,0.41,0.04,95.23
20150516,12.38,5.87,16.15,0.43,0.01,37.96
20150517,10.17,1.22,4.32,0.45,0.04,60.92
20150518,15.27,-2.11,0.06,0.45,0.29,152.06
20150519,17.55,-0.19,0.0,0.45,0.35,152.82
20150520,19.37,2.48,0.0,0.44,0.42,151.27
20150521,22.09,3.8,0.0,0.43,0.48,150.79
20150522,23.14,6.29,0.0,0.43,0.46,136.26
20150523,21.12,10.29,0.03,0.42,0.34,119.07
20150524,24.24,10.05,0.01,0.42,0.49,101.26
20150525,25.17,11.55,0.07,0.41,0.55,133.5
20150526,24.59,10.19,0.82,0.41,0.56,129.8
20150527,18.19,13.61,2.8,0.41,0.08,84.98
20150528,22.87,6.7,2.28,0.42,0.33,93.54
20150529,17.77,2.48,0.09,0.41,0.38,150.78
20150530,19.75,6.73,1.13,0.41,0.19,112.52
20150531,24.08,7.45,0.39,0.41,0.48,108.14
20150601,28.16,12.44,2.95,0.41,0.61,120.52
20150602,18.65,10.37,11.06,0.42,0.15,55.91
20150603,21.17,9.2,0.7,0.43,0.39,106.93
20150604,21.03,10.62,0.84,0.43,0.35,101.29
20150605,23.49,11.49,2.39,0.43,0.35,95.32
20150606,27.05,12.84,0.43,0.42,0.8,137.86
20150607,27.18,13.84,0.15,0.42,0.72,141.25
20150608,32.35,17.8,0.04,0.41,1.13,156.12
20150609,29.37,15.83,0.05,0.41,0.97,156.84
20150610,19.15,13.18,7.37,0.41,0.13,56.52
20150611,26.82,11.89,0.47,0.41,0.73,153.04
20150612,28.55,14.37,0.18,0.41,0.86,152.46
20150613,22.44,10.62,0.01,0.41,0.52,156.66
20150614,22.08,9.49,0.08,0.4,0.43,137.2
20150615,21.06,7.08,0.03,0.4,0.45,141.03
20150616,23.01,9.51,0.11,0.4,0.42,124.2
20150617,28.21,9.84,4.13,0.4,0.43,121.3
20150618,19.98,9.61,2.68,0.41,0.16,93.16
20150619,26.38,10.51,0.98,0.41,0.42,108.1
20150620,25.59,11.94,0.2,0.41,0.57,150.57
