,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20110101,-2.63,-10.96,0.01,0.38,0.0,31.95
20110102,5.81,-10.71,0.0,0.38,0.0,39.68
20110103,2.88,-7.05,0.0,0.38,0.0,43.32
20110104,4.77,-8.07,0.0,0.38,0.0,45.79
20110105,6.7,-4.52,0.0,0.38,0.0,45.14
20110106,10.64,-0.88,0.0,0.38,0.0,47.37
20110107,5.36,-4.18,0.0,0.38,0.0,51.4
20110108,3.46,-3.82,0.17,0.38,0.0,51.54
20110109,-3.4,-9.31,4.32,0.38,0.0,15.99
20110110,-9.74,-14.29,0.78,0.38,0.0,30.05
20110111,-6.61,-15.74,0.0,0.38,0.0,48.88
20110112,-3.27,-17.49,0.0,0.38,0.0,41.68
20110113,8.02,-9.32,0.0,0.38,0.0,46.59
20110114,10.48,-0.08,0.54,0.38,0.0,47.87
20110115,6.87,-2.79,0.0,0.38,0.0,39.01
20110116,8.33,-3.03,0.0,0.38,0.0,44.5
20110117,13.8,-4.19,0.94,0.38,0.01,41.45
20110118,10.51,-4.84,0.02,0.38,0.0,49.82
20110119,-2.1,-7.3,0.73,0.38,0.0,15.31
20110120,0.66,-7.45,0.01,0.38,0.0,56.69
20110121,5.85,-2.45,0.04,0.38,0.0,47.69
20110122,9.59,-6.57,0.06,0.38,0.0,51.38
20110123,4.02,-7.03,0.0,0.38,0.0,59.1
20110124,4.67,-2.93,0.01,0.38,0.0,47.12
20110125,6.92,-5.08,0.0,0.38,0.0,60.95
20110126,6.87,-3.07,0.0,0.38,0.0,59.95
20110127,12.59,0.39,0.0,0.38,0.01,61.27
20110128,16.85,-0.01,0.0,0.38,0.02,63.07
20110129,12.89,-3.87,0.0,0.38,0.01,61.88
20110130,1.44,-5.81,0.0,0.38,0.0,42.89
20110131,-6.02,-16.02,0.88,0.38,0.0,26.2
20110201,-14.58,-19.8,0.02,0.38,0.0,42.36
20110202,-9.57,-19.39,0.0,0.38,0.0,53.81
20110203,1.87,-16.61,0.0,0.38,0.0,53.86
