,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20060101,4.87,2.57,2.83,0.39,0.0,14.22
20060102,12.4,-3.02,0.0,0.4,0.01,50.2
20060103,17.94,4.08,0.04,0.4,0.04,51.53
20060104,9.08,-2.1,0.0,0.39,0.0,32.15
20060105,7.68,-2.11,0.0,0.39,0.0,51.78
20060106,16.6,-2.07,0.0,0.39,0.02,52.0
20060107,20.52,3.59,0.0,0.39,0.05,42.49
20060108,11.87,1.78,0.14,0.39,0.01,49.6
20060109,3.86,-3.11,0.25,0.39,0.0,34.31
20060110,13.23,-2.88,0.0,0.39,0.01,46.51
20060111,19.31,1.44,0.0,0.39,0.04,47.63
20060112,6.42,-1.91,1.07,0.39,0.0,22.27
20060113,9.07,-3.85,0.0,0.39,0.0,54.89
20060114,16.37,-0.3,0.0,0.39,0.02,49.15
20060115,18.13,1.21,0.0,0.39,0.04,49.17
20060116,4.73,-4.8,0.02,0.39,0.0,44.4
20060117,8.26,-5.76,0.0,0.39,0.0,55.34
20060118,17.39,-0.13,0.0,0.39,0.03,54.19
20060119,3.96,-1.69,1.75,0.39,0.0,37.6
20060120,4.8,-4.63,3.84,0.39,0.0,54.38
20060121,7.56,-6.09,0.0,0.39,0.0,54.83
20060122,5.12,-4.63,0.0,0.39,0.0,57.12
20060123,8.05,-4.34,0.0,0.39,0.0,55.56
20060124,12.25,-1.6,0.0,0.39,0.01,57.76
20060125,14.44,-1.27,0.0,0.39,0.02,56.08
20060126,14.63,1.35,0.0,0.39,0.02,54.24
20060127,12.85,-1.97,0.0,0.39,0.02,62.77
20060128,7.98,-2.87,0.0,0.39,0.0,58.52
20060129,8.83,-2.99,0.0,0.39,0.0,63.84
20060130,10.74,-4.65,0.0,0.39,0.01,65.72
20060131,18.11,-1.79,0.0,0.39,0.03,51.47
20060201,12.24,-3.0,0.0,0.39,0.01,54.45
20060202,10.52,-2.05,0.0,0.39,0.01,65.81
20060203,8.94,-3.74,0.0,0.38,0.0,65.36
20060204,8.85,-4.67,0.0,0.38,0.01,53.7
20060205,5.61,-4.44,1.15,0.38,0.0,36.01
20060206,6.7,-3.95,0.08,0.39,0.0,61.68
20060207,9.05,-3.95,0.0,0.39,0.0,71.84
20060208,9.58,-4.66,0.0,0.39,0.01,65.18
20060209,11.48,-4.77,0.0,0.38,0.01,61.7
20060210,-0.48,-5.35,0.04,0.38,0.0,65.31
20060211,1.23,-6.22,0.0,0.38,0.0,74.45
20060212,5.69,-2.18,0.0,0.38,0.0,77.64
20060213,12.1,-0.92,0.0,0.38,0.01,76.72
20060214,15.67,-1.8,0.0,0.38,0.03,58.38
20060215,4.99,-6.7,0.0,0.38,0.0,70.49
20060216,-3.74,-8.95,0.67,0.38,0.0,49.44
20060217,-8.79,-19.63,0.23,0.38,0.0,33.92
20060218,-11.79,-20.56,0.01,0.38,0.0,53.53
20060219,-3.81,-14.74,0.0,0.38,0.0,68.95
20060220,6.62,-8.7,0.0,0.38,0.0,80.94
20060221,7.25,-4.35,0.01,0.38,0.0,80.16
20060222,7.49,-3.11,0.0,0.38,0.0,85.69
20060223,11.89,-1.87,0.0,0.38,0.02,85.83
20060224,16.16,-1.95,0.0,0.38,0.03,86.18
20060225,4.3,-6.76,0.0,0.38,0.0,86.91
20060226,17.69,-4.5,0.0,0.38,0.03,88.3
20060227,22.55,1.39,0.0,0.38,0.07,87.54
20060228,26.65,7.58,0.0,0.38,0.08,67.53
20060301,17.05,0.53,0.0,0.38,0.04,83.76
20060302,12.91,-1.21,0.0,0.38,0.01,66.27
20060303,16.29,0.33,0.0,0.38,0.02,91.22
20060304,22.8,5.32,0.01,0.38,0.05,72.3
20060305,16.59,2.3,0.0,0.38,0.04,96.47
20060306,16.8,0.23,0.0,0.38,0.03,83.36
20060307,23.1,4.26,0.01,0.38,0.06,93.62
20060308,10.19,-0.76,0.26,0.37,0.01,31.73
20060309,12.45,-3.31,0.01,0.37,0.02,83.69
20060310,16.15,-1.85,0.0,0.37,0.02,92.73
20060311,12.15,-6.01,0.0,0.37,0.01,101.87
20060312,12.78,-2.77,0.43,0.37,0.01,73.63
20060313,5.99,-5.23,0.0,0.37,0.0,92.65
20060314,11.23,-4.07,0.0,0.37,0.02,101.79
20060315,22.05,0.91,0.0,0.37,0.04,79.42
20060316,11.9,-1.13,0.0,0.37,0.01,107.18
20060317,8.78,-4.09,0.0,0.37,0.0,79.49
20060318,10.18,-0.85,1.64,0.37,0.01,23.27
20060319,4.3,-2.38,4.36,0.38,0.0,21.84
20060320,-2.56,-6.68,15.07,0.38,0.0,16.12
20060321,-0.86,-9.55,0.1,0.38,0.0,30.19
20060322,-0.85,-8.88,0.15,0.38,0.0,23.69
20060323,3.65,-9.18,0.01,0.39,0.0,23.03
20060324,12.55,-5.45,0.0,0.4,0.05,80.03
20060325,10.09,-4.13,0.02,0.41,0.02,90.51
20060326,18.93,-1.99,0.04,0.4,0.13,96.83
20060327,13.35,-0.18,0.0,0.4,0.08,116.29
20060328,21.66,-1.65,0.0,0.4,0.17,113.13
20060329,24.75,6.01,0.0,0.39,0.28,111.01
20060330,16.67,6.98,1.12,0.39,0.07,66.89
20060331,18.52,2.78,0.0,0.39,0.15,115.7
20060401,19.51,3.81,0.01,0.38,0.06,50.51
20060402,17.1,3.8,0.0,0.38,0.11,124.68
20060403,17.22,0.01,0.0,0.38,0.12,103.47
20060404,25.62,2.46,0.0,0.38,0.16,101.15
20060405,28.28,9.58,0.0,0.38,0.23,124.4
20060406,17.24,5.76,0.68,0.38,0.06,93.32
20060407,10.07,-1.06,6.87,0.38,0.01,44.28
20060408,17.21,-2.91,0.0,0.38,0.12,130.3
20060409,26.98,0.76,0.0,0.38,0.35,129.42
20060410,27.23,9.15,0.06,0.38,0.26,94.33
20060411,22.08,7.36,0.04,0.38,0.14,122.44
20060412,25.28,5.51,0.0,0.38,0.18,132.74
20060413,31.23,8.4,0.0,0.37,0.28,134.92
20060414,27.57,10.89,0.01,0.37,0.16,118.18
20060415,20.13,11.62,3.95,0.37,0.04,106.18
20060416,26.87,10.75,0.0,0.37,0.18,136.02
20060417,30.5,8.63,0.0,0.37,0.22,137.14
20060418,15.44,3.83,0.38,0.37,0.03,139.66
20060419,17.47,2.35,0.0,0.37,0.05,139.47
20060420,20.53,1.26,0.0,0.37,0.07,137.57
20060421,26.31,4.6,0.0,0.36,0.12,137.7
20060422,27.09,9.22,0.0,0.36,0.08,97.38
20060423,29.2,8.06,0.33,0.36,0.09,133.11
20060424,12.05,-0.07,1.87,0.36,0.0,39.51
20060425,11.37,-1.45,0.0,0.36,0.02,104.19
20060426,21.31,-1.35,0.0,0.36,0.06,142.99
20060427,28.63,4.84,0.13,0.36,0.12,115.12
20060428,18.06,7.94,1.13,0.36,0.03,48.27
20060429,16.15,6.49,0.88,0.36,0.02,107.01
20060430,20.94,4.39,0.4,0.36,0.06,135.83
20060501,23.26,7.57,0.51,0.36,0.09,138.84
20060502,30.05,9.17,0.04,0.36,0.13,143.2
20060503,19.56,8.54,0.68,0.36,0.04,82.07
20060504,14.47,5.91,1.33,0.36,0.01,51.96
20060505,10.9,4.97,0.99,0.36,0.01,39.9
20060506,20.06,5.21,0.04,0.36,0.05,87.57
20060507,26.46,6.24,4.01,0.36,0.1,83.73
20060508,27.17,10.96,2.27,0.37,0.15,110.04
20060509,23.55,8.93,0.06,0.37,0.14,124.14
20060510,18.23,5.07,0.1,0.37,0.07,125.55
20060511,21.13,3.4,0.0,0.37,0.08,152.06
20060512,27.19,4.87,0.0,0.36,0.14,152.15
20060513,26.51,10.08,0.0,0.36,0.12,151.52
20060514,22.62,7.8,0.0,0.36,0.06,152.47
20060515,22.18,5.3,0.0,0.36,0.05,142.3
20060516,25.3,6.08,0.0,0.35,0.06,155.0
20060517,28.51,8.78,0.0,0.35,0.07,153.36
20060518,32.55,11.1,0.0,0.35,0.07,146.07
20060519,34.57,14.93,0.16,0.35,0.06,153.19
20060520,33.45,13.83,1.55,0.34,0.04,151.26
20060521,34.48,14.23,3.72,0.35,0.05,138.3
20060522,32.8,15.35,5.89,0.35,0.07,141.7
20060523,29.61,17.48,0.6,0.36,0.17,146.69
20060524,31.27,14.43,0.27,0.36,0.17,159.01
20060525,32.77,13.89,0.0,0.35,0.14,156.84
20060526,34.21,14.4,0.3,0.35,0.1,144.69
20060527,37.2,15.56,0.0,0.35,0.1,159.78
20060528,35.26,16.46,0.0,0.34,0.05,160.22
20060529,27.67,12.22,0.0,0.34,0.02,160.4
20060530,17.9,11.51,11.34,0.36,0.01,112.02
20060531,21.28,12.69,22.75,0.39,0.11,127.99
20060601,26.3,11.44,0.0,0.41,1.21,155.68
20060602,30.08,12.85,0.16,0.4,1.21,159.2
20060603,36.26,15.01,0.05,0.38,1.29,138.59
20060604,32.96,16.79,0.04,0.38,0.84,155.66
20060605,34.91,17.23,2.64,0.38,0.66,151.45
20060606,33.11,16.98,1.39,0.38,0.57,158.74
20060607,36.26,19.82,0.06,0.37,0.53,156.47
20060608,37.8,21.89,0.03,0.36,0.39,151.96
20060609,35.97,20.47,0.08,0.36,0.27,144.89
20060610,31.41,17.75,6.04,0.36,0.13,142.72
20060611,31.9,17.17,1.01,0.36,0.24,145.99
20060612,30.52,15.23,6.24,0.38,0.32,110.88
20060613,34.41,17.15,0.01,0.37,0.46,153.78
20060614,40.7,20.79,0.0,0.36,0.47,150.84
20060615,37.58,20.28,2.06,0.36,0.24,96.13
20060616,23.23,13.94,29.13,0.39,0.14,34.49
20060617,25.41,13.94,4.21,0.41,0.79,106.05
20060618,33.22,14.49,1.86,0.41,2.07,160.04
20060619,31.77,15.04,0.04,0.4,1.49,154.37
20060620,34.41,17.91,2.9,0.39,1.51,149.05
20060621,29.52,17.16,4.18,0.39,0.89,147.33
20060622,23.17,15.8,7.83,0.4,0.45,83.66
20060623,29.05,13.91,7.03,0.4,1.13,160.23
20060624,27.29,16.33,4.2,0.41,1.16,153.92
20060625,26.06,13.48,0.0,0.4,0.98,154.43
20060626,26.57,12.11,1.02,0.39,1.12,158.8
20060627,30.65,12.78,0.35,0.38,1.12,144.75
20060628,34.12,16.94,0.17,0.38,0.89,143.45
20060629,34.9,17.48,0.79,0.38,0.66,157.36
20060630,37.48,18.85,0.0,0.37,0.53,158.89
20060701,35.25,21.3,5.2,0.36,0.28,136.98
20060702,32.8,19.69,3.35,0.37,0.41,152.45
20060703,29.75,20.36,1.36,0.37,0.26,147.79
20060704,29.7,18.38,3.45,0.38,0.34,97.54
20060705,27.58,15.68,0.37,0.37,0.28,121.5
20060706,26.09,17.94,0.02,0.37,0.2,109.4
20060707,34.08,17.66,0.19,0.37,0.32,148.21
20060708,33.12,22.32,0.5,0.36,0.22,101.23
20060709,26.68,19.15,11.22,0.37,0.09,75.7
20060710,29.0,17.62,7.19,0.39,0.89,130.62
20060711,32.83,17.98,5.45,0.39,1.28,133.73
20060712,34.12,20.19,0.0,0.38,1.35,158.8
20060713,37.27,20.51,0.0,0.38,1.1,155.4
20060714,38.15,20.22,0.0,0.37,0.74,158.34
20060715,38.96,21.26,0.0,0.37,0.49,158.56
20060716,40.28,21.01,0.0,0.36,0.34,160.85
20060717,37.72,21.98,0.0,0.35,0.18,140.58
20060718,39.37,20.22,0.02,0.35,0.12,149.29
20060719,40.69,21.92,0.01,0.35,0.09,154.23
20060720,33.59,21.3,7.73,0.35,0.03,135.11
20060721,30.67,19.44,0.06,0.36,0.14,109.83
20060722,32.24,16.83,0.0,0.36,0.16,135.7
20060723,33.62,18.01,0.0,0.35,0.12,148.56
20060724,37.73,20.54,0.0,0.35,0.11,152.38
20060725,36.08,21.87,0.02,0.35,0.06,126.1
20060726,33.12,21.11,9.3,0.35,0.09,97.48
20060727,34.3,18.68,1.49,0.36,0.23,141.74
20060728,35.94,20.14,0.0,0.36,0.22,147.83
20060729,37.86,20.48,0.62,0.35,0.16,138.0
20060730,37.3,21.63,0.0,0.35,0.11,143.23
20060731,38.65,22.98,5.48,0.35,0.1,139.12
20060801,31.82,21.99,1.35,0.36,0.14,126.94
20060802,32.03,20.26,0.08,0.36,0.13,121.95
20060803,32.0,17.69,0.01,0.35,0.11,145.05
20060804,34.48,19.43,0.05,0.35,0.07,140.26
20060805,37.48,21.27,0.47,0.35,0.09,122.82
20060806,28.19,19.8,3.91,0.35,0.02,118.12
20060807,34.12,19.4,3.58,0.36,0.09,113.17
20060808,36.32,21.14,1.63,0.36,0.2,134.02
20060809,38.94,21.67,1.86,0.36,0.18,106.74
20060810,36.37,21.58,0.19,0.35,0.16,128.51
20060811,37.15,18.19,0.01,0.35,0.12,145.41
20060812,32.65,20.9,19.75,0.37,0.12,133.87
20060813,28.76,18.65,0.75,0.38,0.52,95.21
20060814,29.14,17.29,0.01,0.38,0.54,134.2
20060815,29.12,15.56,0.08,0.38,0.34,113.54
20060816,30.81,19.87,0.9,0.38,0.27,92.03
20060817,32.37,19.09,1.16,0.37,0.31,121.37
20060818,31.36,19.35,8.47,0.38,0.24,122.36
20060819,26.01,16.18,2.17,0.38,0.26,62.28
20060820,26.55,17.52,1.11,0.38,0.35,87.38
20060821,28.8,17.9,0.16,0.38,0.4,109.04
20060822,31.29,16.15,0.0,0.38,0.46,123.64
20060823,36.12,18.75,0.0,0.37,0.49,133.53
20060824,36.75,18.73,0.0,0.37,0.4,125.54
20060825,23.62,15.27,13.81,0.38,0.12,41.95
20060826,24.08,13.49,6.07,0.39,0.36,96.54
20060827,25.01,14.67,5.25,0.4,0.42,88.11
20060828,22.59,13.11,0.2,0.4,0.45,76.85
20060829,26.08,10.76,0.0,0.39,0.69,125.17
20060830,30.56,13.47,0.01,0.38,0.59,131.88
20060831,30.58,14.72,23.31,0.39,0.43,126.16
20060901,25.13,9.76,6.44,0.43,0.51,64.88
20060902,19.69,8.73,0.08,0.42,0.52,117.32
20060903,24.01,8.73,0.0,0.41,0.72,115.31
20060904,23.54,9.5,0.0,0.41,0.67,119.29
20060905,25.14,9.01,0.07,0.4,0.7,126.9
20060906,26.08,11.23,0.0,0.39,0.59,117.56
20060907,25.26,13.19,0.95,0.39,0.43,111.03
20060908,24.94,13.71,0.87,0.39,0.27,87.53
20060909,22.34,13.49,2.61,0.39,0.21,66.16
20060910,21.46,11.25,0.56,0.39,0.19,80.39
20060911,23.12,10.96,0.15,0.38,0.34,81.45
20060912,25.65,9.8,0.0,0.38,0.43,113.95
20060913,30.02,12.33,0.0,0.38,0.46,116.2
20060914,28.72,14.37,0.0,0.38,0.23,98.61
20060915,31.92,16.18,0.0,0.38,0.33,113.03
20060916,29.61,11.93,0.0,0.37,0.22,115.77
20060917,20.91,6.96,0.0,0.37,0.09,112.48
