,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20160101,-2.11,-13.49,0.01,0.39,0.0,29.65
20160102,-0.74,-10.17,0.01,0.39,0.0,28.08
20160103,-1.29,-10.52,0.06,0.39,0.0,22.0
20160104,3.19,-5.53,0.02,0.39,0.0,18.76
20160105,-2.13,-7.57,0.12,0.39,0.0,22.87
20160106,-2.86,-10.35,0.15,0.39,0.0,25.53
20160107,-8.75,-12.5,2.59,0.39,0.01,16.93
20160108,-7.8,-14.24,0.3,0.39,0.0,24.34
20160109,-3.53,-15.84,0.05,0.39,0.0,21.56
20160110,-1.89,-13.34,0.01,0.39,0.01,19.83
20160111,-2.74,-11.9,0.01,0.39,0.0,27.99
20160112,1.47,-9.24,0.04,0.39,0.0,30.2
20160113,2.54,-5.2,0.57,0.39,0.0,19.23
20160114,0.97,-5.7,4.35,0.4,0.0,13.88
20160115,-5.07,-10.13,0.42,0.4,0.01,11.57
20160116,-9.93,-12.63,1.14,0.4,0.0,16.17
20160117,-1.29,-13.55,0.62,0.4,0.0,19.3
20160118,1.51,-5.48,0.54,0.4,0.0,25.99
20160119,2.32,-6.56,0.15,0.4,0.0,25.73
20160120,-1.61,-9.27,1.93,0.41,0.0,15.84
20160121,2.27,-9.95,0.06,0.41,0.0,20.3
20160122,5.2,-0.74,0.02,0.41,0.0,20.73
20160123,4.3,-4.77,1.41,0.41,0.0,26.2
20160124,2.37,-6.09,0.19,0.41,0.0,23.71
20160125,2.05,-7.02,0.03,0.41,0.0,36.33
20160126,4.61,-5.7,0.02,0.41,0.01,34.17
20160127,6.3,-0.45,0.02,0.41,0.0,32.39
20160128,7.88,1.26,0.09,0.41,0.0,21.95
20160129,4.13,-1.21,0.68,0.41,0.01,30.43
20160130,1.49,-4.64,0.55,0.41,0.01,35.77
20160131,-0.98,-5.56,0.5,0.41,0.01,28.4
20160201,-0.38,-9.22,0.03,0.41,0.0,31.16
20160202,0.4,-9.8,0.03,0.41,0.0,36.45
20160203,-0.49,-11.71,0.01,0.41,0.0,39.05
20160204,2.6,-7.45,0.22,0.41,0.01,31.0
20160205,5.84,-5.45,0.04,0.41,0.01,37.38
20160206,4.74,-1.73,0.21,0.41,0.01,33.5
20160207,4.23,-3.78,0.04,0.41,0.01,47.3
20160208,8.25,-2.72,0.01,0.4,0.01,45.94
20160209,11.45,-1.49,0.04,0.4,0.01,46.51
20160210,10.4,-0.11,0.0,0.4,0.01,40.9
20160211,9.39,-0.34,0.01,0.4,0.01,39.87
20160212,5.73,-2.36,0.26,0.4,0.0,28.8
20160213,7.17,-0.71,0.21,0.4,0.01,44.91
20160214,7.55,-0.5,0.32,0.4,0.01,52.44
20160215,8.1,-3.19,1.07,0.4,0.0,28.0
20160216,10.9,-2.05,0.74,0.4,0.0,50.12
20160217,6.43,-1.89,0.2,0.4,0.0,30.87
20160218,7.72,-0.89,0.5,0.4,0.0,36.59
20160219,8.58,-0.78,0.22,0.4,0.01,49.56
20160220,3.14,-1.92,0.72,0.4,0.01,29.77
20160221,5.87,-4.39,0.02,0.4,0.01,60.77
20160222,4.1,-3.44,0.08,0.4,0.01,57.97
20160223,5.58,-5.02,0.0,0.4,0.01,63.36
20160224,4.16,-5.34,0.0,0.4,0.0,64.71
20160225,11.18,-3.15,0.01,0.4,0.01,63.45
20160226,14.08,-1.88,0.0,0.4,0.01,65.05
20160227,10.66,-1.72,0.46,0.4,0.01,39.19
20160228,10.13,-2.88,0.21,0.4,0.01,47.81
20160229,6.69,-3.8,0.84,0.4,0.01,41.18
20160301,7.53,-4.14,0.18,0.4,0.0,58.16
20160302,8.55,-2.38,0.18,0.4,0.0,55.86
20160303,11.59,-2.42,0.1,0.4,0.01,62.11
20160304,13.84,-1.99,0.01,0.4,0.01,64.59
20160305,14.69,-0.36,0.05,0.39,0.01,63.41
20160306,9.14,-0.06,4.4,0.4,0.0,45.48
20160307,11.39,-0.92,0.03,0.4,0.02,79.95
20160308,7.95,-2.77,0.02,0.4,0.0,53.35
20160309,8.15,-3.97,0.1,0.4,0.0,76.41
20160310,15.82,-0.71,0.14,0.4,0.02,74.82
20160311,13.83,-0.99,0.15,0.4,0.02,69.06
20160312,14.91,1.73,0.14,0.4,0.01,62.29
20160313,10.76,-0.45,0.91,0.4,0.01,83.42
20160314,7.18,-0.67,0.32,0.4,0.01,81.77
20160315,4.17,-1.63,0.19,0.4,0.01,59.88
20160316,5.65,-2.48,0.11,0.39,0.01,70.77
20160317,0.28,-5.43,0.83,0.39,0.01,57.47
20160318,2.29,-5.38,0.13,0.39,0.0,69.73
20160319,9.03,-5.74,0.03,0.39,0.0,94.79
20160320,18.63,-1.95,0.04,0.39,0.03,87.09
20160321,13.25,1.94,0.23,0.39,0.02,83.18
20160322,5.94,-3.5,0.2,0.39,0.0,50.38
20160323,10.63,-3.69,0.24,0.39,0.01,74.94
20160324,10.9,-0.32,1.39,0.39,0.01,68.22
20160325,4.01,-1.96,2.05,0.39,0.0,42.73
20160326,9.95,-3.12,0.05,0.4,0.01,77.82
20160327,10.14,-3.61,0.61,0.39,0.01,86.71
20160328,7.27,-0.89,1.23,0.4,0.01,55.48
20160329,10.02,-0.02,0.43,0.4,0.01,62.05
20160330,13.71,-1.42,1.05,0.4,0.02,59.98
20160331,8.21,-0.78,0.81,0.4,0.01,60.64
20160401,17.0,-1.3,0.04,0.4,0.04,100.94
20160402,18.9,2.67,0.0,0.39,0.07,108.66
20160403,16.6,4.45,0.01,0.39,0.06,95.93
20160404,19.72,2.57,1.82,0.39,0.02,77.38
20160405,11.3,2.82,4.05,0.4,0.02,55.92
20160406,14.87,2.69,0.04,0.4,0.05,87.0
20160407,18.0,1.23,0.04,0.4,0.08,114.79
20160408,24.6,1.83,0.08,0.39,0.11,102.66
20160409,16.51,5.15,0.08,0.39,0.07,98.69
20160410,10.09,-0.1,0.06,0.39,0.03,119.61
20160411,19.9,-1.48,0.01,0.38,0.07,119.11
20160412,20.62,4.91,1.56,0.38,0.06,101.35
20160413,12.81,4.07,2.9,0.39,0.01,77.77
20160414,7.69,0.99,20.93,0.4,0.0,30.45
20160415,4.26,-4.49,10.74,0.42,0.0,31.43
20160416,12.18,-4.68,0.14,0.44,0.04,123.46
20160417,16.36,1.15,0.01,0.44,0.14,123.12
20160418,16.56,0.33,0.02,0.43,0.17,123.65
20160419,21.9,1.62,0.0,0.42,0.25,127.46
20160420,22.01,7.85,0.05,0.41,0.26,125.6
20160421,26.43,5.07,0.22,0.41,0.28,122.22
20160422,24.84,9.4,0.52,0.41,0.23,97.28
20160423,16.2,4.75,1.83,0.41,0.1,72.38
20160424,13.58,3.8,7.36,0.41,0.05,45.26
20160425,8.97,1.4,5.57,0.42,0.02,55.71
20160426,9.88,-0.26,1.32,0.42,0.05,63.41
20160427,9.5,-1.69,2.71,0.42,0.05,51.46
20160428,7.1,0.59,2.43,0.42,0.01,85.64
20160429,11.85,-0.21,0.23,0.42,0.09,69.34
20160430,11.68,2.88,0.3,0.41,0.06,82.41
20160501,18.39,4.55,0.0,0.41,0.27,135.6
20160502,23.05,4.78,0.0,0.41,0.4,140.18
20160503,26.98,7.95,0.17,0.4,0.42,140.84
20160504,28.48,11.62,0.01,0.4,0.42,130.78
20160505,22.37,10.65,0.92,0.39,0.18,122.98
20160506,18.44,5.19,5.76,0.41,0.2,99.2
20160507,24.21,6.32,0.0,0.4,0.32,134.91
20160508,25.98,10.01,0.7,0.4,0.39,132.35
20160509,10.41,3.55,8.17,0.41,0.02,44.92
20160510,8.37,2.23,0.82,0.41,0.0,48.31
20160511,14.87,-0.05,0.38,0.41,0.16,134.16
20160512,13.68,0.89,6.67,0.41,0.08,67.45
20160513,12.94,-0.63,0.81,0.41,0.16,100.01
20160514,14.01,-0.8,0.12,0.41,0.17,142.97
20160515,15.98,0.45,0.03,0.41,0.2,131.73
20160516,19.3,6.54,0.16,0.4,0.27,126.87
20160517,22.48,6.19,0.14,0.4,0.35,136.76
20160518,21.98,12.51,1.54,0.4,0.2,107.39
20160519,13.56,6.46,9.36,0.41,0.04,76.88
20160520,16.64,5.15,7.75,0.41,0.17,47.82
20160521,12.16,3.44,17.99,0.44,0.04,33.91
20160522,11.51,4.26,4.81,0.45,0.05,84.88
20160523,12.23,5.32,5.12,0.45,0.08,76.54
20160524,15.53,3.5,0.62,0.45,0.33,92.43
20160525,18.76,4.53,0.35,0.44,0.48,123.8
20160526,18.1,5.8,1.35,0.44,0.33,124.53
20160527,16.98,5.98,0.37,0.43,0.29,107.55
20160528,15.98,3.55,0.06,0.42,0.38,113.04
20160529,20.76,4.27,0.34,0.41,0.51,131.6
20160530,15.2,5.8,1.0,0.41,0.16,89.62
20160531,18.5,3.91,0.05,0.41,0.46,106.73
20160601,25.03,6.1,0.09,0.41,0.67,121.14
20160602,22.72,11.82,0.06,0.4,0.44,110.16
20160603,24.05,9.88,0.06,0.4,0.57,156.8
20160604,28.73,10.65,0.0,0.39,0.72,159.23
20160605,29.59,14.24,0.19,0.39,0.67,156.1
20160606,30.73,12.44,0.0,0.38,0.59,158.21
20160607,33.42,15.33,0.47,0.38,0.58,134.66
20160608,27.19,15.34,5.73,0.38,0.19,139.38
20160609,24.54,12.17,5.0,0.4,0.55,138.0
20160610,24.96,10.0,4.74,0.39,0.48,139.45
20160611,20.58,10.04,9.19,0.41,0.51,82.12
20160612,21.8,6.02,0.0,0.41,0.69,161.87
20160613,24.67,6.95,0.07,0.4,0.73,150.38
20160614,15.8,7.18,3.7,0.4,0.16,98.37
20160615,18.41,3.92,1.88,0.4,0.36,139.12
20160616,17.59,7.65,2.75,0.41,0.36,133.37
20160617,21.26,3.87,0.34,0.4,0.52,130.82
20160618,25.43,9.21,2.39,0.4,0.49,101.15
20160619,21.28,7.33,0.13,0.4,0.43,150.98
20160620,27.32,9.1,0.0,0.39,0.73,160.53
20160621,23.5,11.99,2.11,0.39,0.37,116.23
20160622,26.25,9.28,0.02,0.38,0.64,156.05
20160623,29.87,12.41,0.09,0.38,0.54,137.7
20160624,19.54,9.15,3.31,0.38,0.18,88.59
20160625,21.6,7.83,2.0,0.39,0.27,92.93
20160626,22.22,9.85,1.36,0.38,0.34,127.62
20160627,27.77,9.62,0.15,0.38,0.59,159.59
20160628,28.37,12.29,4.64,0.38,0.46,137.41
20160629,28.49,13.3,0.22,0.38,0.62,156.13
20160630,29.3,14.9,0.56,0.38,0.45,135.26
20160701,28.72,14.24,0.35,0.38,0.47,147.07
20160702,27.69,15.37,0.41,0.38,0.29,137.66
20160703,29.31,14.43,0.0,0.38,0.38,145.91
20160704,24.5,13.01,0.0,0.38,0.26,140.8
20160705,24.08,9.51,0.02,0.37,0.23,131.9
20160706,16.75,10.98,7.98,0.38,0.06,78.17
20160707,25.37,9.43,0.26,0.38,0.4,140.48
20160708,25.19,12.4,0.32,0.38,0.27,99.08
20160709,24.4,11.3,0.45,0.38,0.23,119.03
20160710,22.58,10.8,5.04,0.38,0.19,74.46
20160711,20.68,11.69,6.1,0.39,0.2,85.43
20160712,21.69,11.3,1.01,0.39,0.42,109.3
20160713,22.25,10.88,1.16,0.39,0.43,108.22
20160714,23.37,9.97,0.66,0.39,0.47,137.41
20160715,25.47,10.06,1.13,0.38,0.42,127.09
20160716,21.58,10.8,1.73,0.38,0.32,108.02
20160717,24.36,8.65,1.11,0.38,0.46,142.76
20160718,29.89,11.83,0.32,0.38,0.5,142.41
20160719,30.59,13.73,0.07,0.38,0.52,147.88
20160720,28.78,13.3,0.01,0.38,0.37,139.74
20160721,30.37,12.36,0.04,0.37,0.36,153.1
20160722,32.9,15.59,0.22,0.37,0.31,143.34
20160723,26.25,13.59,0.09,0.37,0.18,134.42
20160724,29.54,13.06,0.0,0.37,0.22,149.88
20160725,29.44,16.06,1.77,0.37,0.19,145.19
20160726,30.2,15.7,2.13,0.37,0.18,117.54
20160727,25.75,14.12,6.0,0.38,0.15,129.05
20160728,26.79,13.89,2.45,0.38,0.28,136.48
20160729,29.08,14.43,0.21,0.38,0.39,144.42
20160730,32.93,17.13,0.13,0.38,0.4,133.39
20160731,27.96,13.8,0.06,0.37,0.24,142.48
20160801,27.05,11.24,0.0,0.37,0.19,143.52
20160802,31.93,13.82,0.87,0.37,0.22,142.15
20160803,21.46,12.31,0.32,0.37,0.08,108.7
20160804,27.3,10.3,0.0,0.36,0.16,137.7
20160805,30.5,12.05,0.07,0.36,0.15,139.07
20160806,29.33,14.37,0.61,0.36,0.08,71.46
