,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20220101,10.75,-9.91,4.74,0.41,0.0,23.48
20220102,0.1,-9.41,0.0,0.41,0.0,61.02
20220103,10.0,-4.24,0.35,0.41,0.0,62.16
20220104,12.36,-1.77,0.0,0.41,0.02,48.96
20220105,4.44,-4.49,0.0,0.41,0.0,59.52
20220106,-3.68,-7.49,0.0,0.41,0.0,52.98
20220107,2.69,-7.06,0.0,0.41,0.0,51.64
20220108,13.85,-1.26,0.25,0.41,0.02,22.14
20220109,6.06,-4.49,0.02,0.41,0.0,55.65
20220110,11.1,-4.53,0.0,0.41,0.02,64.27
20220111,15.37,-2.28,0.0,0.41,0.06,64.54
20220112,13.44,-0.38,0.0,0.41,0.04,62.05
20220113,18.39,1.69,0.0,0.41,0.1,63.98
20220114,13.23,2.51,0.02,0.41,0.01,33.77
20220115,1.44,-5.32,0.02,0.41,0.0,16.1
20220116,10.02,-5.97,0.0,0.41,0.01,65.28
20220117,14.51,-3.12,0.0,0.41,0.05,67.02
20220118,15.85,0.6,0.0,0.41,0.04,56.41
20220119,4.23,-6.42,0.0,0.41,0.0,31.23
20220120,-3.4,-8.11,0.0,0.41,0.0,55.48
20220121,2.66,-8.01,0.0,0.41,0.0,69.1
20220122,9.05,-5.24,0.0,0.41,0.01,67.95
20220123,13.19,-1.41,0.0,0.41,0.03,68.79
20220124,16.78,-1.15,0.0,0.4,0.09,70.3
20220125,1.87,-3.44,0.01,0.4,0.0,57.98
20220126,0.98,-4.63,0.29,0.4,0.0,38.2
20220127,7.31,-4.54,0.0,0.4,0.0,51.93
20220128,9.21,-3.99,0.52,0.4,0.01,74.8
20220129,17.58,-2.88,0.0,0.4,0.08,72.34
20220130,15.93,-3.67,0.0,0.4,0.08,74.53
20220131,20.37,-0.73,0.0,0.4,0.14,74.96
20220201,16.33,1.27,1.39,0.4,0.03,41.22
20220202,0.96,-7.12,5.31,0.41,0.0,18.77
20220203,-3.97,-8.34,4.42,0.41,0.0,18.9
20220204,2.43,-9.88,0.01,0.41,0.0,78.34
20220205,7.5,-6.45,1.14,0.41,0.0,79.64
20220206,7.96,-4.86,0.39,0.41,0.0,78.62
20220207,12.59,-4.26,0.11,0.41,0.04,79.97
20220208,18.09,-2.08,0.01,0.41,0.13,82.73
20220209,18.01,-0.65,0.0,0.41,0.14,82.79
20220210,15.67,3.77,0.0,0.41,0.14,82.8
20220211,16.63,4.12,0.0,0.41,0.13,82.61
20220212,5.17,-3.77,0.0,0.41,0.0,85.17
20220213,11.98,-3.6,0.0,0.41,0.06,88.27
20220214,18.66,-0.81,0.0,0.41,0.15,87.84
20220215,19.32,3.78,0.0,0.41,0.16,74.27
20220216,22.04,10.32,0.24,0.4,0.22,69.66
20220217,7.82,-7.88,15.09,0.41,0.0,41.2
20220218,6.98,-10.27,0.0,0.41,0.0,93.16
20220219,12.76,-3.77,0.47,0.42,0.05,85.1
20220220,19.24,2.54,0.02,0.42,0.22,87.02
20220221,22.2,6.83,0.35,0.42,0.24,65.34
20220222,14.55,-8.24,0.01,0.42,0.0,92.93
20220223,-4.24,-9.68,1.22,0.41,0.0,25.25
20220224,0.12,-7.31,0.07,0.41,0.0,26.24
20220225,0.13,-10.52,0.0,0.41,0.0,70.92
20220226,5.15,-8.4,0.07,0.41,0.0,76.99
20220227,12.23,-3.2,1.59,0.41,0.07,99.42
20220228,19.82,-2.81,1.54,0.41,0.18,93.76
20220301,23.69,-0.95,0.08,0.41,0.4,100.91
20220302,25.28,2.99,0.0,0.41,0.51,101.75
20220303,26.25,4.05,0.0,0.41,0.52,102.43
20220304,23.51,7.9,0.0,0.41,0.28,65.62
20220305,26.35,5.92,0.0,0.4,0.56,101.82
20220306,8.14,-1.02,3.75,0.4,0.01,31.38
20220307,7.24,-4.35,0.0,0.41,0.02,89.89
20220308,9.65,-2.39,0.01,0.41,0.05,59.18
20220309,13.42,-3.24,0.0,0.41,0.18,106.33
20220310,7.98,-3.31,0.12,0.4,0.02,76.62
20220311,4.35,-4.6,0.95,0.4,0.0,47.96
20220312,13.2,-6.35,0.0,0.4,0.09,112.11
20220313,19.33,-0.24,0.0,0.4,0.3,111.38
20220314,16.58,6.64,0.08,0.4,0.07,73.33
20220315,19.47,4.06,0.01,0.4,0.31,110.59
20220316,25.29,5.12,0.0,0.39,0.52,114.74
20220317,22.02,8.37,15.92,0.4,0.19,58.38
20220318,14.91,3.27,5.83,0.44,0.21,77.63
20220319,22.48,2.09,0.0,0.43,0.66,118.11
20220320,25.66,4.62,0.0,0.42,0.85,112.16
20220321,14.68,9.21,43.29,0.45,0.04,17.05
20220322,9.04,4.65,1.84,0.5,0.0,34.86
20220323,11.35,2.21,0.0,0.49,0.24,107.63
20220324,15.58,0.03,0.0,0.48,0.46,121.27
20220325,18.93,4.01,0.0,0.47,0.68,121.52
20220326,20.69,3.33,0.0,0.46,0.84,121.52
20220327,21.2,5.39,0.0,0.45,0.72,118.78
20220328,26.55,5.69,0.0,0.44,0.93,120.91
20220329,27.09,16.26,3.42,0.44,0.96,92.18
20220330,19.54,4.3,0.52,0.44,0.2,65.11
20220331,13.66,0.11,0.0,0.43,0.28,116.12
20220401,20.12,0.76,1.88,0.43,0.42,107.91
20220402,21.62,6.26,0.02,0.43,0.78,129.3
20220403,26.55,7.66,1.63,0.42,0.91,119.61
20220404,17.78,11.81,1.39,0.42,0.22,31.33
20220405,27.14,10.78,0.58,0.42,0.92,106.44
20220406,19.26,6.4,0.0,0.41,0.72,135.67
20220407,17.04,5.36,0.0,0.41,0.45,114.95
20220408,16.12,4.32,0.0,0.41,0.37,136.41
20220409,26.83,1.92,0.0,0.41,1.03,136.16
20220410,25.64,12.99,0.01,0.4,0.67,101.09
20220411,22.82,10.65,1.57,0.4,0.58,99.28
20220412,27.8,12.83,0.08,0.4,0.67,108.45
20220413,20.85,4.77,0.06,0.39,0.37,126.66
20220414,21.19,2.82,0.0,0.39,0.57,137.24
20220415,30.59,10.64,0.0,0.39,1.01,135.16
20220416,16.74,8.14,0.01,0.38,0.24,53.13
20220417,20.13,6.85,0.0,0.38,0.42,115.52
20220418,19.59,3.5,0.0,0.38,0.41,137.46
20220419,23.06,4.53,0.08,0.38,0.37,103.02
20220420,32.02,14.58,0.01,0.38,0.78,119.9
20220421,30.76,14.62,0.0,0.38,0.6,105.2
20220422,28.93,20.52,0.0,0.38,0.45,68.09
20220423,27.85,19.95,5.41,0.38,0.35,79.56
20220424,23.55,12.16,3.17,0.39,0.52,58.06
20220425,19.42,7.58,0.0,0.38,0.46,139.48
20220426,23.61,4.8,0.17,0.38,0.72,146.24
20220427,25.11,9.13,0.19,0.38,0.52,112.36
20220428,27.72,15.9,5.58,0.38,0.55,92.95
20220429,30.44,17.12,2.77,0.39,0.95,119.66
20220430,25.26,12.97,0.01,0.38,0.89,151.98
20220501,26.18,9.79,4.76,0.38,0.59,112.66
20220502,25.63,8.84,42.76,0.44,0.35,70.27
20220503,18.92,6.33,0.0,0.47,1.02,103.7
20220504,20.12,9.12,35.74,0.48,0.1,34.59
20220505,18.95,9.15,16.31,0.55,0.43,61.32
20220506,23.63,7.01,0.0,0.53,1.74,149.74
20220507,27.58,10.94,0.01,0.52,2.15,139.46
20220508,32.14,19.26,0.0,0.49,2.8,141.8
20220509,33.69,22.98,0.0,0.47,2.98,142.45
20220510,31.4,23.41,0.26,0.45,1.74,134.68
20220511,31.7,21.77,0.04,0.45,2.0,135.17
20220512,33.21,20.94,0.24,0.43,2.6,151.1
20220513,29.99,19.3,1.98,0.42,1.68,133.88
20220514,32.58,18.26,2.16,0.41,2.04,151.23
20220515,33.58,19.75,1.67,0.41,1.96,147.8
20220516,29.94,16.46,0.04,0.41,1.96,155.2
20220517,33.87,18.49,3.11,0.41,1.79,113.11
20220518,34.05,19.49,2.08,0.4,2.08,144.12
20220519,34.28,19.4,2.81,0.4,1.9,145.63
20220520,28.23,17.94,0.4,0.39,1.48,121.33
20220521,22.48,12.57,11.7,0.41,0.98,67.06
20220522,22.83,8.9,0.0,0.41,1.11,144.03
20220523,17.17,11.38,42.51,0.43,0.12,20.32
20220524,21.69,12.94,35.6,0.53,0.26,32.13
20220525,15.17,11.47,14.88,0.56,0.23,46.66
20220526,22.87,10.41,0.05,0.55,1.85,147.02
20220527,29.16,11.73,0.0,0.52,2.79,161.61
20220528,30.62,15.81,0.0,0.5,2.06,129.95
20220529,32.61,21.41,0.02,0.48,2.65,143.45
20220530,31.58,21.33,0.04,0.47,2.44,142.95
20220531,31.44,23.07,2.31,0.45,1.86,97.03
20220601,24.47,15.78,11.59,0.46,0.71,59.59
20220602,25.15,14.65,4.21,0.47,1.16,111.51
20220603,24.64,16.86,0.11,0.46,0.93,117.3
20220604,26.8,16.73,4.42,0.45,0.97,133.27
20220605,27.53,18.54,20.83,0.47,0.96,101.0
20220606,31.5,21.94,10.96,0.51,2.21,146.15
20220607,30.36,21.72,3.64,0.49,1.81,105.12
20220608,28.02,19.65,3.47,0.49,1.32,65.74
20220609,29.46,16.8,4.9,0.48,2.06,148.46
20220610,32.3,21.55,5.49,0.48,2.18,151.18
20220611,34.54,21.99,0.0,0.47,2.58,153.77
20220612,37.02,23.02,0.0,0.45,3.31,157.28
20220613,36.3,24.4,0.0,0.44,3.32,161.88
20220614,34.69,23.87,0.0,0.42,2.63,155.81
20220615,33.51,24.79,0.0,0.41,1.7,147.55
20220616,35.89,24.4,0.0,0.41,1.89,149.65
20220617,37.13,21.6,0.0,0.4,2.48,157.91
20220618,33.65,22.75,0.0,0.4,1.39,157.49
20220619,33.82,23.28,0.13,0.39,1.33,155.86
20220620,36.73,22.87,0.0,0.39,1.96,158.65
20220621,38.9,23.76,0.0,0.38,1.82,158.8
20220622,37.76,23.67,0.21,0.38,1.36,156.27
20220623,38.55,22.79,0.0,0.38,1.07,158.35
20220624,40.98,25.3,0.0,0.37,0.95,159.62
20220625,41.87,24.94,4.24,0.37,0.78,160.26
20220626,31.11,20.85,0.5,0.38,0.59,153.99
20220627,31.86,17.79,0.0,0.38,0.72,142.42
20220628,33.78,20.68,0.02,0.38,0.74,156.38
20220629,35.15,19.14,0.02,0.37,0.67,164.08
20220630,38.02,20.78,0.0,0.37,0.64,162.49
20220701,39.4,23.01,0.01,0.37,0.57,160.05
20220702,38.84,24.29,0.96,0.37,0.47,155.53
20220703,37.32,24.36,4.42,0.38,0.55,142.7
20220704,39.09,25.08,0.17,0.37,0.74,158.58
20220705,40.62,26.34,0.0,0.37,0.66,158.2
20220706,42.15,27.77,0.01,0.37,0.51,159.84
20220707,42.65,26.59,0.09,0.36,0.45,157.47
20220708,41.88,26.98,1.37,0.36,0.36,134.39
20220709,38.99,24.9,0.23,0.36,0.31,161.48
20220710,39.51,22.15,0.0,0.36,0.31,159.64
20220711,41.7,23.86,0.0,0.36,0.29,161.95
20220712,36.47,25.67,0.0,0.36,0.19,151.61
20220713,39.48,22.75,0.0,0.36,0.24,144.54
20220714,41.28,22.45,0.0,0.36,0.23,159.17
20220715,40.87,25.64,0.0,0.35,0.18,157.09
20220716,40.8,25.75,0.0,0.35,0.16,144.81
20220717,43.36,26.8,0.01,0.35,0.14,130.57
20220718,40.57,26.19,0.0,0.35,0.12,157.66
20220719,45.68,23.37,0.4,0.35,0.11,156.56
20220720,42.52,29.05,0.01,0.35,0.1,86.23
20220721,41.23,27.53,1.31,0.35,0.07,109.23
20220722,40.04,26.24,0.62,0.35,0.09,134.56
20220723,40.84,25.38,0.0,0.35,0.12,152.16
20220724,42.53,26.63,0.0,0.35,0.11,156.08
20220725,42.39,27.42,0.0,0.35,0.09,141.78
20220726,42.63,27.83,0.0,0.35,0.07,148.8
20220727,42.31,26.98,1.7,0.35,0.06,138.76
20220728,39.48,26.98,4.92,0.35,0.07,113.97
20220729,28.22,23.55,31.67,0.41,0.4,86.62
20220730,29.3,20.18,14.74,0.43,0.46,95.37
20220731,31.08,23.83,10.4,0.45,0.71,64.02
20220801,34.92,23.92,0.02,0.45,2.06,97.75
20220802,36.82,23.65,0.0,0.43,2.17,151.02
20220803,38.67,25.07,0.0,0.41,2.42,149.43
20220804,36.39,26.57,0.92,0.41,1.79,111.17
20220805,38.48,24.46,0.44,0.4,1.84,133.84
20220806,38.78,26.24,0.04,0.39,1.65,143.7
20220807,38.37,25.54,0.0,0.38,1.23,132.78
20220808,37.16,26.94,2.51,0.38,0.68,122.11
20220809,36.14,24.91,4.24,0.38,0.72,131.48
20220810,37.05,23.44,0.59,0.38,1.02,142.05
20220811,36.55,21.03,0.0,0.38,0.82,147.23
20220812,36.73,20.99,0.0,0.37,0.6,146.65
20220813,38.15,23.2,0.0,0.37,0.46,136.92
20220814,39.19,23.82,0.0,0.37,0.39,146.0
20220815,39.63,24.98,0.0,0.36,0.28,142.05
20220816,41.05,24.83,0.49,0.36,0.25,132.24
20220817,30.57,21.73,0.5,0.36,0.1,58.3
20220818,32.9,19.94,0.0,0.36,0.15,120.56
20220819,35.58,20.15,0.0,0.36,0.17,137.61
20220820,36.2,22.66,0.7,0.36,0.11,101.75
20220821,27.57,21.6,3.38,0.36,0.05,51.12
20220822,33.34,20.08,0.02,0.37,0.22,113.48
20220823,33.98,21.51,0.0,0.36,0.22,90.96
20220824,35.37,21.0,0.01,0.36,0.23,120.81
20220825,36.48,22.1,0.0,0.36,0.21,124.93
20220826,37.01,21.62,0.0,0.36,0.17,130.84
20220827,36.57,23.85,0.05,0.36,0.12,121.34
