,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20060101,29.85,15.94,0.02,0.47,0.0,78.32
20060102,30.71,11.64,0.0,0.46,0.0,79.95
20060103,28.48,9.96,0.0,0.46,0.0,78.96
20060104,28.19,14.43,0.0,0.46,0.0,56.33
20060105,22.95,10.5,0.0,0.46,0.0,82.02
20060106,21.3,6.58,0.0,0.46,0.0,81.76
20060107,25.76,6.43,0.0,0.46,0.0,82.05
20060108,27.15,9.57,0.0,0.46,0.0,82.59
20060109,28.08,11.98,0.05,0.46,-0.0,76.73
20060110,19.07,10.11,0.11,0.46,0.0,80.1
20060111,24.88,7.87,0.0,0.46,0.0,80.09
20060112,23.67,13.1,0.01,0.46,0.0,49.4
20060113,21.74,8.07,0.0,0.46,0.0,83.1
20060114,21.69,3.96,0.0,0.46,0.0,84.26
20060115,26.94,9.14,0.0,0.46,0.0,70.97
20060116,29.2,13.27,0.37,0.46,0.0,68.84
20060117,18.42,7.26,0.0,0.46,0.0,86.49
20060118,24.25,5.44,0.0,0.46,0.0,87.02
20060119,26.61,10.59,0.0,0.46,0.0,83.64
20060120,28.49,13.33,0.01,0.46,0.0,78.38
20060121,17.95,10.34,1.47,0.46,0.0,25.02
20060122,16.31,8.27,0.86,0.46,0.0,18.79
20060123,18.33,7.12,0.0,0.46,0.0,49.34
20060124,22.01,6.51,0.0,0.46,0.0,79.09
20060125,20.16,9.48,0.08,0.46,0.0,55.04
20060126,22.17,11.62,0.0,0.46,0.0,59.96
20060127,25.12,14.53,0.1,0.46,0.0,45.62
20060128,28.18,16.84,1.01,0.46,0.0,28.12
20060129,29.94,9.83,0.01,0.47,0.0,91.29
20060130,25.47,10.91,0.01,0.46,0.0,93.26
20060131,26.62,8.19,0.0,0.46,0.0,90.77
20060201,27.18,14.5,0.0,0.46,0.0,63.95
20060202,30.91,12.55,0.0,0.46,0.0,94.88
20060203,29.2,10.09,0.0,0.46,0.0,87.48
20060204,25.37,7.09,0.0,0.46,0.0,96.71
20060205,29.04,8.62,0.0,0.46,0.0,94.58
20060206,23.13,9.61,0.0,0.46,0.0,92.03
20060207,21.29,4.68,0.0,0.46,0.0,94.83
20060208,23.59,8.4,0.0,0.46,0.0,89.91
20060209,25.03,10.3,0.0,0.46,0.0,74.45
20060210,27.96,8.95,0.11,0.46,0.0,83.64
20060211,15.89,3.87,0.0,0.46,0.0,98.16
20060212,19.0,-0.31,0.0,0.46,0.0,98.4
20060213,21.73,1.84,0.0,0.46,0.0,100.02
20060214,27.3,6.83,0.0,0.46,0.0,96.48
20060215,30.7,14.09,0.0,0.46,0.0,96.89
20060216,32.43,16.55,0.04,0.46,0.0,86.27
20060217,19.0,8.51,0.33,0.46,0.0,35.25
20060218,9.05,4.69,0.55,0.46,0.0,14.12
20060219,7.5,2.32,1.01,0.46,0.0,21.2
20060220,12.83,4.24,1.35,0.46,0.0,25.9
20060221,25.87,8.91,1.23,0.47,0.0,36.44
20060222,30.48,14.87,0.08,0.47,0.0,63.54
20060223,24.85,14.22,0.23,0.47,0.0,44.25
20060224,27.33,15.14,0.17,0.47,0.0,42.41
20060225,28.12,13.13,0.95,0.47,0.0,62.73
20060226,24.07,10.64,0.0,0.47,0.0,103.62
20060227,26.65,10.33,0.0,0.47,0.0,105.88
20060228,30.17,13.84,0.0,0.47,0.0,110.66
20060301,32.47,14.45,0.01,0.47,0.0,104.62
20060302,33.43,14.63,0.0,0.46,0.0,107.73
20060303,29.23,16.87,0.0,0.46,0.0,76.39
20060304,28.63,15.19,0.0,0.46,0.0,68.59
20060305,32.37,17.91,0.0,0.46,0.0,100.82
20060306,31.4,17.42,0.0,0.46,0.0,79.66
20060307,31.3,18.07,0.0,0.46,0.0,105.2
20060308,36.26,18.26,0.0,0.46,0.0,109.91
20060309,28.26,16.98,0.0,0.46,0.0,99.27
20060310,35.25,14.87,0.0,0.46,0.0,111.69
20060311,35.42,17.04,0.0,0.46,0.0,118.82
20060312,36.56,20.56,0.0,0.46,0.0,90.52
20060313,29.5,16.06,0.01,0.46,0.0,68.55
20060314,25.96,13.86,0.0,0.46,0.0,115.75
20060315,26.83,15.12,0.01,0.46,0.0,40.62
20060316,32.72,18.46,0.0,0.46,0.0,67.41
20060317,30.15,19.58,0.05,0.46,0.0,63.41
20060318,32.03,20.57,0.01,0.46,0.0,82.62
20060319,35.28,21.43,0.98,0.46,0.0,89.99
20060320,31.03,15.64,0.16,0.46,0.0,119.48
20060321,27.12,11.86,0.0,0.46,0.0,126.9
