,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20070101,5.98,-7.63,0.0,0.45,0.0,58.25
20070102,8.75,-3.82,0.0,0.44,0.0,45.65
20070103,13.69,-2.48,0.0,0.43,0.04,55.55
20070104,14.48,1.14,0.06,0.43,0.05,48.47
20070105,6.56,-0.83,0.51,0.43,0.0,17.88
20070106,9.08,-4.28,0.0,0.42,0.02,55.7
20070107,7.26,-3.39,0.0,0.42,0.0,59.75
20070108,13.54,-2.99,0.0,0.42,0.04,59.69
20070109,8.72,-2.68,0.0,0.41,0.02,59.91
20070110,15.43,-1.24,0.0,0.41,0.06,55.37
20070111,18.3,-0.63,0.0,0.41,0.09,54.84
20070112,-1.92,-7.43,1.98,0.41,0.0,13.3
20070113,-4.35,-6.81,5.57,0.41,0.0,35.7
20070114,-5.16,-11.51,10.01,0.41,0.0,11.03
20070115,-3.96,-12.85,0.0,0.41,0.0,60.92
20070116,-1.95,-14.96,0.0,0.41,0.0,58.27
20070117,1.8,-13.6,0.43,0.41,0.0,51.44
20070118,3.14,-7.63,1.37,0.41,0.0,44.16
20070119,2.28,-5.02,0.02,0.42,0.0,36.74
20070120,-0.14,-3.1,13.15,0.42,0.0,10.52
20070121,1.44,-7.52,0.79,0.43,0.0,43.25
20070122,1.2,-9.42,0.14,0.44,0.0,67.18
20070123,5.78,-10.49,0.0,0.44,0.0,68.34
20070124,7.37,-2.94,0.03,0.45,0.0,67.59
20070125,10.78,-2.13,0.04,0.45,0.01,68.21
20070126,13.68,-2.17,0.0,0.45,0.04,65.34
20070127,5.65,-5.77,0.07,0.44,0.0,60.69
20070128,5.83,-6.49,0.0,0.44,0.0,70.52
20070129,7.94,-3.91,0.0,0.44,0.01,62.82
20070130,-0.36,-5.42,0.0,0.43,0.0,70.3
20070131,1.3,-4.04,5.9,0.43,0.0,11.69
20070201,1.88,-4.69,0.46,0.43,0.0,25.91
20070202,-2.12,-10.31,0.13,0.43,0.0,65.12
20070203,0.43,-10.12,0.0,0.43,0.0,44.05
20070204,4.37,-9.48,0.01,0.43,0.0,70.02
20070205,9.67,-5.31,0.01,0.43,0.01,75.21
20070206,17.73,-0.45,0.0,0.43,0.06,72.79
20070207,4.76,-4.77,0.0,0.43,0.0,51.79
20070208,2.34,-5.34,0.0,0.43,0.0,18.8
20070209,1.64,-4.79,0.0,0.43,0.0,20.44
