,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20200101,10.83,-3.06,0.0,0.75,0.01,52.34
20200102,8.48,1.56,0.0,0.75,0.0,35.95
20200103,9.17,-2.68,0.0,0.75,0.01,47.66
20200104,5.4,-4.61,0.0,0.74,0.0,53.45
20200105,9.87,-2.35,0.0,0.74,0.01,52.98
20200106,6.5,-3.42,0.0,0.74,0.0,39.6
20200107,9.82,-3.75,0.0,0.74,0.0,52.8
20200108,9.96,-3.08,0.0,0.74,0.0,50.86
20200109,15.98,4.12,1.96,0.74,0.07,31.18
20200110,4.76,-6.03,23.1,0.75,0.0,9.16
20200111,-6.05,-10.94,4.0,0.75,0.0,17.75
20200112,-0.04,-14.07,0.72,0.75,0.0,23.23
20200113,3.56,-5.27,0.2,0.76,0.0,48.72
20200114,6.53,-0.78,0.37,0.77,0.0,31.75
20200115,6.24,-8.68,0.21,0.77,-0.0,29.1
20200116,-4.04,-10.25,0.02,0.77,0.0,40.51
20200117,2.86,-4.14,11.54,0.77,0.0,11.66
20200118,3.19,-7.31,0.31,0.77,-0.0,56.62
20200119,-7.12,-13.56,0.0,0.77,0.0,56.07
20200120,-7.69,-13.77,0.37,0.77,0.0,35.95
20200121,-1.5,-14.42,0.0,0.77,0.0,45.52
20200122,1.03,-1.21,7.97,0.77,0.0,13.25
20200123,2.49,-0.58,3.21,0.77,0.0,12.66
20200124,0.99,-3.1,2.36,0.77,0.0,16.15
20200125,1.96,-4.03,0.02,0.78,0.0,26.31
20200126,4.05,-2.63,0.0,0.78,0.0,43.48
20200127,4.96,-2.06,0.0,0.78,0.0,55.62
20200128,1.48,-2.0,0.51,0.78,0.0,12.45
20200129,2.07,-3.42,0.98,0.78,0.0,27.91
20200130,2.88,-3.1,0.02,0.78,0.0,45.29
20200131,5.28,-2.29,0.0,0.78,0.0,23.65
20200201,9.63,-2.49,0.0,0.78,0.01,66.95
20200202,14.21,0.05,0.0,0.78,0.03,65.6
20200203,13.0,0.11,0.02,0.78,0.04,55.03
20200204,2.43,-2.84,0.27,0.78,0.0,16.7
20200205,-1.57,-4.22,0.39,0.77,0.0,15.36
20200206,2.61,-5.53,0.0,0.77,0.0,68.62
20200207,3.05,-4.42,0.0,0.77,0.0,37.0
20200208,4.9,-6.63,0.0,0.77,0.0,73.78
