,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20090101,-0.04,-2.68,16.65,0.73,0.0,9.17
20090102,-3.02,-16.84,1.01,0.73,0.0,12.59
20090103,-2.09,-17.4,3.12,0.72,0.0,16.08
20090104,-1.89,-6.43,16.92,0.72,0.0,8.46
20090105,-0.01,-1.56,18.28,0.72,0.0,13.3
20090106,0.01,-0.06,73.48,0.75,0.0,8.15
20090107,0.01,0.01,94.09,0.86,0.0,5.59
20090108,0.01,-1.22,27.79,0.91,0.0,12.37
20090109,-0.53,-4.88,2.4,0.9,0.0,14.94
20090110,-0.02,-0.11,17.37,0.89,0.0,8.72
20090111,1.54,-0.01,5.58,0.9,0.0,11.11
20090112,1.05,0.21,1.47,0.9,0.0,20.29
20090113,1.75,-3.79,0.38,0.9,0.0,24.91
20090114,1.07,-5.14,0.0,0.9,0.0,31.26
20090115,2.21,-2.32,0.0,0.89,0.0,29.98
20090116,2.73,-2.6,0.0,0.89,0.0,31.0
20090117,0.02,-5.49,0.01,0.88,0.0,34.23
20090118,0.01,-2.77,0.02,0.89,0.0,35.17
20090119,0.01,-4.7,0.01,0.89,0.0,35.9
20090120,1.48,-4.42,0.0,0.89,0.0,34.34
20090121,1.25,-4.71,0.0,0.88,0.0,28.9
20090122,0.32,-9.58,0.01,0.88,0.0,34.15
20090123,-0.62,-10.17,0.0,0.88,0.0,37.45
20090124,-1.36,-8.95,0.52,0.87,0.0,28.04
20090125,-3.89,-17.4,0.15,0.87,0.0,31.2
20090126,-3.99,-17.9,0.01,0.86,0.0,40.9
20090127,-0.17,-9.63,11.25,0.86,0.0,18.33
20090128,0.09,-0.83,2.55,0.85,0.0,25.91
20090129,0.55,-1.84,1.01,0.85,0.0,16.75
20090130,1.64,-7.74,3.37,0.85,0.0,29.7
20090131,-0.06,-2.23,1.74,0.86,0.0,29.73
20090201,-0.03,-4.01,4.96,0.85,0.0,21.42
20090202,0.01,-3.44,2.7,0.86,0.0,31.89
20090203,3.12,-4.47,0.0,0.87,0.0,37.41
20090204,6.58,1.71,0.0,0.88,0.02,42.82
20090205,4.66,1.15,1.02,0.88,0.01,31.0
20090206,2.69,-4.95,2.87,0.88,0.01,20.15
20090207,2.96,-5.88,0.18,0.88,0.11,45.22
20090208,0.96,-2.2,1.78,0.87,0.04,37.12
20090209,0.05,-3.93,4.82,0.87,0.03,36.7
20090210,-2.02,-4.63,2.99,0.86,0.03,28.09
20090211,1.56,-5.64,0.28,0.85,0.06,40.56
