,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20140101,-2.32,-9.21,1.95,0.48,0.0,29.24
20140102,0.09,-7.51,0.54,0.48,0.0,18.55
20140103,0.83,-10.56,1.29,0.48,0.0,29.04
20140104,-7.12,-16.01,1.1,0.48,0.0,16.29
20140105,-15.93,-22.85,1.1,0.48,0.0,37.71
20140106,-2.99,-18.17,0.88,0.48,0.0,29.15
20140107,-2.2,-9.54,0.34,0.48,0.0,20.64
20140108,0.24,-9.55,0.11,0.48,0.0,35.1
20140109,-0.92,-8.75,0.92,0.48,0.0,25.02
20140110,-0.63,-8.56,2.05,0.48,0.0,31.23
20140111,3.83,-6.29,1.86,0.48,0.0,31.2
20140112,-2.83,-5.67,1.19,0.48,0.0,32.77
20140113,1.95,-4.08,1.93,0.48,0.0,37.84
20140114,0.11,-7.34,3.36,0.48,0.0,26.41
20140115,1.63,-4.37,0.02,0.48,0.0,36.64
20140116,0.53,-6.82,0.25,0.48,0.0,39.14
20140117,2.01,-6.31,0.0,0.48,0.0,34.95
20140118,2.82,-7.83,0.03,0.48,0.0,41.65
20140119,1.92,-5.27,0.11,0.48,0.0,26.27
20140120,1.58,-8.93,0.07,0.48,0.0,42.54
20140121,4.65,-5.48,0.0,0.48,0.0,43.52
20140122,-3.44,-11.05,1.37,0.48,0.0,20.79
20140123,0.86,-13.02,0.07,0.48,0.0,43.04
20140124,3.9,-4.08,0.06,0.48,0.0,39.11
20140125,4.19,-5.16,0.0,0.48,0.0,46.43
20140126,-1.81,-14.52,1.59,0.48,0.0,17.34
20140127,-7.99,-18.73,0.05,0.48,0.0,47.13
20140128,-3.29,-18.91,0.5,0.48,0.0,46.55
20140129,-0.17,-8.48,2.47,0.48,0.0,21.77
20140130,-4.62,-13.48,2.19,0.48,0.0,27.87
20140131,-3.13,-13.45,1.25,0.48,0.0,40.34
20140201,-9.49,-16.85,0.77,0.48,0.0,54.16
20140202,-4.73,-16.77,0.4,0.48,0.0,51.25
20140203,-9.8,-20.43,1.26,0.48,0.0,43.7
20140204,-20.99,-26.06,0.72,0.48,0.0,54.77
20140205,-20.99,-27.17,0.14,0.48,0.0,59.03
20140206,-13.36,-28.57,0.43,0.48,0.0,58.95
20140207,-4.26,-21.3,0.71,0.48,0.0,43.12
20140208,-9.27,-16.77,4.24,0.48,0.0,51.03
20140209,-5.7,-17.11,5.37,0.48,0.0,50.85
20140210,-1.2,-11.81,0.97,0.48,0.0,60.03
20140211,-0.25,-10.44,0.88,0.48,0.0,44.57
20140212,2.31,-9.84,2.47,0.48,0.0,47.85
20140213,3.52,-5.13,1.16,0.48,0.0,59.66
20140214,0.95,-8.63,1.23,0.48,0.0,48.38
20140215,3.54,-5.3,2.61,0.48,0.0,62.19
20140216,4.7,-7.12,2.07,0.48,0.0,60.38
20140217,1.53,-7.38,0.03,0.48,0.0,68.06
20140218,-0.66,-5.27,1.21,0.48,0.0,65.65
20140219,-1.36,-7.91,1.97,0.48,0.0,64.16
20140220,-3.49,-10.33,1.01,0.48,0.0,56.67
20140221,-3.56,-9.02,2.5,0.48,0.0,63.85
20140222,-7.31,-13.2,1.52,0.48,0.0,68.02
20140223,-4.21,-13.52,4.59,0.48,0.0,63.82
20140224,-4.41,-11.82,2.4,0.48,0.0,53.64
20140225,-6.73,-18.19,5.39,0.48,0.0,74.19
20140226,1.16,-14.6,0.01,0.48,0.0,82.23
20140227,6.32,-8.62,1.12,0.49,0.0,74.9
20140228,-3.82,-18.92,5.43,0.49,0.0,68.51
20140301,-19.35,-24.78,3.1,0.49,0.0,60.06
20140302,-0.05,-19.13,2.38,0.49,0.0,58.28
20140303,3.21,-5.1,1.1,0.49,0.0,60.56
20140304,3.26,-4.71,2.4,0.5,0.0,77.28
20140305,4.83,-4.6,0.45,0.5,0.0,65.59
20140306,7.77,-4.08,2.44,0.5,0.0,53.52
20140307,3.16,-6.46,0.96,0.5,0.0,78.01
20140308,7.45,-6.81,0.26,0.49,0.0,87.12
20140309,8.26,1.05,0.14,0.49,0.0,79.27
20140310,7.82,-3.9,3.31,0.49,0.0,57.37
20140311,0.01,-8.41,5.31,0.49,0.0,85.25
20140312,4.37,-9.36,0.25,0.49,0.0,93.04
20140313,4.06,-5.65,0.06,0.49,0.0,93.06
20140314,5.91,-6.56,0.46,0.49,0.0,85.79
20140315,2.83,-4.05,0.23,0.49,0.0,80.82
20140316,7.33,-3.68,0.02,0.49,0.0,46.82
20140317,5.45,-4.87,3.76,0.49,0.0,37.95
20140318,-0.67,-9.59,1.57,0.49,0.0,59.98
20140319,0.73,-10.58,0.02,0.49,0.0,74.14
20140320,1.77,-7.93,0.17,0.49,0.0,69.71
20140321,-3.27,-11.75,0.67,0.49,0.0,70.48
20140322,-2.65,-13.83,0.45,0.49,0.0,70.22
20140323,0.67,-10.26,0.54,0.49,0.0,68.85
20140324,0.94,-11.66,0.63,0.49,0.0,78.24
20140325,8.71,-7.18,0.0,0.49,0.0,87.78
