,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20030101,2.3,-4.54,0.07,0.5,0.0,18.69
20030102,3.06,-3.83,0.02,0.5,0.0,39.65
20030103,8.12,-4.42,0.0,0.5,0.0,49.8
20030104,12.75,-1.52,0.01,0.5,0.01,46.92
20030105,9.58,-4.49,0.01,0.5,0.01,43.21
20030106,0.92,-4.73,0.0,0.5,0.0,22.32
20030107,11.25,-3.99,0.0,0.5,0.01,51.19
20030108,16.56,0.2,0.0,0.5,0.04,51.73
20030109,5.57,-4.2,0.0,0.5,0.0,53.36
20030110,-1.04,-6.42,0.0,0.5,0.0,51.98
20030111,2.37,-5.69,0.0,0.5,0.0,47.92
20030112,6.13,-2.27,0.0,0.5,0.0,50.91
20030113,5.12,-3.94,0.01,0.5,0.0,48.44
20030114,-1.89,-7.87,0.03,0.49,0.0,50.85
20030115,-0.95,-6.29,5.44,0.49,0.0,18.35
20030116,-2.45,-11.0,1.7,0.49,0.0,31.23
20030117,-4.49,-15.81,0.0,0.49,0.0,30.09
20030118,-2.09,-8.13,0.07,0.49,0.0,43.53
20030119,9.25,-8.38,0.0,0.5,0.0,50.36
20030120,5.24,-5.42,0.04,0.5,0.0,53.72
20030121,-3.49,-8.68,0.01,0.5,0.0,37.28
20030122,-8.34,-16.48,1.28,0.5,0.0,19.48
20030123,-11.17,-19.36,0.0,0.5,0.0,35.12
20030124,-1.83,-11.38,0.0,0.5,0.0,42.53
20030125,2.41,-10.13,0.0,0.5,0.0,40.69
20030126,-7.77,-12.95,0.01,0.5,0.0,34.16
20030127,4.55,-10.57,0.0,0.5,0.0,56.85
20030128,4.12,-0.99,0.12,0.5,0.0,27.98
20030129,2.25,-4.82,0.03,0.5,0.0,28.73
20030130,8.83,-5.23,2.08,0.5,0.0,46.83
20030131,7.66,-0.75,1.08,0.51,0.0,55.35
20030201,12.47,-1.3,0.01,0.5,0.01,43.43
20030202,15.24,2.59,0.01,0.5,0.02,34.55
20030203,2.11,-5.91,1.9,0.5,0.0,23.67
20030204,1.58,-6.52,0.07,0.5,0.0,40.72
20030205,1.11,-5.76,0.84,0.5,0.0,38.31
20030206,-1.66,-11.87,0.18,0.5,0.0,30.37
20030207,-1.49,-14.26,0.0,0.5,0.0,66.12
20030208,4.71,-9.62,0.01,0.5,0.0,49.77
20030209,2.05,-5.25,0.22,0.5,0.0,44.87
20030210,3.83,-6.35,0.01,0.5,0.0,68.34
20030211,9.01,-7.19,0.05,0.5,0.0,69.22
20030212,8.91,-4.35,0.0,0.5,0.01,71.7
20030213,10.52,-0.4,5.36,0.5,0.01,45.73
20030214,10.27,0.73,10.43,0.52,0.0,14.88
20030215,0.24,-6.26,1.74,0.52,0.0,18.02
20030216,2.22,-8.88,0.01,0.52,0.0,77.14
20030217,7.01,-6.44,0.01,0.52,0.0,64.37
20030218,6.0,-0.4,0.09,0.52,0.0,49.16
20030219,10.48,-2.42,0.0,0.52,0.03,80.68
20030220,12.4,-2.97,0.0,0.52,0.05,81.8
20030221,14.87,-1.2,0.0,0.51,0.08,74.0
20030222,2.63,-5.12,0.04,0.51,0.0,40.2
20030223,-5.34,-11.33,2.25,0.51,0.0,21.34
20030224,-7.99,-14.73,0.24,0.51,0.0,43.62
20030225,-5.68,-15.02,0.01,0.51,0.0,37.33
20030226,-0.57,-9.31,0.05,0.51,0.0,65.53
20030227,-0.74,-6.63,0.68,0.51,0.0,30.17
20030228,1.98,-6.7,0.57,0.51,0.0,30.7
20030301,3.45,-5.11,0.08,0.51,0.0,49.38
20030302,-0.57,-8.41,0.0,0.51,0.0,88.62
20030303,9.5,-7.04,0.01,0.51,0.01,79.27
20030304,-0.19,-10.92,2.68,0.51,0.0,15.06
20030305,-5.2,-12.31,0.13,0.51,0.0,30.95
20030306,6.15,-12.61,0.0,0.51,0.0,80.63
20030307,5.74,-2.99,0.02,0.51,0.01,86.14
20030308,2.16,-7.56,0.0,0.51,0.0,48.12
20030309,-1.7,-12.35,0.0,0.51,0.0,89.16
20030310,2.0,-10.98,0.0,0.51,0.0,90.93
20030311,13.61,-3.71,0.02,0.51,0.04,68.02
20030312,13.61,-0.63,2.35,0.51,0.04,67.88
20030313,14.23,-1.54,0.04,0.51,0.11,73.71
20030314,20.4,1.0,0.03,0.51,0.17,96.94
20030315,25.54,3.64,0.43,0.5,0.29,100.09
20030316,23.05,8.73,2.34,0.5,0.15,87.16
20030317,19.02,10.25,2.47,0.51,0.07,42.52
20030318,20.26,10.51,5.58,0.52,0.17,62.24
20030319,11.03,4.18,18.68,0.53,0.0,19.98
20030320,9.86,1.77,1.35,0.55,0.02,32.72
20030321,14.76,-2.46,0.0,0.54,0.22,108.82
20030322,18.8,1.64,0.09,0.53,0.29,96.36
20030323,22.19,3.65,0.0,0.52,0.41,99.7
20030324,20.66,5.99,0.12,0.52,0.36,91.03
20030325,17.65,4.84,0.04,0.52,0.24,106.18
20030326,20.55,3.15,0.0,0.52,0.36,90.23
20030327,18.93,2.83,0.04,0.51,0.21,69.87
20030328,10.33,-0.88,0.04,0.51,0.05,73.08
20030329,6.78,-4.17,0.02,0.51,0.02,104.77
20030330,12.62,-4.12,0.0,0.51,0.14,115.19
20030331,24.4,1.25,0.0,0.5,0.44,112.42
20030401,27.01,7.11,0.0,0.5,0.51,120.66
20030402,28.32,10.18,0.02,0.49,0.56,113.39
20030403,25.11,10.35,1.99,0.49,0.27,82.48
20030404,9.6,-1.17,5.27,0.5,0.01,42.8
20030405,10.17,-1.93,0.34,0.5,0.09,76.98
20030406,5.37,0.37,12.15,0.52,0.0,14.68
20030407,6.84,-1.27,0.42,0.52,0.02,41.77
20030408,8.31,-3.35,0.11,0.52,0.04,82.78
20030409,14.81,-3.85,0.0,0.52,0.27,128.7
20030410,21.82,-0.91,0.0,0.51,0.47,129.84
20030411,26.49,3.62,0.01,0.51,0.65,128.44
20030412,27.48,7.41,0.0,0.5,0.69,126.01
20030413,27.58,7.71,0.0,0.49,0.62,110.34
20030414,30.0,13.74,0.14,0.49,0.67,129.15
20030415,27.99,16.26,1.15,0.48,0.33,61.88
20030416,19.03,7.08,6.16,0.5,0.25,80.98
20030417,15.05,3.51,0.36,0.5,0.18,100.57
20030418,24.59,5.2,12.0,0.51,0.29,69.36
20030419,13.8,5.83,27.9,0.54,0.09,39.13
20030420,15.99,3.71,0.23,0.55,0.41,57.26
20030421,20.52,5.2,0.0,0.54,0.79,137.24
20030422,21.65,4.2,0.07,0.53,0.88,134.16
20030423,21.69,7.08,26.27,0.54,0.48,35.64
20030424,13.36,9.46,8.04,0.57,0.04,32.44
20030425,19.79,7.72,0.18,0.57,0.81,93.37
20030426,21.36,5.84,0.0,0.55,1.01,137.47
20030427,24.44,8.45,4.89,0.55,0.9,95.64
20030428,22.0,12.1,1.78,0.55,0.82,127.58
20030429,26.39,12.25,0.63,0.55,1.07,99.84
20030430,26.67,11.96,0.8,0.54,1.07,106.62
20030501,19.08,10.45,0.11,0.54,0.51,51.5
20030502,21.9,8.15,0.05,0.53,1.03,125.27
20030503,21.89,8.82,0.12,0.53,0.63,110.47
20030504,29.0,14.63,2.12,0.52,1.42,108.68
20030505,25.48,12.66,0.11,0.52,1.32,147.93
20030506,22.95,9.35,7.34,0.52,0.67,62.77
20030507,23.04,6.94,0.02,0.52,1.19,143.08
20030508,28.23,11.88,22.22,0.54,0.65,36.09
20030509,23.48,9.1,0.0,0.55,1.32,140.01
20030510,21.79,7.86,6.96,0.55,0.6,45.98
20030511,18.48,7.24,0.0,0.55,0.87,142.7
20030512,24.13,6.15,0.01,0.54,1.45,145.18
20030513,23.62,10.49,1.3,0.53,0.6,118.52
20030514,26.55,13.3,0.24,0.52,1.74,145.53
20030515,23.58,9.11,0.43,0.52,1.11,98.91
20030516,17.51,10.18,3.72,0.52,0.24,47.99
20030517,24.8,8.33,0.03,0.52,1.39,129.24
20030518,26.87,11.92,0.11,0.52,1.34,125.7
20030519,22.04,11.08,19.74,0.53,0.26,25.09
20030520,17.84,6.65,0.0,0.54,1.03,153.02
20030521,20.67,5.98,0.32,0.53,1.31,150.7
20030522,23.3,8.44,0.46,0.52,1.23,112.32
20030523,22.48,13.13,2.17,0.52,0.61,110.14
20030524,22.76,12.56,2.67,0.52,0.64,88.09
20030525,22.48,9.56,0.01,0.52,1.39,129.62
20030526,24.48,9.81,0.0,0.52,1.58,130.26
20030527,26.19,10.28,0.01,0.51,1.51,147.1
20030528,29.49,14.47,0.18,0.5,1.48,145.41
20030529,30.8,13.78,0.0,0.49,1.48,143.11
20030530,33.87,17.07,0.01,0.48,1.43,154.66
20030531,24.62,13.52,0.84,0.48,0.57,111.88
20030601,23.11,13.19,5.66,0.48,0.4,105.25
20030602,19.9,11.46,20.41,0.52,0.61,63.0
20030603,19.7,10.07,0.17,0.52,0.78,73.23
20030604,21.26,10.47,0.09,0.52,0.94,106.12
20030605,23.8,13.53,8.69,0.51,0.99,102.39
20030606,24.19,12.99,0.35,0.52,1.65,146.3
20030607,19.55,10.11,1.05,0.51,0.53,67.34
20030608,24.12,9.08,0.19,0.51,1.28,144.95
