,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20190101,-2.92,-7.7,0.22,0.52,0.0,17.7
20190102,0.23,-6.18,0.0,0.52,0.0,43.97
20190103,1.76,-5.24,8.81,0.52,0.0,32.21
20190104,7.48,-2.35,0.23,0.52,0.0,54.5
20190105,10.59,-0.9,0.19,0.53,0.01,56.47
20190106,14.23,2.85,0.16,0.53,0.03,29.04
20190107,16.1,4.76,0.02,0.53,0.12,56.25
20190108,11.69,-0.67,0.01,0.52,0.06,58.59
20190109,8.9,-3.33,0.0,0.52,0.02,52.45
20190110,7.54,-2.63,0.27,0.52,0.0,35.88
20190111,3.1,0.77,23.99,0.54,0.0,9.45
20190112,2.61,-1.77,6.01,0.55,0.0,14.45
20190113,1.2,-3.52,0.08,0.55,0.0,10.99
20190114,3.1,-3.43,0.01,0.55,0.0,21.49
20190115,10.19,-2.85,0.02,0.55,0.01,50.56
20190116,7.97,1.89,0.68,0.55,0.0,19.8
20190117,7.41,-0.53,0.06,0.55,0.01,23.14
20190118,9.89,-1.29,3.1,0.54,0.0,9.95
20190119,-2.16,-7.68,0.15,0.54,0.0,33.16
20190120,4.79,-6.92,0.01,0.54,0.0,56.71
20190121,8.48,-3.18,0.03,0.54,0.0,36.7
20190122,9.33,-5.08,1.15,0.54,0.0,11.49
20190123,3.14,-5.65,0.01,0.54,0.0,59.38
20190124,2.86,-6.57,0.02,0.54,0.0,33.55
20190125,2.34,-6.85,0.0,0.54,0.0,47.14
20190126,9.56,-2.9,0.0,0.53,0.0,56.56
20190127,10.83,-1.88,0.0,0.53,0.02,45.12
20190128,4.42,-5.08,0.01,0.53,0.0,50.71
20190129,5.05,-5.62,0.0,0.53,0.0,64.57
20190130,-3.17,-9.76,0.0,0.53,0.0,67.88
20190131,4.31,-9.76,0.0,0.53,0.0,49.92
20190201,7.14,-0.39,0.0,0.53,0.0,58.84
20190202,17.94,4.08,0.02,0.53,0.08,28.59
20190203,20.12,10.49,0.01,0.53,0.21,57.89
20190204,13.78,-2.44,0.0,0.52,0.01,47.37
20190205,2.57,-3.77,0.05,0.52,0.0,15.27
20190206,2.98,-2.32,1.12,0.52,0.0,22.34
20190207,-3.99,-9.59,4.02,0.52,0.0,56.59
20190208,-2.07,-10.83,0.0,0.52,0.0,72.62
20190209,2.4,-10.17,0.14,0.52,0.0,43.8
20190210,2.8,-0.75,0.57,0.52,0.0,21.66
20190211,4.22,0.86,4.56,0.53,-0.0,16.55
20190212,8.93,-2.69,0.02,0.54,0.01,79.92
20190213,11.98,-1.47,0.02,0.54,0.02,50.54
20190214,16.82,-1.56,0.0,0.53,0.11,58.4
20190215,-1.23,-5.85,0.33,0.53,0.0,17.67
20190216,0.02,-5.93,0.05,0.53,0.0,33.41
20190217,3.83,-5.33,0.0,0.53,0.0,82.38
20190218,1.09,-7.54,0.0,0.52,0.0,73.36
20190219,1.81,-3.92,5.16,0.52,0.0,33.53
20190220,3.66,-3.6,3.1,0.53,0.0,41.88
20190221,7.79,-1.85,0.01,0.53,0.0,55.91
20190222,5.01,-0.91,3.49,0.54,0.0,25.38
20190223,14.08,-2.15,3.83,0.55,0.11,43.56
20190224,8.15,-4.38,0.0,0.55,0.04,85.28
20190225,14.62,-3.43,0.0,0.54,0.15,82.99
20190226,4.58,-2.24,0.03,0.54,0.0,35.6
20190227,-2.99,-5.64,0.05,0.53,0.0,25.83
20190228,0.33,-7.01,0.0,0.53,0.0,46.8
20190301,5.52,-3.18,0.05,0.53,0.01,58.1
20190302,1.8,-2.93,0.09,0.53,0.0,55.39
20190303,-3.19,-11.22,0.71,0.53,0.0,74.89
20190304,-4.06,-13.17,0.03,0.53,0.0,74.16
20190305,2.51,-11.71,0.01,0.52,0.0,96.73
20190306,7.8,-7.93,0.07,0.52,0.0,88.94
20190307,11.26,-1.43,0.05,0.52,0.06,63.24
