,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20110101,16.58,2.54,0.0,0.62,0.01,74.55
20110102,13.55,-0.84,0.0,0.62,0.0,70.53
20110103,16.85,3.18,0.0,0.62,0.0,23.01
20110104,21.59,8.69,0.58,0.62,0.0,25.05
20110105,22.48,5.61,0.05,0.62,0.01,57.7
20110106,18.63,2.71,0.0,0.62,0.0,66.55
20110107,23.7,7.37,0.0,0.61,0.0,61.25
20110108,18.78,6.33,6.17,0.61,0.0,51.84
20110109,19.8,3.69,11.26,0.64,0.09,72.07
20110110,14.26,1.52,0.12,0.64,0.03,31.74
20110111,8.37,-2.1,0.01,0.64,0.01,57.33
20110112,6.26,-1.06,0.0,0.63,0.0,28.3
20110113,7.33,-1.11,0.0,0.63,0.0,29.05
20110114,6.94,2.41,3.08,0.63,0.0,17.12
20110115,11.66,7.2,9.5,0.65,0.0,18.64
20110116,17.93,6.1,2.49,0.66,0.1,34.99
20110117,18.55,5.77,0.1,0.66,0.08,39.59
20110118,21.5,5.65,0.01,0.65,0.19,80.82
20110119,17.76,3.69,0.0,0.65,0.08,68.05
20110120,12.01,-0.2,0.0,0.64,0.02,57.55
20110121,12.79,-3.24,0.0,0.64,0.04,80.97
20110122,16.76,0.05,0.0,0.64,0.07,84.18
20110123,16.16,1.76,0.0,0.64,0.02,38.13
20110124,18.74,1.21,0.0,0.63,0.07,82.59
20110125,14.69,2.01,0.0,0.63,0.03,80.52
20110126,16.38,-0.07,0.0,0.63,0.04,81.22
20110127,18.88,2.95,0.0,0.63,0.04,85.4
20110128,21.68,3.8,0.0,0.62,0.05,83.12
20110129,24.39,6.3,0.0,0.62,0.03,45.17
20110130,25.55,10.51,0.05,0.62,0.05,85.49
20110131,24.44,8.33,2.36,0.62,0.02,62.82
20110201,15.36,-6.68,1.67,0.63,0.0,87.12
20110202,1.7,-8.1,0.0,0.62,0.0,38.95
20110203,1.75,-6.35,0.09,0.62,0.0,27.58
20110204,5.9,-6.42,0.02,0.62,0.0,91.15
20110205,15.94,-4.21,0.11,0.62,0.02,85.38
20110206,21.65,-1.35,0.0,0.62,0.03,89.55
20110207,14.92,-0.27,0.0,0.62,0.01,94.99
20110208,18.31,-0.88,0.28,0.62,0.01,93.23
20110209,10.65,-4.34,0.78,0.62,0.0,68.56
20110210,8.88,-6.38,0.0,0.62,0.0,92.36
20110211,13.5,-4.29,0.0,0.62,0.01,93.93
20110212,17.39,-0.64,0.0,0.62,0.01,97.1
20110213,21.61,-1.1,0.0,0.62,0.01,98.48
20110214,24.04,5.15,0.0,0.62,0.01,87.7
20110215,25.91,10.48,0.0,0.62,0.01,77.33
20110216,25.45,12.55,0.05,0.62,0.01,60.52
20110217,26.53,14.55,0.04,0.62,0.01,63.16
20110218,26.31,13.98,0.07,0.62,0.01,34.39
20110219,25.99,13.23,0.39,0.61,0.0,47.63
20110220,27.9,14.69,0.08,0.61,0.0,51.55
20110221,28.58,13.33,0.0,0.61,0.0,84.88
20110222,20.82,9.87,0.01,0.61,0.0,47.51
20110223,28.01,15.4,0.06,0.61,0.0,39.04
20110224,28.44,12.96,0.44,0.61,0.0,89.94
20110225,26.34,7.54,0.0,0.61,0.0,107.95
20110226,28.9,9.39,0.01,0.61,0.0,54.42
