,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20030101,18.23,1.14,0.0,0.63,0.1,73.86
20030102,13.42,-1.77,0.01,0.62,0.04,74.51
20030103,17.49,-0.55,0.0,0.62,0.07,74.58
20030104,19.41,1.35,0.0,0.62,0.08,72.27
20030105,20.14,2.79,0.0,0.62,0.09,68.47
20030106,13.53,1.51,0.0,0.62,0.01,33.73
20030107,15.27,-0.36,0.0,0.62,0.05,59.74
20030108,19.62,4.48,0.13,0.62,0.06,72.82
20030109,22.15,3.76,0.0,0.62,0.1,69.1
20030110,9.12,1.19,0.05,0.62,0.0,70.26
20030111,6.73,3.37,0.69,0.62,0.0,31.28
20030112,8.08,1.9,3.47,0.62,0.0,20.2
20030113,15.19,0.52,0.03,0.62,0.04,59.07
20030114,18.29,2.31,0.01,0.62,0.07,66.01
20030115,15.13,3.07,0.01,0.62,0.03,72.01
20030116,10.12,-2.5,0.0,0.62,0.01,80.18
20030117,9.31,-4.9,0.0,0.62,0.01,75.41
20030118,13.26,-4.29,0.0,0.62,0.03,80.77
20030119,17.59,-0.81,0.0,0.62,0.05,79.48
20030120,24.05,5.45,0.0,0.62,0.1,80.18
20030121,24.96,5.53,0.0,0.62,0.12,80.12
20030122,11.3,-1.46,0.0,0.62,0.01,74.71
20030123,5.21,-5.81,0.0,0.62,0.0,68.76
20030124,8.37,-5.77,0.0,0.62,0.0,40.1
20030125,10.35,-1.49,0.06,0.62,0.0,28.01
20030126,11.36,-0.38,0.04,0.62,0.01,40.13
20030127,14.95,-0.47,0.0,0.62,0.02,73.08
20030128,20.52,5.53,0.0,0.62,0.05,59.37
20030129,14.38,2.08,0.0,0.62,0.02,80.76
20030130,17.94,1.48,0.0,0.62,0.05,82.05
20030131,19.62,4.01,0.0,0.61,0.05,84.48
20030201,21.92,3.42,0.0,0.61,0.06,87.5
20030202,24.97,7.55,0.0,0.61,0.07,78.5
20030203,20.62,3.23,0.0,0.61,0.06,88.59
20030204,15.76,-0.71,0.0,0.61,0.02,84.42
20030205,12.44,4.69,0.47,0.61,0.0,32.7
20030206,15.87,-0.06,0.39,0.61,0.02,56.05
20030207,4.86,-3.44,0.09,0.61,0.0,24.1
20030208,8.66,-1.66,0.35,0.61,0.0,32.88
20030209,17.8,0.22,0.15,0.61,0.03,90.82
20030210,18.31,-2.02,0.0,0.61,0.04,95.36
20030211,22.11,2.79,0.0,0.6,0.04,83.53
20030212,22.24,6.58,0.09,0.6,0.02,51.45
20030213,20.42,14.08,6.25,0.61,0.01,24.67
20030214,24.78,10.23,1.52,0.62,0.11,59.89
20030215,16.12,2.61,0.0,0.62,0.05,47.8
