,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20060101,29.37,11.9,0.0,0.59,0.0,52.9
20060102,23.8,8.68,0.0,0.59,0.0,71.43
20060103,27.45,6.59,0.0,0.59,0.0,70.14
20060104,18.1,8.54,0.0,0.59,0.0,45.63
20060105,18.32,4.66,0.0,0.59,0.0,72.01
20060106,15.88,2.47,0.0,0.59,0.0,71.51
20060107,26.33,3.15,0.0,0.59,0.0,70.77
20060108,27.04,7.98,0.0,0.59,0.0,67.49
20060109,24.44,7.81,0.85,0.59,0.0,62.76
20060110,14.41,2.09,0.01,0.59,0.0,71.07
20060111,21.52,1.02,0.0,0.59,0.0,73.68
20060112,22.69,8.93,0.14,0.59,0.0,53.57
20060113,16.93,4.56,0.0,0.59,0.0,74.86
20060114,18.98,1.64,0.0,0.59,0.0,72.2
20060115,21.87,6.8,0.0,0.59,0.0,27.81
20060116,23.13,10.97,1.65,0.59,0.0,24.73
20060117,12.48,4.19,0.0,0.59,0.0,74.84
20060118,22.4,2.89,0.0,0.59,0.0,76.67
20060119,23.2,9.32,0.01,0.59,0.0,63.66
20060120,23.51,7.75,0.5,0.59,0.0,57.73
20060121,13.72,4.02,1.23,0.59,0.0,69.17
20060122,8.45,5.37,18.96,0.62,0.0,15.15
20060123,14.94,2.58,0.02,0.62,0.02,68.34
20060124,20.56,2.44,0.0,0.62,0.03,78.41
20060125,20.29,3.62,0.0,0.62,0.02,64.7
20060126,12.47,4.62,0.0,0.61,0.0,35.35
20060127,18.95,3.77,1.81,0.61,0.0,35.66
20060128,22.08,8.08,41.2,0.66,0.1,35.24
20060129,22.8,2.71,0.0,0.66,0.42,83.7
20060130,18.44,4.69,0.0,0.66,0.23,83.76
20060131,19.96,2.03,0.0,0.65,0.18,83.91
20060201,18.05,9.49,7.07,0.65,0.02,39.59
20060202,23.16,9.87,0.38,0.66,0.27,81.27
20060203,15.94,5.59,2.45,0.65,0.06,64.46
20060204,17.36,1.98,0.0,0.65,0.15,84.0
20060205,22.14,1.57,0.0,0.65,0.1,78.16
20060206,14.57,3.09,0.0,0.64,0.07,89.14
20060207,16.19,-0.38,0.0,0.64,0.09,85.46
20060208,22.07,1.9,0.0,0.64,0.13,87.74
20060209,17.68,1.66,0.0,0.63,0.07,80.16
20060210,12.36,2.04,8.3,0.65,0.0,27.98
20060211,8.15,-1.78,0.0,0.65,0.01,89.87
20060212,15.68,-5.19,0.0,0.65,0.09,95.23
20060213,15.4,-2.51,0.0,0.64,0.11,92.75
20060214,22.2,0.48,0.0,0.64,0.13,89.45
20060215,24.35,12.01,0.0,0.64,0.13,76.89
20060216,28.02,7.27,0.0,0.63,0.17,80.4
20060217,7.51,2.4,0.36,0.63,0.0,25.95
20060218,3.77,-0.63,0.36,0.63,0.0,13.42
20060219,1.83,-1.72,0.34,0.63,0.0,20.52
20060220,7.32,-0.6,0.55,0.63,0.0,28.55
20060221,9.9,2.54,0.68,0.63,0.0,18.87
20060222,19.55,6.58,0.45,0.63,0.04,33.84
20060223,15.65,4.5,0.0,0.63,0.04,70.34
20060224,13.9,5.41,17.85,0.64,0.02,26.43
