,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20160101,0.11,-10.77,0.0,0.39,0.0,28.54
20160102,-0.22,-9.68,0.01,0.39,0.0,29.7
20160103,0.08,-10.5,0.18,0.39,0.0,25.52
20160104,3.39,-4.24,0.06,0.4,0.0,20.02
20160105,-0.67,-6.55,0.15,0.4,0.0,19.2
20160106,-2.02,-9.17,0.07,0.4,0.0,27.37
20160107,-8.53,-12.06,2.17,0.4,0.01,20.65
20160108,-5.06,-14.54,0.28,0.4,0.0,24.73
20160109,-2.2,-14.42,0.03,0.4,0.0,26.65
20160110,-1.11,-10.93,0.0,0.4,0.01,26.23
20160111,-1.1,-9.7,0.08,0.4,0.01,29.11
20160112,2.23,-5.29,0.08,0.4,0.0,28.19
20160113,3.07,-3.48,0.8,0.4,0.0,20.15
20160114,1.15,-8.1,3.16,0.41,0.0,14.49
20160115,-3.19,-10.05,0.18,0.41,0.01,18.77
20160116,-9.34,-11.92,1.21,0.41,0.01,20.12
20160117,0.97,-10.8,0.59,0.4,0.0,26.36
20160118,2.54,-5.38,0.64,0.41,0.0,30.91
20160119,3.37,-6.61,0.1,0.41,0.0,26.35
20160120,0.45,-6.97,1.75,0.41,0.0,22.21
20160121,3.55,-7.1,0.09,0.41,0.0,24.66
20160122,5.99,-0.19,0.01,0.41,0.0,28.99
20160123,5.68,-3.38,1.38,0.41,0.0,16.16
20160124,3.03,-3.95,0.25,0.41,0.01,25.74
20160125,2.75,-6.06,0.07,0.41,0.01,33.83
20160126,5.35,-4.96,0.07,0.41,0.01,32.56
20160127,7.2,1.0,0.16,0.41,0.01,33.66
20160128,8.87,1.68,0.23,0.41,0.01,30.77
20160129,3.29,-1.52,0.64,0.41,0.01,30.85
20160130,1.73,-4.2,0.35,0.41,0.01,36.62
20160131,-0.56,-4.68,0.33,0.41,0.01,31.77
20160201,-0.83,-8.19,0.11,0.41,0.0,33.95
20160202,0.4,-9.12,0.12,0.41,0.0,35.11
20160203,0.2,-11.11,0.03,0.41,0.0,35.99
20160204,3.11,-6.46,0.55,0.41,0.01,26.91
20160205,6.0,-4.86,0.12,0.41,0.01,33.38
20160206,4.26,-1.55,0.68,0.41,0.01,37.32
20160207,4.17,-3.45,0.0,0.4,0.01,45.05
20160208,8.91,-2.23,0.0,0.4,0.01,41.88
20160209,12.82,-0.67,0.09,0.4,0.01,41.98
20160210,11.84,1.01,0.0,0.4,0.01,41.79
20160211,9.9,-0.09,0.0,0.4,0.01,49.44
20160212,8.24,-1.32,0.24,0.4,0.0,32.67
20160213,6.87,-0.1,0.31,0.4,0.01,41.42
20160214,7.3,0.24,0.48,0.4,0.01,50.68
20160215,7.64,-2.45,1.37,0.4,0.0,40.77
20160216,11.02,-0.67,0.97,0.4,0.01,44.47
20160217,6.73,-0.62,0.45,0.4,0.0,28.87
20160218,9.55,-0.72,0.56,0.41,0.01,21.42
20160219,8.9,0.19,0.49,0.4,0.01,28.84
20160220,2.96,-2.13,0.39,0.4,0.01,31.88
20160221,5.75,-4.8,0.09,0.4,0.01,53.03
20160222,3.27,-3.38,0.29,0.4,0.01,44.69
20160223,5.76,-4.95,0.01,0.4,0.01,56.8
20160224,4.48,-5.13,0.0,0.4,0.01,58.26
20160225,11.05,-2.95,0.0,0.4,0.01,67.37
20160226,14.6,-1.07,0.01,0.4,0.01,59.78
20160227,9.52,-2.31,0.43,0.4,0.01,48.91
20160228,10.3,-3.02,0.23,0.4,0.01,40.65
20160229,6.92,-3.4,0.37,0.4,0.01,51.73
