,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20130101,-1.52,-8.74,0.12,0.34,0.0,31.87
20130102,2.03,-8.9,0.2,0.34,0.0,54.04
20130103,0.95,-10.03,0.11,0.34,0.0,53.63
20130104,4.94,-10.04,0.3,0.34,0.0,53.47
20130105,5.98,-6.06,0.01,0.34,0.0,57.37
20130106,7.87,-5.37,0.03,0.34,0.0,56.88
20130107,9.62,-2.03,0.0,0.34,0.0,55.27
20130108,10.83,-2.7,0.0,0.34,0.0,54.3
20130109,10.93,-1.67,0.42,0.34,0.0,54.02
20130110,7.29,-0.4,7.82,0.36,0.0,26.02
20130111,14.72,-3.69,0.09,0.36,0.02,40.84
20130112,-0.6,-7.1,0.0,0.36,0.0,31.75
20130113,-2.58,-7.41,0.0,0.35,0.0,58.85
20130114,0.11,-9.07,0.01,0.35,0.0,51.75
20130115,0.61,-7.88,0.0,0.35,0.0,56.77
20130116,10.54,-5.81,0.0,0.35,0.0,61.06
20130117,10.05,-2.28,0.0,0.35,0.0,61.88
20130118,13.6,-1.39,0.0,0.34,0.01,63.78
20130119,14.25,0.05,0.0,0.34,0.01,64.3
20130120,11.08,-5.99,0.0,0.34,0.01,64.25
20130121,6.89,-6.32,0.0,0.34,0.0,64.77
20130122,10.73,-3.88,0.0,0.34,0.01,65.45
20130123,16.05,-2.47,0.0,0.34,0.01,45.25
20130124,3.8,-5.74,0.0,0.34,0.0,29.2
20130125,11.86,-2.26,0.0,0.34,0.01,52.64
20130126,14.63,-1.81,0.0,0.34,0.02,58.93
20130127,21.72,4.97,0.0,0.34,0.04,69.52
20130128,20.82,2.15,0.0,0.34,0.04,65.23
20130129,5.57,-1.31,1.83,0.34,0.01,20.69
20130130,5.13,-4.77,0.01,0.34,0.0,58.41
20130131,7.44,-6.31,0.0,0.34,0.01,66.8
20130201,9.35,-6.62,0.0,0.34,0.01,71.86
20130202,13.33,-2.49,0.0,0.34,0.01,73.36
20130203,17.27,-2.25,0.0,0.34,0.01,62.85
20130204,13.75,-0.7,0.0,0.34,0.02,74.84
20130205,16.03,-1.55,0.0,0.34,0.02,75.91
20130206,19.9,-0.96,0.05,0.34,0.02,74.41
20130207,12.72,0.88,0.09,0.34,0.02,73.62
20130208,12.51,-3.11,0.01,0.34,0.01,54.01
20130209,15.66,0.43,0.06,0.34,0.03,70.45
20130210,8.53,-3.09,0.0,0.34,0.01,78.69
20130211,6.61,-5.4,0.01,0.34,0.01,79.13
20130212,5.49,-3.81,1.04,0.34,0.0,35.93
20130213,12.67,-3.79,0.0,0.34,0.01,80.95
20130214,5.82,-2.89,0.02,0.34,0.01,41.2
20130215,5.85,-5.34,0.0,0.34,0.0,68.2
20130216,15.21,-5.54,0.0,0.34,0.01,83.94
20130217,20.91,-0.48,0.0,0.33,0.03,79.37
20130218,9.07,-3.1,0.0,0.33,0.01,85.1
20130219,10.65,-5.42,0.0,0.33,0.01,84.46
20130220,3.58,-2.0,4.53,0.34,0.01,17.34
20130221,-2.12,-9.02,6.82,0.34,0.0,23.04
20130222,1.47,-9.48,0.96,0.34,0.0,64.69
20130223,6.28,-6.26,0.34,0.34,0.0,90.4
20130224,6.04,-4.98,0.54,0.35,0.0,53.77
20130225,2.05,-4.58,1.98,0.35,0.01,22.95
20130226,6.9,-6.56,0.02,0.35,0.01,91.42
20130227,7.05,-4.54,0.03,0.35,0.0,90.8
20130228,10.02,-4.1,0.0,0.35,0.01,91.42
20130301,7.58,-3.98,0.0,0.35,0.0,80.14
20130302,18.3,-4.12,0.0,0.35,0.05,87.89
20130303,21.29,1.17,0.0,0.34,0.04,78.13
20130304,13.18,0.12,0.02,0.34,0.03,89.52
20130305,9.14,-5.47,0.0,0.34,0.01,102.11
20130306,15.18,-4.41,0.0,0.34,0.03,80.96
20130307,25.23,-1.7,0.0,0.34,0.08,99.55
20130308,23.24,6.54,0.39,0.34,0.06,59.95
20130309,20.47,0.94,1.2,0.34,0.08,101.83
20130310,4.6,-5.56,0.32,0.34,0.01,95.3
20130311,17.84,-5.56,0.09,0.34,0.04,98.75
20130312,11.48,0.08,0.04,0.34,0.02,98.98
20130313,20.42,-1.91,0.0,0.34,0.05,103.77
20130314,25.3,3.69,0.0,0.34,0.08,108.12
20130315,29.0,7.16,0.0,0.34,0.1,88.98
20130316,13.88,1.95,0.0,0.33,0.03,67.62
20130317,13.67,-0.97,0.15,0.33,0.02,86.15
20130318,14.7,-0.84,0.0,0.33,0.03,108.34
20130319,13.97,-1.73,0.06,0.33,0.02,83.09
20130320,14.36,-4.17,0.03,0.33,0.03,96.25
20130321,17.21,1.69,0.02,0.33,0.03,86.48
20130322,14.55,-0.77,0.0,0.33,0.04,113.71
20130323,6.07,-3.47,2.16,0.33,0.01,27.7
20130324,5.2,-6.12,0.01,0.33,0.0,99.82
20130325,3.83,-7.13,0.0,0.33,0.0,118.45
20130326,16.14,-6.03,0.0,0.33,0.02,117.62
20130327,16.84,-0.64,0.0,0.33,0.03,117.02
20130328,20.08,0.91,0.0,0.33,0.04,99.97
20130329,22.52,5.89,0.08,0.33,0.05,98.79
20130330,24.77,7.52,0.62,0.33,0.06,121.87
20130331,20.58,4.96,0.06,0.33,0.05,119.14
20130401,9.46,1.22,0.17,0.33,0.02,37.11
20130402,6.18,0.03,0.84,0.33,0.01,31.52
20130403,7.92,-1.52,0.68,0.33,0.01,48.95
20130404,19.83,-2.01,0.01,0.33,0.04,118.27
20130405,26.83,3.9,0.02,0.33,0.06,103.83
20130406,24.18,9.49,0.0,0.32,0.06,105.0
20130407,26.83,8.99,0.01,0.32,0.07,120.97
20130408,28.89,9.67,0.01,0.32,0.07,94.23
20130409,15.67,-4.45,0.33,0.32,0.01,32.22
20130410,5.76,-5.9,0.06,0.32,0.01,113.45
20130411,17.32,-5.23,0.0,0.32,0.03,134.66
20130412,19.08,1.4,0.23,0.32,0.03,121.26
20130413,27.02,3.28,0.0,0.32,0.06,135.0
20130414,23.16,7.61,0.02,0.32,0.05,122.34
20130415,18.79,3.43,0.0,0.31,0.04,126.05
20130416,15.19,1.34,0.08,0.31,0.03,70.15
20130417,6.36,-0.67,1.89,0.32,0.01,26.84
20130418,7.38,-2.7,0.03,0.32,0.01,87.21
20130419,18.81,-3.5,0.0,0.32,0.02,129.65
20130420,19.12,3.58,0.0,0.32,0.01,84.22
20130421,23.81,2.39,0.0,0.32,0.05,138.24
20130422,25.94,-0.06,0.46,0.31,0.05,127.13
20130423,6.92,-2.65,0.45,0.31,0.01,45.8
20130424,17.97,-4.84,0.0,0.31,0.02,141.95
20130425,18.76,1.49,1.14,0.31,0.03,81.65
20130426,20.88,5.8,9.13,0.33,0.02,57.82
20130427,26.26,7.98,0.02,0.34,0.14,143.3
20130428,31.29,7.08,0.0,0.33,0.19,142.23
20130429,31.25,10.37,0.0,0.33,0.15,146.59
20130430,32.31,13.76,0.0,0.32,0.14,145.82
20130501,17.88,1.01,1.12,0.32,0.02,42.66
20130502,11.35,0.61,0.88,0.32,0.02,116.04
20130503,17.58,-0.67,0.0,0.32,0.04,149.12
20130504,18.48,0.76,0.0,0.32,0.04,151.94
20130505,21.12,1.55,0.0,0.32,0.05,132.2
20130506,23.98,5.79,0.4,0.32,0.06,111.08
20130507,28.63,11.44,2.41,0.32,0.07,138.63
20130508,29.86,13.45,4.6,0.32,0.08,134.18
20130509,22.73,10.26,0.55,0.33,0.07,127.45
20130510,23.07,10.12,0.09,0.33,0.08,122.12
20130511,23.49,9.74,0.0,0.33,0.09,145.91
20130512,30.04,8.5,0.03,0.32,0.13,136.8
20130513,35.54,12.88,0.01,0.32,0.15,148.24
20130514,34.76,15.95,0.0,0.32,0.13,155.01
20130515,32.66,14.23,0.0,0.31,0.08,132.95
20130516,31.37,13.54,0.01,0.31,0.09,147.21
20130517,34.18,14.58,0.02,0.31,0.08,136.19
20130518,39.16,18.1,0.3,0.31,0.07,122.16
