,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20010101,5.07,-2.39,0.08,0.78,0.0,22.62
20010102,2.85,-2.72,0.02,0.78,0.0,43.15
20010103,9.46,-3.17,0.0,0.78,0.05,66.25
20010104,18.37,0.11,0.03,0.78,0.35,74.02
20010105,18.46,2.46,0.03,0.77,0.38,75.4
20010106,18.12,3.31,0.08,0.77,0.26,69.82
20010107,14.74,5.04,0.49,0.77,0.13,37.02
20010108,14.65,0.98,0.0,0.77,0.26,64.37
20010109,14.82,0.24,0.19,0.77,0.26,70.46
20010110,8.33,2.49,27.91,0.8,0.0,14.61
20010111,15.27,1.97,0.52,0.81,0.2,62.66
20010112,12.56,2.82,0.42,0.8,0.12,23.86
20010113,15.23,5.69,2.77,0.8,0.04,17.66
20010114,16.95,2.01,0.0,0.8,0.33,69.89
20010115,10.84,1.85,0.65,0.8,0.02,43.52
20010116,11.63,6.58,3.66,0.8,0.03,11.97
20010117,6.04,2.85,8.7,0.8,0.0,16.47
20010118,5.55,1.67,6.66,0.81,0.0,17.05
20010119,9.1,-1.53,0.87,0.81,0.05,78.39
20010120,10.87,-5.17,0.0,0.8,0.12,76.94
20010121,11.72,-1.53,0.03,0.8,0.14,52.42
20010122,12.98,-1.5,0.01,0.8,0.25,81.29
20010123,13.24,3.19,0.01,0.8,0.15,65.52
20010124,17.05,4.18,0.0,0.8,0.32,66.09
20010125,15.43,4.01,0.09,0.8,0.14,59.87
20010126,21.29,9.83,0.3,0.8,0.35,48.1
20010127,20.06,12.52,7.18,0.8,0.21,18.48
20010128,21.33,14.9,7.72,0.8,0.23,28.64
20010129,17.15,4.87,6.97,0.82,0.47,83.54
20010130,19.98,6.02,0.02,0.81,0.58,83.92
20010131,14.68,3.84,0.02,0.8,0.29,81.62
20010201,13.98,1.48,0.36,0.8,0.28,52.21
20010202,11.27,1.86,0.37,0.8,0.1,64.16
20010203,15.94,-0.88,0.0,0.8,0.35,79.02
20010204,17.14,4.55,0.0,0.8,0.36,87.44
20010205,18.64,2.9,0.0,0.79,0.57,91.17
20010206,22.69,7.92,0.02,0.79,0.62,88.06
20010207,23.21,11.23,0.19,0.79,0.53,38.51
20010208,24.05,17.61,1.22,0.78,0.52,25.48
20010209,19.34,2.05,1.53,0.78,0.42,66.59
20010210,9.31,-2.95,0.03,0.78,0.1,69.29
20010211,11.62,4.34,1.39,0.78,0.08,30.74
20010212,17.18,6.96,0.83,0.78,0.1,26.38
20010213,23.8,13.33,0.59,0.78,0.4,34.55
20010214,23.47,17.12,1.2,0.78,0.33,44.77
20010215,24.4,16.3,8.98,0.79,0.5,21.5
20010216,15.87,2.8,10.58,0.8,0.4,65.26
20010217,11.0,-1.24,0.0,0.8,0.18,94.03
20010218,15.55,-0.56,0.01,0.8,0.39,96.65
20010219,19.01,7.28,0.02,0.79,0.37,75.54
20010220,22.94,12.13,0.01,0.79,0.46,80.38
20010221,24.88,10.98,0.02,0.79,0.66,41.22
20010222,14.8,7.11,0.47,0.78,0.28,36.14
20010223,22.23,9.04,1.69,0.78,0.33,22.59
