,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20190101,-0.47,-6.35,0.0,0.35,0.01,32.27
20190102,1.81,-4.63,0.0,0.35,0.0,40.24
20190103,9.13,-3.56,0.0,0.35,0.01,65.05
20190104,17.29,-2.18,0.0,0.35,0.05,65.88
20190105,18.44,-1.23,0.0,0.35,0.06,68.38
20190106,22.35,5.06,0.0,0.35,0.1,51.9
20190107,18.01,3.34,0.0,0.35,0.07,68.66
20190108,10.61,1.97,0.0,0.34,0.02,56.02
20190109,11.45,-1.27,0.02,0.34,0.02,65.82
20190110,16.91,3.11,0.02,0.34,0.05,65.57
20190111,15.4,2.8,0.5,0.34,0.03,53.0
20190112,10.75,-0.45,0.0,0.34,0.02,64.41
20190113,8.29,-3.22,0.0,0.34,0.01,53.38
20190114,11.36,-3.16,0.0,0.34,0.02,54.01
20190115,16.51,0.39,0.0,0.34,0.04,67.78
20190116,19.45,3.83,0.0,0.34,0.06,65.61
20190117,19.29,2.15,0.0,0.34,0.07,72.49
20190118,18.5,2.57,0.12,0.34,0.08,63.12
20190119,12.96,-0.88,0.0,0.34,0.04,74.81
20190120,17.37,-3.02,0.0,0.34,0.04,64.11
20190121,22.89,2.08,0.0,0.34,0.1,64.45
20190122,9.8,-3.63,0.0,0.34,0.02,65.27
20190123,10.4,-4.81,0.0,0.34,0.02,76.77
20190124,10.19,-2.21,0.0,0.34,0.02,77.8
20190125,11.41,-4.71,0.0,0.34,0.02,76.53
20190126,12.97,-3.77,0.0,0.34,0.03,77.24
20190127,14.41,-1.65,0.0,0.34,0.04,77.92
20190128,10.6,-3.26,0.0,0.34,0.03,77.63
20190129,4.2,-4.2,0.0,0.34,0.0,42.46
20190130,10.56,-2.74,0.0,0.34,0.02,81.74
20190131,18.3,-2.39,0.0,0.34,0.06,81.65
20190201,16.93,-1.2,0.0,0.34,0.03,61.17
20190202,19.97,4.3,0.08,0.34,0.07,80.62
20190203,21.77,5.87,0.0,0.34,0.1,78.6
20190204,22.58,6.69,0.0,0.34,0.11,85.47
20190205,21.76,10.08,0.0,0.34,0.1,35.86
20190206,21.51,8.47,0.0,0.33,0.11,75.69
20190207,9.51,-5.62,0.0,0.33,0.02,88.79
20190208,3.48,-8.44,0.0,0.33,0.01,75.2
20190209,7.23,-4.91,0.0,0.33,0.01,46.16
20190210,12.16,-0.49,0.14,0.33,0.01,47.27
20190211,17.02,3.15,0.09,0.33,0.04,68.92
20190212,14.82,-3.89,0.0,0.33,0.05,92.27
20190213,17.05,-1.44,0.0,0.33,0.03,60.87
20190214,24.66,6.19,0.0,0.33,0.1,63.44
20190215,23.84,6.0,0.0,0.33,0.14,83.44
20190216,20.24,1.49,0.0,0.33,0.07,87.64
20190217,12.71,-2.09,0.0,0.33,0.04,90.11
20190218,4.15,-4.15,0.0,0.33,0.01,72.05
20190219,3.99,-5.0,0.0,0.33,0.01,35.16
20190220,12.56,-3.84,0.0,0.33,0.03,95.25
20190221,19.01,2.1,0.0,0.33,0.08,95.08
20190222,17.01,1.68,1.07,0.33,0.06,81.13
20190223,13.23,0.01,0.21,0.33,0.04,100.23
20190224,13.92,-4.42,0.02,0.33,0.05,102.93
20190225,20.46,-0.62,0.0,0.33,0.08,102.1
20190226,22.46,2.33,0.01,0.33,0.11,98.66
20190227,14.07,0.7,0.04,0.33,0.03,63.77
20190228,23.45,-0.08,0.0,0.32,0.11,101.54
20190301,24.56,4.1,0.0,0.32,0.12,77.16
20190302,14.98,0.23,0.06,0.32,0.06,57.28
20190303,2.6,-6.63,0.03,0.32,0.02,40.66
20190304,0.19,-9.03,0.0,0.32,0.01,69.16
20190305,8.04,-6.47,0.0,0.32,0.02,108.18
20190306,16.23,-3.28,0.0,0.32,0.04,108.53
20190307,25.64,5.63,0.0,0.32,0.09,58.91
20190308,22.5,10.41,0.3,0.32,0.06,41.23
20190309,19.81,5.84,0.21,0.32,0.09,112.68
20190310,12.28,5.55,0.01,0.32,0.04,71.59
20190311,13.46,4.81,2.28,0.32,0.04,38.32
20190312,18.9,7.71,24.32,0.34,0.02,21.67
20190313,16.62,5.23,0.04,0.38,0.12,110.8
20190314,13.16,0.72,0.0,0.37,0.13,97.98
20190315,12.38,-3.26,0.0,0.36,0.11,116.77
20190316,13.15,-0.6,0.0,0.36,0.08,77.13
20190317,16.91,1.69,0.0,0.35,0.18,116.54
20190318,17.93,1.96,0.0,0.35,0.19,119.4
20190319,20.13,2.08,0.0,0.35,0.22,122.26
20190320,17.44,4.05,0.08,0.34,0.18,104.59
20190321,19.1,3.33,0.0,0.34,0.14,82.25
20190322,19.73,9.28,0.81,0.34,0.11,88.45
20190323,21.55,4.04,0.0,0.34,0.19,112.81
20190324,24.5,4.64,0.0,0.34,0.25,111.08
20190325,22.18,4.33,0.0,0.34,0.24,127.73
20190326,22.58,5.83,0.0,0.34,0.18,114.14
20190327,26.91,12.22,0.0,0.34,0.23,109.12
20190328,29.92,13.15,0.0,0.33,0.26,107.7
20190329,29.03,10.38,0.0,0.33,0.28,129.54
20190330,12.62,1.87,0.0,0.33,0.08,119.71
20190331,11.51,-1.13,0.0,0.33,0.05,119.25
20190401,17.68,0.39,0.0,0.32,0.1,134.91
20190402,24.59,4.2,0.0,0.32,0.16,119.53
20190403,26.63,7.01,0.0,0.32,0.2,130.8
20190404,25.86,7.42,0.0,0.32,0.2,136.13
20190405,25.77,7.4,2.36,0.32,0.12,79.3
20190406,26.15,11.19,1.79,0.32,0.14,128.01
20190407,28.02,10.69,0.06,0.32,0.22,125.12
20190408,29.55,9.94,0.0,0.32,0.22,139.28
20190409,33.4,11.22,0.0,0.32,0.26,138.8
20190410,31.91,11.9,0.0,0.31,0.25,123.21
20190411,18.33,5.82,0.0,0.31,0.09,127.13
20190412,17.69,4.87,2.75,0.31,0.05,83.84
20190413,8.09,1.23,18.7,0.34,0.0,51.22
20190414,22.44,-0.13,0.0,0.35,0.09,143.06
20190415,29.6,8.67,0.01,0.35,0.34,134.55
20190416,28.76,11.82,0.0,0.34,0.27,106.88
20190417,25.24,9.91,0.03,0.34,0.33,126.7
20190418,22.35,9.12,0.01,0.34,0.26,136.67
20190419,24.71,6.0,0.0,0.33,0.28,148.38
20190420,31.13,8.9,0.0,0.33,0.36,147.96
20190421,31.57,11.32,0.0,0.33,0.38,146.53
20190422,20.46,12.33,14.57,0.33,0.09,66.16
20190423,17.9,8.9,2.57,0.36,0.07,60.38
20190424,23.33,6.9,0.06,0.35,0.31,113.45
20190425,28.87,10.16,0.1,0.34,0.49,149.07
20190426,26.11,11.58,0.62,0.34,0.34,142.03
20190427,32.62,13.94,0.58,0.34,0.54,144.64
20190428,33.33,12.55,0.14,0.34,0.53,146.51
20190429,25.7,14.11,0.41,0.33,0.35,115.09
20190430,30.03,14.4,1.51,0.33,0.33,106.78
20190501,30.15,11.53,0.0,0.33,0.39,154.66
20190502,22.84,9.52,0.06,0.33,0.27,107.55
20190503,24.98,13.17,1.72,0.33,0.12,101.85
20190504,24.71,11.77,0.62,0.33,0.22,132.32
20190505,31.65,12.45,1.69,0.33,0.29,132.39
20190506,32.4,16.65,0.1,0.32,0.33,142.77
20190507,27.9,17.27,4.2,0.32,0.17,108.67
20190508,27.55,12.05,2.1,0.33,0.27,154.1
20190509,20.32,8.05,3.3,0.34,0.19,92.33
20190510,11.18,3.46,10.23,0.34,0.03,37.93
20190511,21.37,8.11,0.17,0.35,0.24,125.9
20190512,24.77,8.58,1.83,0.34,0.4,139.54
20190513,22.16,12.01,0.8,0.34,0.16,136.58
20190514,28.22,10.26,0.0,0.34,0.47,159.18
20190515,30.79,12.38,0.0,0.34,0.52,159.39
20190516,31.8,14.63,0.01,0.33,0.47,140.36
20190517,32.73,17.52,0.06,0.33,0.5,157.48
20190518,27.4,13.51,0.0,0.32,0.36,158.88
20190519,28.15,9.01,0.0,0.32,0.31,142.12
20190520,31.12,13.73,3.47,0.32,0.21,92.95
20190521,25.51,9.35,0.02,0.32,0.18,162.36
20190522,32.69,10.35,0.0,0.32,0.33,160.88
20190523,33.59,19.84,11.81,0.32,0.27,132.03
20190524,28.9,19.16,15.12,0.36,0.34,142.3
