,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20140101,-10.74,-15.71,0.51,0.5,0.0,29.05
20140102,-4.23,-17.41,0.07,0.5,0.0,23.97
20140103,4.75,-7.76,1.3,0.51,-0.0,21.99
20140104,-8.82,-17.51,0.11,0.51,0.0,22.3
20140105,-18.31,-26.13,0.03,0.51,0.0,35.62
20140106,-15.49,-27.86,0.13,0.51,0.0,35.51
20140107,-9.7,-16.67,0.03,0.51,0.0,21.52
20140108,-7.74,-16.92,0.08,0.51,0.0,25.23
20140109,2.63,-7.88,0.17,0.51,-0.0,31.23
20140110,3.93,-5.7,0.0,0.51,0.0,37.93
20140111,4.53,-5.56,0.8,0.51,0.0,36.41
20140112,6.93,-2.41,0.02,0.51,0.0,38.05
20140113,5.82,-3.97,0.19,0.51,0.0,28.4
20140114,-2.11,-7.78,0.0,0.51,0.0,28.84
20140115,7.33,-7.06,0.07,0.51,0.0,28.75
20140116,0.93,-7.84,0.04,0.51,0.0,36.37
20140117,4.17,-7.95,0.0,0.51,0.0,27.9
20140118,3.33,-1.19,0.04,0.51,0.0,37.67
20140119,8.01,-0.94,0.0,0.51,0.0,34.94
20140120,-0.23,-14.9,0.03,0.51,0.0,36.31
20140121,0.65,-13.38,0.02,0.51,0.0,32.86
20140122,-4.65,-20.07,0.03,0.5,0.0,39.01
20140123,-3.64,-21.2,0.0,0.5,0.0,40.7
20140124,7.19,-2.86,0.05,0.5,0.0,33.82
20140125,8.05,-2.06,0.13,0.5,0.0,36.55
20140126,1.12,-20.85,0.31,0.5,0.0,38.45
20140127,-14.01,-22.35,0.0,0.5,0.0,42.2
20140128,-7.52,-21.97,0.0,0.5,0.0,44.57
20140129,2.93,-12.72,2.15,0.5,0.0,42.56
20140130,-9.2,-17.16,0.07,0.5,0.0,35.98
20140131,-0.74,-17.51,0.01,0.5,0.0,42.32
20140201,-11.46,-17.17,0.03,0.5,0.0,30.66
20140202,-5.0,-18.09,0.0,0.5,0.0,50.43
20140203,-7.87,-17.54,0.05,0.5,0.0,35.3
20140204,-14.71,-17.85,0.24,0.5,0.0,44.59
20140205,-15.46,-20.46,0.02,0.5,0.0,54.44
20140206,-13.99,-22.94,0.0,0.5,0.0,51.23
20140207,-5.98,-23.05,0.03,0.5,0.0,55.83
20140208,-7.99,-17.3,0.02,0.5,0.0,54.27
20140209,-12.24,-20.79,0.01,0.5,0.0,55.76
20140210,-11.72,-22.1,0.02,0.5,0.0,55.08
20140211,4.64,-16.26,0.84,0.5,0.0,40.66
20140212,3.89,-14.46,0.37,0.5,0.0,40.98
20140213,1.42,-9.74,1.13,0.5,0.0,46.41
20140214,4.55,-12.66,0.26,0.5,0.0,44.27
20140215,3.81,-6.85,0.07,0.51,0.0,45.38
20140216,4.43,-7.67,0.39,0.51,0.0,32.63
20140217,9.85,-2.96,0.12,0.51,0.0,63.29
20140218,6.61,-3.41,0.19,0.51,0.0,62.12
20140219,8.19,-3.05,0.02,0.5,0.0,48.68
20140220,-1.56,-7.95,0.1,0.5,0.0,62.43
20140221,0.82,-8.18,0.3,0.5,0.0,57.87
20140222,-6.31,-13.18,0.02,0.5,0.0,55.52
20140223,-6.1,-15.22,0.06,0.5,0.0,66.54
20140224,-12.18,-16.0,1.16,0.5,0.0,62.57
20140225,-10.06,-18.31,0.0,0.5,0.0,75.59
20140226,-1.15,-17.56,0.0,0.5,0.0,73.52
20140227,-3.8,-18.13,0.0,0.5,0.0,77.07
