,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20060101,8.75,0.52,0.86,0.4,0.0,32.68
20060102,12.78,-0.61,0.0,0.4,0.02,53.97
20060103,20.84,1.33,0.0,0.4,0.07,50.33
20060104,10.34,-0.16,0.0,0.4,0.0,38.84
20060105,9.08,-1.6,0.0,0.39,0.0,54.2
20060106,15.89,-2.49,0.0,0.39,0.02,53.93
20060107,19.79,3.82,0.0,0.39,0.04,48.29
20060108,13.15,2.44,0.1,0.39,0.02,54.24
20060109,2.77,-4.51,0.79,0.39,0.0,20.39
20060110,11.58,-4.09,0.0,0.39,0.01,42.39
20060111,19.84,0.53,0.01,0.39,0.05,54.16
20060112,9.69,-0.54,1.35,0.39,0.0,24.35
20060113,9.47,-2.63,0.0,0.39,0.0,57.54
20060114,14.61,-2.08,0.05,0.39,0.02,45.5
20060115,18.89,1.73,0.0,0.39,0.04,56.6
20060116,6.33,-2.1,0.02,0.39,0.0,30.05
20060117,7.44,-5.24,0.0,0.39,0.0,58.5
20060118,18.01,-0.29,0.0,0.39,0.04,55.04
20060119,7.48,0.16,0.99,0.39,0.0,47.17
20060120,5.06,-3.77,3.9,0.39,0.0,43.59
20060121,8.08,-5.23,0.0,0.4,0.0,57.34
20060122,5.48,-4.17,0.0,0.4,0.0,61.83
20060123,8.53,-4.56,0.0,0.4,0.0,61.91
20060124,13.65,-0.8,0.0,0.4,0.02,64.16
20060125,15.65,-1.46,0.0,0.4,0.03,63.4
20060126,16.25,2.06,0.02,0.4,0.03,51.68
20060127,14.39,-1.13,0.0,0.39,0.03,60.28
20060128,11.09,-2.0,0.01,0.39,0.01,64.32
20060129,10.51,-2.2,0.0,0.39,0.01,66.96
20060130,9.85,-3.96,0.0,0.39,0.01,69.09
20060131,17.84,-1.81,0.0,0.39,0.03,64.8
20060201,12.44,-2.49,0.0,0.39,0.01,60.43
20060202,11.95,0.59,0.0,0.39,0.02,51.44
20060203,8.6,-4.13,0.0,0.39,0.0,67.86
20060204,8.69,-4.26,0.0,0.39,0.01,58.3
20060205,6.04,-4.22,0.38,0.39,0.0,47.06
20060206,6.71,-3.35,0.01,0.39,0.0,49.84
20060207,10.19,-3.8,0.0,0.39,0.01,74.33
20060208,5.15,-5.02,0.0,0.39,0.0,71.57
20060209,12.41,-5.54,0.0,0.39,0.01,64.14
20060210,1.65,-4.92,0.0,0.38,0.0,67.98
20060211,1.05,-5.81,0.0,0.38,0.0,72.27
20060212,4.51,-2.98,0.0,0.38,0.0,80.4
20060213,14.44,-1.98,0.0,0.38,0.02,80.05
