,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20080101,-0.32,-6.47,0.0,0.56,0.0,50.34
20080102,-2.6,-10.92,0.0,0.55,0.0,51.97
20080103,3.9,-9.02,0.0,0.55,0.0,52.63
20080104,5.14,-2.83,0.06,0.55,0.0,30.54
20080105,14.58,2.9,0.07,0.55,0.02,48.77
20080106,19.5,6.76,0.0,0.55,0.13,45.38
20080107,18.56,11.26,5.93,0.55,0.06,36.48
20080108,10.08,0.65,7.04,0.58,0.0,35.32
20080109,10.38,-1.86,0.0,0.57,0.01,46.12
20080110,6.61,-2.31,0.01,0.57,0.0,26.95
20080111,10.95,-3.11,0.0,0.56,0.02,57.55
20080112,9.98,-2.92,0.01,0.56,0.02,57.48
20080113,5.84,-5.06,0.0,0.56,0.0,55.69
20080114,7.2,-3.58,0.0,0.56,0.01,57.23
20080115,12.08,-5.0,0.0,0.56,0.02,59.65
20080116,7.82,-3.42,4.2,0.56,0.0,10.54
20080117,-0.09,-7.28,0.05,0.56,0.0,54.84
20080118,5.12,-5.92,0.09,0.56,0.0,43.9
20080119,-4.09,-9.89,0.02,0.56,0.0,54.8
20080120,4.19,-9.77,0.0,0.56,0.0,59.49
20080121,1.53,-3.81,0.16,0.56,0.0,16.24
20080122,-2.41,-10.67,0.0,0.56,0.0,62.12
20080123,4.46,-9.49,0.0,0.55,0.0,59.3
20080124,-3.29,-13.27,0.0,0.55,0.0,64.29
20080125,4.4,-7.41,0.01,0.55,0.0,25.87
20080126,10.55,-1.52,0.01,0.55,0.01,61.32
20080127,12.65,-1.35,0.0,0.55,0.03,64.77
20080128,14.05,2.18,0.0,0.55,0.03,32.51
20080129,8.9,-4.95,0.01,0.55,-0.0,43.46
20080130,7.24,-5.22,0.0,0.55,0.0,69.41
20080131,1.11,-6.34,9.77,0.55,0.0,22.61
20080201,5.86,-8.05,1.11,0.55,0.0,58.45
20080202,9.0,-2.87,1.65,0.56,0.02,68.96
20080203,10.37,-1.81,0.01,0.56,0.02,51.48
20080204,20.79,3.28,0.32,0.56,0.18,69.94
20080205,2.42,-2.6,20.56,0.58,0.0,18.26
20080206,1.94,-5.24,2.11,0.59,0.0,76.73
20080207,5.47,-4.14,0.21,0.59,0.0,62.43
20080208,8.06,-2.78,0.02,0.59,0.01,61.77
20080209,13.02,-2.77,0.0,0.59,0.07,78.03
20080210,0.62,-6.48,0.0,0.58,0.0,75.38
20080211,-0.48,-5.85,7.5,0.58,0.0,27.2
20080212,-1.35,-7.27,0.08,0.58,0.0,62.79
20080213,8.48,-5.94,0.01,0.58,0.01,79.55
20080214,14.98,-4.89,0.03,0.59,0.08,70.3
20080215,0.85,-5.41,0.04,0.59,0.0,53.24
20080216,5.83,-1.35,20.9,0.59,0.0,22.24
20080217,8.15,-3.17,5.46,0.62,0.0,65.69
20080218,8.39,-4.39,0.01,0.62,0.01,72.95
20080219,12.74,-5.41,0.0,0.61,0.05,84.74
20080220,4.51,-5.93,1.35,0.6,0.0,79.61
20080221,-1.91,-5.05,6.9,0.6,0.0,20.52
20080222,0.82,-5.79,0.76,0.6,0.0,38.04
20080223,3.82,-5.78,3.25,0.61,0.0,21.84
20080224,7.98,-2.73,1.13,0.61,0.03,42.17
20080225,16.0,-0.73,0.57,0.62,0.13,75.38
20080226,4.52,-4.92,0.0,0.61,0.0,91.91
20080227,10.19,-3.96,0.0,0.61,0.09,90.06
20080228,12.46,-1.99,0.01,0.6,0.03,54.38
20080229,15.51,1.1,0.0,0.6,0.16,85.98
20080301,20.12,2.31,0.02,0.6,0.35,95.01
20080302,20.21,2.76,23.94,0.6,0.19,29.03
20080303,2.91,-3.74,3.71,0.64,0.0,44.39
20080304,8.05,-6.88,0.02,0.63,0.06,99.03
20080305,10.94,-3.03,0.02,0.62,0.1,64.51
20080306,2.3,-3.46,0.0,0.62,0.0,63.61
20080307,2.45,-6.47,0.0,0.62,0.0,57.49
20080308,5.12,-6.75,0.0,0.62,0.0,88.61
20080309,13.32,-1.41,0.0,0.62,0.14,90.09
20080310,12.35,-2.69,0.0,0.61,0.16,105.12
20080311,18.71,-2.49,0.0,0.61,0.31,104.09
20080312,22.19,5.18,0.0,0.6,0.49,89.41
20080313,18.52,6.1,0.39,0.6,0.19,65.1
20080314,15.97,4.42,3.78,0.6,0.1,73.3
20080315,11.07,0.38,0.21,0.61,0.13,84.52
20080316,11.26,-0.92,0.06,0.6,0.03,62.63
20080317,15.47,7.37,21.79,0.62,0.02,17.59
20080318,12.63,5.83,19.56,0.65,0.07,35.12
20080319,15.4,1.71,1.32,0.66,0.31,111.46
20080320,21.46,1.0,0.0,0.64,0.53,111.78
20080321,18.0,4.69,0.0,0.63,0.49,111.52
20080322,13.41,1.76,0.0,0.62,0.23,73.2
20080323,10.08,-2.0,0.0,0.62,0.15,113.64
20080324,15.51,-1.88,0.0,0.62,0.35,104.17
20080325,20.87,5.98,0.0,0.62,0.58,107.09
20080326,21.12,9.78,0.02,0.61,0.32,38.91
20080327,22.12,5.83,0.04,0.61,0.79,70.84
20080328,12.4,3.46,0.0,0.6,0.2,77.38
20080329,12.76,5.67,1.19,0.6,0.07,26.57
20080330,22.5,10.19,12.99,0.62,0.25,25.3
20080331,23.33,5.51,20.19,0.65,0.53,85.44
20080401,12.48,1.54,0.0,0.64,0.3,125.59
20080402,16.88,0.33,4.24,0.63,0.43,105.25
20080403,22.03,7.19,1.95,0.64,0.36,40.43
20080404,15.3,4.5,0.01,0.63,0.44,125.23
20080405,17.21,1.9,0.0,0.62,0.53,115.17
20080406,20.65,7.35,0.0,0.62,0.79,119.54
20080407,14.17,2.25,10.01,0.62,0.16,77.19
20080408,15.12,3.98,10.08,0.64,0.34,46.51
20080409,14.87,1.99,43.09,0.65,0.24,38.48
20080410,20.59,6.52,17.33,0.72,0.78,84.74
20080411,13.46,4.25,0.01,0.7,0.34,59.87
20080412,13.55,2.1,0.04,0.68,0.33,122.38
20080413,11.05,0.39,0.01,0.67,0.21,124.38
20080414,15.17,-2.24,0.0,0.66,0.62,133.1
20080415,19.67,3.01,0.0,0.66,0.79,136.42
20080416,21.89,9.12,0.0,0.66,0.78,111.2
20080417,20.15,7.67,4.42,0.66,0.34,34.84
20080418,16.71,5.94,2.13,0.66,0.5,71.88
20080419,23.31,2.78,0.0,0.65,1.11,134.53
20080420,24.55,9.44,0.0,0.65,0.77,104.5
20080421,26.62,14.21,0.14,0.64,1.3,99.07
20080422,24.44,14.08,0.28,0.63,1.23,130.62
20080423,22.92,14.51,25.32,0.65,0.18,46.19
20080424,26.41,16.79,7.81,0.68,1.06,57.64
20080425,19.99,7.31,0.52,0.66,0.94,113.55
20080426,19.44,4.95,0.04,0.66,0.94,107.95
20080427,14.94,5.48,1.68,0.65,0.65,119.85
