,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20010101,-15.27,-27.96,0.05,0.45,0.0,36.37
20010102,-2.22,-17.81,0.2,0.45,0.0,22.1
20010103,-2.22,-10.66,0.08,0.45,0.0,36.78
20010104,1.32,-3.62,0.33,0.46,0.0,32.87
20010105,0.37,-8.39,0.08,0.47,0.0,33.21
20010106,2.18,-11.95,0.11,0.47,0.0,35.13
20010107,-4.2,-16.72,0.02,0.47,0.0,33.46
20010108,-8.27,-18.51,0.01,0.47,0.0,29.96
20010109,-0.24,-12.13,0.02,0.47,0.0,38.06
20010110,-1.9,-10.17,0.04,0.46,0.0,36.27
20010111,-5.49,-11.6,0.03,0.46,0.0,34.77
20010112,-1.69,-11.97,0.11,0.46,0.0,37.55
20010113,-5.48,-11.68,0.95,0.46,0.0,20.41
20010114,-5.92,-9.68,2.1,0.46,0.0,29.09
20010115,-8.06,-15.93,0.17,0.46,0.0,31.88
20010116,-12.2,-16.69,0.23,0.46,0.0,36.22
20010117,-2.75,-15.23,0.73,0.46,0.0,35.41
20010118,-5.88,-21.34,0.16,0.46,0.0,33.57
20010119,-10.56,-22.74,0.01,0.46,0.0,45.77
20010120,-5.1,-19.98,0.04,0.46,0.0,45.08
20010121,-2.54,-12.1,0.04,0.46,0.0,45.45
20010122,0.6,-6.96,0.03,0.46,0.0,44.31
20010123,-2.91,-14.21,0.0,0.46,0.0,44.63
20010124,-11.51,-20.05,0.01,0.46,0.0,46.8
20010125,-0.41,-16.41,0.03,0.46,0.0,40.26
20010126,-8.45,-11.79,0.05,0.46,0.0,44.5
20010127,-1.63,-12.67,0.02,0.46,0.0,47.8
20010128,-0.06,-12.56,0.03,0.46,0.0,48.15
20010129,-0.1,-9.78,0.06,0.46,0.0,40.3
20010130,-3.13,-9.81,0.11,0.46,0.0,42.6
20010131,-4.24,-21.34,0.08,0.46,0.0,48.19
20010201,-19.19,-23.48,0.07,0.46,0.0,54.6
20010202,-7.7,-23.15,1.14,0.46,0.0,51.55
20010203,1.91,-7.95,0.33,0.46,0.0,51.17
20010204,2.81,-7.6,0.04,0.47,0.0,56.74
20010205,2.26,-6.04,0.04,0.48,0.0,56.08
20010206,-1.55,-10.31,0.12,0.48,0.0,56.57
20010207,-9.82,-14.14,1.64,0.47,0.0,48.02
20010208,-12.76,-16.58,1.12,0.47,0.0,53.55
20010209,-13.99,-22.04,0.08,0.47,0.0,75.04
20010210,-17.95,-23.46,0.41,0.47,0.0,85.08
20010211,-8.74,-18.81,1.8,0.47,0.0,68.91
20010212,-4.17,-14.18,0.11,0.46,0.0,74.52
20010213,-10.29,-17.33,0.04,0.46,0.0,66.62
20010214,-11.88,-21.42,0.01,0.46,0.0,71.34
20010215,-6.24,-17.57,0.04,0.46,0.0,79.82
20010216,-16.24,-21.24,0.02,0.46,0.0,67.55
20010217,-9.33,-22.45,0.01,0.46,0.0,73.23
20010218,0.44,-18.06,0.02,0.46,0.0,72.8
20010219,-7.24,-16.22,0.03,0.46,0.0,68.77
20010220,-12.36,-19.67,0.01,0.46,0.0,76.42
20010221,-7.38,-22.12,0.03,0.46,0.0,69.63
20010222,-6.12,-14.15,0.17,0.46,0.0,75.38
20010223,-9.06,-17.94,1.97,0.46,0.0,63.9
20010224,-5.99,-11.1,3.95,0.46,0.0,69.69
20010225,-6.36,-13.79,1.31,0.46,0.0,81.45
20010226,-11.14,-20.38,0.67,0.46,0.0,90.38
20010227,-8.88,-26.02,0.07,0.46,0.0,87.79
20010228,1.51,-14.88,0.03,0.46,0.0,80.05
20010301,5.4,-7.17,0.0,0.47,0.0,80.77
20010302,7.8,-7.08,0.0,0.48,0.0,84.21
20010303,7.37,-5.95,0.01,0.48,0.0,83.54
20010304,-0.2,-9.66,0.01,0.48,0.0,80.44
20010305,-0.61,-11.6,0.01,0.48,0.0,66.05
20010306,4.51,-6.88,0.02,0.48,0.0,43.38
20010307,5.22,-5.65,0.02,0.48,0.0,88.12
20010308,2.28,-5.08,0.02,0.47,0.0,65.88
20010309,5.93,-8.02,0.02,0.47,0.0,55.29
20010310,1.05,-6.79,0.28,0.47,0.0,87.77
20010311,2.81,-9.58,0.16,0.47,0.0,85.55
20010312,7.43,-5.95,0.81,0.47,0.0,67.18
20010313,9.94,-0.64,0.13,0.47,0.01,92.2
20010314,8.87,-4.31,0.05,0.46,0.01,80.12
20010315,3.83,-4.71,0.01,0.46,0.0,87.12
20010316,6.08,-4.76,0.04,0.46,0.0,93.08
20010317,8.98,-4.1,0.0,0.46,0.01,93.3
20010318,4.68,-2.45,1.15,0.46,0.0,80.14
20010319,12.03,-3.38,0.01,0.46,0.03,94.69
20010320,11.67,-2.33,0.44,0.46,0.03,95.0
20010321,13.13,-6.32,0.03,0.46,0.04,99.99
20010322,1.38,-8.04,0.03,0.45,0.0,93.65
20010323,-0.91,-8.11,0.08,0.45,0.0,96.72
20010324,-4.39,-12.13,0.02,0.45,0.0,102.78
20010325,-3.86,-11.88,0.01,0.45,0.0,104.77
20010326,-0.83,-13.59,0.0,0.45,0.0,106.61
20010327,8.29,-9.74,0.22,0.45,0.01,99.71
20010328,5.9,-1.4,0.41,0.45,0.0,81.12
20010329,9.64,-1.42,0.09,0.45,0.02,89.52
20010330,9.79,-2.91,0.58,0.45,0.01,86.55
20010331,3.74,-3.81,0.02,0.45,0.0,107.84
20010401,8.19,-4.59,0.0,0.45,0.01,103.32
20010402,8.68,-4.6,0.01,0.45,0.03,101.14
20010403,8.87,-1.36,0.14,0.45,0.01,59.16
20010404,5.14,-0.17,3.88,0.45,0.0,27.4
20010405,11.62,0.13,3.59,0.46,0.03,63.62
20010406,14.37,-0.63,5.29,0.46,0.06,62.85
20010407,4.56,-0.02,24.44,0.49,0.0,41.19
20010408,10.62,-2.96,0.44,0.51,0.04,77.53
20010409,8.55,0.08,1.78,0.51,0.01,37.47
20010410,11.9,-0.19,1.02,0.5,0.06,68.85
20010411,7.87,0.68,8.56,0.5,0.0,24.3
20010412,12.12,0.85,0.58,0.51,0.07,84.42
20010413,10.83,-0.42,1.09,0.5,0.03,72.02
20010414,15.99,-1.02,0.02,0.49,0.14,102.27
20010415,2.49,-6.15,0.15,0.49,0.0,102.04
20010416,4.54,-7.1,0.04,0.48,0.0,104.24
20010417,8.66,-5.7,0.0,0.48,0.05,126.21
20010418,19.28,-1.47,0.0,0.48,0.16,109.23
20010419,19.83,3.36,0.13,0.48,0.16,85.44
20010420,19.14,6.87,0.6,0.47,0.27,66.46
20010421,5.87,-4.98,1.85,0.47,0.0,61.81
20010422,3.65,-5.13,5.47,0.47,0.0,36.22
20010423,12.14,-2.35,1.27,0.48,0.08,123.11
