,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20200101,13.41,5.28,0.0,0.53,0.0,21.23
20200102,20.01,8.4,0.07,0.53,0.01,26.02
20200103,15.45,4.89,0.0,0.53,0.0,65.86
20200104,20.37,3.08,0.0,0.53,0.01,74.41
20200105,23.12,5.67,0.0,0.53,0.01,74.0
20200106,23.39,5.12,0.0,0.52,0.01,71.78
20200107,18.6,1.62,0.0,0.52,0.0,75.58
20200108,18.24,2.56,0.0,0.52,0.0,69.86
20200109,21.73,13.67,0.0,0.52,0.0,38.4
20200110,23.47,10.45,17.64,0.54,0.01,28.09
20200111,13.48,2.94,0.01,0.55,0.02,72.15
20200112,16.51,0.6,0.01,0.55,0.02,62.45
20200113,20.81,7.22,0.24,0.55,0.02,33.99
20200114,24.62,10.85,0.16,0.55,0.03,63.9
20200115,24.01,15.8,0.35,0.55,0.01,39.38
20200116,16.65,7.83,10.99,0.55,0.0,11.78
20200117,18.95,8.12,6.93,0.57,0.01,19.1
20200118,17.78,3.97,0.37,0.58,0.11,76.81
20200119,12.69,0.54,0.0,0.57,0.05,77.77
20200120,15.42,0.72,0.0,0.57,0.07,76.2
20200121,15.26,3.87,1.42,0.56,0.04,57.25
20200122,14.44,7.2,9.44,0.58,0.01,24.2
20200123,19.04,5.76,0.08,0.58,0.12,78.96
20200124,19.22,4.28,0.01,0.58,0.13,81.68
20200125,16.48,5.69,0.18,0.57,0.02,38.93
20200126,23.67,7.94,0.03,0.57,0.14,80.49
20200127,23.3,5.81,1.0,0.57,0.11,82.21
20200128,18.23,5.36,12.87,0.59,0.16,71.83
20200129,14.88,2.14,0.0,0.59,0.09,85.98
20200130,12.2,2.92,0.01,0.59,0.05,25.86
20200131,13.58,2.33,0.0,0.59,0.04,78.35
20200201,20.9,1.63,0.0,0.58,0.15,89.04
20200202,23.23,6.37,0.0,0.58,0.16,86.46
20200203,18.7,9.87,0.11,0.57,0.03,32.05
20200204,23.44,4.26,0.11,0.57,0.14,65.46
20200205,6.91,-1.76,0.11,0.57,0.01,24.48
20200206,11.38,-4.23,0.0,0.57,0.02,92.19
20200207,20.51,1.93,0.0,0.57,0.09,87.68
20200208,19.83,2.07,0.49,0.56,0.06,54.46
20200209,24.22,13.77,0.6,0.56,0.04,36.49
20200210,16.55,5.58,3.84,0.57,0.02,29.38
20200211,7.88,4.18,14.5,0.58,0.0,14.66
20200212,15.9,4.52,28.09,0.64,0.15,65.05
20200213,12.74,0.3,0.0,0.63,0.19,94.64
20200214,13.4,-3.08,0.01,0.62,0.18,98.45
20200215,18.28,2.3,0.0,0.62,0.25,58.03
20200216,26.05,8.31,0.0,0.62,0.51,80.67
20200217,26.12,12.01,0.01,0.61,0.38,79.85
20200218,19.05,8.25,1.06,0.61,0.11,19.74
20200219,10.81,6.81,7.15,0.62,0.02,20.14
20200220,11.69,2.17,3.36,0.62,0.05,35.3
20200221,11.3,-1.18,0.0,0.62,0.16,99.22
20200222,15.8,2.68,0.0,0.62,0.15,87.41
20200223,21.46,7.91,0.77,0.62,0.23,31.16
20200224,19.56,8.28,0.16,0.61,0.25,72.72
20200225,15.37,3.76,0.0,0.61,0.16,96.56
20200226,10.07,-0.31,0.0,0.61,0.07,107.46
20200227,15.85,-2.35,0.0,0.6,0.23,111.02
20200228,22.15,1.67,0.0,0.6,0.39,108.16
20200229,21.58,6.36,0.0,0.59,0.33,102.04
20200301,23.38,10.98,0.0,0.59,0.19,65.37
20200302,25.66,12.95,0.0,0.59,0.23,55.99
20200303,21.19,13.38,1.65,0.59,0.11,34.57
20200304,16.64,7.54,24.3,0.62,0.12,33.17
20200305,21.68,5.51,0.01,0.63,0.65,114.79
20200306,19.47,5.49,0.0,0.62,0.52,116.12
20200307,19.49,6.84,0.02,0.62,0.37,64.6
20200308,20.4,8.22,0.06,0.61,0.2,59.64
20200309,21.93,14.3,1.39,0.61,0.17,31.42
20200310,26.07,12.6,0.1,0.61,0.62,85.26
20200311,28.92,15.31,0.01,0.6,0.68,100.66
20200312,28.44,16.26,0.01,0.6,0.54,95.35
20200313,25.15,17.13,0.11,0.59,0.24,58.83
