,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20030101,-2.23,-9.5,1.27,0.4,0.01,20.52
20030102,-0.68,-11.14,0.01,0.4,0.0,20.97
20030103,2.8,-6.02,0.22,0.4,0.0,29.95
20030104,1.35,-5.67,0.1,0.41,0.01,13.76
20030105,-3.07,-8.63,0.09,0.41,0.01,16.16
20030106,0.37,-9.53,0.01,0.41,0.01,22.72
20030107,5.51,-1.65,0.0,0.41,0.01,33.03
20030108,6.78,-1.07,0.0,0.41,0.02,37.26
20030109,-1.02,-10.04,0.12,0.41,0.0,30.28
20030110,-10.45,-15.7,0.01,0.41,0.0,33.23
20030111,-13.41,-22.31,0.01,0.41,0.0,36.48
20030112,-6.16,-16.92,0.0,0.41,0.0,34.78
20030113,-12.44,-16.72,2.06,0.41,0.0,16.2
20030114,-8.94,-18.97,0.0,0.41,0.0,31.69
20030115,-11.12,-19.62,0.0,0.4,0.0,24.29
20030116,-5.8,-17.36,0.0,0.4,0.0,38.24
20030117,-3.42,-18.95,0.14,0.4,0.01,35.8
20030118,-10.63,-16.55,0.01,0.4,0.0,35.65
20030119,-6.08,-14.62,0.59,0.4,0.0,18.88
20030120,-11.56,-18.91,0.03,0.4,0.0,22.2
20030121,-13.35,-20.95,0.05,0.4,0.0,35.84
20030122,-16.79,-22.97,0.03,0.4,0.0,41.83
20030123,-16.54,-25.77,0.06,0.4,0.0,39.05
20030124,-6.34,-16.43,0.06,0.4,0.0,34.55
20030125,-12.72,-22.17,0.46,0.4,0.0,34.4
20030126,-13.7,-25.31,1.21,0.4,0.0,41.59
20030127,-0.69,-13.42,0.93,0.4,0.0,22.49
20030128,-2.31,-14.48,0.78,0.4,0.0,21.45
20030129,-8.31,-18.63,0.09,0.4,0.0,21.23
20030130,1.19,-9.52,0.16,0.4,0.0,27.4
20030131,1.12,-10.01,0.09,0.4,0.0,38.43
20030201,1.99,-3.73,0.69,0.4,0.0,35.53
20030202,-0.68,-4.72,1.49,0.41,0.01,11.67
20030203,-3.76,-17.5,0.09,0.4,0.01,42.49
20030204,-11.67,-19.43,0.01,0.4,0.0,52.3
