,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20040101,0.69,-7.86,0.32,0.41,0.0,22.98
20040102,-9.05,-17.37,0.7,0.41,0.0,26.6
20040103,-14.77,-23.74,0.38,0.41,0.0,55.54
20040104,-19.59,-27.83,0.31,0.41,0.0,30.3
20040105,-16.27,-31.37,0.0,0.41,0.0,25.31
20040106,-12.74,-25.8,0.0,0.41,0.0,26.49
20040107,-1.99,-15.52,0.3,0.41,0.0,12.78
20040108,2.12,-4.91,0.74,0.41,0.0,31.41
20040109,3.01,-5.31,0.11,0.41,0.0,28.63
20040110,4.51,-1.27,0.4,0.42,0.0,30.43
20040111,4.22,-2.96,0.27,0.42,0.0,24.1
20040112,3.36,-5.69,0.01,0.43,0.0,36.31
20040113,8.09,-4.77,0.0,0.43,0.0,27.09
20040114,5.8,-1.44,0.0,0.43,0.0,28.44
20040115,7.3,0.02,0.0,0.43,0.0,35.15
20040116,7.01,-1.73,0.02,0.44,0.0,37.33
20040117,1.83,-4.3,0.09,0.44,0.0,19.45
20040118,2.69,-5.23,0.0,0.44,0.0,14.38
20040119,3.94,-2.91,0.04,0.44,0.0,16.76
20040120,5.19,-3.06,0.06,0.44,0.0,34.58
20040121,-0.09,-8.82,0.06,0.44,0.01,23.17
20040122,6.76,-7.77,0.04,0.44,0.0,36.7
20040123,5.98,-2.01,0.05,0.43,0.0,12.55
20040124,2.11,-8.74,2.3,0.44,0.01,11.5
20040125,-9.6,-16.85,2.4,0.44,0.0,45.23
20040126,-16.38,-21.35,0.05,0.43,0.0,51.07
20040127,-13.42,-25.93,1.74,0.43,0.0,38.38
20040128,-13.57,-26.52,2.51,0.43,0.0,33.2
20040129,-13.26,-23.32,1.02,0.43,0.0,10.29
20040130,0.44,-13.17,2.02,0.43,0.0,8.91
20040131,-1.91,-13.92,0.51,0.43,0.0,50.48
20040201,-7.95,-14.56,0.06,0.43,0.0,52.57
20040202,-2.92,-14.64,0.02,0.43,0.0,48.92
20040203,-5.2,-15.63,0.03,0.43,0.0,49.55
20040204,0.61,-14.18,0.0,0.44,0.0,50.77
20040205,-5.84,-14.92,0.04,0.44,0.0,52.29
20040206,-1.88,-15.99,0.02,0.44,0.0,54.15
20040207,4.56,-9.1,0.16,0.44,0.0,12.68
20040208,0.97,-6.02,0.27,0.44,0.0,48.85
20040209,-2.84,-9.35,0.58,0.44,0.0,46.3
20040210,3.94,-7.86,0.38,0.44,0.01,25.83
20040211,-9.0,-14.41,0.12,0.44,0.01,53.66
20040212,3.32,-12.45,0.0,0.44,0.0,57.07
20040213,4.18,-5.89,0.04,0.45,0.0,61.3
20040214,0.52,-8.06,0.1,0.45,0.0,16.99
20040215,7.79,-5.35,0.01,0.45,0.0,48.12
20040216,6.53,-4.21,0.02,0.45,0.0,61.39
20040217,10.08,-1.12,0.01,0.45,0.0,35.25
20040218,12.06,0.33,0.44,0.45,0.0,18.2
20040219,9.49,-1.08,0.54,0.45,0.0,53.24
20040220,7.72,-3.61,0.0,0.45,0.0,62.03
20040221,7.89,-2.97,0.0,0.45,0.0,59.8
20040222,7.13,-4.09,0.0,0.45,0.0,60.56
20040223,9.05,-4.49,0.0,0.45,0.01,65.51
20040224,11.87,-2.92,0.01,0.45,0.0,66.3
20040225,11.37,-1.14,0.24,0.45,0.0,64.9
20040226,9.62,-1.75,0.19,0.45,0.0,40.2
20040227,12.43,0.51,2.45,0.45,0.0,56.09
20040228,4.15,-2.16,0.1,0.45,0.01,19.27
20040229,0.87,-3.67,1.61,0.45,0.01,43.3
20040301,1.52,-5.11,0.11,0.45,0.01,35.65
20040302,-1.22,-4.86,0.3,0.45,0.01,41.16
20040303,1.42,-4.98,0.19,0.45,0.01,41.41
20040304,5.18,-3.55,0.08,0.45,0.01,62.62
20040305,5.77,-5.11,0.11,0.45,0.01,44.49
20040306,5.8,-0.24,0.09,0.45,0.0,57.18
20040307,14.55,-3.2,0.0,0.45,0.01,64.2
20040308,16.73,1.94,0.0,0.45,0.01,70.81
20040309,22.18,0.83,0.01,0.44,0.01,69.97
20040310,5.15,-4.81,0.0,0.44,0.01,73.04
20040311,9.02,-5.1,0.0,0.44,0.0,75.82
20040312,15.8,-1.59,0.16,0.44,0.0,60.38
20040313,4.55,-4.51,0.17,0.44,0.01,66.69
20040314,4.73,-4.32,0.08,0.44,0.0,53.71
20040315,10.45,-1.58,0.54,0.44,0.01,78.0
20040316,9.92,-0.06,0.32,0.44,0.01,66.8
20040317,9.72,0.3,0.23,0.44,0.0,56.65
20040318,20.32,-1.91,0.06,0.43,0.0,73.98
20040319,11.69,1.12,0.01,0.43,0.0,66.67
20040320,7.19,-4.24,0.0,0.43,0.0,92.95
20040321,8.65,-4.19,0.0,0.43,0.0,77.21
20040322,10.87,-2.67,0.0,0.43,0.0,72.03
20040323,20.8,-1.71,0.28,0.42,0.01,93.73
20040324,20.57,5.57,0.55,0.42,0.01,93.99
20040325,15.57,2.39,0.04,0.42,0.01,81.89
20040326,21.03,3.16,0.76,0.42,0.01,73.88
20040327,14.2,-0.1,0.33,0.42,0.01,101.51
20040328,12.6,1.33,0.03,0.42,0.01,81.62
20040329,14.7,-2.6,0.0,0.42,0.0,107.49
20040330,23.27,-0.31,0.0,0.41,0.0,107.54
20040331,22.58,4.72,0.0,0.41,0.01,96.2
20040401,14.2,2.41,0.01,0.41,0.01,88.5
20040402,6.05,-1.41,1.11,0.41,0.01,69.53
20040403,14.54,-1.86,0.0,0.41,0.01,107.2
20040404,22.76,1.3,0.2,0.41,0.01,95.17
20040405,20.89,2.8,0.0,0.41,0.01,109.26
20040406,18.62,5.17,0.12,0.41,0.01,70.66
20040407,14.02,0.94,0.0,0.41,0.01,111.3
20040408,14.53,1.87,0.0,0.41,0.0,97.05
20040409,11.71,-2.16,0.0,0.41,0.0,111.14
20040410,11.06,-3.31,0.25,0.41,0.0,81.72
20040411,7.49,-3.83,0.0,0.4,0.0,86.98
20040412,19.39,-4.35,0.0,0.4,0.0,113.77
20040413,25.28,5.29,0.0,0.4,0.01,109.94
20040414,21.28,2.75,0.28,0.4,0.01,81.08
20040415,18.3,4.65,0.99,0.4,0.01,103.23
20040416,12.47,1.85,0.09,0.4,0.0,85.52
20040417,17.78,2.03,1.5,0.4,0.01,60.45
20040418,15.22,3.59,0.17,0.4,0.01,73.95
20040419,16.12,3.17,0.03,0.4,0.01,89.56
20040420,14.39,5.96,1.29,0.4,0.0,89.7
20040421,13.46,2.37,0.26,0.4,0.0,92.29
20040422,17.23,2.41,0.13,0.39,0.0,108.84
20040423,20.41,0.25,0.0,0.39,0.01,130.8
20040424,16.04,6.42,0.0,0.39,0.0,131.26
20040425,15.32,4.96,0.0,0.39,0.0,130.44
20040426,23.86,4.49,0.05,0.39,0.01,128.93
20040427,28.25,10.26,0.17,0.38,0.01,132.66
20040428,13.99,0.45,2.23,0.38,0.01,46.6
20040429,14.06,-1.16,0.66,0.38,0.0,127.03
20040430,12.98,1.53,0.18,0.38,0.0,96.23
20040501,17.06,2.24,0.0,0.38,0.0,139.05
20040502,25.08,1.17,0.05,0.38,0.0,127.74
20040503,20.77,8.81,0.77,0.38,0.01,96.32
20040504,25.21,5.68,0.07,0.38,0.01,118.57
20040505,20.01,6.12,0.9,0.38,0.01,132.18
20040506,19.24,4.79,0.12,0.38,0.01,129.62
20040507,27.11,10.18,0.0,0.38,0.01,125.1
20040508,27.1,10.52,0.26,0.38,0.01,96.07
20040509,21.94,4.94,0.02,0.38,0.0,121.76
20040510,15.47,1.61,0.38,0.38,0.0,98.62
20040511,10.17,-0.51,4.64,0.38,0.01,33.75
20040512,4.83,-1.42,1.24,0.38,0.0,71.7
20040513,10.62,-4.43,0.01,0.38,0.0,128.78
