,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20210101,7.94,-1.03,1.34,0.39,0.0,43.83
20210102,14.26,0.85,1.57,0.4,0.02,64.15
20210103,14.39,-1.97,0.02,0.4,0.03,59.2
20210104,16.9,-0.45,0.0,0.4,0.05,63.71
20210105,17.05,1.29,0.0,0.39,0.04,54.48
20210106,12.97,2.25,0.0,0.39,0.03,51.77
20210107,10.58,-2.15,0.0,0.39,0.01,65.61
20210108,8.46,-2.06,0.0,0.38,0.01,31.13
20210109,4.88,-2.1,0.06,0.38,0.0,23.46
20210110,1.65,-1.32,4.09,0.38,0.0,17.34
20210111,6.96,-3.62,0.43,0.38,0.0,56.39
20210112,11.74,-4.86,0.0,0.39,0.01,66.2
20210113,15.94,-5.86,0.0,0.39,0.02,64.66
20210114,12.5,0.64,0.0,0.38,0.02,65.24
20210115,10.99,-2.1,0.0,0.38,0.01,65.1
20210116,11.43,-3.68,0.0,0.38,0.01,43.23
20210117,13.65,-0.42,0.0,0.38,0.03,61.14
20210118,13.52,-1.4,0.0,0.38,0.03,64.14
20210119,10.74,1.23,0.0,0.38,0.01,42.87
20210120,14.05,1.85,0.0,0.38,0.01,36.6
20210121,15.69,5.27,0.0,0.38,0.02,40.41
20210122,11.59,1.47,0.06,0.38,0.02,24.56
20210123,13.85,-0.39,0.01,0.38,0.01,40.06
20210124,12.94,2.36,11.12,0.38,0.02,23.95
20210125,16.67,-0.15,2.49,0.41,0.08,73.89
20210126,7.2,-3.32,0.0,0.4,0.02,66.65
20210127,6.33,-4.84,0.01,0.4,0.0,72.95
20210128,7.84,-5.08,0.0,0.39,0.0,58.8
20210129,12.32,-1.52,0.18,0.39,0.01,38.45
20210130,22.19,5.42,0.83,0.39,0.13,78.45
20210131,14.73,1.61,0.0,0.39,0.05,79.45
20210201,16.03,-0.57,0.0,0.39,0.06,77.65
20210202,20.72,1.75,0.0,0.38,0.08,73.55
20210203,25.12,1.15,0.0,0.38,0.09,73.83
20210204,13.38,1.67,0.0,0.38,0.04,80.68
20210205,15.68,-1.01,0.0,0.38,0.05,83.15
20210206,16.05,-1.52,0.03,0.38,0.05,81.98
20210207,15.94,-2.74,0.12,0.38,0.03,56.06
20210208,8.66,-5.53,0.09,0.38,0.01,47.8
20210209,3.01,-6.85,0.02,0.38,0.0,35.11
20210210,1.09,-6.46,0.01,0.38,0.0,26.41
20210211,0.47,-7.1,0.0,0.38,0.0,81.17
20210212,-3.04,-8.22,0.01,0.38,0.0,52.34
20210213,-4.81,-10.0,0.07,0.38,0.0,53.64
20210214,-9.18,-14.18,0.4,0.38,0.0,34.08
20210215,-6.71,-15.89,0.01,0.38,0.0,82.16
20210216,-8.06,-14.98,1.41,0.38,0.0,28.55
20210217,-2.63,-10.24,0.87,0.38,0.0,57.09
20210218,0.98,-10.76,0.11,0.38,0.0,43.95
20210219,9.93,-8.45,0.0,0.38,0.0,96.77
20210220,14.47,-3.76,0.06,0.38,0.02,95.52
20210221,15.69,-0.95,0.0,0.38,0.04,98.23
20210222,20.18,-1.56,0.01,0.38,0.08,100.35
20210223,25.48,2.77,0.01,0.38,0.13,100.3
20210224,16.21,0.49,0.0,0.38,0.05,100.3
20210225,11.72,-2.7,0.01,0.38,0.01,41.81
20210226,21.08,-2.89,0.0,0.37,0.05,89.98
20210227,23.59,2.44,0.02,0.37,0.06,84.05
20210228,14.69,2.29,0.0,0.37,0.02,95.27
20210301,14.19,-1.01,0.0,0.37,0.03,71.95
20210302,18.55,-2.69,0.0,0.37,0.05,106.63
20210303,23.95,-0.91,0.0,0.37,0.07,107.91
20210304,24.94,4.15,0.04,0.37,0.06,68.88
20210305,14.8,4.93,0.03,0.36,0.01,44.48
20210306,18.98,3.61,0.0,0.36,0.04,105.8
20210307,20.62,2.9,0.0,0.36,0.05,101.78
20210308,22.76,4.57,0.0,0.36,0.05,85.16
