,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20140101,4.12,-4.37,0.01,0.37,0.0,29.8
20140102,7.78,-5.08,0.0,0.37,0.0,54.48
20140103,14.01,-3.31,0.0,0.37,0.01,55.04
20140104,4.74,-5.58,1.55,0.37,0.0,23.43
20140105,-4.91,-10.76,0.03,0.37,0.0,31.11
20140106,1.12,-12.21,0.0,0.37,0.0,42.88
20140107,9.51,-5.95,0.0,0.37,0.0,39.03
20140108,3.16,-3.09,0.0,0.37,0.0,47.7
20140109,9.57,-3.57,0.0,0.37,0.0,51.68
20140110,9.83,-1.55,0.0,0.37,0.0,57.66
20140111,13.93,-1.64,0.0,0.37,0.01,58.61
20140112,16.36,0.54,0.0,0.37,0.01,27.76
20140113,13.11,-2.49,0.0,0.37,0.0,60.46
20140114,6.76,-3.89,0.0,0.37,0.0,30.29
20140115,15.14,-4.25,0.0,0.37,0.01,52.5
20140116,10.8,-2.7,0.01,0.36,0.0,56.62
20140117,12.73,-4.46,0.0,0.36,0.0,60.95
20140118,14.01,-0.67,0.0,0.36,0.01,60.17
20140119,19.27,-1.24,0.0,0.36,0.01,61.79
20140120,11.26,-1.93,0.0,0.36,0.0,59.34
20140121,16.66,-5.47,0.0,0.36,0.01,62.45
20140122,7.81,-4.17,0.03,0.36,0.0,55.84
20140123,-5.15,-10.58,0.73,0.36,0.0,41.36
20140124,12.53,-6.6,0.0,0.36,0.0,57.89
20140125,14.11,-0.23,0.0,0.36,0.0,65.18
20140126,15.5,-4.29,0.0,0.36,0.01,67.51
20140127,-5.49,-8.63,0.34,0.36,0.0,24.33
20140128,1.5,-8.56,0.27,0.36,0.0,60.16
20140129,10.44,-5.74,0.0,0.36,0.0,61.67
20140130,12.35,-2.56,0.05,0.36,0.0,62.4
20140131,0.9,-5.15,0.0,0.36,0.0,36.88
20140201,2.01,-5.96,0.0,0.36,0.0,33.81
20140202,0.98,-6.57,0.0,0.36,0.0,70.75
20140203,6.94,-5.43,0.05,0.36,0.0,39.63
20140204,-1.02,-9.92,2.52,0.36,0.0,20.77
20140205,-10.56,-14.85,0.33,0.36,0.0,20.28
20140206,-6.34,-14.66,0.04,0.36,0.0,28.96
20140207,6.14,-9.73,0.0,0.36,0.0,36.16
20140208,11.8,-4.86,0.05,0.36,0.0,71.86
20140209,1.06,-7.53,0.76,0.37,0.0,20.34
20140210,-4.44,-9.0,0.31,0.37,0.0,30.2
20140211,4.65,-9.69,0.12,0.37,0.0,67.12
20140212,8.72,-3.57,0.0,0.37,0.0,69.77
20140213,16.72,-2.33,0.0,0.37,0.01,80.29
20140214,12.7,0.08,0.09,0.37,0.01,83.73
20140215,23.1,-0.63,0.0,0.36,0.03,78.84
20140216,19.91,-0.61,0.0,0.36,0.01,65.4
20140217,15.94,0.12,0.0,0.36,0.01,86.72
20140218,24.19,4.08,0.0,0.36,0.03,83.67
20140219,18.23,3.0,0.0,0.36,0.01,70.88
20140220,10.17,-2.88,0.18,0.36,0.0,78.8
20140221,15.32,-3.31,0.0,0.36,0.01,88.37
20140222,16.96,-1.53,0.0,0.36,0.01,89.26
20140223,7.49,-4.77,0.0,0.35,0.0,70.77
20140224,14.95,-6.95,0.0,0.35,0.01,77.75
20140225,4.57,-8.14,0.0,0.35,0.0,41.64
20140226,5.57,-8.14,0.0,0.35,0.0,94.91
20140227,17.61,-3.28,0.0,0.35,0.01,91.38
20140228,20.33,1.33,0.0,0.35,0.01,89.88
20140301,5.21,-10.38,0.58,0.35,0.0,23.28
20140302,-9.08,-12.31,1.66,0.35,0.0,22.36
20140303,5.95,-13.52,0.0,0.35,0.0,52.86
20140304,15.59,-3.68,0.75,0.36,0.0,71.82
20140305,10.01,-3.34,0.23,0.36,0.0,66.04
20140306,21.64,-2.68,0.0,0.36,0.02,98.59
20140307,14.87,-1.07,4.09,0.36,0.01,87.47
20140308,8.29,-3.6,1.49,0.36,0.0,67.7
20140309,19.3,-2.46,0.0,0.37,0.02,101.59
20140310,25.08,0.45,0.0,0.37,0.05,103.63
20140311,17.32,1.19,0.99,0.37,0.02,89.87
20140312,12.51,-2.09,0.0,0.36,0.01,109.75
20140313,21.48,-0.99,0.0,0.36,0.03,106.9
20140314,18.44,5.62,0.0,0.36,0.02,105.76
20140315,19.26,2.76,0.0,0.36,0.02,83.84
20140316,10.28,-1.25,0.0,0.36,0.01,102.89
20140317,23.87,0.04,0.0,0.35,0.03,81.7
20140318,15.42,0.71,0.0,0.35,0.01,85.95
20140319,14.58,-2.04,0.0,0.35,0.01,110.51
20140320,23.06,-0.37,0.0,0.35,0.02,114.21
20140321,15.3,3.31,0.0,0.35,0.0,92.97
20140322,12.02,-3.35,0.03,0.35,0.0,106.97
20140323,12.12,-4.84,0.3,0.35,0.0,99.02
