,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20040101,20.68,12.86,0.0,0.55,0.01,31.75
20040102,24.84,13.24,0.0,0.55,0.01,60.05
20040103,23.36,15.01,0.0,0.55,0.01,42.84
20040104,16.65,3.12,0.0,0.55,0.0,31.74
20040105,7.52,-2.11,0.0,0.55,0.0,52.65
20040106,3.55,-5.52,0.0,0.55,0.0,28.22
20040107,9.68,-0.49,0.0,0.55,0.0,37.56
20040108,19.13,3.38,0.0,0.55,0.01,70.39
20040109,16.95,1.57,0.0,0.55,0.01,72.23
20040110,18.12,1.12,0.0,0.55,0.01,76.25
20040111,15.26,2.33,0.0,0.55,0.0,64.89
20040112,17.51,4.92,0.0,0.55,0.0,46.87
20040113,21.48,8.15,0.0,0.55,0.01,65.45
20040114,17.59,9.75,13.43,0.56,0.0,24.95
20040115,18.94,12.37,7.61,0.6,0.04,18.48
20040116,17.82,12.83,13.06,0.61,0.01,16.95
20040117,16.33,4.25,0.11,0.62,0.13,61.52
20040118,7.33,-0.85,0.27,0.62,0.0,24.2
20040119,12.72,-3.27,0.0,0.62,0.1,81.28
20040120,15.61,-0.12,0.0,0.61,0.1,67.87
20040121,14.92,1.81,0.01,0.61,0.09,26.66
20040122,16.44,6.41,0.24,0.61,0.08,31.01
20040123,15.09,9.33,0.97,0.6,0.03,29.62
20040124,17.08,8.36,2.05,0.61,0.07,38.95
20040125,19.8,6.36,0.0,0.6,0.19,84.02
20040126,11.02,-1.98,0.01,0.6,0.04,84.12
20040127,12.84,-2.32,0.01,0.6,0.07,84.59
20040128,14.4,-0.67,0.0,0.59,0.06,81.91
20040129,18.15,5.55,0.0,0.59,0.09,47.26
20040130,13.59,3.32,0.0,0.59,0.06,32.31
20040131,17.14,2.98,0.0,0.59,0.07,66.66
20040201,18.91,5.26,0.07,0.59,0.1,68.2
20040202,13.73,-1.2,0.0,0.59,0.06,90.12
20040203,12.25,1.06,0.01,0.59,0.02,57.35
20040204,13.94,6.01,1.67,0.59,0.01,17.81
20040205,16.3,2.01,0.21,0.59,0.09,78.38
20040206,11.36,-0.57,0.27,0.59,0.03,93.0
20040207,16.01,-1.88,0.0,0.59,0.09,93.37
20040208,13.17,2.21,0.0,0.59,0.02,40.51
20040209,12.92,6.68,0.18,0.59,0.01,39.52
20040210,7.63,5.01,1.81,0.59,0.0,16.54
20040211,9.48,2.8,1.94,0.59,0.0,23.54
20040212,6.94,-3.18,0.19,0.59,0.0,33.86
20040213,7.68,-4.88,0.11,0.59,0.01,27.95
20040214,10.52,-3.74,0.0,0.59,0.02,95.83
20040215,15.23,1.48,0.0,0.59,0.09,93.42
20040216,19.76,0.05,0.0,0.59,0.12,93.27
20040217,20.73,2.33,0.0,0.59,0.17,100.73
20040218,21.4,3.8,0.0,0.58,0.11,99.82
20040219,25.62,7.27,0.0,0.58,0.12,82.65
20040220,20.15,5.84,0.0,0.58,0.07,82.64
20040221,20.8,4.26,0.0,0.58,0.06,92.4
20040222,18.65,6.52,4.89,0.58,0.02,26.44
20040223,21.23,10.94,8.75,0.59,0.14,84.48
20040224,13.65,2.37,15.54,0.62,0.04,34.23
20040225,9.86,-0.99,1.09,0.62,0.03,33.43
20040226,15.41,-3.8,0.0,0.62,0.21,108.22
20040227,19.35,1.26,0.0,0.62,0.27,107.85
20040228,13.5,6.53,2.05,0.62,0.01,22.54
20040229,18.76,5.51,7.73,0.62,0.3,105.7
20040301,20.95,3.08,0.0,0.62,0.41,110.41
20040302,18.33,6.48,0.56,0.62,0.07,29.84
20040303,24.42,14.62,2.2,0.62,0.21,27.85
20040304,22.79,9.58,13.58,0.63,0.27,54.65
20040305,22.15,7.26,0.0,0.63,0.55,98.09
20040306,23.58,3.5,0.02,0.62,0.54,117.17
20040307,19.1,8.02,0.0,0.62,0.21,116.74
20040308,20.9,5.52,0.0,0.61,0.26,107.59
20040309,22.7,6.89,0.0,0.61,0.44,118.91
20040310,23.56,5.51,0.0,0.6,0.41,118.85
20040311,18.38,10.05,8.37,0.61,0.11,65.98
20040312,13.79,9.19,23.13,0.64,0.04,36.18
20040313,20.19,9.75,2.17,0.66,0.27,28.43
20040314,20.46,10.4,3.09,0.66,0.42,76.52
20040315,24.41,10.33,0.81,0.65,0.68,108.66
