,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20170101,3.69,-3.93,0.0,0.59,0.0,30.06
20170102,4.92,0.35,1.34,0.59,-0.0,17.62
20170103,-0.61,-11.13,0.0,0.59,0.0,48.51
20170104,-8.05,-12.97,2.27,0.59,0.0,34.81
20170105,-9.13,-16.55,0.5,0.59,0.0,30.05
20170106,-8.18,-18.45,0.0,0.59,0.0,40.02
20170107,-4.88,-15.04,0.0,0.59,0.0,45.32
20170108,2.33,-14.4,0.0,0.59,0.0,45.88
20170109,5.22,-7.83,0.0,0.59,0.0,38.05
20170110,3.62,-1.77,1.0,0.59,-0.0,52.55
20170111,4.2,-8.57,0.0,0.59,0.0,38.8
20170112,-4.65,-12.2,0.0,0.59,0.0,32.55
20170113,-4.24,-9.04,0.01,0.59,0.0,28.58
20170114,-0.2,-6.87,0.06,0.59,0.0,30.86
20170115,-0.1,-4.01,6.15,0.59,0.0,10.35
20170116,2.0,-2.32,16.6,0.6,-0.0,16.54
20170117,0.69,-6.98,0.05,0.6,0.0,50.12
20170118,5.93,-6.7,0.0,0.61,0.0,48.84
20170119,5.88,0.66,0.23,0.61,-0.0,16.12
20170120,5.88,1.8,1.71,0.62,-0.0,16.82
20170121,10.38,-0.68,0.05,0.62,0.01,57.43
20170122,5.3,-2.86,0.01,0.62,0.0,36.98
20170123,6.59,-3.25,0.0,0.62,0.0,45.48
20170124,6.97,-2.46,0.65,0.62,0.0,45.83
20170125,0.94,-3.99,0.03,0.62,0.0,32.02
20170126,0.52,-4.95,0.0,0.61,0.0,54.26
20170127,5.19,-6.49,0.0,0.61,0.0,61.81
20170128,5.88,-3.28,0.0,0.61,0.0,52.8
20170129,8.24,-1.63,0.0,0.61,0.0,50.24
20170130,13.65,-1.97,0.0,0.61,0.02,58.93
20170131,9.15,-1.5,0.0,0.61,0.02,43.29
20170201,2.97,-5.6,0.0,0.61,0.0,31.73
20170202,-1.69,-6.22,0.0,0.61,0.0,55.69
20170203,-0.04,-6.09,0.0,0.6,0.0,66.91
20170204,8.4,-4.57,0.0,0.6,0.0,63.8
20170205,3.76,-3.83,0.0,0.6,0.0,65.55
20170206,7.64,-1.36,0.0,0.6,0.0,24.48
20170207,3.62,-5.39,0.01,0.6,0.0,42.88
20170208,-2.69,-8.49,0.02,0.6,0.0,53.62
20170209,1.55,-9.88,0.0,0.6,0.0,66.9
20170210,15.12,-2.02,0.0,0.6,0.04,64.52
20170211,11.83,2.24,0.0,0.6,0.01,58.08
20170212,9.56,-0.94,0.0,0.6,0.02,71.77
20170213,9.45,-0.31,0.0,0.59,0.01,32.68
20170214,11.4,-2.13,0.0,0.59,0.04,71.68
20170215,11.38,-3.95,0.03,0.59,0.03,76.65
20170216,19.42,0.19,0.0,0.59,0.12,73.57
20170217,20.05,1.49,0.0,0.59,0.15,80.97
20170218,18.21,0.01,0.0,0.59,0.11,80.05
20170219,19.23,6.55,0.15,0.59,0.09,58.27
20170220,16.31,6.42,6.17,0.6,0.03,34.31
20170221,19.96,2.26,0.0,0.6,0.21,82.91
20170222,22.02,7.28,0.01,0.59,0.23,76.26
20170223,9.61,1.24,4.24,0.59,0.01,48.19
20170224,0.74,-4.7,1.02,0.6,0.0,38.45
20170225,4.4,-6.65,0.0,0.59,0.0,85.19
20170226,9.71,-3.18,0.02,0.59,0.05,85.43
20170227,13.72,-3.02,0.0,0.59,0.06,62.71
20170228,11.83,1.47,0.48,0.59,0.02,51.34
20170301,8.83,-2.48,0.0,0.59,0.02,86.65
20170302,9.3,-3.71,0.0,0.59,0.04,86.3
20170303,13.73,-5.06,0.0,0.59,0.05,91.86
20170304,20.08,1.04,0.0,0.59,0.24,92.85
20170305,18.4,10.25,0.0,0.59,0.13,42.22
20170306,24.62,5.22,3.78,0.59,0.35,84.08
20170307,13.61,-0.67,0.0,0.59,0.12,92.27
20170308,18.11,-1.27,0.0,0.58,0.23,97.26
20170309,9.91,-0.27,0.0,0.58,0.02,66.73
20170310,0.82,-6.4,0.0,0.58,0.0,82.27
20170311,-0.33,-4.74,0.22,0.58,0.0,34.65
20170312,3.48,-5.08,0.0,0.58,0.0,39.97
20170313,0.66,-4.93,0.01,0.58,0.0,72.73
20170314,0.21,-5.11,0.39,0.58,0.0,55.58
20170315,5.97,-4.36,0.0,0.58,0.0,66.8
20170316,19.62,-2.4,0.0,0.58,0.12,100.2
20170317,19.33,4.81,0.0,0.57,0.23,92.74
20170318,16.36,0.51,0.0,0.57,0.2,99.07
20170319,28.59,4.46,0.0,0.56,0.39,103.2
20170320,22.08,8.61,0.0,0.56,0.29,99.23
20170321,12.6,3.92,0.0,0.56,0.04,86.68
20170322,13.33,1.21,0.0,0.56,0.07,83.39
20170323,22.98,6.79,0.17,0.55,0.17,88.9
20170324,21.15,5.86,10.12,0.56,0.19,55.44
20170325,6.92,4.33,9.28,0.59,0.0,29.32
20170326,12.48,3.74,2.01,0.59,0.08,54.27
20170327,12.97,5.98,0.35,0.59,0.08,50.88
20170328,16.15,2.01,0.13,0.58,0.22,55.68
20170329,8.07,4.83,47.13,0.64,0.0,21.01
20170330,8.94,3.52,5.87,0.66,0.0,26.75
20170331,10.33,3.15,0.44,0.65,0.05,56.67
20170401,10.56,2.99,2.16,0.64,0.05,55.32
20170402,14.34,6.01,5.38,0.65,0.07,38.07
20170403,16.27,6.83,7.09,0.66,0.18,71.66
20170404,12.2,3.84,11.24,0.66,0.04,20.83
20170405,15.39,5.95,4.22,0.67,0.3,92.04
20170406,14.73,2.7,0.01,0.66,0.37,120.45
20170407,17.83,2.02,0.0,0.66,0.45,118.38
20170408,24.58,7.46,0.0,0.65,0.75,95.75
20170409,23.4,12.2,3.19,0.64,0.48,77.13
20170410,18.23,2.18,0.16,0.64,0.52,116.83
20170411,18.39,-0.85,0.0,0.64,0.55,129.19
20170412,23.55,7.72,1.18,0.63,0.44,67.12
20170413,24.46,14.39,0.07,0.63,0.63,86.39
20170414,24.72,14.81,3.17,0.63,0.56,54.9
20170415,26.57,14.87,6.38,0.63,0.69,80.97
20170416,21.58,9.19,3.1,0.64,0.79,47.55
20170417,22.5,7.51,0.0,0.63,0.88,125.07
20170418,24.81,10.7,5.46,0.63,0.69,107.3
20170419,26.11,11.9,10.79,0.64,0.87,115.41
20170420,19.75,8.9,0.97,0.65,0.8,130.47
20170421,13.19,6.53,0.12,0.64,0.11,34.86
20170422,18.07,5.9,0.02,0.63,0.65,127.98
20170423,20.58,4.49,0.0,0.63,0.93,138.4
20170424,22.99,6.76,0.0,0.62,0.97,133.88
