,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20140101,9.4,-5.35,0.0,0.36,0.0,46.09
20140102,7.88,-5.62,0.0,0.36,0.0,58.09
20140103,17.05,-3.04,0.0,0.36,0.0,56.41
20140104,6.52,-5.7,0.07,0.35,0.0,29.39
20140105,-2.04,-9.92,0.01,0.35,0.0,40.02
20140106,1.75,-9.95,0.0,0.35,0.0,52.82
20140107,9.58,-5.37,0.0,0.35,0.0,56.8
20140108,4.21,-3.7,0.0,0.35,0.0,49.45
20140109,13.08,-4.35,0.0,0.35,0.0,56.96
20140110,11.55,-0.48,0.0,0.35,0.0,61.38
20140111,15.51,-1.99,0.0,0.35,0.0,62.59
20140112,18.48,-0.12,0.0,0.35,0.0,38.84
20140113,13.16,-3.63,0.0,0.35,0.0,62.72
20140114,7.23,-4.24,0.0,0.35,0.0,50.01
20140115,13.58,-4.53,0.0,0.35,0.0,56.89
20140116,11.05,-0.31,0.0,0.35,0.0,62.73
20140117,11.87,-3.85,0.0,0.35,0.0,64.89
20140118,15.37,-1.04,0.0,0.35,0.0,63.67
20140119,20.46,-1.24,0.0,0.35,0.0,64.45
20140120,12.12,-1.37,0.0,0.34,0.0,63.73
20140121,18.1,-4.44,0.0,0.34,0.0,66.47
20140122,8.65,-4.43,0.0,0.34,0.0,56.77
20140123,-2.15,-9.36,0.28,0.34,0.0,28.64
20140124,13.29,-7.13,0.0,0.34,0.0,60.02
20140125,15.4,-0.48,0.0,0.34,0.0,69.68
20140126,15.83,-2.3,0.0,0.34,0.0,68.57
20140127,-3.64,-8.95,0.04,0.34,0.0,37.33
20140128,1.05,-9.1,0.08,0.34,0.0,65.26
20140129,9.62,-4.69,0.0,0.34,0.0,72.14
20140130,14.01,-0.95,0.01,0.34,0.0,56.89
20140131,4.83,-2.3,0.0,0.34,0.0,52.02
20140201,2.13,-5.2,0.0,0.34,0.0,37.2
20140202,2.0,-6.53,0.0,0.34,0.0,73.0
20140203,8.93,-5.77,0.03,0.34,0.0,47.76
20140204,1.02,-8.31,0.94,0.34,0.0,24.23
20140205,-8.78,-14.23,0.9,0.34,0.0,30.69
20140206,-3.13,-14.75,0.12,0.34,0.0,25.09
20140207,9.66,-9.42,0.0,0.34,0.0,51.89
20140208,15.91,-1.37,0.0,0.34,0.0,75.66
20140209,4.58,-7.41,0.35,0.35,0.0,21.69
20140210,-1.72,-7.63,0.01,0.35,0.0,32.25
20140211,4.65,-6.1,0.04,0.35,0.0,77.16
20140212,9.68,-3.65,0.0,0.35,0.0,74.76
20140213,19.21,-0.2,0.0,0.34,0.0,83.41
20140214,13.34,2.1,0.0,0.34,0.0,86.2
20140215,24.42,0.42,0.0,0.34,0.0,74.66
20140216,21.19,0.9,0.0,0.34,0.0,70.61
20140217,16.62,2.36,0.0,0.34,0.0,87.17
20140218,24.44,4.64,0.0,0.34,0.0,87.76
20140219,19.31,2.91,0.0,0.34,0.0,80.27
20140220,12.56,-0.33,0.01,0.34,0.0,83.69
20140221,16.01,-3.7,0.0,0.34,0.0,85.1
20140222,19.94,-0.45,0.0,0.34,0.0,90.31
20140223,9.05,-2.51,0.0,0.34,0.0,85.86
20140224,20.44,-4.7,0.0,0.34,0.0,91.65
20140225,7.77,-7.78,0.0,0.34,0.0,44.6
20140226,7.75,-8.56,0.0,0.34,0.0,97.24
20140227,20.05,-3.55,0.16,0.34,0.0,94.64
20140228,22.71,3.77,0.01,0.34,0.0,95.74
20140301,19.81,-5.56,1.4,0.34,0.0,26.5
20140302,-6.37,-10.97,0.86,0.34,0.0,19.17
20140303,7.97,-10.18,0.57,0.34,0.0,74.68
20140304,18.45,-3.09,0.07,0.34,0.0,84.51
20140305,10.06,-2.18,0.39,0.34,0.0,52.35
20140306,21.89,-2.07,0.0,0.34,0.0,102.24
20140307,20.27,0.37,0.01,0.34,0.0,86.66
20140308,10.06,-2.1,0.04,0.34,0.0,67.74
20140309,19.35,-2.24,0.0,0.34,0.0,108.88
20140310,25.72,0.45,0.0,0.34,0.0,108.95
20140311,21.42,1.16,0.03,0.34,0.0,104.34
20140312,12.58,-1.93,0.0,0.34,0.0,111.88
20140313,20.44,-0.92,0.0,0.34,0.0,108.2
20140314,18.24,4.6,0.0,0.34,0.0,108.32
20140315,20.33,2.1,0.03,0.34,0.0,69.96
20140316,10.33,-0.55,0.0,0.34,0.0,101.19
20140317,24.33,0.26,0.0,0.34,0.0,88.08
20140318,16.74,0.4,0.0,0.34,0.0,103.51
20140319,14.75,-2.18,0.0,0.34,0.0,112.27
20140320,24.81,-0.8,0.0,0.34,0.0,118.3
20140321,17.19,5.9,0.0,0.34,0.0,107.45
20140322,15.39,-0.72,0.0,0.34,0.0,108.95
20140323,13.3,-3.74,0.0,0.34,0.0,105.44
20140324,13.47,-0.24,0.0,0.34,0.0,120.35
20140325,17.8,-2.02,0.0,0.34,0.0,120.16
20140326,23.89,4.16,0.42,0.34,0.0,91.0
20140327,22.73,8.9,0.01,0.34,0.0,114.91
20140328,17.88,4.99,0.0,0.34,0.0,116.42
20140329,22.27,1.36,0.0,0.34,0.0,117.02
20140330,27.94,6.53,0.0,0.34,0.0,88.67
20140331,23.55,6.9,0.0,0.34,0.0,131.12
20140401,23.87,0.32,0.0,0.34,0.0,127.12
20140402,28.92,5.33,0.0,0.34,0.0,130.61
20140403,18.6,1.38,0.0,0.34,0.0,90.28
20140404,18.78,-0.13,0.0,0.34,0.0,123.2
20140405,14.34,3.12,0.44,0.34,0.0,55.42
20140406,16.01,2.13,1.55,0.34,0.0,105.18
20140407,14.58,4.18,0.03,0.34,0.0,109.71
20140408,22.12,2.56,0.0,0.34,0.0,135.9
20140409,30.36,5.13,0.0,0.34,0.0,134.88
20140410,25.32,10.1,0.0,0.34,0.0,124.52
20140411,28.51,6.33,0.0,0.34,0.0,132.08
20140412,32.71,11.94,0.0,0.34,0.0,129.06
20140413,17.56,-0.77,0.99,0.34,0.0,104.41
20140414,8.25,-1.98,0.18,0.34,0.0,117.82
20140415,21.08,-2.4,0.0,0.34,0.0,137.77
20140416,23.0,5.5,0.0,0.34,0.0,119.19
20140417,12.38,3.05,0.89,0.34,0.0,74.08
20140418,25.9,1.55,0.0,0.34,0.0,137.76
20140419,28.26,11.28,0.0,0.34,0.0,94.09
20140420,26.48,10.9,2.5,0.34,0.0,111.56
20140421,26.71,11.44,0.0,0.34,0.0,135.23
20140422,29.76,10.5,0.0,0.34,0.0,139.48
20140423,31.9,14.67,0.17,0.34,0.0,115.41
20140424,23.99,7.44,0.02,0.34,0.0,141.27
20140425,31.12,7.56,0.06,0.34,0.0,125.09
