,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20060101,16.99,3.12,0.0,0.47,0.04,48.77
20060102,10.55,2.12,0.0,0.47,0.01,49.08
20060103,17.22,0.21,0.0,0.46,0.03,33.08
20060104,13.49,2.59,0.0,0.46,0.03,52.18
20060105,10.65,0.75,0.0,0.46,0.01,52.24
20060106,10.9,-4.73,0.0,0.46,0.01,53.16
20060107,17.79,1.76,0.0,0.46,0.04,41.02
20060108,16.51,2.57,0.0,0.46,0.05,52.76
20060109,2.7,-0.99,0.77,0.46,0.0,22.16
20060110,7.66,-4.62,0.58,0.46,0.0,52.72
20060111,14.19,-3.13,0.0,0.46,0.02,53.22
20060112,11.84,-3.12,0.94,0.46,0.01,51.37
20060113,8.99,-1.6,0.0,0.46,0.0,57.96
20060114,14.36,-1.88,0.0,0.46,0.02,55.97
20060115,16.44,1.62,0.0,0.46,0.03,57.64
20060116,8.22,-0.44,0.0,0.46,0.0,28.95
20060117,7.59,-4.85,0.0,0.46,0.0,59.98
20060118,14.8,-2.01,0.0,0.46,0.02,55.26
20060119,10.54,1.07,0.0,0.46,0.01,37.34
20060120,3.86,-3.11,0.8,0.46,0.0,12.09
20060121,9.67,-3.84,0.0,0.46,0.01,56.18
20060122,11.4,-1.55,0.05,0.46,0.02,60.31
20060123,10.74,-3.44,0.0,0.46,0.01,52.51
20060124,15.76,-1.1,0.0,0.46,0.03,63.97
20060125,13.67,-0.17,0.0,0.45,0.02,62.7
20060126,14.81,2.24,0.06,0.45,0.02,35.76
20060127,15.76,2.79,0.21,0.45,0.03,57.45
20060128,17.55,4.32,1.28,0.45,0.04,39.02
20060129,14.84,-0.53,0.0,0.45,0.03,62.71
20060130,11.4,-0.7,0.0,0.45,0.02,67.23
20060131,17.01,-0.42,0.0,0.45,0.04,68.88
20060201,14.37,-0.0,0.0,0.45,0.03,68.49
20060202,16.25,1.3,0.0,0.45,0.03,66.3
20060203,9.55,-1.06,0.0,0.45,0.01,71.2
20060204,6.4,-5.23,0.0,0.45,0.0,69.87
20060205,9.65,-3.15,0.0,0.45,0.0,67.16
20060206,6.34,-4.03,0.0,0.45,0.0,53.68
20060207,9.08,-3.95,0.0,0.45,0.0,59.6
20060208,3.15,-4.87,0.0,0.45,0.0,70.27
20060209,9.66,-5.42,0.0,0.45,0.0,64.81
20060210,6.73,-3.83,0.0,0.45,0.0,71.07
20060211,-0.52,-6.06,0.0,0.45,0.0,43.27
20060212,3.62,-5.99,0.0,0.45,0.0,77.41
20060213,14.53,-4.85,0.0,0.45,0.01,77.2
20060214,14.75,-2.52,0.0,0.45,0.02,79.09
20060215,8.98,-2.14,0.0,0.45,0.01,40.16
20060216,-0.36,-6.67,0.14,0.45,0.0,36.09
20060217,-4.23,-11.32,0.0,0.45,0.0,41.13
20060218,-6.45,-14.41,0.0,0.45,0.0,74.39
20060219,-2.59,-10.55,0.0,0.45,0.0,27.04
20060220,4.81,-8.55,0.0,0.45,0.0,80.7
20060221,6.83,-4.45,0.0,0.45,0.0,81.39
20060222,11.55,-3.26,0.0,0.45,0.01,85.02
20060223,14.8,-1.36,0.0,0.45,0.03,79.29
20060224,18.48,-0.9,0.18,0.45,0.04,84.94
20060225,7.12,-4.01,0.0,0.45,0.0,88.51
20060226,11.9,-4.85,0.0,0.45,0.02,86.52
20060227,19.94,2.02,0.0,0.45,0.05,80.39
20060228,25.64,2.37,0.0,0.45,0.1,71.55
20060301,26.19,8.25,0.0,0.45,0.11,72.72
20060302,15.47,3.22,0.0,0.44,0.03,79.2
20060303,13.76,-2.3,0.07,0.44,0.02,82.08
20060304,14.78,3.29,4.05,0.45,0.02,55.7
20060305,20.69,5.06,0.0,0.45,0.08,86.6
20060306,21.26,1.52,0.0,0.45,0.08,85.79
20060307,23.23,6.29,0.12,0.45,0.04,43.02
20060308,23.15,6.08,0.34,0.45,0.08,71.81
20060309,12.18,3.74,5.2,0.45,0.02,50.06
20060310,19.97,2.88,0.0,0.45,0.06,59.62
20060311,19.33,4.97,0.62,0.45,0.07,83.98
20060312,25.75,3.98,0.49,0.45,0.15,81.29
20060313,10.09,0.68,0.0,0.45,0.02,86.1
20060314,15.34,-2.42,0.0,0.45,0.05,104.7
20060315,17.17,2.19,0.0,0.45,0.04,54.99
20060316,13.46,0.76,0.0,0.44,0.03,99.77
20060317,11.19,-2.45,0.41,0.44,0.01,82.55
20060318,8.35,1.73,8.02,0.45,0.0,24.04
20060319,4.8,2.29,10.9,0.47,0.0,20.87
20060320,3.42,-0.03,14.22,0.48,0.0,23.62
20060321,3.87,-2.48,0.31,0.49,0.0,35.34
20060322,3.36,-4.09,2.33,0.49,0.0,39.05
20060323,6.21,-5.31,0.94,0.48,0.01,109.57
20060324,9.2,-5.76,0.55,0.48,0.07,110.12
20060325,11.14,-4.67,0.0,0.48,0.12,96.74
20060326,18.03,0.26,1.21,0.48,0.23,78.65
20060327,15.99,2.91,0.19,0.48,0.24,88.29
20060328,18.5,-1.2,0.0,0.47,0.34,116.84
20060329,20.21,5.97,0.01,0.47,0.17,87.25
20060330,25.4,10.58,3.95,0.47,0.4,79.71
20060331,22.15,7.58,0.0,0.47,0.4,120.62
20060401,27.15,6.86,9.82,0.47,0.39,111.77
20060402,23.45,10.65,1.4,0.48,0.82,115.69
20060403,17.06,5.63,0.41,0.47,0.33,115.5
20060404,20.37,2.45,0.0,0.47,0.37,91.73
20060405,28.09,10.43,0.0,0.46,0.49,106.74
20060406,28.13,13.73,1.3,0.46,0.49,90.64
20060407,13.53,7.36,5.81,0.46,0.03,37.03
20060408,15.8,1.94,0.0,0.47,0.26,127.29
20060409,23.1,1.89,0.0,0.46,0.4,129.37
20060410,27.08,8.51,0.0,0.45,0.48,120.72
20060411,28.28,13.32,0.01,0.45,0.32,94.87
20060412,28.15,8.06,0.0,0.45,0.43,132.44
20060413,35.51,15.3,0.35,0.45,0.51,130.25
20060414,32.65,19.24,0.0,0.44,0.35,103.7
20060415,35.02,16.48,0.0,0.44,0.32,115.14
20060416,30.69,15.7,0.0,0.44,0.2,134.54
20060417,31.92,12.06,0.0,0.43,0.17,137.27
20060418,25.94,11.15,0.05,0.43,0.12,137.77
20060419,22.64,5.15,0.0,0.43,0.09,139.82
20060420,24.19,6.63,0.0,0.43,0.09,135.28
20060421,27.8,8.96,0.0,0.43,0.11,137.88
20060422,33.4,11.8,0.0,0.42,0.13,125.19
20060423,33.37,17.94,10.11,0.43,0.11,128.5
20060424,26.22,10.12,12.9,0.45,0.12,76.38
20060425,12.81,4.6,0.09,0.46,0.12,42.92
20060426,17.11,1.58,0.11,0.46,0.3,135.87
20060427,24.17,4.38,0.0,0.45,0.46,140.07
20060428,19.37,11.41,32.48,0.48,0.12,31.84
20060429,17.32,10.45,3.19,0.52,0.27,59.59
20060430,21.69,7.49,0.47,0.5,1.07,128.49
20060501,22.75,10.0,0.36,0.49,0.85,104.73
20060502,27.27,8.45,0.25,0.48,1.34,131.14
20060503,22.26,12.95,7.36,0.48,0.34,65.55
20060504,16.78,9.11,10.25,0.5,0.2,55.06
20060505,17.19,9.37,0.73,0.5,0.46,46.45
20060506,15.4,8.44,7.52,0.5,0.19,44.32
20060507,19.78,8.19,1.87,0.5,0.68,45.35
20060508,25.93,12.82,10.11,0.5,0.97,114.52
20060509,25.15,16.02,12.64,0.52,1.33,134.34
20060510,17.73,9.76,2.52,0.52,0.59,91.35
20060511,19.46,6.66,0.0,0.51,1.02,138.83
20060512,23.19,5.18,0.0,0.49,1.36,142.25
20060513,25.15,9.67,0.0,0.48,1.58,144.3
20060514,20.44,9.3,0.0,0.48,0.9,126.71
20060515,21.4,8.38,0.03,0.48,0.79,124.64
20060516,23.16,8.65,0.0,0.47,0.85,146.61
20060517,27.86,9.19,0.0,0.46,1.02,154.26
20060518,29.65,11.22,0.0,0.46,0.99,139.88
20060519,37.12,14.79,0.0,0.45,1.11,154.11
20060520,29.98,16.38,0.57,0.45,0.52,113.66
20060521,31.92,16.69,2.3,0.45,0.51,125.57
20060522,31.68,17.69,3.72,0.45,0.54,113.88
20060523,33.17,19.0,1.35,0.45,0.72,138.46
20060524,35.26,19.3,0.0,0.45,0.77,156.72
20060525,35.26,16.9,1.08,0.44,0.57,158.71
20060526,32.62,21.01,5.75,0.45,0.56,115.88
20060527,34.75,21.26,0.05,0.45,0.59,149.55
20060528,30.48,23.11,0.01,0.45,0.26,135.12
20060529,33.14,21.12,5.24,0.45,0.38,121.83
20060530,25.56,20.39,15.75,0.47,0.39,80.82
20060531,29.48,18.25,7.49,0.48,1.21,133.89
20060601,27.09,18.39,8.15,0.49,1.15,104.14
20060602,29.25,16.73,0.0,0.48,2.24,155.33
20060603,30.0,15.83,0.01,0.47,1.73,97.55
20060604,33.07,17.19,0.1,0.46,1.36,148.17
20060605,28.89,18.83,9.4,0.46,0.53,100.96
20060606,32.88,19.97,2.39,0.48,1.73,156.94
20060607,34.3,20.03,0.0,0.46,1.74,153.94
20060608,34.18,18.59,0.0,0.45,1.13,144.58
20060609,36.62,19.39,0.01,0.45,0.79,154.86
20060610,38.76,21.37,0.38,0.44,0.57,95.74
20060611,34.51,19.84,7.22,0.45,0.39,138.39
20060612,28.32,17.73,6.82,0.45,0.47,96.84
20060613,31.65,15.4,0.0,0.45,0.88,159.37
20060614,34.89,15.83,0.0,0.45,0.76,160.37
20060615,35.15,18.83,0.05,0.44,0.52,130.68
20060616,34.81,21.89,17.36,0.45,0.32,142.0
20060617,29.34,18.36,6.99,0.48,0.99,116.81
20060618,32.5,16.01,1.08,0.47,1.84,162.59
20060619,34.74,19.22,2.26,0.46,1.37,145.7
20060620,35.38,20.55,0.6,0.45,1.1,144.3
20060621,30.92,22.26,33.72,0.48,0.8,122.0
20060622,27.37,19.86,2.68,0.51,0.82,142.13
20060623,28.8,18.8,0.33,0.5,1.84,145.38
20060624,30.5,17.33,0.02,0.48,2.03,151.78
20060625,29.11,17.24,0.09,0.48,1.6,148.65
20060626,28.87,14.3,0.01,0.46,1.13,153.36
20060627,31.5,15.69,0.01,0.46,1.07,146.72
20060628,34.83,17.97,0.49,0.45,0.84,140.41
20060629,35.92,18.12,0.37,0.45,0.65,138.28
20060630,36.48,18.44,0.05,0.44,0.49,152.88
20060701,36.37,20.71,0.0,0.44,0.35,148.15
20060702,36.62,22.1,1.37,0.43,0.24,135.06
20060703,37.33,23.26,0.33,0.43,0.2,125.54
20060704,31.92,21.6,4.54,0.43,0.14,131.8
20060705,32.04,17.45,0.0,0.44,0.23,148.65
20060706,32.09,16.3,0.0,0.43,0.19,145.7
20060707,32.29,16.82,0.02,0.43,0.15,141.84
20060708,29.97,19.47,6.51,0.44,0.08,105.16
20060709,32.36,18.37,12.37,0.45,0.16,72.49
20060710,31.64,19.7,5.57,0.47,0.75,106.73
20060711,34.24,21.96,2.29,0.46,0.95,141.79
20060712,36.18,22.9,2.48,0.46,1.1,135.73
20060713,38.43,23.15,1.72,0.45,1.0,155.91
20060714,37.1,22.69,1.17,0.45,0.75,154.31
20060715,38.02,22.17,0.33,0.45,0.58,155.24
20060716,40.72,24.25,0.0,0.44,0.44,156.66
20060717,42.34,25.4,0.0,0.43,0.29,153.15
20060718,43.19,24.81,0.01,0.43,0.19,146.78
20060719,43.07,26.33,0.0,0.42,0.14,142.98
20060720,43.71,25.65,0.01,0.42,0.11,147.59
20060721,30.45,21.43,0.71,0.42,0.03,119.99
20060722,32.29,19.19,0.0,0.42,0.06,133.29
20060723,33.95,18.73,0.0,0.41,0.06,152.02
20060724,36.87,20.26,0.0,0.41,0.05,152.05
20060725,40.33,23.65,0.05,0.41,0.05,146.03
20060726,39.42,26.85,8.91,0.41,0.03,113.45
20060727,29.17,22.96,14.99,0.45,0.26,65.7
20060728,35.13,22.19,1.27,0.45,0.9,127.88
20060729,36.41,23.32,0.0,0.45,0.74,149.2
20060730,37.87,24.06,0.0,0.45,0.54,147.63
20060731,38.55,24.81,0.0,0.44,0.33,151.16
20060801,37.66,25.57,0.01,0.43,0.18,143.27
20060802,35.23,22.3,16.03,0.44,0.11,106.05
20060803,32.8,20.12,5.5,0.46,0.97,123.59
20060804,33.19,20.15,0.01,0.45,0.59,140.98
20060805,38.98,22.69,0.0,0.45,0.67,145.2
20060806,40.33,24.19,0.29,0.44,0.46,142.91
20060807,39.06,23.98,1.74,0.44,0.26,132.02
20060808,37.12,24.58,0.0,0.43,0.19,135.39
20060809,41.37,25.21,0.0,0.43,0.15,144.83
20060810,41.69,24.36,4.48,0.42,0.1,95.84
20060811,36.39,22.51,0.69,0.43,0.13,143.67
20060812,37.51,23.17,0.0,0.42,0.1,139.99
20060813,38.8,24.06,18.32,0.43,0.08,109.52
20060814,29.36,20.85,7.21,0.47,0.49,70.35
20060815,30.35,17.58,0.06,0.46,0.63,130.52
20060816,32.81,22.45,4.32,0.45,0.48,98.1
20060817,35.65,22.95,2.44,0.45,0.58,121.08
20060818,36.73,24.42,7.91,0.45,0.5,107.2
20060819,27.93,21.48,16.21,0.48,0.32,79.47
20060820,29.95,19.6,0.08,0.48,1.22,108.79
20060821,23.58,20.13,20.31,0.5,0.27,74.14
20060822,31.3,18.26,0.4,0.5,1.54,127.02
20060823,31.93,20.87,0.02,0.48,1.25,127.4
20060824,33.92,21.69,0.18,0.48,1.16,130.96
20060825,35.43,24.05,5.67,0.47,0.98,121.3
20060826,25.22,21.01,23.28,0.49,0.37,51.88
20060827,26.05,20.24,5.89,0.52,0.46,67.12
20060828,27.03,16.12,0.19,0.51,1.17,101.25
20060829,25.92,14.21,0.01,0.49,1.02,113.44
20060830,29.12,15.61,0.0,0.48,1.33,132.74
20060831,29.75,16.73,1.16,0.48,0.89,121.13
20060901,27.88,17.88,6.06,0.48,0.76,84.89
20060902,23.12,15.29,1.64,0.48,0.33,47.84
20060903,26.67,12.89,0.0,0.48,0.88,118.29
20060904,26.33,14.86,0.0,0.47,0.74,125.82
20060905,27.22,12.42,0.01,0.46,0.59,119.43
20060906,28.45,13.91,0.0,0.46,0.63,110.4
20060907,28.75,14.63,0.32,0.45,0.48,109.37
20060908,26.37,16.32,2.79,0.45,0.19,54.13
20060909,28.89,17.53,2.6,0.46,0.31,68.09
20060910,28.95,17.48,2.85,0.46,0.31,89.74
20060911,25.57,15.74,0.07,0.46,0.34,49.03
20060912,24.24,13.4,0.0,0.45,0.31,74.8
20060913,29.05,11.54,0.0,0.45,0.42,118.48
20060914,30.53,14.1,0.0,0.45,0.36,113.57
20060915,32.08,17.3,4.65,0.45,0.26,103.13
20060916,33.09,19.76,12.4,0.46,0.45,115.13
20060917,25.98,12.69,0.98,0.47,0.46,109.28
20060918,23.23,9.37,0.02,0.46,0.42,112.89
20060919,22.67,6.65,0.0,0.46,0.32,113.31
20060920,29.14,11.08,0.0,0.45,0.42,106.38
20060921,25.16,14.4,5.3,0.46,0.14,26.58
20060922,27.05,12.15,0.02,0.46,0.4,105.64
20060923,22.02,11.08,1.09,0.45,0.23,86.12
20060924,21.76,10.69,0.0,0.45,0.22,107.34
20060925,27.39,9.59,0.0,0.45,0.29,109.41
20060926,29.15,13.55,0.0,0.45,0.29,108.92
20060927,22.2,11.8,0.0,0.45,0.1,65.45
20060928,18.83,6.55,0.0,0.45,0.1,104.25
20060929,27.12,8.86,0.0,0.45,0.12,80.67
20060930,30.18,12.96,0.0,0.45,0.2,95.73
20061001,34.06,15.33,0.0,0.44,0.19,101.12
20061002,34.17,18.8,0.0,0.44,0.18,85.73
20061003,35.25,19.52,0.0,0.44,0.16,99.41
20061004,24.84,13.64,0.0,0.43,0.07,56.05
20061005,25.04,10.26,0.0,0.43,0.07,95.63
20061006,28.3,13.74,0.0,0.43,0.08,88.84
20061007,29.3,13.92,0.0,0.43,0.08,88.29
20061008,28.91,13.19,0.0,0.43,0.08,72.87
20061009,19.06,10.44,0.92,0.43,0.02,30.68
20061010,14.78,5.98,9.08,0.45,0.01,12.58
20061011,16.9,3.94,0.33,0.45,0.06,49.45
20061012,13.22,1.27,1.58,0.45,0.04,90.74
20061013,16.84,1.69,0.0,0.45,0.08,89.08
20061014,20.44,3.91,0.09,0.45,0.09,82.18
20061015,16.58,12.63,4.08,0.45,0.02,25.09
20061016,19.44,10.74,0.27,0.45,0.07,30.14
20061017,24.1,10.98,0.1,0.45,0.15,33.77
20061018,12.63,2.51,0.01,0.45,0.03,61.02
20061019,17.01,0.48,0.0,0.45,0.06,85.84
20061020,21.8,4.72,0.0,0.45,0.1,81.24
20061021,10.15,0.12,3.75,0.45,0.0,22.02
20061022,12.6,-1.92,0.19,0.45,0.03,79.7
20061023,14.0,-1.02,0.16,0.45,0.05,82.26
20061024,20.42,1.26,0.0,0.45,0.06,71.78
20061025,20.58,13.17,2.67,0.45,0.04,17.38
20061026,19.57,6.55,12.73,0.46,0.04,15.89
20061027,15.53,4.12,7.96,0.49,0.11,66.33
20061028,21.28,4.67,0.0,0.48,0.29,73.73
20061029,25.31,5.76,0.0,0.48,0.4,73.38
20061030,23.27,3.76,0.0,0.47,0.27,65.09
20061031,7.83,-1.24,0.0,0.47,0.01,74.6
20061101,10.68,-1.91,0.0,0.46,0.03,73.64
20061102,12.07,-2.94,0.0,0.46,0.04,73.66
20061103,12.67,-1.0,0.0,0.46,0.02,56.47
20061104,17.14,3.55,0.0,0.46,0.04,59.38
20061105,18.08,6.93,0.0,0.46,0.06,61.76
20061106,18.99,7.83,0.0,0.45,0.06,53.44
20061107,22.94,5.45,0.0,0.45,0.12,56.38
20061108,29.06,9.11,0.0,0.45,0.17,69.01
20061109,26.05,9.14,0.0,0.45,0.12,67.62
20061110,14.84,1.66,0.0,0.45,0.02,35.22
20061111,10.54,-3.0,0.0,0.45,0.02,64.91
20061112,15.4,1.72,0.02,0.45,0.03,41.71
20061113,12.48,0.12,0.02,0.45,0.03,58.41
20061114,13.33,3.15,1.94,0.45,0.01,38.97
20061115,7.59,-1.85,1.27,0.45,0.0,21.44
20061116,10.04,-5.33,0.0,0.45,0.01,58.58
20061117,16.67,2.08,0.0,0.45,0.05,62.57
20061118,9.67,-2.45,0.01,0.45,0.01,41.2
20061119,12.85,-2.35,0.0,0.45,0.02,61.21
20061120,12.15,-3.29,0.0,0.45,0.01,58.27
20061121,16.96,1.8,0.0,0.45,0.03,57.98
20061122,17.98,1.33,0.0,0.45,0.03,57.35
20061123,19.31,4.18,0.0,0.45,0.04,57.96
20061124,15.62,5.8,0.0,0.45,0.02,50.4
20061125,17.4,3.81,0.01,0.45,0.02,37.34
20061126,19.24,10.13,0.05,0.45,0.03,36.14
20061127,15.07,7.4,1.8,0.45,0.01,10.93
20061128,20.28,4.21,0.73,0.45,0.06,53.87
20061129,1.3,-6.1,0.07,0.45,0.0,17.85
20061130,-4.85,-6.99,1.87,0.45,0.0,8.67
20061201,3.36,-6.04,0.0,0.45,0.0,52.09
20061202,2.05,-3.16,0.08,0.45,0.0,41.22
20061203,1.49,-5.77,0.01,0.45,0.0,53.26
20061204,8.55,-4.83,0.0,0.45,0.0,54.59
20061205,9.99,-2.31,0.01,0.45,0.0,53.95
20061206,10.75,-1.2,0.0,0.45,0.01,53.01
20061207,-1.21,-9.02,0.0,0.45,0.0,51.7
20061208,6.09,-6.09,0.0,0.45,0.0,52.88
20061209,11.69,-3.02,0.0,0.45,0.01,52.56
20061210,11.33,-0.87,0.0,0.45,0.01,45.68
20061211,16.23,2.33,0.0,0.45,0.02,42.53
20061212,15.08,0.8,0.0,0.45,0.02,50.98
20061213,17.83,-0.13,0.0,0.45,0.02,51.81
20061214,18.81,2.67,0.0,0.45,0.03,42.73
20061215,18.05,1.62,0.0,0.45,0.02,41.7
20061216,14.89,3.96,0.0,0.45,0.02,34.98
20061217,10.65,0.07,0.0,0.45,0.0,12.42
20061218,7.56,-3.03,0.02,0.45,0.0,40.48
20061219,4.14,-0.95,1.67,0.45,0.0,15.2
20061220,11.79,3.47,28.19,0.49,0.0,12.16
20061221,7.51,0.24,0.37,0.5,0.0,21.66
20061222,6.1,-2.85,0.1,0.49,0.0,26.52
20061223,7.23,-4.14,0.0,0.48,0.0,46.45
20061224,7.62,-2.98,0.01,0.48,0.0,44.76
20061225,4.41,-4.45,0.0,0.48,0.0,51.37
20061226,7.9,-4.71,0.0,0.48,0.0,49.12
20061227,12.16,-2.17,0.0,0.48,0.02,41.61
20061228,11.92,4.12,0.34,0.47,0.01,16.31
20061229,14.39,7.73,9.04,0.48,0.01,19.56
20061230,13.51,3.27,15.2,0.51,0.01,7.12
20061231,2.71,-4.79,2.46,0.51,0.0,18.55
