,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20060101,-2.47,-7.41,0.1,0.43,0.0,11.3
20060102,1.78,-7.11,0.22,0.43,0.0,9.41
20060103,2.51,-2.77,0.19,0.43,0.0,13.38
20060104,1.86,-5.85,0.04,0.43,0.0,25.76
20060105,1.14,-6.35,0.02,0.43,0.0,31.38
20060106,6.15,-2.73,0.01,0.43,0.0,22.59
20060107,3.15,-0.95,0.19,0.44,0.0,19.95
20060108,0.81,-8.83,0.08,0.44,0.0,18.84
20060109,2.57,-9.17,0.01,0.44,0.0,30.58
20060110,4.53,-2.85,0.03,0.44,0.0,24.3
20060111,4.37,0.37,0.28,0.44,0.0,20.48
20060112,-0.03,-5.1,0.01,0.44,0.0,18.51
20060113,2.61,-7.29,0.01,0.44,0.0,26.55
20060114,6.11,-3.37,0.0,0.44,0.0,31.77
20060115,2.73,-1.67,0.34,0.44,0.0,12.68
20060116,-1.38,-8.4,0.08,0.43,0.0,18.78
20060117,-4.8,-11.34,0.04,0.43,0.0,24.62
20060118,-2.37,-8.65,0.43,0.43,0.0,15.82
20060119,-0.2,-10.86,0.31,0.43,0.0,13.41
20060120,-1.75,-11.52,1.43,0.43,0.0,27.23
20060121,-2.0,-12.02,0.94,0.43,0.0,17.87
20060122,-1.98,-12.38,0.04,0.43,0.0,31.72
20060123,5.49,-5.88,0.11,0.43,0.0,24.52
20060124,0.44,-5.6,0.0,0.43,0.0,37.27
20060125,6.24,-6.17,0.0,0.43,0.0,38.59
20060126,4.98,-3.92,0.01,0.43,0.0,33.02
20060127,5.48,-3.85,0.0,0.43,0.0,40.62
20060128,1.76,-3.62,0.56,0.43,0.0,26.66
20060129,3.92,-3.77,0.1,0.44,0.0,21.75
20060130,2.94,-5.61,0.03,0.43,0.0,19.68
20060131,1.81,-6.15,1.56,0.44,0.0,13.17
20060201,6.3,-7.56,0.08,0.44,0.0,29.67
20060202,0.45,-11.53,0.45,0.44,0.0,18.24
20060203,-4.31,-12.1,0.01,0.44,0.0,49.38
20060204,-0.34,-12.1,0.01,0.44,0.0,49.75
20060205,-1.38,-8.34,0.31,0.44,0.0,34.96
20060206,0.7,-6.84,0.06,0.43,0.0,22.43
20060207,-2.56,-10.6,0.04,0.43,0.0,37.29
20060208,-2.74,-11.01,0.01,0.43,0.0,37.47
20060209,1.92,-5.31,0.35,0.43,0.0,32.44
20060210,-3.48,-9.49,0.93,0.43,0.0,19.95
20060211,-1.35,-10.9,0.03,0.43,0.0,52.09
20060212,-0.31,-11.4,0.01,0.43,0.0,55.42
20060213,5.4,-2.33,0.13,0.43,0.0,51.4
20060214,0.87,-11.32,0.03,0.43,0.0,52.51
20060215,-8.69,-17.01,0.0,0.43,0.0,61.28
20060216,-11.66,-24.41,0.27,0.43,0.0,45.61
