,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20040101,23.16,14.37,0.18,0.62,0.0,35.07
20040102,24.21,16.14,0.03,0.62,0.0,45.94
20040103,24.41,18.11,0.01,0.62,0.0,37.87
20040104,24.01,8.16,0.02,0.62,0.0,25.06
20040105,9.14,0.75,0.0,0.61,0.0,38.1
20040106,5.85,-3.02,0.0,0.61,0.0,32.2
20040107,8.62,-0.81,0.27,0.61,0.0,35.92
20040108,23.3,5.0,0.67,0.61,0.0,44.06
20040109,17.46,4.26,0.0,0.61,0.0,73.5
20040110,15.35,0.57,0.0,0.61,0.0,74.88
20040111,15.65,0.56,0.0,0.61,0.0,67.45
20040112,18.95,7.29,0.02,0.61,0.0,34.09
20040113,22.6,9.53,0.01,0.61,0.0,43.09
20040114,20.94,10.48,3.9,0.61,0.0,36.22
20040115,18.46,13.8,15.33,0.63,0.01,15.43
20040116,21.13,14.25,47.8,0.67,0.02,13.34
20040117,22.69,8.64,3.63,0.71,0.5,63.25
20040118,8.82,2.62,2.99,0.7,0.0,21.55
20040119,11.22,-0.88,0.0,0.69,0.12,79.99
20040120,13.44,-1.5,0.0,0.68,0.14,64.84
20040121,15.65,2.38,0.01,0.67,0.17,50.18
20040122,18.74,6.34,0.03,0.67,0.22,52.05
20040123,16.22,10.19,0.68,0.66,0.06,36.31
20040124,20.96,12.87,12.83,0.68,0.11,25.13
20040125,22.82,9.07,0.0,0.68,0.57,82.95
20040126,18.51,0.85,0.06,0.67,0.38,82.38
20040127,11.81,-2.95,0.0,0.67,0.13,76.69
20040128,15.0,-2.17,0.0,0.66,0.16,83.44
20040129,14.03,4.31,0.37,0.66,0.01,27.17
20040130,13.78,3.31,0.09,0.66,0.08,68.05
20040131,15.41,2.57,0.0,0.66,0.08,53.24
20040201,16.23,7.47,0.44,0.66,0.03,23.69
20040202,15.45,2.39,0.01,0.66,0.15,89.38
20040203,12.08,-0.85,0.01,0.66,0.04,64.06
20040204,18.49,6.24,19.54,0.67,0.02,14.77
20040205,19.16,4.33,1.97,0.7,0.42,62.18
20040206,13.25,0.9,1.13,0.69,0.19,91.09
20040207,15.08,-0.74,0.03,0.68,0.3,92.71
20040208,15.31,1.61,0.17,0.68,0.11,37.15
20040209,20.58,11.2,7.23,0.68,0.13,26.76
20040210,10.18,6.85,13.82,0.7,0.0,14.89
20040211,9.8,4.83,15.49,0.72,0.0,18.12
20040212,10.33,0.57,0.84,0.73,0.1,43.16
20040213,3.87,-0.19,0.24,0.72,0.0,18.56
20040214,9.28,-2.31,2.93,0.71,0.08,65.8
20040215,14.07,-2.18,0.01,0.71,0.27,95.37
20040216,17.78,3.42,0.01,0.7,0.46,92.12
20040217,19.93,3.54,0.01,0.7,0.57,93.29
20040218,20.85,5.24,0.01,0.7,0.6,96.61
20040219,23.08,8.4,0.02,0.69,0.64,81.49
20040220,22.38,8.53,0.01,0.69,0.69,91.29
20040221,19.55,6.23,0.0,0.68,0.57,97.98
20040222,20.74,6.33,0.37,0.68,0.37,47.61
20040223,21.07,11.69,6.53,0.69,0.28,38.14
20040224,18.25,9.74,14.74,0.71,0.15,34.36
20040225,8.83,2.46,1.59,0.71,0.0,25.86
20040226,15.83,-0.91,0.0,0.71,0.48,100.1
20040227,17.4,0.6,0.44,0.7,0.54,102.41
20040228,16.97,5.92,0.27,0.7,0.14,44.69
20040229,21.26,10.65,7.04,0.7,0.47,48.16
20040301,23.82,6.23,0.03,0.7,1.1,84.77
20040302,22.65,9.33,3.49,0.7,0.26,34.89
20040303,23.9,18.02,1.35,0.7,0.34,42.67
20040304,23.99,12.1,10.18,0.71,0.27,25.51
20040305,25.07,8.51,0.02,0.71,1.18,88.2
20040306,22.83,7.7,0.69,0.7,0.95,107.68
20040307,21.48,9.55,0.0,0.7,0.66,113.51
20040308,20.17,6.37,0.04,0.7,0.74,111.87
20040309,23.5,8.49,0.05,0.69,1.1,118.41
20040310,22.42,4.09,0.0,0.69,0.91,118.86
20040311,22.14,9.43,0.01,0.68,0.62,71.66
20040312,18.54,11.07,7.98,0.69,0.2,31.58
20040313,19.31,12.44,1.96,0.7,0.24,30.02
20040314,20.23,12.82,2.47,0.7,0.24,46.4
20040315,23.9,11.33,5.39,0.7,0.71,85.45
20040316,23.68,13.92,2.22,0.7,0.99,87.02
20040317,27.4,12.33,0.02,0.7,1.38,112.59
20040318,27.6,15.12,0.03,0.69,1.19,92.55
20040319,26.76,16.94,0.1,0.69,0.82,56.41
20040320,27.49,17.51,0.59,0.68,1.13,54.07
20040321,21.23,13.94,1.7,0.68,0.68,77.63
20040322,22.58,10.21,0.0,0.68,1.03,92.12
20040323,23.04,9.05,0.47,0.67,0.6,65.11
20040324,23.9,16.1,4.92,0.67,0.45,37.07
20040325,27.73,17.48,0.25,0.67,1.09,60.99
20040326,27.69,18.02,0.01,0.67,1.08,62.56
20040327,27.62,17.83,0.01,0.66,1.04,70.76
20040328,28.01,18.72,0.67,0.66,0.86,57.02
20040329,24.59,13.38,0.35,0.66,0.8,107.02
20040330,29.12,10.19,0.07,0.66,1.02,131.57
20040331,30.38,10.83,0.0,0.65,0.88,128.66
20040401,29.56,10.12,0.02,0.65,0.63,135.81
20040402,23.62,16.12,9.86,0.66,0.09,49.12
20040403,26.89,14.15,1.44,0.66,1.05,121.36
20040404,25.6,12.25,3.19,0.66,0.63,80.27
20040405,19.91,15.4,22.08,0.68,0.18,90.0
20040406,23.43,14.51,17.58,0.71,0.34,67.68
20040407,28.32,11.84,0.06,0.72,2.22,130.24
20040408,25.49,11.52,0.0,0.7,1.63,119.52
20040409,27.36,13.17,0.0,0.69,1.8,133.04
20040410,24.9,11.42,21.58,0.7,0.44,47.99
20040411,12.82,9.01,5.42,0.72,0.09,24.34
20040412,19.02,7.77,0.49,0.71,1.15,89.12
20040413,19.24,5.89,0.02,0.7,1.24,136.77
20040414,23.37,7.96,0.0,0.7,1.7,143.53
20040415,26.06,8.76,0.01,0.69,1.6,109.46
20040416,26.45,12.47,0.03,0.68,1.61,86.99
20040417,27.94,13.63,0.0,0.67,1.68,88.3
20040418,26.37,16.76,0.0,0.66,1.15,87.09
20040419,27.9,16.4,0.0,0.66,1.08,75.58
20040420,25.37,16.7,0.3,0.66,0.6,50.2
20040421,29.33,18.6,0.09,0.66,1.04,67.95
20040422,30.81,19.68,0.0,0.66,1.05,87.26
20040423,27.82,20.94,12.7,0.66,0.43,45.13
20040424,24.48,17.71,13.61,0.69,0.57,60.48
20040425,21.51,14.16,5.71,0.7,0.58,40.73
20040426,25.98,13.36,0.15,0.7,1.91,130.07
20040427,26.78,12.84,0.0,0.68,1.99,141.82
20040428,23.98,14.73,2.55,0.68,0.87,55.8
20040429,28.33,17.8,5.9,0.68,1.64,80.88
20040430,28.76,18.26,6.1,0.68,1.47,77.87
20040501,21.55,11.12,9.65,0.7,0.56,45.83
20040502,22.99,8.58,0.0,0.69,1.84,143.59
20040503,28.28,10.54,0.0,0.68,2.31,152.37
20040504,27.41,12.05,0.0,0.67,1.9,153.96
20040505,28.71,13.53,0.0,0.66,1.5,124.0
20040506,29.48,15.56,0.0,0.66,1.16,106.8
20040507,28.54,17.09,0.3,0.65,0.82,101.84
20040508,25.26,17.88,0.71,0.65,0.29,97.45
20040509,28.95,17.16,0.85,0.65,0.71,100.84
20040510,30.37,18.1,0.21,0.65,0.71,98.99
20040511,26.81,20.33,2.4,0.65,0.27,53.77
20040512,32.19,21.43,1.6,0.65,0.74,71.75
20040513,28.42,22.01,26.58,0.66,0.37,41.22
20040514,23.09,15.88,3.26,0.7,1.15,99.8
20040515,26.3,14.03,0.01,0.69,2.12,108.82
20040516,27.73,16.07,0.0,0.67,1.64,130.02
20040517,30.21,18.13,0.05,0.66,1.79,123.66
20040518,30.98,20.55,0.01,0.66,1.44,120.0
20040519,32.83,20.4,0.01,0.65,1.39,119.87
20040520,32.37,20.58,0.05,0.64,0.93,129.48
20040521,32.73,21.51,0.01,0.64,0.68,134.48
20040522,33.01,21.44,0.0,0.63,0.45,107.74
20040523,32.43,21.0,0.0,0.63,0.3,85.45
20040524,33.76,20.89,0.0,0.62,0.27,94.9
20040525,33.19,21.74,0.0,0.62,0.18,121.47
20040526,34.66,21.63,0.0,0.62,0.19,118.58
20040527,35.24,22.22,0.82,0.62,0.14,122.85
20040528,36.27,22.56,0.06,0.62,0.13,136.54
20040529,35.37,23.34,0.0,0.62,0.06,103.41
20040530,36.54,23.9,0.5,0.62,0.05,91.95
20040531,40.3,22.98,2.2,0.62,0.06,133.18
20040601,39.61,24.09,1.95,0.62,0.07,149.91
20040602,35.19,23.79,8.16,0.62,0.08,124.39
20040603,32.38,22.08,1.16,0.62,0.17,138.66
20040604,31.3,21.46,19.54,0.64,0.17,133.77
20040605,33.58,21.98,1.59,0.66,1.31,115.66
20040606,34.26,20.83,0.03,0.65,1.2,129.08
20040607,30.57,23.04,6.72,0.64,0.42,99.64
