,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20220101,27.44,11.03,0.47,0.63,0.03,41.84
20220102,9.47,-1.97,0.0,0.63,0.0,77.09
20220103,13.28,-1.22,0.0,0.63,0.01,76.62
20220104,18.31,0.15,0.0,0.63,0.02,76.99
20220105,25.58,5.18,0.0,0.63,0.03,77.24
20220106,18.63,1.36,0.0,0.62,0.02,76.95
20220107,10.99,-1.1,1.29,0.62,0.0,25.26
20220108,19.18,6.03,1.71,0.63,0.01,22.42
20220109,21.48,7.12,0.07,0.63,0.02,62.09
20220110,14.69,4.6,0.01,0.62,0.01,62.9
20220111,11.73,3.97,0.1,0.62,0.0,26.83
20220112,18.39,5.4,0.01,0.62,0.01,59.08
20220113,24.42,4.24,0.0,0.62,0.02,77.62
20220114,24.39,7.3,0.0,0.62,0.01,78.85
20220115,12.45,2.64,0.0,0.62,0.0,80.54
20220116,18.84,-1.45,0.0,0.62,0.0,82.36
20220117,20.96,2.51,0.0,0.62,0.01,82.31
20220118,22.67,4.53,0.03,0.62,0.0,77.38
20220119,26.46,6.96,0.0,0.62,0.0,67.3
20220120,5.5,0.57,0.01,0.62,0.0,34.11
20220121,11.25,-2.19,0.0,0.62,0.0,71.94
20220122,13.65,-1.17,0.01,0.62,0.0,58.78
20220123,14.4,6.27,0.0,0.61,0.0,34.74
20220124,14.17,5.83,1.56,0.62,0.0,32.51
20220125,18.07,3.44,0.02,0.62,0.0,60.49
20220126,14.64,6.77,0.01,0.62,0.0,42.52
20220127,18.13,4.24,0.14,0.61,0.0,52.05
20220128,15.45,3.87,0.26,0.61,0.0,82.84
20220129,18.57,2.09,0.0,0.61,0.0,87.82
20220130,20.3,1.34,0.13,0.61,0.0,87.54
20220131,16.3,8.75,10.62,0.62,0.0,23.34
20220201,22.33,7.56,0.07,0.63,0.02,72.7
20220202,17.22,2.85,11.82,0.63,0.0,23.85
20220203,4.48,-5.41,8.6,0.65,0.0,21.93
20220204,6.43,-6.83,0.01,0.66,0.0,82.54
20220205,11.23,-5.08,0.0,0.66,0.03,94.38
20220206,14.98,-3.21,0.01,0.66,0.05,93.25
20220207,16.68,1.9,0.0,0.65,0.06,94.33
20220208,18.94,1.86,0.0,0.65,0.08,96.08
20220209,21.97,1.06,0.0,0.65,0.09,96.94
20220210,22.12,4.37,0.0,0.64,0.08,95.1
20220211,23.91,4.94,0.0,0.64,0.07,97.58
20220212,14.34,1.44,0.1,0.64,0.02,67.4
20220213,18.24,-1.2,0.0,0.64,0.04,94.31
20220214,20.37,0.76,0.0,0.63,0.04,101.76
20220215,23.03,6.76,0.0,0.63,0.04,99.98
20220216,26.08,12.82,0.0,0.63,0.04,65.34
20220217,23.73,3.12,0.0,0.63,0.04,101.62
20220218,16.9,-0.01,0.0,0.62,0.01,100.39
20220219,19.19,1.33,0.0,0.62,0.02,101.31
20220220,20.15,5.08,0.06,0.62,0.01,73.11
20220221,30.53,12.66,0.19,0.62,0.03,93.16
20220222,29.98,10.14,0.05,0.62,0.03,100.03
20220223,9.27,1.41,0.07,0.62,0.0,23.16
20220224,10.22,-0.27,0.31,0.62,0.0,30.09
20220225,7.19,-1.52,0.1,0.62,0.0,28.38
20220226,9.33,1.32,0.97,0.62,0.0,29.1
20220227,17.66,-0.13,0.06,0.62,0.01,108.97
20220228,20.47,0.45,0.0,0.62,0.01,107.61
20220301,22.51,3.15,0.0,0.62,0.01,112.57
20220302,23.09,6.39,0.0,0.62,0.01,110.45
20220303,25.03,8.9,0.0,0.61,0.0,98.46
20220304,27.45,14.05,0.0,0.61,0.0,57.09
20220305,26.98,15.03,0.05,0.61,0.0,60.73
20220306,30.43,17.63,0.19,0.61,0.0,49.69
20220307,18.43,7.19,0.3,0.61,0.0,46.88
20220308,18.34,4.84,1.28,0.61,0.0,73.65
20220309,19.54,3.56,0.0,0.61,0.0,115.48
20220310,23.68,3.26,0.02,0.61,0.0,115.42
20220311,13.1,2.43,0.22,0.61,0.0,43.98
20220312,15.62,-3.13,0.0,0.61,0.0,122.41
20220313,20.38,-1.0,0.0,0.61,0.0,117.5
20220314,28.37,9.15,0.41,0.6,0.0,111.52
20220315,27.0,9.86,0.0,0.6,0.0,123.85
20220316,29.19,7.55,0.0,0.6,0.0,123.14
20220317,29.93,12.44,0.03,0.6,0.0,76.11
20220318,25.43,8.93,0.0,0.6,0.0,125.73
20220319,27.69,7.76,0.0,0.6,0.0,126.22
20220320,27.6,8.35,0.28,0.6,0.0,117.43
20220321,29.19,15.58,10.26,0.62,0.0,64.29
20220322,21.06,8.44,0.0,0.62,0.01,130.38
20220323,22.55,4.36,0.07,0.62,0.0,112.21
20220324,26.52,5.99,0.0,0.61,0.0,131.82
20220325,31.71,8.61,0.0,0.61,0.0,128.5
20220326,32.96,9.25,0.0,0.61,0.0,129.48
20220327,30.55,10.49,0.0,0.6,0.0,125.55
20220328,31.85,14.71,0.0,0.6,0.0,113.65
20220329,30.98,18.3,0.64,0.6,0.0,79.95
20220330,29.51,12.97,1.36,0.6,0.0,131.7
20220331,29.58,9.94,0.03,0.6,0.0,133.49
20220401,30.12,10.58,0.0,0.6,0.0,127.13
20220402,34.15,15.56,0.0,0.6,0.0,135.96
20220403,32.32,13.58,0.0,0.6,0.0,130.16
20220404,30.38,17.46,6.31,0.6,0.0,56.36
20220405,36.15,19.69,0.39,0.61,0.0,121.96
