,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20080101,4.25,-4.84,0.0,0.52,0.0,61.01
20080102,2.65,-5.49,0.0,0.52,0.0,60.3
20080103,6.51,-4.49,0.02,0.52,0.0,54.96
20080104,11.32,-2.6,0.0,0.52,0.01,38.45
20080105,19.17,3.9,0.01,0.52,0.19,50.65
20080106,20.87,7.33,0.0,0.52,0.26,52.55
20080107,19.44,9.87,5.54,0.52,0.17,42.18
20080108,10.83,2.41,0.0,0.52,0.04,50.85
20080109,13.4,-1.5,0.0,0.52,0.09,58.38
20080110,10.74,1.51,0.0,0.52,0.04,57.83
20080111,13.53,-0.04,0.0,0.52,0.08,61.39
20080112,11.45,-0.6,0.0,0.52,0.04,49.03
20080113,11.84,-3.22,0.0,0.52,0.08,63.77
20080114,13.31,-1.58,0.0,0.52,0.1,64.81
20080115,14.51,-1.42,0.0,0.52,0.12,64.36
20080116,7.68,-4.58,0.61,0.52,0.0,11.14
20080117,2.46,-6.53,0.0,0.52,0.0,63.98
20080118,7.98,-5.36,0.0,0.51,0.0,59.27
20080119,0.72,-6.45,0.0,0.51,0.0,58.93
20080120,7.49,-5.52,0.0,0.51,0.0,67.56
20080121,3.12,-2.11,0.14,0.51,0.0,21.38
20080122,-1.56,-6.1,0.03,0.51,0.0,54.73
20080123,4.9,-4.83,0.0,0.51,0.0,66.5
20080124,0.09,-6.78,0.03,0.51,0.0,66.01
20080125,7.22,-2.5,0.02,0.51,0.0,48.39
20080126,12.83,-1.43,0.02,0.51,0.06,59.97
20080127,17.03,-1.72,0.0,0.51,0.15,65.54
20080128,17.84,6.73,0.01,0.51,0.1,32.18
20080129,11.97,-3.2,0.0,0.5,0.0,69.01
20080130,10.64,-4.22,0.04,0.5,0.03,74.6
20080131,3.07,-5.44,0.32,0.5,0.0,19.82
20080201,12.15,-5.53,0.0,0.5,0.04,70.09
20080202,14.41,-2.27,0.16,0.5,0.15,76.86
20080203,19.67,2.73,0.0,0.5,0.27,74.77
20080204,21.57,7.27,0.88,0.5,0.35,76.24
20080205,13.65,-2.16,6.94,0.51,0.0,17.89
20080206,8.25,-4.24,0.01,0.51,0.03,80.86
20080207,9.76,-2.88,0.05,0.51,0.03,63.48
20080208,14.78,-1.63,0.0,0.51,0.18,74.27
20080209,16.2,-0.2,0.0,0.51,0.26,83.18
20080210,8.85,-2.25,0.0,0.5,0.04,81.76
20080211,14.58,-2.38,2.13,0.5,0.02,17.07
20080212,7.11,-2.05,0.0,0.51,0.01,63.06
20080213,14.45,-2.3,0.0,0.5,0.18,84.92
20080214,20.03,-0.51,0.0,0.5,0.32,79.43
20080215,0.08,-3.05,0.59,0.5,0.0,23.95
20080216,5.97,-1.58,34.26,0.52,0.0,11.73
20080217,8.47,-0.14,5.39,0.56,0.03,62.08
20080218,9.97,-4.63,0.0,0.55,0.08,89.23
20080219,15.64,-2.25,0.0,0.55,0.19,84.7
20080220,8.38,-1.06,0.02,0.54,0.0,22.64
20080221,0.19,-4.13,0.01,0.54,0.0,26.7
20080222,7.58,-4.38,0.0,0.53,0.04,55.8
20080223,13.02,-3.45,0.1,0.53,0.07,45.86
20080224,12.94,0.73,0.01,0.52,0.19,75.64
20080225,21.95,2.54,0.0,0.52,0.44,83.79
20080226,7.11,-1.5,0.0,0.52,0.01,95.59
20080227,15.91,-3.34,0.0,0.52,0.32,95.88
20080228,20.19,0.76,0.0,0.52,0.35,71.83
20080229,18.69,1.83,0.0,0.51,0.45,83.8
20080301,21.57,2.74,0.0,0.51,0.52,99.16
20080302,21.22,3.76,17.06,0.51,0.24,45.63
20080303,5.02,-1.82,4.12,0.54,0.0,31.12
20080304,12.06,-5.81,0.0,0.53,0.19,105.12
20080305,13.12,-1.39,0.0,0.53,0.19,94.05
20080306,3.47,-1.54,0.07,0.52,0.0,38.35
20080307,6.33,-7.56,0.0,0.52,0.01,87.98
20080308,8.08,-7.72,0.0,0.52,0.03,90.99
20080309,16.64,-1.66,0.01,0.52,0.39,100.67
20080310,17.18,1.7,0.01,0.52,0.47,106.84
20080311,20.2,0.45,0.0,0.51,0.61,108.29
20080312,23.26,5.96,0.0,0.51,0.85,102.8
20080313,18.91,8.01,0.0,0.5,0.41,81.02
20080314,23.99,6.87,0.03,0.5,0.77,95.09
20080315,14.62,5.54,0.0,0.49,0.33,78.26
20080316,17.97,3.92,0.12,0.49,0.27,99.8
20080317,21.03,7.74,22.05,0.52,0.07,44.5
20080318,12.88,4.81,33.81,0.59,0.07,26.16
20080319,17.13,1.76,0.0,0.59,0.66,115.92
20080320,21.44,4.04,0.03,0.56,0.99,117.75
20080321,20.19,4.76,0.0,0.55,0.87,118.53
20080322,18.87,2.91,0.0,0.54,0.72,101.22
20080323,11.4,0.64,0.01,0.53,0.26,115.91
20080324,17.26,-0.93,0.0,0.53,0.57,115.12
20080325,24.53,6.98,0.0,0.52,1.05,119.01
20080326,23.78,10.62,0.0,0.52,0.81,87.17
20080327,27.24,7.06,0.0,0.51,1.48,120.96
20080328,15.58,5.49,0.0,0.51,0.35,68.05
20080329,18.48,7.58,0.0,0.51,0.51,53.35
20080330,26.63,13.11,4.43,0.51,0.96,62.11
