,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20040101,14.66,-0.82,0.0,0.37,0.01,50.01
20040102,15.52,2.58,0.0,0.37,0.01,41.74
20040103,1.9,-6.13,0.26,0.37,0.0,17.23
20040104,-3.02,-8.13,0.16,0.37,0.0,32.2
20040105,-8.42,-15.61,0.0,0.37,0.0,47.1
20040106,-2.3,-15.63,0.0,0.37,0.0,52.48
20040107,3.72,-6.91,0.0,0.37,0.0,34.34
20040108,11.3,-3.66,0.0,0.37,0.0,51.98
20040109,8.69,-3.66,0.15,0.37,0.0,50.14
20040110,13.01,-1.72,0.0,0.37,0.0,55.12
20040111,13.33,-1.38,0.0,0.37,0.0,50.73
20040112,11.83,-2.37,0.0,0.37,0.0,46.7
20040113,11.47,-2.66,0.08,0.37,0.0,56.26
20040114,13.63,-1.04,0.46,0.37,0.01,54.31
20040115,13.42,-1.47,0.02,0.37,0.0,42.48
20040116,12.74,3.41,0.09,0.37,0.01,34.59
20040117,5.86,-0.49,0.17,0.37,0.0,21.19
20040118,4.15,-6.26,0.02,0.37,0.0,51.67
20040119,3.19,-6.71,0.0,0.37,0.0,32.27
20040120,6.54,-3.52,0.0,0.37,0.0,42.4
20040121,10.05,-2.66,0.0,0.37,0.0,61.35
20040122,7.01,-5.45,0.0,0.37,0.0,59.73
20040123,17.9,-2.99,0.0,0.37,0.01,60.88
20040124,9.01,-2.65,0.31,0.37,0.0,48.01
20040125,1.05,-3.91,2.4,0.37,0.0,14.62
20040126,-4.8,-8.8,0.84,0.37,0.0,34.56
20040127,5.75,-8.63,0.0,0.37,0.0,58.34
20040128,-2.74,-10.97,0.1,0.37,0.0,58.95
20040129,-2.01,-12.02,0.05,0.37,0.0,59.32
20040130,6.89,-11.21,0.0,0.37,0.0,66.16
20040131,-0.74,-6.53,0.55,0.37,0.0,19.57
20040201,-2.3,-6.36,2.05,0.37,0.0,15.98
20040202,3.48,-9.38,0.15,0.38,0.0,51.54
20040203,4.56,-8.24,1.44,0.38,0.0,57.27
20040204,0.84,-3.78,4.29,0.38,0.0,35.26
20040205,-0.71,-6.11,0.55,0.38,0.0,25.51
20040206,-1.67,-11.24,0.04,0.38,0.0,57.52
20040207,1.65,-11.99,0.0,0.38,0.0,72.69
20040208,7.45,-7.58,0.25,0.38,0.0,66.98
20040209,6.8,-4.31,0.02,0.38,0.0,73.94
20040210,8.37,-4.18,0.0,0.38,0.0,74.39
20040211,3.4,-7.0,0.0,0.38,0.0,69.1
20040212,-2.11,-11.14,0.0,0.38,0.0,76.82
20040213,6.5,-9.41,0.0,0.38,0.0,76.67
20040214,6.13,-6.16,0.0,0.38,0.0,70.31
20040215,4.08,-7.5,0.0,0.38,0.0,71.45
20040216,11.12,-4.01,0.0,0.38,0.0,57.84
20040217,13.03,-2.35,0.0,0.38,0.01,74.97
20040218,20.65,-0.35,0.1,0.38,0.04,72.38
20040219,17.48,3.57,0.42,0.38,0.03,56.16
20040220,11.87,-1.78,0.03,0.38,0.01,85.65
20040221,14.01,-2.48,0.0,0.38,0.01,61.02
20040222,15.68,0.65,0.0,0.38,0.03,75.47
20040223,8.8,-3.56,0.03,0.38,0.0,74.18
20040224,5.74,-5.71,0.02,0.37,0.0,44.92
20040225,5.39,-5.85,0.04,0.37,0.0,52.73
20040226,12.76,-5.21,0.01,0.37,0.01,87.4
20040227,20.66,-1.2,0.02,0.37,0.04,76.82
20040228,10.99,4.48,0.43,0.37,0.01,32.3
20040229,10.36,2.12,13.85,0.39,0.01,18.71
20040301,8.29,-3.1,0.32,0.4,0.01,75.62
20040302,6.7,-3.91,2.58,0.39,0.01,76.3
20040303,6.92,0.08,6.93,0.41,0.0,26.32
20040304,4.05,0.2,19.16,0.41,0.0,16.0
20040305,6.98,-2.8,0.03,0.43,0.01,64.36
20040306,18.81,-3.06,0.0,0.43,0.11,97.79
20040307,13.05,-2.6,0.0,0.43,0.07,102.23
20040308,20.77,2.18,0.0,0.42,0.23,100.24
20040309,16.15,0.6,0.0,0.41,0.17,104.45
