,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20220101,12.09,-9.17,9.03,0.4,0.0,29.6
20220102,2.55,-8.3,0.01,0.4,0.0,62.66
20220103,10.59,-4.21,0.39,0.4,0.01,65.32
20220104,16.24,-2.4,0.05,0.4,0.04,54.22
20220105,6.58,-3.74,0.0,0.4,0.0,64.29
20220106,-1.51,-7.75,0.0,0.4,0.0,55.84
20220107,2.68,-7.47,0.0,0.4,0.0,65.04
20220108,15.98,-1.09,0.16,0.4,0.03,59.77
20220109,6.27,-4.15,0.0,0.4,0.0,51.04
20220110,11.48,-4.51,0.0,0.39,0.03,66.97
20220111,14.63,-2.55,0.0,0.39,0.05,66.52
20220112,15.05,-1.8,0.0,0.39,0.06,68.28
20220113,21.09,2.65,0.0,0.39,0.12,67.55
20220114,15.01,2.2,0.0,0.39,0.02,41.28
20220115,0.99,-4.61,0.0,0.39,0.0,51.59
20220116,11.07,-5.6,0.0,0.39,0.01,70.12
20220117,15.16,-0.77,0.0,0.39,0.05,70.79
20220118,17.33,1.69,0.0,0.39,0.07,70.78
20220119,3.27,-6.33,0.0,0.39,0.0,44.2
20220120,-3.49,-7.59,0.0,0.39,0.0,42.5
20220121,3.02,-6.46,0.0,0.39,0.0,71.71
20220122,8.94,-3.82,0.0,0.39,0.01,72.16
20220123,13.7,-1.97,0.0,0.39,0.03,73.96
20220124,17.52,-0.88,0.0,0.38,0.08,73.39
20220125,6.64,-4.08,0.0,0.38,0.0,74.01
20220126,1.35,-5.24,3.12,0.38,0.0,19.21
20220127,5.55,-5.02,1.79,0.39,0.0,45.2
20220128,10.28,-4.13,0.26,0.39,0.02,77.45
20220129,17.35,-2.34,0.41,0.39,0.07,78.2
20220130,17.44,-1.74,0.0,0.39,0.09,69.33
20220131,19.62,3.11,0.0,0.39,0.13,78.01
20220201,15.7,1.92,0.03,0.39,0.06,59.87
20220202,1.25,-7.31,5.73,0.39,0.0,16.95
20220203,-4.88,-8.67,0.57,0.39,0.0,22.74
20220204,3.17,-9.09,0.0,0.39,0.0,62.73
20220205,7.27,-6.31,1.33,0.4,0.0,76.63
20220206,10.69,-4.99,0.51,0.4,0.02,81.78
20220207,12.51,-3.23,0.06,0.4,0.05,86.04
20220208,18.35,-2.62,0.06,0.4,0.11,84.7
20220209,18.55,-0.69,0.0,0.4,0.16,86.37
20220210,17.27,4.12,0.0,0.4,0.15,82.17
20220211,17.0,2.62,0.0,0.39,0.12,86.12
20220212,7.15,-2.18,0.0,0.39,0.0,89.16
20220213,14.98,-2.81,0.0,0.39,0.1,89.72
20220214,19.91,-0.4,0.0,0.39,0.18,88.59
20220215,20.3,1.85,0.0,0.39,0.14,86.73
20220216,23.68,11.08,2.14,0.38,0.2,85.86
20220217,7.97,-5.22,12.89,0.41,0.0,58.14
20220218,10.02,-6.63,0.0,0.41,0.03,95.9
20220219,16.76,-1.99,0.01,0.41,0.15,96.91
20220220,21.58,1.62,0.0,0.41,0.23,88.02
20220221,22.26,6.94,0.35,0.41,0.19,61.16
20220222,12.45,-7.27,0.02,0.4,0.0,96.64
20220223,-4.63,-8.86,2.13,0.4,0.0,36.57
20220224,1.01,-7.13,0.02,0.4,0.0,45.1
20220225,0.24,-7.49,0.02,0.4,0.0,76.52
20220226,5.48,-6.13,0.61,0.4,0.0,68.32
20220227,12.53,-3.11,1.15,0.4,0.07,103.35
20220228,18.95,-2.34,1.99,0.41,0.16,80.02
20220301,22.42,0.7,0.13,0.4,0.37,104.29
20220302,22.98,3.46,0.0,0.4,0.37,100.73
20220303,25.26,5.6,0.0,0.39,0.47,101.73
20220304,24.06,8.89,0.0,0.39,0.29,82.12
20220305,25.71,10.13,0.0,0.39,0.49,108.39
20220306,7.0,-1.31,1.01,0.39,0.0,23.9
20220307,8.37,-3.73,0.0,0.39,0.02,104.77
20220308,10.65,-2.28,0.07,0.39,0.06,86.51
20220309,13.99,-0.24,0.0,0.38,0.13,109.72
20220310,13.05,-3.9,0.02,0.38,0.1,95.23
20220311,3.68,-4.52,0.74,0.38,0.0,67.97
20220312,14.15,-4.67,0.0,0.38,0.08,115.39
20220313,18.84,-0.95,0.0,0.38,0.18,114.58
20220314,18.56,3.65,0.0,0.38,0.1,96.57
20220315,20.04,3.71,0.0,0.38,0.2,114.28
20220316,26.36,4.24,0.0,0.38,0.32,110.52
20220317,24.08,4.6,3.64,0.38,0.14,79.67
20220318,16.56,3.76,0.29,0.38,0.14,118.5
20220319,22.9,1.39,0.0,0.38,0.31,114.47
20220320,25.76,7.12,0.0,0.38,0.36,115.04
20220321,16.47,9.03,25.72,0.41,0.03,33.66
20220322,11.31,4.06,0.26,0.43,0.04,49.06
20220323,13.05,2.33,0.0,0.42,0.21,100.62
20220324,18.82,-0.14,0.0,0.41,0.43,124.85
20220325,24.44,6.97,0.0,0.41,0.81,124.65
20220326,23.29,4.34,0.0,0.41,0.71,124.1
20220327,25.98,5.93,0.0,0.4,0.7,119.02
20220328,29.23,7.77,0.0,0.39,0.77,110.59
20220329,29.02,16.8,3.47,0.39,0.72,104.81
20220330,16.87,6.11,0.59,0.39,0.12,93.95
20220331,18.24,2.26,0.0,0.39,0.32,130.61
20220401,21.08,3.42,6.1,0.39,0.28,92.19
20220402,22.48,5.6,0.01,0.4,0.62,130.95
20220403,28.73,8.9,2.63,0.4,0.77,124.12
20220404,18.08,10.2,10.38,0.41,0.1,49.77
20220405,31.33,9.78,0.28,0.41,1.1,129.41
