,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20150101,0.36,-5.31,0.01,0.41,0.0,15.47
20150102,1.7,-6.49,1.32,0.41,0.0,13.3
20150103,3.65,-5.94,0.85,0.41,0.0,21.05
20150104,-2.01,-10.99,0.0,0.41,0.0,61.17
20150105,4.42,-10.94,0.0,0.41,0.0,61.55
20150106,4.25,-2.55,0.0,0.41,0.0,62.01
20150107,-3.2,-11.22,0.0,0.41,0.0,51.12
20150108,4.8,-11.27,0.0,0.41,0.0,55.7
20150109,-0.5,-7.24,0.0,0.41,0.0,59.01
20150110,4.14,-7.52,0.0,0.41,0.0,45.2
20150111,3.95,-2.38,0.07,0.41,0.0,15.23
20150112,0.16,-5.22,0.03,0.41,0.0,39.89
20150113,0.71,-8.8,0.0,0.41,0.0,51.45
20150114,3.54,-3.75,0.18,0.41,0.0,25.53
20150115,10.92,-2.56,0.0,0.41,0.01,63.67
20150116,14.05,-0.6,0.0,0.41,0.03,64.3
20150117,15.22,-2.4,0.0,0.41,0.06,67.19
20150118,19.71,0.44,0.0,0.41,0.07,65.73
20150119,19.63,2.08,0.0,0.41,0.08,68.8
20150120,12.63,0.86,0.02,0.41,0.04,65.74
20150121,6.65,0.33,4.78,0.41,0.0,25.4
20150122,6.42,-3.13,2.51,0.41,0.0,39.61
20150123,8.19,-4.56,0.0,0.41,0.0,70.97
20150124,15.22,-1.37,0.08,0.41,0.06,68.82
20150125,12.86,2.24,0.0,0.41,0.05,72.88
20150126,21.8,0.64,0.0,0.41,0.16,69.04
20150127,23.73,3.59,0.0,0.41,0.19,73.11
20150128,22.27,7.91,0.0,0.41,0.16,60.2
20150129,11.43,0.69,0.0,0.41,0.03,50.72
20150130,9.6,-0.23,0.33,0.41,0.02,39.9
20150131,5.7,2.93,13.61,0.42,0.0,17.41
20150201,4.58,-7.96,0.15,0.43,0.0,71.63
20150202,4.92,-8.2,0.0,0.43,0.0,72.57
20150203,13.26,-3.21,0.0,0.43,0.04,72.31
20150204,5.3,-6.35,0.0,0.42,0.0,24.69
20150205,5.34,-6.97,0.0,0.42,0.0,74.37
20150206,17.58,-2.96,0.0,0.42,0.1,79.95
20150207,20.87,1.37,0.0,0.41,0.19,81.98
20150208,23.14,4.56,0.0,0.41,0.27,74.59
20150209,20.41,3.49,0.0,0.41,0.2,83.42
20150210,19.59,4.48,0.0,0.41,0.17,83.8
20150211,7.87,-2.1,0.0,0.41,0.01,45.23
20150212,7.99,-3.4,0.0,0.41,0.02,84.7
20150213,18.69,1.2,0.0,0.41,0.15,86.8
20150214,25.04,1.64,0.0,0.41,0.26,87.88
20150215,0.48,-4.65,0.13,0.41,0.0,42.48
20150216,6.09,-6.24,0.63,0.41,0.0,74.93
20150217,9.84,-3.28,0.63,0.41,0.02,68.59
20150218,6.73,-4.57,0.0,0.41,0.01,87.91
20150219,12.82,-5.44,0.01,0.41,0.03,90.05
20150220,12.48,1.26,0.04,0.41,0.01,31.3
20150221,12.98,0.01,0.45,0.41,0.06,86.02
20150222,3.86,-6.55,2.48,0.41,0.0,20.72
20150223,-3.23,-7.68,0.19,0.41,0.0,25.12
20150224,6.92,-6.34,0.75,0.41,0.0,78.84
20150225,13.05,-2.92,0.23,0.41,0.05,97.12
20150226,-1.45,-6.99,0.0,0.41,0.0,78.52
20150227,-5.59,-9.17,10.88,0.41,0.0,31.68
20150228,-1.86,-9.01,11.49,0.41,0.0,22.82
20150301,-1.27,-7.13,2.54,0.41,0.0,41.38
20150302,0.61,-7.6,0.0,0.41,0.0,40.6
20150303,6.2,-1.27,0.03,0.43,0.0,38.36
20150304,-0.63,-5.1,1.7,0.44,0.0,26.28
20150305,4.85,-9.78,0.0,0.44,0.0,92.03
20150306,11.76,-4.31,0.0,0.45,0.06,105.38
20150307,18.31,-1.32,0.0,0.44,0.22,95.8
20150308,19.03,4.9,0.0,0.44,0.3,87.33
20150309,13.8,6.36,0.59,0.43,0.08,34.31
20150310,20.87,5.46,0.11,0.43,0.47,101.8
20150311,23.62,4.81,0.0,0.42,0.61,109.33
20150312,21.94,5.52,0.0,0.42,0.52,110.34
20150313,19.98,5.58,0.1,0.41,0.23,66.51
20150314,18.44,6.98,0.0,0.41,0.2,104.87
20150315,22.43,6.76,0.0,0.41,0.47,110.78
20150316,26.28,7.14,0.0,0.41,0.59,102.41
20150317,15.08,7.62,0.09,0.41,0.14,85.54
20150318,17.48,6.03,0.47,0.4,0.25,67.51
20150319,12.02,6.33,9.08,0.41,0.02,21.34
20150320,18.29,5.94,0.04,0.42,0.25,60.26
20150321,18.51,6.21,0.07,0.41,0.23,78.09
20150322,23.98,9.74,0.07,0.41,0.6,105.77
20150323,25.3,9.08,0.0,0.41,0.53,119.62
20150324,23.83,10.98,0.0,0.41,0.51,123.11
20150325,23.66,2.23,1.23,0.41,0.37,92.37
20150326,17.01,1.33,0.03,0.41,0.26,124.03
20150327,14.27,5.28,0.0,0.4,0.13,103.2
20150328,28.02,6.77,0.0,0.4,0.66,126.55
20150329,24.37,9.18,0.0,0.4,0.45,122.68
20150330,25.8,6.06,0.0,0.39,0.41,120.55
20150331,28.3,9.69,3.85,0.39,0.44,121.95
20150401,28.96,15.24,1.47,0.4,0.56,124.83
20150402,27.78,12.56,0.0,0.39,0.52,126.93
20150403,16.68,3.31,0.0,0.39,0.15,122.02
20150404,19.44,1.98,0.0,0.39,0.23,131.22
20150405,22.44,8.86,0.05,0.39,0.18,68.87
20150406,32.8,13.05,0.0,0.38,0.46,108.86
20150407,33.63,13.18,0.0,0.38,0.45,127.58
20150408,29.44,12.79,2.67,0.38,0.18,76.49
20150409,22.26,7.46,0.02,0.38,0.19,130.74
20150410,22.32,3.71,0.24,0.38,0.21,134.95
20150411,20.89,8.48,1.63,0.38,0.07,87.38
20150412,29.22,15.21,11.92,0.39,0.39,95.52
20150413,17.83,9.02,17.82,0.44,0.26,48.9
20150414,17.79,8.29,0.36,0.44,0.36,72.83
20150415,23.74,5.76,0.0,0.43,0.93,135.43
20150416,22.32,11.63,22.11,0.45,0.27,91.12
20150417,20.7,15.54,22.18,0.5,0.22,66.1
20150418,23.36,13.29,5.85,0.51,1.04,110.34
20150419,19.85,5.46,1.82,0.5,0.9,110.55
20150420,18.37,3.19,0.03,0.48,1.0,134.98
20150421,23.98,8.83,0.2,0.47,1.37,141.74
20150422,19.16,11.2,5.77,0.47,0.48,86.37
20150423,22.58,9.48,0.63,0.47,0.59,71.8
20150424,26.3,14.28,0.95,0.45,1.08,87.96
20150425,28.12,11.71,0.0,0.45,1.86,145.8
20150426,22.19,10.19,6.97,0.44,0.64,80.95
20150427,9.51,5.32,51.86,0.52,0.0,22.72
20150428,17.74,6.4,2.02,0.55,0.68,90.62
20150429,22.58,6.6,0.0,0.53,1.78,140.09
20150430,25.06,8.84,0.0,0.51,1.98,149.85
20150501,25.71,9.92,0.0,0.49,1.94,149.11
20150502,26.96,12.88,0.0,0.48,1.85,136.45
20150503,27.41,14.48,0.03,0.46,1.75,125.43
20150504,26.0,14.74,0.07,0.45,0.89,137.47
20150505,21.91,16.6,29.68,0.46,0.31,44.8
20150506,26.74,17.93,4.32,0.5,1.45,101.2
