,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20030101,-2.02,-7.77,0.38,0.44,0.0,18.76
20030102,1.65,-4.67,1.62,0.45,0.0,11.65
20030103,0.66,-4.81,1.31,0.45,0.0,20.49
20030104,2.08,-6.77,1.49,0.45,0.0,12.75
20030105,2.22,-3.66,1.24,0.45,0.01,17.52
20030106,2.23,-4.41,0.29,0.45,0.01,29.84
20030107,3.1,-2.43,0.3,0.45,0.01,28.91
20030108,1.79,-8.66,0.14,0.45,0.01,32.29
20030109,-8.41,-15.17,0.0,0.45,0.0,32.71
20030110,-4.11,-16.02,0.0,0.45,0.0,32.38
20030111,1.0,-14.51,0.48,0.45,0.0,25.53
20030112,1.3,-4.79,2.42,0.45,0.0,12.79
20030113,1.46,-6.13,0.69,0.45,0.0,24.11
20030114,-2.81,-7.34,1.39,0.45,0.0,16.98
20030115,-2.38,-9.17,0.24,0.45,0.0,20.91
20030116,-1.86,-8.48,0.12,0.45,0.0,25.62
20030117,-0.88,-8.96,0.05,0.45,0.01,33.84
20030118,0.03,-8.13,0.07,0.45,0.01,33.93
20030119,-0.43,-4.69,0.06,0.45,0.01,23.81
20030120,-2.25,-10.24,0.57,0.45,0.01,25.31
20030121,-10.97,-19.99,1.76,0.45,0.0,14.24
20030122,-13.83,-20.4,3.81,0.45,0.0,16.52
20030123,1.13,-12.83,4.33,0.45,0.0,20.21
20030124,0.22,-5.05,1.08,0.45,0.0,18.59
20030125,-4.73,-12.78,2.96,0.45,0.0,17.58
20030126,3.61,-3.39,4.92,0.47,0.0,16.25
20030127,3.18,-1.75,1.1,0.48,0.02,22.38
20030128,1.63,-6.74,1.82,0.48,0.02,28.13
20030129,2.2,-6.11,1.75,0.48,0.01,28.02
20030130,2.94,-1.53,1.49,0.47,0.01,31.55
20030131,4.02,-1.17,11.58,0.48,0.01,13.08
20030201,2.51,-4.73,2.08,0.48,0.01,22.8
