,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20220101,-2.33,-12.0,2.76,0.48,0.0,11.12
20220102,-4.45,-14.79,0.01,0.48,0.0,50.23
20220103,6.03,-8.6,0.24,0.48,0.0,52.21
20220104,7.48,-2.33,0.04,0.48,0.0,45.66
20220105,-2.47,-10.02,2.01,0.48,0.0,41.03
20220106,-8.45,-12.73,2.96,0.48,0.0,35.93
20220107,-3.33,-12.75,0.0,0.48,0.0,33.49
20220108,8.61,-5.85,0.16,0.48,0.0,16.34
20220109,-0.44,-6.79,0.02,0.48,0.0,56.16
20220110,5.73,-6.38,0.0,0.48,0.0,55.66
20220111,10.97,-1.77,0.01,0.48,0.01,56.28
20220112,9.69,-1.45,0.0,0.48,0.0,43.58
20220113,12.85,0.81,0.0,0.48,0.02,56.73
20220114,8.87,-1.68,1.49,0.48,0.0,24.73
20220115,-2.99,-6.46,0.58,0.48,0.0,15.05
20220116,5.37,-6.61,0.04,0.48,0.0,53.66
20220117,9.4,-3.01,0.03,0.48,0.0,55.43
20220118,10.02,-1.13,0.0,0.48,0.0,49.23
20220119,3.12,-9.99,0.0,0.48,0.0,33.74
20220120,-6.76,-14.54,0.0,0.48,0.0,60.48
20220121,-1.36,-14.18,0.04,0.48,0.0,58.39
20220122,8.8,-5.13,0.0,0.48,0.0,61.48
20220123,7.61,-0.74,0.0,0.48,0.0,61.14
20220124,11.71,-4.67,0.04,0.48,0.02,56.84
20220125,-3.89,-8.16,0.0,0.48,0.0,51.35
20220126,1.8,-9.56,0.0,0.48,0.0,53.96
20220127,5.12,-5.27,0.0,0.48,0.0,48.39
20220128,2.3,-4.78,0.0,0.48,0.0,60.56
20220129,10.83,-4.76,0.0,0.48,0.01,62.73
20220130,9.54,-2.24,0.0,0.48,0.01,59.12
20220131,15.48,-1.92,0.0,0.48,0.04,66.27
20220201,6.95,-3.95,2.38,0.48,0.0,23.75
20220202,-4.56,-9.36,3.45,0.48,0.0,44.79
20220203,-6.52,-13.41,0.11,0.48,0.0,64.81
20220204,3.49,-12.59,0.0,0.48,0.0,69.74
20220205,7.34,-7.78,0.01,0.48,0.0,71.84
20220206,8.47,-4.01,0.0,0.48,0.0,67.41
20220207,11.83,-2.6,0.05,0.48,0.02,69.44
20220208,13.58,-0.5,0.0,0.48,0.04,69.72
20220209,13.15,-0.73,0.0,0.48,0.04,73.93
20220210,11.73,-1.13,0.0,0.47,0.04,74.25
20220211,12.81,-5.39,0.0,0.47,0.05,62.32
20220212,1.62,-9.03,0.0,0.47,0.0,77.4
20220213,2.87,-3.42,0.0,0.47,0.0,78.73
20220214,10.44,-2.51,0.0,0.47,0.02,79.88
20220215,17.48,-2.02,0.0,0.47,0.07,61.89
20220216,18.01,-1.24,0.97,0.47,0.05,46.54
20220217,-1.79,-7.52,4.52,0.47,0.0,35.51
20220218,7.69,-8.05,0.0,0.47,0.0,80.45
20220219,4.75,-6.03,0.31,0.47,0.0,83.7
20220220,15.89,1.49,0.19,0.47,0.07,82.86
20220221,19.69,-3.41,0.09,0.47,0.1,74.18
20220222,-4.71,-11.18,0.0,0.47,0.0,68.15
20220223,-7.0,-15.52,0.01,0.47,0.0,74.52
20220224,-4.37,-11.27,0.28,0.47,0.0,32.09
20220225,-1.51,-13.45,0.0,0.47,0.0,88.05
20220226,4.24,-9.4,0.0,0.46,0.0,88.25
20220227,11.05,-3.12,0.0,0.46,0.03,93.94
20220228,16.73,-2.15,0.0,0.46,0.05,82.4
20220301,22.98,0.86,0.04,0.46,0.16,96.07
20220302,26.26,4.36,0.0,0.46,0.22,95.39
