,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20070101,-2.24,-15.81,0.0,0.41,0.0,32.21
20070102,0.37,-12.35,0.01,0.41,0.0,49.58
20070103,4.03,-7.2,0.03,0.43,0.0,50.63
20070104,6.39,-2.73,0.13,0.45,0.0,50.34
20070105,1.31,-7.81,9.27,0.45,0.0,29.22
20070106,1.53,-9.69,0.0,0.45,0.0,53.45
20070107,1.55,-7.45,0.0,0.45,0.0,53.16
20070108,7.34,-3.01,0.03,0.46,0.0,52.55
20070109,2.19,-7.03,1.03,0.47,0.0,53.41
20070110,9.41,-6.64,0.0,0.47,0.0,47.5
20070111,3.35,-10.09,0.01,0.46,0.0,39.62
20070112,-10.05,-13.81,0.28,0.45,0.0,42.12
20070113,-10.03,-14.35,0.68,0.45,0.0,36.13
20070114,-8.2,-11.24,2.26,0.45,0.0,21.43
20070115,-3.4,-13.2,0.0,0.45,0.0,52.27
20070116,1.71,-12.5,0.0,0.44,0.0,50.98
20070117,2.16,-11.8,0.05,0.44,0.0,54.09
20070118,1.55,-8.4,0.04,0.44,0.0,56.35
20070119,2.67,-9.67,0.0,0.44,0.0,48.66
20070120,-3.1,-8.76,9.47,0.44,0.0,22.45
20070121,-1.01,-7.7,0.94,0.43,0.0,44.52
20070122,1.99,-12.18,0.0,0.43,0.0,49.08
20070123,6.01,-5.61,0.06,0.44,0.0,56.2
20070124,7.19,-2.48,0.61,0.45,0.0,62.74
20070125,10.51,-1.45,0.0,0.45,0.0,57.97
20070126,10.04,-3.93,0.0,0.45,0.01,55.7
20070127,0.08,-7.03,0.0,0.45,0.0,48.44
20070128,5.86,-9.31,0.0,0.44,0.0,58.49
20070129,3.64,-7.51,0.0,0.44,0.0,60.15
20070130,-2.6,-12.6,0.0,0.44,0.0,48.89
20070131,1.13,-8.8,0.0,0.44,0.0,56.64
20070201,-0.39,-13.28,0.0,0.43,0.0,48.73
20070202,-2.16,-17.33,0.0,0.43,0.0,60.2
20070203,-4.88,-12.62,0.06,0.43,0.0,43.05
20070204,5.3,-10.35,0.0,0.43,0.0,61.3
20070205,11.3,-3.68,0.0,0.43,0.01,65.91
20070206,15.39,-2.39,0.0,0.43,0.03,66.3
20070207,1.44,-5.58,0.0,0.43,0.0,48.97
20070208,0.57,-5.63,0.0,0.42,0.0,39.27
20070209,-1.92,-4.81,0.07,0.42,0.0,37.68
20070210,5.26,-5.99,0.03,0.42,0.0,40.05
20070211,8.13,-2.77,0.0,0.42,0.0,40.06
20070212,2.02,-6.72,5.12,0.42,0.0,34.41
20070213,-7.39,-13.88,0.05,0.42,0.0,29.87
20070214,-10.76,-15.31,1.04,0.42,0.0,66.03
20070215,-8.96,-16.47,0.16,0.42,0.0,69.12
20070216,9.73,-11.34,2.61,0.43,0.0,58.5
