,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20210101,4.65,0.23,0.93,0.71,0.0,19.97
20210102,9.23,-1.95,1.53,0.7,0.02,54.91
20210103,14.05,-0.45,3.19,0.69,0.1,64.58
20210104,16.32,1.9,0.0,0.68,0.19,65.41
20210105,16.03,1.23,0.01,0.67,0.18,64.88
20210106,12.16,5.92,6.37,0.67,0.02,15.78
20210107,10.18,1.99,0.37,0.67,0.04,26.76
20210108,8.1,-1.48,0.0,0.67,0.02,47.88
20210109,7.87,-3.69,0.0,0.67,0.02,57.39
20210110,2.55,-0.88,0.77,0.66,0.0,13.91
20210111,8.37,-3.04,0.03,0.66,0.03,64.98
20210112,10.61,-2.58,0.0,0.66,0.07,67.1
20210113,14.69,-2.16,0.01,0.66,0.13,65.12
20210114,14.43,1.88,0.0,0.66,0.14,65.27
20210115,9.12,0.33,0.0,0.66,0.03,70.12
20210116,10.8,-2.57,0.0,0.66,0.07,68.1
20210117,13.41,0.19,0.13,0.66,0.11,48.62
20210118,17.24,0.18,1.59,0.66,0.19,53.88
20210119,13.62,5.73,2.93,0.66,0.1,34.87
20210120,9.37,4.05,4.46,0.66,0.01,14.8
20210121,14.25,7.13,0.27,0.66,0.04,18.45
20210122,12.58,8.06,0.68,0.66,0.05,27.32
20210123,10.87,3.85,1.49,0.66,0.03,30.43
20210124,18.3,8.16,8.72,0.67,0.11,19.86
20210125,18.05,7.65,5.99,0.69,0.36,71.1
20210126,12.65,1.64,0.0,0.68,0.13,72.97
20210127,8.12,-1.81,0.08,0.67,0.03,75.45
20210128,7.35,-3.79,0.01,0.67,0.01,71.23
20210129,14.06,0.62,0.26,0.67,0.12,60.41
20210130,20.86,8.19,1.28,0.67,0.4,57.64
20210131,11.25,2.0,0.0,0.66,0.09,75.13
20210201,12.56,-2.1,0.02,0.66,0.13,80.12
20210202,14.15,0.66,0.0,0.66,0.17,68.93
20210203,18.12,2.3,0.0,0.66,0.26,73.2
20210204,14.58,2.65,0.0,0.66,0.23,64.79
20210205,14.2,0.69,0.03,0.66,0.19,75.31
20210206,7.68,1.4,2.24,0.66,0.0,24.93
20210207,12.23,-0.26,0.04,0.66,0.1,57.72
20210208,13.5,0.68,0.2,0.66,0.01,22.57
20210209,5.76,-3.56,0.17,0.66,0.01,21.73
20210210,1.68,-3.37,0.1,0.66,0.0,14.97
20210211,1.69,-4.2,0.62,0.66,0.0,28.02
20210212,0.86,-5.51,0.01,0.66,0.0,26.23
20210213,-0.77,-6.27,0.29,0.66,0.0,58.37
20210214,-5.93,-11.85,4.24,0.66,0.0,22.5
20210215,-9.79,-15.12,0.85,0.66,0.0,80.43
20210216,-4.96,-16.54,1.1,0.66,0.0,45.54
20210217,-1.51,-6.82,0.66,0.65,0.0,22.8
20210218,-0.42,-7.85,0.08,0.65,0.0,57.77
20210219,3.15,-9.73,1.09,0.66,0.0,94.95
20210220,9.25,-5.54,0.1,0.66,0.03,91.08
20210221,16.52,0.67,0.05,0.66,0.1,67.02
20210222,18.15,-1.2,0.0,0.66,0.39,90.64
20210223,22.88,1.37,0.0,0.66,0.56,100.6
20210224,18.96,7.08,0.87,0.65,0.45,90.39
20210225,12.46,2.65,22.24,0.66,0.06,27.09
20210226,15.14,5.27,7.7,0.7,0.19,46.84
20210227,20.63,7.66,1.85,0.69,0.1,25.91
20210228,21.58,8.18,9.17,0.69,0.3,30.5
20210301,14.27,4.65,1.15,0.7,0.24,78.02
20210302,15.91,4.18,0.41,0.69,0.54,95.23
20210303,18.9,1.38,0.0,0.68,0.6,95.3
20210304,21.01,4.92,0.01,0.67,0.66,100.37
20210305,16.76,7.83,0.56,0.67,0.22,42.49
20210306,17.12,4.21,0.01,0.67,0.55,104.29
20210307,18.44,2.42,0.0,0.66,0.61,105.48
20210308,19.8,3.81,0.0,0.66,0.67,104.18
20210309,21.27,10.03,0.0,0.66,0.47,46.04
20210310,22.91,14.27,0.0,0.66,0.56,46.96
20210311,24.51,17.97,0.01,0.66,0.49,36.3
20210312,26.26,16.73,0.21,0.65,0.6,38.22
20210313,22.65,16.87,0.37,0.65,0.4,56.04
20210314,20.11,9.53,4.93,0.66,0.36,63.36
20210315,23.43,6.32,0.32,0.65,1.03,114.27
20210316,22.9,10.08,1.41,0.65,0.36,68.87
20210317,21.09,5.73,3.58,0.65,0.96,104.63
20210318,14.97,4.66,0.0,0.65,0.42,94.5
20210319,17.31,2.99,0.0,0.64,0.57,119.06
20210320,18.19,4.33,0.0,0.64,0.7,119.73
20210321,19.43,5.8,0.03,0.64,0.7,116.68
20210322,16.33,10.06,20.33,0.65,0.06,29.5
20210323,20.69,6.98,0.64,0.67,0.93,125.03
20210324,22.84,6.19,22.14,0.66,1.01,113.02
20210325,18.98,9.02,3.04,0.7,0.73,95.77
20210326,23.78,6.87,0.0,0.68,1.3,120.08
20210327,25.88,10.43,0.18,0.67,1.31,87.12
20210328,19.8,8.04,0.0,0.66,1.13,126.55
20210329,22.87,6.26,0.01,0.66,1.32,128.09
20210330,25.2,12.14,1.13,0.65,0.93,56.51
20210331,18.5,6.44,0.13,0.65,0.81,113.12
20210401,18.82,2.92,0.0,0.64,1.0,127.03
20210402,18.73,3.65,0.0,0.63,0.82,122.8
20210403,20.09,8.91,0.0,0.63,0.93,102.68
20210404,22.08,11.26,0.0,0.63,0.82,67.16
20210405,24.25,10.44,0.0,0.62,1.29,123.1
20210406,26.63,14.34,0.01,0.62,1.11,76.52
20210407,22.72,11.55,0.13,0.62,1.4,116.78
20210408,26.46,8.67,0.02,0.61,1.57,135.09
20210409,25.95,13.75,3.79,0.61,0.49,79.07
20210410,20.98,8.09,0.0,0.61,1.07,118.8
20210411,27.21,7.15,0.33,0.61,1.54,138.67
20210412,27.12,10.15,1.14,0.6,0.84,99.81
20210413,26.43,11.18,1.76,0.6,1.26,124.45
20210414,23.38,12.21,10.24,0.61,0.82,57.49
20210415,19.51,12.11,10.55,0.62,0.45,48.44
20210416,17.26,10.87,12.52,0.65,0.17,34.02
20210417,17.1,6.2,0.26,0.65,0.92,108.91
20210418,18.9,5.02,0.07,0.64,1.18,129.41
20210419,22.51,7.33,0.0,0.63,1.56,132.64
20210420,15.4,3.08,0.68,0.62,0.71,131.14
20210421,17.34,1.34,0.0,0.62,1.06,132.66
20210422,16.92,8.12,0.43,0.62,0.59,58.38
20210423,20.75,12.71,34.91,0.62,0.21,42.02
20210424,22.12,12.94,2.06,0.66,1.25,88.73
20210425,25.38,9.44,1.57,0.66,1.84,145.99
20210426,26.44,13.97,0.0,0.64,1.77,115.72
20210427,24.12,17.32,1.87,0.63,0.28,36.05
20210428,28.15,20.44,38.21,0.64,1.42,32.78
20210429,23.58,17.31,21.07,0.7,0.74,34.32
20210430,23.62,16.07,0.92,0.69,1.29,81.56
20210501,23.98,15.44,2.49,0.68,0.75,49.77
20210502,25.64,17.22,0.82,0.67,1.78,109.62
20210503,30.55,19.78,9.34,0.66,2.21,121.6
20210504,21.58,12.21,1.46,0.67,1.22,103.67
20210505,23.48,8.35,0.0,0.66,2.24,139.68
20210506,26.55,12.47,0.08,0.65,2.36,144.1
20210507,27.02,12.12,0.0,0.64,2.48,152.62
20210508,29.15,15.4,0.12,0.63,2.2,129.73
20210509,25.23,13.92,1.13,0.62,2.01,113.55
20210510,18.33,11.0,11.93,0.62,0.49,33.99
20210511,18.02,13.04,29.69,0.67,0.26,17.27
20210512,19.77,11.9,0.34,0.68,0.94,42.13
20210513,22.96,10.56,0.02,0.67,2.25,138.73
20210514,24.11,11.03,0.33,0.66,2.01,126.31
20210515,26.27,15.0,0.86,0.65,1.82,117.29
20210516,23.13,17.9,27.06,0.66,0.39,46.28
20210517,25.04,19.48,10.61,0.7,0.61,106.01
20210518,24.62,19.28,14.2,0.7,1.14,49.54
20210519,25.23,19.01,4.44,0.7,1.33,109.42
20210520,24.32,19.32,7.83,0.7,0.62,58.82
20210521,27.17,19.4,3.67,0.7,1.91,86.23
20210522,24.9,20.42,3.49,0.7,0.88,47.73
20210523,26.14,19.16,0.42,0.7,1.49,75.92
20210524,26.39,18.87,15.17,0.7,0.96,58.97
20210525,25.15,21.08,11.72,0.72,0.5,62.38
20210526,28.37,20.55,1.27,0.72,1.57,123.32
20210527,29.59,22.55,4.55,0.7,2.42,118.22
20210528,25.92,18.41,18.14,0.73,1.12,80.73
20210529,26.78,15.36,0.03,0.72,2.65,147.45
20210530,24.08,13.87,0.63,0.7,1.72,117.3
20210531,22.82,16.03,35.62,0.73,0.31,33.95
20210601,25.19,17.76,4.16,0.75,1.81,64.73
20210602,24.88,15.76,0.19,0.73,1.88,117.07
20210603,27.24,15.94,0.11,0.73,2.01,128.39
20210604,26.67,17.58,0.83,0.72,1.87,123.07
20210605,25.84,19.08,21.97,0.73,0.46,101.34
20210606,26.94,19.97,8.53,0.75,0.84,123.59
20210607,26.33,22.06,13.18,0.76,0.41,35.3
20210608,28.84,22.89,2.55,0.76,1.22,113.63
20210609,29.61,22.76,0.36,0.75,1.46,90.16
20210610,29.78,24.45,0.0,0.74,1.73,108.68
20210611,31.01,23.91,5.96,0.73,2.51,130.55
20210612,31.21,23.16,7.1,0.74,1.85,117.81
20210613,34.14,24.01,0.29,0.73,1.93,143.12
20210614,31.65,23.77,0.04,0.73,1.54,147.77
20210615,32.9,21.4,0.0,0.72,3.5,160.3
20210616,34.03,23.88,0.0,0.7,3.74,157.83
20210617,33.65,22.96,0.01,0.7,2.76,149.05
20210618,32.1,22.08,0.0,0.69,3.33,152.44
