,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20150101,-0.16,-4.77,0.18,0.39,0.0,21.46
20150102,1.43,-4.53,8.52,0.39,0.0,25.18
20150103,3.97,-5.36,5.1,0.4,0.0,36.66
20150104,-0.32,-10.54,0.0,0.4,0.0,61.36
20150105,8.2,-9.27,0.35,0.41,0.0,61.66
20150106,7.15,-0.4,0.01,0.41,0.0,64.96
20150107,0.01,-7.53,0.0,0.41,0.0,35.59
20150108,8.16,-7.24,0.0,0.41,0.0,65.34
20150109,1.09,-4.42,0.0,0.41,0.0,47.82
20150110,4.52,-5.0,0.0,0.41,0.0,61.27
20150111,13.84,-1.66,0.04,0.41,0.02,65.7
20150112,1.98,-4.7,0.04,0.41,0.0,36.83
20150113,2.09,-4.87,0.02,0.41,0.0,38.2
20150114,3.98,-2.7,0.02,0.41,0.0,29.3
20150115,12.15,-2.66,0.0,0.41,0.02,69.73
20150116,16.13,-1.55,0.0,0.4,0.04,69.06
20150117,15.97,1.62,0.0,0.4,0.05,69.55
20150118,20.01,-0.13,0.0,0.4,0.08,69.87
20150119,21.19,2.53,0.0,0.4,0.1,66.28
20150120,14.68,2.69,0.0,0.4,0.04,69.46
20150121,9.89,-0.0,7.02,0.4,0.01,47.53
20150122,2.31,-4.94,3.46,0.41,0.0,16.12
20150123,6.58,-6.38,0.04,0.41,0.0,71.02
20150124,13.69,-1.67,0.39,0.41,0.04,73.77
20150125,14.52,1.26,0.04,0.41,0.05,75.52
20150126,21.87,2.54,0.0,0.41,0.12,76.29
20150127,21.78,4.45,0.0,0.41,0.13,74.46
20150128,23.31,7.61,0.0,0.4,0.14,71.16
20150129,10.87,3.52,0.0,0.4,0.0,53.75
20150130,7.3,0.86,2.9,0.4,0.0,27.19
20150131,6.52,1.33,13.41,0.42,0.0,22.44
20150201,8.5,-5.07,0.06,0.43,0.01,76.5
20150202,9.74,-6.01,0.0,0.42,0.01,72.3
20150203,17.19,-2.44,0.0,0.42,0.08,78.52
20150204,16.52,-4.64,0.0,0.42,0.06,57.81
20150205,9.28,-4.85,0.0,0.41,0.02,60.08
20150206,24.25,0.44,0.0,0.41,0.16,84.23
20150207,26.47,6.11,0.0,0.41,0.24,84.38
20150208,24.45,7.69,0.0,0.41,0.2,85.7
20150209,23.77,5.73,0.0,0.4,0.19,85.01
20150210,26.04,7.72,0.0,0.4,0.22,87.23
20150211,10.43,1.79,0.0,0.4,0.01,36.8
20150212,12.18,-2.08,0.0,0.4,0.04,90.28
20150213,20.98,0.93,0.0,0.39,0.11,90.26
20150214,23.32,4.19,0.0,0.39,0.14,91.2
20150215,23.83,-4.32,0.19,0.39,0.13,76.8
20150216,8.12,-5.04,0.07,0.39,0.01,76.73
20150217,9.13,-1.25,0.14,0.39,0.01,66.21
20150218,14.96,-3.24,0.0,0.39,0.06,90.18
20150219,21.01,-1.91,0.0,0.39,0.07,94.06
20150220,25.13,3.26,0.0,0.39,0.13,85.1
20150221,14.9,3.41,0.0,0.38,0.06,94.1
20150222,4.15,-7.74,0.32,0.38,0.0,26.2
20150223,-1.7,-8.19,0.48,0.38,0.0,32.39
20150224,6.69,-5.13,0.15,0.39,0.0,80.2
20150225,16.85,-2.99,0.27,0.39,0.06,99.63
20150226,2.51,-6.35,1.26,0.39,0.0,54.16
20150227,-4.16,-8.92,9.91,0.39,0.0,24.16
20150228,-0.3,-9.0,1.25,0.39,0.0,25.35
20150301,0.99,-5.72,0.58,0.39,0.0,34.61
20150302,4.67,-4.77,0.16,0.4,0.0,41.73
20150303,13.06,-0.67,0.08,0.41,0.01,52.12
20150304,7.07,-6.69,3.51,0.41,0.0,20.16
20150305,6.48,-7.61,0.0,0.41,0.02,89.9
20150306,13.73,-4.6,0.0,0.41,0.07,108.29
20150307,15.87,-1.85,0.0,0.41,0.07,89.41
20150308,19.37,2.94,0.0,0.41,0.17,81.02
20150309,14.0,5.89,1.23,0.41,0.05,70.35
20150310,20.46,5.3,0.08,0.41,0.24,102.87
20150311,21.57,4.46,0.0,0.4,0.26,110.34
20150312,20.76,4.03,0.0,0.4,0.25,114.02
20150313,21.18,4.4,0.0,0.4,0.2,110.66
20150314,18.65,6.64,0.0,0.39,0.14,116.07
20150315,20.94,3.3,0.0,0.39,0.21,116.63
20150316,25.23,7.46,0.0,0.39,0.21,111.23
20150317,15.72,8.13,0.58,0.38,0.06,76.59
20150318,18.56,6.66,0.1,0.38,0.09,90.97
20150319,23.38,6.57,2.12,0.38,0.14,66.89
20150320,17.72,5.87,0.44,0.39,0.08,75.8
20150321,20.84,6.45,1.6,0.39,0.13,76.19
20150322,26.17,7.08,0.05,0.39,0.3,124.12
20150323,29.68,7.77,0.0,0.38,0.31,117.4
20150324,27.08,10.05,0.0,0.38,0.24,126.51
20150325,28.82,5.26,0.0,0.38,0.19,110.39
20150326,18.28,1.87,0.0,0.38,0.08,125.48
20150327,24.62,4.74,0.0,0.38,0.14,126.42
20150328,29.08,7.58,0.0,0.38,0.17,125.7
20150329,27.31,10.96,0.0,0.38,0.13,128.0
20150330,22.58,9.4,0.0,0.37,0.05,107.73
20150331,31.74,11.33,0.02,0.37,0.15,109.61
20150401,30.85,14.55,0.32,0.37,0.13,122.48
20150402,30.52,11.56,0.0,0.37,0.12,130.34
20150403,17.75,6.6,0.0,0.37,0.03,124.13
