,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20050101,-11.6,-18.45,0.47,0.32,0.01,17.2
20050102,-9.63,-20.31,0.05,0.32,0.01,19.33
20050103,-8.88,-21.87,0.05,0.32,0.01,14.02
20050104,-8.86,-21.21,0.0,0.32,0.01,28.48
20050105,-8.23,-19.44,0.08,0.32,0.01,29.18
20050106,-7.34,-13.47,1.87,0.32,0.0,10.77
20050107,-10.74,-13.14,4.51,0.32,0.01,9.61
20050108,-7.86,-14.78,6.18,0.32,0.0,10.26
20050109,-11.82,-23.14,2.99,0.32,0.0,11.19
20050110,-10.52,-22.2,0.41,0.32,0.0,18.13
20050111,-8.02,-19.3,0.52,0.32,0.0,13.56
20050112,-3.35,-17.67,0.3,0.32,0.0,11.73
20050113,-10.47,-27.74,0.07,0.32,0.0,25.15
20050114,-16.02,-32.64,0.01,0.32,0.0,29.3
20050115,-14.17,-28.79,0.54,0.32,0.0,28.73
20050116,-11.22,-18.31,2.89,0.32,0.0,19.94
20050117,-0.4,-16.33,9.51,0.32,0.0,4.35
20050118,0.05,-0.34,8.77,0.32,0.0,9.2
20050119,0.13,0.03,1.3,0.33,0.0,5.91
20050120,0.32,0.01,0.28,0.34,0.0,11.42
20050121,0.05,-0.7,0.3,0.34,0.0,14.79
20050122,0.23,-0.99,0.85,0.35,0.0,15.4
20050123,1.25,-2.54,0.93,0.35,0.0,16.48
20050124,1.33,-3.33,0.25,0.36,0.0,34.14
20050125,1.0,-5.52,0.1,0.36,0.01,34.7
20050126,0.41,-5.1,0.52,0.36,0.01,33.98
20050127,4.09,-1.07,0.96,0.36,0.01,14.01
20050128,1.57,-3.45,0.4,0.37,0.02,27.79
20050129,2.08,-2.61,0.26,0.37,0.02,20.91
20050130,2.76,-3.85,0.27,0.37,0.03,17.7
20050131,2.81,-3.0,0.28,0.37,0.02,12.4
20050201,2.26,-5.09,0.12,0.37,0.03,28.26
20050202,5.47,-4.65,0.01,0.37,0.07,38.95
20050203,4.1,-3.34,0.0,0.36,0.04,30.89
20050204,2.38,-2.01,0.85,0.36,0.02,15.04
20050205,2.46,-4.6,1.93,0.36,0.14,31.31
20050206,-1.21,-10.24,0.74,0.36,0.03,28.44
20050207,-0.17,-11.23,0.0,0.36,0.05,41.34
20050208,1.2,-12.38,0.0,0.36,0.07,46.95
