,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20180101,-12.2,-24.57,0.02,0.45,0.0,31.99
20180102,-1.45,-17.8,0.0,0.45,0.0,32.56
20180103,0.87,-7.62,0.1,0.45,0.0,13.27
20180104,1.27,-7.53,0.0,0.45,0.0,35.09
20180105,1.95,-3.43,0.02,0.45,0.0,22.0
20180106,3.08,-0.52,0.09,0.46,0.0,16.41
20180107,3.32,-2.02,0.0,0.47,0.0,30.8
20180108,3.51,-1.77,0.03,0.48,0.0,24.29
20180109,6.06,-1.23,0.65,0.48,0.0,28.32
20180110,2.02,-15.47,5.82,0.48,0.0,20.66
20180111,-14.35,-17.97,2.26,0.48,0.0,18.18
20180112,-9.96,-16.64,1.01,0.48,0.0,29.13
20180113,3.95,-9.31,0.5,0.48,0.0,29.76
20180114,1.63,-13.28,1.33,0.48,0.0,28.77
20180115,-9.84,-17.74,0.07,0.48,0.0,36.19
20180116,1.69,-16.19,0.2,0.48,0.0,39.89
20180117,5.23,-6.08,0.0,0.49,0.0,36.55
20180118,6.22,0.43,0.56,0.49,0.0,29.3
20180119,4.0,-1.58,2.92,0.5,0.0,26.98
20180120,3.01,-3.74,0.0,0.5,0.0,26.43
20180121,4.12,-6.09,0.0,0.5,0.0,42.41
20180122,1.96,-7.84,0.03,0.5,0.0,23.8
20180123,3.64,-5.71,0.0,0.5,0.0,43.76
20180124,7.6,-4.61,0.0,0.5,0.0,38.98
20180125,5.5,0.07,0.02,0.5,0.0,40.34
20180126,4.27,-2.72,0.0,0.5,0.0,42.2
20180127,1.52,-4.84,0.09,0.5,0.0,42.48
20180128,-0.08,-4.98,0.32,0.5,0.0,38.94
20180129,9.12,-3.35,0.02,0.5,0.0,33.85
20180130,9.45,-2.56,1.28,0.5,0.0,38.2
20180131,2.62,-7.22,0.89,0.5,0.0,42.1
20180201,3.35,-7.33,0.33,0.5,0.0,48.11
20180202,8.06,-2.13,1.91,0.5,0.0,49.43
20180203,3.74,-13.27,4.63,0.5,0.0,43.67
20180204,0.43,-13.98,8.52,0.5,0.0,28.3
20180205,-5.91,-12.63,3.83,0.5,0.0,42.3
20180206,-2.4,-14.32,1.23,0.5,0.0,34.61
20180207,3.89,-14.84,1.07,0.51,0.0,33.96
20180208,-0.76,-16.02,5.63,0.52,0.0,32.69
20180209,-15.11,-19.12,2.96,0.52,0.0,37.58
20180210,-2.53,-21.04,0.03,0.51,0.0,60.98
20180211,-7.37,-16.4,0.7,0.51,0.0,53.72
20180212,-12.19,-18.92,0.32,0.51,0.0,58.66
20180213,3.3,-16.6,0.0,0.52,0.0,64.68
20180214,4.8,-2.25,2.14,0.52,0.0,57.13
20180215,-1.7,-15.27,2.32,0.52,0.0,60.73
20180216,0.72,-11.57,0.48,0.52,0.0,64.09
20180217,-2.42,-8.37,3.38,0.52,0.0,56.84
20180218,-4.29,-17.77,3.69,0.52,0.0,34.7
20180219,-15.14,-19.7,1.22,0.52,0.0,53.94
20180220,-9.13,-25.55,0.01,0.52,0.0,71.52
20180221,-2.96,-21.63,0.0,0.52,0.0,73.14
20180222,-4.72,-17.79,0.02,0.52,0.0,73.88
20180223,-1.67,-16.31,0.02,0.52,0.0,73.77
20180224,0.29,-12.24,0.05,0.52,0.0,67.69
20180225,1.55,-7.91,0.02,0.52,0.0,60.68
20180226,0.91,-5.42,0.29,0.52,0.0,62.68
20180227,1.09,-11.75,0.11,0.52,0.0,80.09
20180228,2.93,-10.13,0.01,0.53,0.0,78.84
20180301,6.46,-9.63,0.0,0.53,0.0,59.36
20180302,8.12,-4.65,0.02,0.54,0.0,66.96
20180303,4.84,-3.66,1.93,0.54,0.0,51.53
20180304,-3.35,-7.2,4.96,0.54,0.0,34.24
20180305,2.69,-7.09,0.57,0.54,0.0,78.0
20180306,1.76,-8.96,0.08,0.54,0.0,81.89
20180307,8.02,-8.12,0.0,0.54,0.0,87.07
20180308,7.57,-2.86,0.1,0.54,0.0,66.04
20180309,12.31,0.38,0.61,0.54,0.01,72.89
20180310,7.05,-3.99,1.01,0.54,0.0,85.52
20180311,10.49,-3.58,0.0,0.54,0.01,86.27
20180312,11.19,-1.54,0.0,0.54,0.01,89.07
20180313,14.69,-2.26,0.0,0.54,0.02,90.96
20180314,18.26,-1.38,0.03,0.53,0.03,76.79
20180315,13.77,-0.12,0.74,0.53,0.02,79.2
20180316,3.05,-2.42,4.46,0.53,0.0,62.77
20180317,7.44,-2.75,0.43,0.53,0.0,58.91
20180318,8.62,-2.91,0.09,0.53,0.01,88.23
20180319,7.49,-3.7,0.08,0.53,0.0,88.12
20180320,9.3,-2.36,0.01,0.53,0.01,93.26
20180321,12.23,-2.41,0.0,0.53,0.02,92.23
20180322,14.62,0.76,0.93,0.52,0.01,82.09
20180323,14.09,1.73,0.43,0.52,0.03,88.34
20180324,17.05,-1.4,0.12,0.52,0.02,71.74
20180325,7.54,-1.7,0.07,0.52,0.0,80.88
20180326,9.05,-1.96,0.24,0.52,0.01,99.3
20180327,14.9,-1.88,0.44,0.52,0.02,94.73
20180328,7.29,-0.24,3.33,0.52,0.0,83.99
20180329,6.72,-3.52,0.97,0.52,0.0,93.61
20180330,14.83,-7.63,1.02,0.52,0.02,69.01
