,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20220101,-9.66,-25.35,0.01,0.43,0.0,26.65
20220102,-2.88,-9.19,0.0,0.43,0.0,20.27
20220103,0.73,-7.85,0.04,0.43,0.0,22.15
20220104,-3.88,-23.35,1.88,0.43,0.0,18.94
20220105,-21.81,-25.8,0.57,0.43,0.0,20.61
20220106,-3.24,-24.02,3.56,0.43,0.0,5.77
20220107,2.23,-2.03,0.72,0.44,0.0,18.83
20220108,-2.52,-10.97,0.07,0.44,0.0,27.23
20220109,-0.08,-8.2,0.0,0.44,0.0,30.63
20220110,2.08,-3.74,0.0,0.44,0.0,25.48
20220111,3.15,-4.46,0.05,0.44,0.0,13.66
20220112,6.01,1.41,0.18,0.45,0.0,17.33
20220113,4.28,-0.75,0.2,0.45,0.0,14.91
20220114,1.66,-3.62,0.58,0.45,0.0,32.25
20220115,5.32,-2.2,0.0,0.45,0.0,15.18
20220116,5.3,-2.85,0.0,0.45,0.0,33.66
20220117,7.9,0.32,0.04,0.45,0.0,17.69
20220118,2.04,-14.73,1.36,0.45,0.0,13.53
20220119,-3.37,-15.29,0.14,0.44,0.0,27.21
20220120,4.51,-8.43,1.24,0.44,0.0,14.16
20220121,2.44,-4.1,0.92,0.45,0.01,29.4
20220122,4.14,-4.24,0.1,0.45,0.0,28.43
20220123,5.51,-2.95,0.0,0.44,0.0,27.06
20220124,-0.71,-4.76,2.93,0.44,0.0,17.05
20220125,0.99,-6.76,0.96,0.44,0.0,39.32
20220126,1.49,-4.1,1.24,0.44,0.0,36.84
20220127,0.4,-6.35,1.14,0.44,0.0,41.99
20220128,3.7,-5.93,0.0,0.44,0.0,22.04
20220129,5.04,-4.6,0.0,0.44,0.0,40.84
20220130,5.01,-2.7,0.0,0.44,0.0,30.69
20220131,0.94,-11.77,0.72,0.44,0.0,26.23
20220201,-7.55,-20.05,1.19,0.44,0.0,19.52
20220202,-12.56,-21.43,0.32,0.44,0.0,35.9
20220203,-2.8,-15.7,0.15,0.44,0.0,42.55
20220204,4.84,-9.94,0.04,0.44,0.0,38.15
20220205,2.05,-2.42,1.53,0.44,0.0,34.02
20220206,4.33,-5.67,0.13,0.44,0.0,38.6
20220207,8.54,-2.08,0.02,0.44,0.0,43.73
20220208,5.33,-0.92,0.0,0.44,0.0,31.05
20220209,7.69,-0.85,0.02,0.44,0.01,51.27
20220210,10.07,-0.86,1.23,0.44,0.01,32.79
20220211,-1.3,-9.31,3.98,0.44,0.0,31.02
20220212,5.16,-8.25,0.0,0.44,0.0,57.45
20220213,6.94,-2.57,0.21,0.44,0.01,54.28
20220214,10.71,-2.49,0.24,0.44,0.01,48.61
20220215,0.55,-4.96,4.47,0.44,0.01,20.23
20220216,-3.24,-10.02,3.25,0.44,0.0,38.44
20220217,1.77,-9.93,0.4,0.44,0.0,42.12
20220218,0.72,-4.87,1.42,0.45,0.01,38.44
20220219,8.06,-1.95,0.04,0.45,0.01,27.66
20220220,1.01,-12.88,1.32,0.45,0.0,39.88
20220221,-13.71,-21.89,1.96,0.45,0.0,54.2
20220222,-19.06,-23.62,0.21,0.45,0.0,60.81
20220223,-11.5,-24.76,0.05,0.45,0.0,64.08
20220224,-9.2,-17.71,0.26,0.45,0.0,40.23
20220225,-2.75,-14.73,0.1,0.45,0.0,71.91
20220226,3.2,-11.17,0.02,0.45,0.0,69.77
20220227,5.98,-5.49,0.61,0.45,0.0,65.91
20220228,6.21,-1.67,0.86,0.45,0.0,49.34
20220301,11.62,1.88,0.31,0.45,0.01,66.37
20220302,8.26,1.08,2.22,0.45,0.0,25.3
20220303,14.71,0.74,0.88,0.45,0.02,32.74
20220304,2.13,-7.31,0.93,0.45,0.01,33.59
20220305,-3.48,-8.5,0.3,0.45,0.0,48.34
20220306,-3.73,-9.65,0.52,0.45,0.0,48.88
20220307,0.48,-9.8,2.21,0.45,0.0,57.2
20220308,-7.9,-15.09,0.98,0.45,0.0,37.6
20220309,-11.86,-18.48,0.18,0.45,0.0,66.7
20220310,-6.41,-18.25,0.12,0.45,0.0,73.99
20220311,2.27,-13.22,0.43,0.45,0.0,79.87
20220312,7.88,-0.85,0.05,0.45,0.01,41.43
20220313,7.3,-1.7,0.75,0.45,0.01,36.92
20220314,9.13,-1.97,0.0,0.45,0.01,60.47
20220315,11.73,0.75,0.66,0.45,0.01,63.76
20220316,5.4,-2.87,0.3,0.45,0.01,75.0
20220317,8.91,-3.49,0.0,0.45,0.02,92.13
20220318,8.5,-1.3,0.14,0.45,0.01,54.63
20220319,13.57,-1.89,0.06,0.44,0.02,62.9
20220320,3.61,-3.34,0.61,0.44,0.01,58.08
20220321,7.1,-3.94,0.01,0.44,0.01,80.14
20220322,10.65,-2.51,0.0,0.44,0.02,100.78
20220323,16.99,-0.43,0.03,0.44,0.03,97.9
20220324,7.92,-3.45,0.06,0.44,0.02,52.32
20220325,10.65,-4.35,0.01,0.44,0.01,67.09
20220326,13.38,0.26,0.06,0.44,0.02,90.54
20220327,19.28,0.88,0.02,0.43,0.04,89.56
20220328,17.61,4.68,2.78,0.43,0.02,73.51
20220329,4.33,-5.45,3.23,0.44,0.01,75.34
20220330,13.9,-5.14,0.0,0.44,0.03,105.82
20220331,6.33,-1.22,0.27,0.44,0.02,75.71
20220401,5.76,-2.81,0.14,0.44,0.01,70.15
20220402,10.24,-2.77,0.86,0.44,0.01,64.91
