,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20090101,0.39,-14.36,0.0,0.52,0.0,36.39
20090102,-7.03,-18.19,0.01,0.52,0.0,28.98
20090103,-11.92,-22.31,0.14,0.52,0.0,30.58
20090104,-6.77,-22.55,0.0,0.52,0.0,37.38
20090105,-6.06,-17.83,0.0,0.52,0.0,35.48
20090106,-0.92,-11.6,0.01,0.52,0.0,31.2
20090107,-8.91,-15.52,0.18,0.52,0.0,30.3
20090108,-4.69,-13.81,1.61,0.52,0.0,29.21
20090109,-6.16,-16.42,0.41,0.52,0.0,37.8
20090110,0.7,-16.45,0.09,0.52,0.0,22.14
20090111,0.31,-10.08,1.75,0.52,-0.0,33.53
20090112,-1.89,-14.85,0.5,0.52,0.0,29.62
20090113,-0.63,-18.6,1.73,0.52,-0.0,21.82
20090114,-18.05,-26.18,0.03,0.52,0.0,38.2
20090115,-14.53,-27.45,0.35,0.52,0.0,42.45
20090116,0.56,-17.64,0.1,0.52,0.0,37.84
20090117,1.43,-3.81,0.0,0.52,-0.0,41.39
20090118,1.77,-3.92,0.01,0.52,-0.0,36.52
20090119,1.18,-6.87,0.0,0.52,0.0,45.73
20090120,3.68,-8.29,0.0,0.53,0.0,45.84
20090121,5.69,-5.88,0.01,0.53,0.0,44.91
20090122,7.05,-9.1,0.0,0.53,0.0,39.92
20090123,-9.88,-19.37,0.01,0.53,0.0,43.79
20090124,-12.31,-20.96,0.01,0.53,0.0,42.69
20090125,-13.01,-17.85,0.04,0.53,0.0,45.34
20090126,-11.24,-18.07,0.09,0.53,0.0,40.83
20090127,-6.25,-19.57,0.01,0.52,0.0,47.24
20090128,2.53,-10.31,0.07,0.52,0.0,39.16
20090129,-1.85,-9.06,0.83,0.52,0.0,38.15
20090130,6.35,-3.83,0.36,0.52,0.0,42.92
20090131,8.9,-2.31,0.01,0.53,0.0,50.12
20090201,0.73,-7.93,0.07,0.53,0.0,48.64
20090202,-7.6,-15.66,0.18,0.52,0.0,46.99
20090203,-5.95,-15.0,0.13,0.52,0.0,37.11
20090204,4.73,-13.29,0.0,0.52,0.0,48.35
20090205,10.87,-4.33,0.0,0.52,0.0,50.73
20090206,10.11,-0.49,0.0,0.52,0.0,42.66
20090207,2.66,-4.27,0.01,0.52,0.0,26.6
20090208,8.76,-3.81,2.5,0.52,0.0,46.89
20090209,3.73,-0.02,17.98,0.54,0.0,14.95
20090210,1.94,-3.41,4.44,0.55,0.0,16.31
20090211,2.12,-7.73,0.0,0.55,0.0,57.78
20090212,0.55,-9.81,0.0,0.55,0.0,63.68
20090213,-0.96,-12.95,0.0,0.55,0.0,62.77
20090214,-3.31,-13.1,2.59,0.54,0.0,59.12
20090215,1.9,-9.71,1.42,0.54,0.0,60.16
20090216,0.83,-9.95,0.02,0.54,0.0,47.25
20090217,1.09,-9.52,0.15,0.54,0.0,43.97
20090218,-5.06,-11.89,0.09,0.54,0.0,60.97
20090219,-1.58,-13.36,0.0,0.54,0.0,65.35
20090220,-3.14,-11.65,0.83,0.54,0.0,52.62
20090221,-2.34,-13.77,0.01,0.53,0.0,72.44
20090222,-3.6,-13.78,0.0,0.53,0.0,72.55
20090223,3.04,-14.04,0.0,0.53,0.0,64.65
20090224,8.47,-7.98,0.19,0.54,0.0,62.3
