,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20030101,16.85,0.13,0.03,0.5,0.19,60.64
20030102,11.39,-1.67,0.19,0.49,0.05,65.98
20030103,16.79,-0.85,0.0,0.49,0.14,66.7
20030104,19.15,1.88,0.0,0.48,0.19,65.62
20030105,17.08,1.27,0.0,0.48,0.17,66.0
20030106,10.3,-0.02,0.0,0.48,0.03,54.31
20030107,15.23,-1.99,0.0,0.48,0.11,64.66
20030108,21.05,4.64,0.0,0.48,0.21,66.88
20030109,15.21,2.57,0.0,0.48,0.17,48.23
20030110,9.05,-1.41,0.0,0.48,0.03,67.22
20030111,7.51,-0.56,0.93,0.48,0.0,33.95
20030112,4.16,-0.13,4.56,0.48,0.0,15.98
20030113,10.58,0.01,0.07,0.48,0.03,41.81
20030114,14.34,1.11,0.09,0.48,0.09,47.24
20030115,13.33,2.75,0.07,0.48,0.04,16.98
20030116,6.0,-4.6,0.0,0.48,0.0,69.48
20030117,4.77,-5.24,0.0,0.48,0.0,49.96
20030118,12.0,-3.71,0.0,0.48,0.06,72.27
20030119,17.34,-1.66,0.0,0.48,0.14,72.34
20030120,23.83,4.05,0.0,0.47,0.3,72.36
20030121,10.47,0.5,0.0,0.47,0.06,61.62
20030122,5.52,-3.89,0.0,0.47,0.0,24.73
20030123,0.6,-7.11,0.0,0.47,0.0,70.34
20030124,5.61,-5.74,0.01,0.47,0.0,37.54
20030125,5.94,-2.57,0.07,0.47,0.0,29.72
20030126,7.46,-3.05,0.08,0.47,0.02,50.44
20030127,15.19,-3.52,0.0,0.47,0.09,69.55
20030128,21.77,5.98,0.0,0.47,0.22,76.56
20030129,11.2,0.74,0.0,0.46,0.06,37.43
20030130,14.96,-0.21,0.0,0.46,0.12,72.02
20030131,17.48,3.19,0.0,0.46,0.17,76.94
20030201,22.62,4.07,0.0,0.46,0.3,80.28
20030202,25.89,7.32,0.0,0.46,0.37,77.17
20030203,16.22,1.43,0.0,0.45,0.12,78.42
20030204,10.69,-2.18,0.01,0.45,0.07,81.32
20030205,10.8,2.34,2.97,0.46,0.01,30.94
20030206,6.5,-2.43,2.7,0.46,0.0,26.14
20030207,4.31,-5.95,0.01,0.46,0.0,83.79
20030208,7.89,-3.75,0.36,0.46,0.02,45.76
20030209,16.72,0.4,0.63,0.46,0.14,60.63
20030210,15.77,-0.12,0.03,0.46,0.19,77.66
20030211,16.87,1.49,0.0,0.46,0.19,87.37
20030212,18.31,1.37,0.03,0.45,0.2,88.09
20030213,20.45,10.82,1.86,0.46,0.05,23.37
20030214,25.35,12.58,0.15,0.46,0.43,79.3
20030215,12.01,1.06,0.0,0.45,0.09,44.16
20030216,9.39,-1.3,0.03,0.45,0.03,78.01
20030217,20.84,-1.55,0.0,0.45,0.24,90.8
20030218,22.37,5.79,0.04,0.45,0.17,54.69
20030219,10.83,4.87,3.22,0.45,0.01,52.77
20030220,14.33,3.13,11.93,0.47,0.07,32.82
20030221,10.97,6.96,11.07,0.48,0.01,27.18
20030222,17.65,3.98,0.03,0.49,0.31,91.12
20030223,13.25,-3.92,1.83,0.48,0.11,60.11
20030224,-3.69,-7.05,5.62,0.48,0.0,25.32
20030225,-0.09,-6.92,0.17,0.48,0.0,35.7
20030226,4.64,-3.63,0.79,0.48,0.0,29.71
20030227,10.2,-2.88,0.19,0.48,0.07,40.07
20030228,8.47,-0.61,0.33,0.48,0.01,43.84
20030301,11.44,2.63,0.18,0.48,0.02,28.38
20030302,11.17,1.56,0.32,0.48,0.07,56.57
