,T2M_MAX,T2M_MIN,PRECTOTCORR,GWETROOT,EVPTRNS,ALLSKY_SFC_PAR_TOT
20200101,16.73,-1.49,0.0,0.38,0.01,56.46
20200102,15.05,2.24,0.2,0.38,0.01,43.07
20200103,12.74,1.73,0.22,0.38,0.01,66.08
20200104,17.62,-1.5,0.0,0.38,0.01,66.08
20200105,16.74,2.11,0.0,0.38,0.01,65.02
20200106,14.79,-0.1,0.0,0.38,0.01,66.66
20200107,16.09,-1.77,0.0,0.38,0.01,67.82
20200108,16.92,-0.49,0.0,0.38,0.01,61.43
20200109,20.19,4.38,0.0,0.38,0.01,66.06
20200110,17.9,0.74,0.19,0.38,0.01,57.82
20200111,11.53,-3.94,0.19,0.38,0.01,66.69
20200112,15.88,-2.05,0.96,0.38,0.01,69.4
20200113,21.59,0.95,0.0,0.38,0.01,67.67
20200114,23.27,2.33,0.0,0.38,0.01,68.27
20200115,14.36,5.52,0.01,0.37,0.0,35.6
20200116,4.87,0.31,10.16,0.38,0.0,18.43
20200117,13.51,0.31,1.95,0.39,0.0,40.08
20200118,10.81,-2.04,0.0,0.39,0.0,72.29
20200119,9.43,-3.77,0.01,0.39,0.0,71.88
20200120,12.26,-1.55,0.0,0.39,0.01,67.92
20200121,10.43,2.04,2.2,0.39,0.0,35.13
20200122,18.19,4.56,0.06,0.39,0.02,69.48
20200123,13.91,2.18,0.0,0.39,0.01,67.18
20200124,15.62,2.19,0.0,0.39,0.01,76.05
20200125,20.12,2.71,0.0,0.38,0.02,74.33
20200126,19.11,2.19,0.0,0.38,0.02,73.77
20200127,21.81,3.3,0.0,0.38,0.02,76.4
20200128,10.74,0.2,0.01,0.38,0.01,40.39
20200129,12.71,-3.03,0.0,0.38,0.01,79.33
20200130,11.55,-1.81,0.0,0.38,0.01,59.95
20200131,11.9,0.01,0.0,0.38,0.01,76.67
20200201,20.33,-0.75,0.0,0.38,0.02,81.51
20200202,22.37,3.19,0.0,0.38,0.02,70.78
20200203,19.67,5.19,0.3,0.38,0.01,50.02
20200204,10.24,-3.06,3.32,0.38,0.01,34.19
20200205,1.71,-6.23,4.71,0.38,0.0,30.34
20200206,8.73,-8.47,0.0,0.38,0.0,83.44
20200207,13.12,-2.69,0.78,0.38,0.01,86.2
20200208,16.08,-2.38,0.0,0.39,0.01,87.03
20200209,21.23,5.04,0.0,0.38,0.02,81.27
20200210,9.02,0.62,3.06,0.38,0.01,25.55
20200211,1.26,-0.7,3.87,0.39,0.0,13.35
20200212,10.9,-3.29,1.33,0.39,0.0,87.27
20200213,9.23,-4.17,0.25,0.4,0.01,84.2
20200214,10.33,-5.78,0.0,0.39,0.01,43.73
20200215,19.69,0.67,0.01,0.39,0.02,84.16
20200216,23.09,2.08,0.0,0.39,0.03,91.01
20200217,25.8,7.23,0.0,0.39,0.04,89.82
20200218,13.33,3.44,0.0,0.38,0.01,69.45
20200219,9.3,0.57,0.16,0.38,0.0,62.3
20200220,8.19,-2.84,0.86,0.38,0.01,60.99
20200221,10.1,-4.43,0.0,0.38,0.01,89.23
20200222,16.43,2.97,0.0,0.38,0.01,68.55
20200223,21.79,7.55,0.68,0.38,0.02,52.4
20200224,20.33,3.96,0.0,0.38,0.03,101.37
20200225,10.15,-1.58,0.0,0.38,0.01,90.5
20200226,8.99,-5.28,0.0,0.38,0.01,100.86
20200227,17.89,-3.09,0.0,0.38,0.01,105.34
20200228,19.74,-1.63,0.0,0.38,0.02,103.15
20200229,21.99,4.29,0.0,0.38,0.02,101.98
20200301,23.68,6.6,0.0,0.38,0.03,92.49
20200302,22.48,10.4,0.01,0.37,0.02,82.05
20200303,18.1,8.73,6.44,0.38,0.01,38.79
20200304,10.75,2.98,26.86,0.43,0.0,27.57
20200305,18.4,1.97,0.0,0.43,0.05,109.4
20200306,18.7,1.55,0.05,0.42,0.05,109.75
20200307,21.31,3.08,0.0,0.41,0.05,110.11
20200308,17.15,9.75,5.8,0.42,0.01,42.3
20200309,22.81,10.6,0.12,0.42,0.08,114.38
20200310,25.95,7.05,0.26,0.41,0.09,107.91
20200311,25.2,11.69,0.0,0.41,0.07,96.25
20200312,26.44,12.62,7.85,0.41,0.06,57.15
20200313,14.93,8.82,5.06,0.41,0.01,29.8
20200314,22.84,8.79,0.88,0.42,0.08,100.85
20200315,10.01,5.96,4.97,0.42,0.01,32.58
20200316,22.58,8.6,1.5,0.43,0.04,59.27
20200317,22.59,12.61,7.49,0.43,0.02,32.3
20200318,26.87,10.66,2.45,0.43,0.13,79.29
20200319,20.34,9.31,0.87,0.43,0.07,106.64
20200320,13.9,2.33,0.0,0.42,0.03,110.3
20200321,7.99,2.4,1.08,0.42,0.0,38.03
20200322,22.64,5.82,0.16,0.41,0.06,86.94
20200323,26.73,8.72,0.01,0.41,0.09,87.77
20200324,25.52,9.69,0.0,0.41,0.12,128.2
20200325,31.85,9.45,0.0,0.4,0.16,126.81
20200326,33.83,13.51,0.0,0.4,0.17,114.29
20200327,27.82,13.83,0.0,0.39,0.09,86.25
20200328,19.83,7.38,0.0,0.39,0.05,130.83
20200329,21.23,2.83,0.0,0.38,0.04,104.61
20200330,26.59,8.72,0.0,0.38,0.07,112.74
20200331,24.94,6.59,0.0,0.38,0.08,130.41
20200401,25.55,11.12,0.0,0.38,0.04,84.35
20200402,30.17,12.44,0.0,0.38,0.09,131.05
20200403,15.5,4.86,0.0,0.38,0.02,107.51
20200404,16.16,3.51,0.36,0.38,0.02,86.53
20200405,25.74,5.51,0.08,0.38,0.04,66.73
20200406,21.94,13.24,0.4,0.38,0.02,92.73
20200407,30.51,14.17,0.0,0.38,0.08,134.23
20200408,31.4,13.62,0.0,0.37,0.08,138.24
20200409,23.73,11.97,0.09,0.37,0.03,60.59
20200410,22.27,7.76,0.26,0.37,0.03,115.59
20200411,28.44,14.12,1.28,0.37,0.05,108.79
20200412,23.43,3.86,0.01,0.37,0.03,142.24
20200413,14.67,0.33,0.03,0.37,0.02,136.3
20200414,13.94,-0.52,0.09,0.37,0.02,86.45
20200415,21.32,2.44,0.0,0.37,0.03,143.27
